"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133"
"t1",0,3.81717425986801,2.91397406181311,7.15035314816359,3.62081562265139,5.46599797946436,7.95241224296448,3.47586718790825,4.00014875477508,7.95241224296448,7.95241224296448,7.62623386179855,5.31245949782786,6.68261098557086,6.36659611055602,4.98502514258069,5.61839808025745,6.78418964061745,6.78418964061745,6.8529240698071,6.90828097900656,5.74333594298375,6.78418964061745,6.78418964061745,7.63085347536961,7.95241224296448,7.95241224296448,6.78418964061745,6.78418964061745,6.07619214280057,7.25516590684336,7.95241224296448,7.40303038775458,5.97078055206617,6.9529631293735,6.78418964061745,6.78418964061745,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.69247849986632,7.95241224296448,7.95241224296448,7.3909632538507,7.95241224296448,7.95241224296448,7.95241224296448,7.54880913376958,7.95241224296448,7.95241224296448,7.95241224296448,7.22577722241655,7.51057616743625,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.20714194788678,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,6.78418964061745,7.95241224296448,6.78418964061745,7.95241224296448,7.43732584079142,7.95241224296448,6.78418964061745,7.95241224296448,7.95241224296448,6.78418964061745,7.59586462415734,6.78418964061745,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,6.78418964061745,6.78418964061745,6.78418964061745,6.78418964061745,7.95241224296448,7.95241224296448,6.78418964061745,6.78418964061745,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,6.78418964061745,6.78418964061745,7.89590675774123,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.8446497572042,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,7.95241224296448,6.78418964061745,6.78418964061745,7.95241224296448,7.95241224296448
"t2",3.81717425986801,0,4.81707895799109,5.43041763575069,5.52392051882937,1.91407669221792,4.40049095571805,5.37897208408623,5.90325365095306,6.23247673055158,4.40049095571805,4.07431257455211,7.21556439400584,4.96267547315796,2.81467482330958,6.88813003875867,7.52150297643543,8.68729453679543,8.68729453679543,5.1329885573942,3.35635969176013,7.64644083916173,8.68729453679543,8.68729453679543,5.91091796295672,6.23247673055158,6.23247673055158,8.68729453679543,8.68729453679543,7.97929703897855,5.53523039443046,4.40049095571805,3.85110910050815,7.87388544824416,5.2330276169606,8.68729453679543,8.68729453679543,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,5.97254298745342,6.23247673055158,4.40049095571805,3.83904196660427,6.23247673055158,4.40049095571805,6.23247673055158,3.99688784652315,4.40049095571805,4.40049095571805,6.23247673055158,3.67385593517012,5.79064065502335,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,3.65522066064034,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,8.68729453679543,5.42348950237951,8.68729453679543,4.40049095571805,3.88540455354498,4.40049095571805,8.68729453679543,5.42348950237951,5.42348950237951,8.68729453679543,5.87592911174444,8.68729453679543,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,4.40049095571805,8.68729453679543,8.68729453679543,8.68729453679543,8.68729453679543,6.23247673055158,6.23247673055158,8.68729453679543,8.68729453679543,6.23247673055158,6.23247673055158,4.40049095571805,4.40049095571805,8.68729453679543,8.68729453679543,4.3439854704948,4.40049095571805,6.23247673055158,4.40049095571805,6.23247673055158,6.23247673055158,4.40049095571805,4.40049095571805,4.40049095571805,4.40049095571805,4.40049095571805,4.40049095571805,4.29272846995777,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,5.42348950237951,5.42348950237951,6.23247673055158,6.23247673055158,6.23247673055158,6.23247673055158,4.40049095571805,4.40049095571805,6.23247673055158,6.23247673055158,8.68729453679543,8.68729453679543,6.23247673055158,6.23247673055158
"t3",2.91397406181311,4.81707895799109,0,8.15025784628667,1.39013946938808,6.46590267758743,8.95231694108756,1.24519103464495,1.93982584253055,8.95231694108756,8.95231694108756,8.62613855992162,3.25213658558333,7.68251568369394,7.36650080867909,2.92470223033615,3.55807516801292,4.55351348735414,4.72386672837292,7.85282876793018,7.90818567712964,3.51265978972045,4.55351348735414,4.55351348735414,8.63075817349269,8.95231694108756,8.95231694108756,4.55351348735414,4.55351348735414,4.01586923055603,8.25507060496644,8.95231694108756,8.40293508587766,3.74010439880287,7.95286782749658,4.55351348735414,4.55351348735414,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.6923831979894,8.95231694108756,8.95231694108756,8.39086795197378,8.95231694108756,8.95231694108756,8.95231694108756,8.54871383189266,8.95231694108756,8.95231694108756,8.95231694108756,8.22568192053963,8.51048086555933,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.20704664600985,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,4.72386672837292,8.95231694108756,4.55351348735415,8.95231694108756,8.43723053891449,8.95231694108756,4.55351348735414,8.95231694108756,8.95231694108756,4.55351348735414,8.59576932228042,4.55351348735414,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,4.55351348735414,4.55351348735414,4.55351348735414,4.55351348735414,8.95231694108756,8.95231694108756,4.72386672837291,4.72386672837291,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,4.55351348735415,4.55351348735415,8.89581145586431,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.84455445532728,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,8.95231694108756,4.55351348735415,4.55351348735415,8.95231694108756,8.95231694108756
"t4",7.15035314816359,5.43041763575069,8.15025784628667,0,8.85709940712495,7.07924135534704,9.56565561884717,8.71215097238182,9.23643253924864,7.29865926974205,9.56565561884717,9.23947723768123,10.5487432823014,6.02885801234843,7.9798394864387,10.2213089270543,10.854681864731,12.020473425091,12.020473425091,6.19917109658467,8.52152435488925,10.9796197274573,12.020473425091,12.020473425091,6.97710050214718,7.29865926974205,7.29865926974205,12.020473425091,12.020473425091,11.3124759272741,6.60141293362093,9.56565561884716,9.01627376363727,11.2070643365397,6.29921015615107,12.020473425091,12.020473425091,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.03872552664389,7.29865926974205,9.56565561884716,9.00420662973339,7.29865926974205,9.56565561884717,7.29865926974205,9.16205250965227,9.56565561884717,9.56565561884717,7.29865926974205,8.83902059829924,6.85682319421382,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,8.82038532376946,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,12.020473425091,9.56565561884717,12.020473425091,9.56565561884716,9.0505692166741,9.56565561884716,12.020473425091,9.56565561884717,9.56565561884717,12.020473425091,6.94211165093491,12.020473425091,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,9.56565561884717,12.020473425091,12.020473425091,12.020473425091,12.020473425091,7.29865926974205,7.29865926974205,12.020473425091,12.020473425091,7.29865926974205,7.29865926974205,9.56565561884717,9.56565561884717,12.020473425091,12.020473425091,9.50915013362391,9.56565561884717,7.29865926974205,9.56565561884717,7.29865926974205,7.29865926974205,9.56565561884717,9.56565561884717,9.56565561884716,9.56565561884716,9.56565561884717,9.56565561884717,9.45789313308689,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,9.56565561884717,9.56565561884717,7.29865926974205,7.29865926974205,7.29865926974205,7.29865926974205,9.56565561884716,9.56565561884716,7.29865926974205,7.29865926974205,12.020473425091,12.020473425091,7.29865926974205,7.29865926974205
"t5",3.62081562265139,5.52392051882937,1.39013946938808,8.85709940712495,0,7.17274423842571,9.65915850192584,1.47698135505849,2.64666740336882,9.65915850192584,9.65915850192584,9.3329801207599,3.95897814642161,8.38935724453222,8.07334236951737,3.63154379117443,4.2649167288512,4.53409250126465,5.43070828921119,8.55967032876846,8.61502723796792,3.49323880363095,4.78530380776769,4.78530380776769,9.33759973433097,9.65915850192584,9.65915850192584,4.53409250126465,4.53409250126465,4.72271079139431,8.96191216580472,9.65915850192584,9.10977664671594,3.72068341271337,8.65970938833486,4.78530380776769,4.78530380776769,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.39922475882768,9.65915850192584,9.65915850192584,9.09770951281206,9.65915850192583,9.65915850192584,9.65915850192584,9.25555539273094,9.65915850192584,9.65915850192584,9.65915850192584,8.93252348137791,9.21732242639761,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,8.91388820684813,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,5.4307082892112,9.65915850192584,4.53409250126465,9.65915850192584,9.14407209975277,9.65915850192584,4.53409250126465,9.65915850192584,9.65915850192584,4.53409250126465,9.3026108831187,4.53409250126465,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,4.53409250126465,4.53409250126465,4.53409250126465,4.53409250126465,9.65915850192584,9.65915850192584,5.43070828921119,5.43070828921119,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,4.53409250126465,4.53409250126465,9.60265301670258,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.55139601616556,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,9.65915850192584,4.53409250126465,4.53409250126465,9.65915850192584,9.65915850192584
"t6",5.46599797946436,1.91407669221792,6.46590267758743,7.07924135534704,7.17274423842571,0,4.57858914965276,7.02779580368258,7.55207737054941,7.88130045014793,4.57858914965276,4.25241076848682,8.86438811360219,6.61149919275431,3.7029166225053,8.53695375835501,9.17032669603178,10.3361182563918,10.3361182563918,6.78181227699055,4.24460149095584,9.29526455875808,10.3361182563918,10.3361182563918,7.55974168255306,7.88130045014793,7.88130045014793,10.3361182563918,10.3361182563918,9.6281207585749,7.18405411402681,5.28873275491376,4.73935089970386,9.5227091678405,6.88185133655695,10.3361182563918,10.3361182563918,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.62136670704977,7.88130045014793,5.28873275491376,4.72728376579998,7.88130045014793,5.28873275491376,7.88130045014793,4.17498604045786,5.28873275491376,5.28873275491376,7.88130045014793,3.85195412910483,7.4394643746197,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,3.83331885457505,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,10.3361182563918,7.07231322197586,10.3361182563918,4.57858914965276,4.06350274747969,4.57858914965276,10.3361182563918,7.07231322197586,7.07231322197586,10.3361182563918,7.52475283134079,10.3361182563918,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,5.28873275491376,10.3361182563918,10.3361182563918,10.3361182563918,10.3361182563918,7.88130045014793,7.88130045014793,10.3361182563918,10.3361182563918,7.88130045014793,7.88130045014793,5.28873275491376,5.28873275491376,10.3361182563918,10.3361182563918,4.52208366442951,4.57858914965276,7.88130045014793,4.57858914965276,7.88130045014793,7.88130045014793,4.57858914965276,4.57858914965276,4.57858914965276,4.57858914965276,4.57858914965276,4.57858914965276,5.18097026915348,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,7.07231322197586,7.07231322197586,7.88130045014793,7.88130045014793,7.88130045014793,7.88130045014793,5.28873275491376,5.28873275491376,7.88130045014793,7.88130045014793,10.3361182563918,10.3361182563918,7.88130045014793,7.88130045014793
"t7",7.95241224296448,4.40049095571805,8.95231694108756,9.56565561884717,9.65915850192584,4.57858914965276,0,9.5142100671827,10.0384916340495,10.3677147136481,6.99690637731248,6.67072799614654,11.3508023771023,9.09791345625444,6.18933088600542,11.0233680218551,11.6567409595319,12.8225325198919,12.8225325198919,9.26822654049067,6.73101575445597,11.7816788222582,12.8225325198919,12.8225325198919,10.0461559460532,10.3677147136481,10.3677147136481,12.8225325198919,12.8225325198919,12.114535022075,9.67046837752693,7.77514701841388,7.22576516320399,12.0091234313406,9.36826560005707,12.8225325198919,12.8225325198919,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.1077809705499,10.3677147136481,7.77514701841388,7.21369802930011,10.3677147136481,7.77514701841388,10.3677147136481,6.59330326811758,7.77514701841388,7.77514701841388,10.3677147136481,6.27027135676455,9.92587863811983,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,6.25163608223477,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,12.8225325198919,9.55872748547598,12.8225325198919,6.99690637731247,6.48181997513941,6.99690637731247,12.8225325198919,9.55872748547598,9.55872748547598,12.8225325198919,10.0111670948409,12.8225325198919,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,7.77514701841388,12.8225325198919,12.8225325198919,12.8225325198919,12.8225325198919,10.3677147136481,10.3677147136481,12.8225325198919,12.8225325198919,10.3677147136481,10.3677147136481,7.77514701841388,7.77514701841388,12.8225325198919,12.8225325198919,6.94040089208922,6.99690637731247,10.3677147136481,6.99690637731247,10.3677147136481,10.3677147136481,6.99690637731248,6.99690637731248,6.99690637731247,6.99690637731247,6.99690637731247,6.99690637731247,7.6673845326536,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,9.55872748547598,9.55872748547598,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,7.77514701841388,7.77514701841388,10.3677147136481,10.3677147136481,12.8225325198919,12.8225325198919,10.3677147136481,10.3677147136481
"t8",3.47586718790825,5.37897208408623,1.24519103464495,8.71215097238182,1.47698135505849,7.02779580368258,9.5142100671827,0,2.50171896862569,9.5142100671827,9.5142100671827,9.18803168601677,3.81402971167847,8.24440880978909,7.92839393477424,3.4865953564313,4.11996829410806,4.64035537302455,5.28575985446806,8.41472189402532,8.47007880322478,3.59950167539085,3.37457860866001,3.37457860866001,9.19265129958784,9.5142100671827,9.5142100671827,4.64035537302455,4.64035537302455,4.57776235665118,8.81696373106158,9.5142100671827,8.96482821197281,3.82694628447328,8.51476095359172,3.37457860866001,3.37457860866001,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.25427632408454,9.5142100671827,9.5142100671827,8.95276107806893,9.5142100671827,9.5142100671827,9.5142100671827,9.11060695798781,9.5142100671827,9.5142100671827,9.5142100671827,8.78757504663477,9.07237399165448,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,8.76893977210499,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,5.28575985446806,9.5142100671827,4.64035537302455,9.5142100671827,8.99912366500964,9.5142100671827,4.64035537302455,9.5142100671827,9.5142100671827,4.64035537302455,9.15766244837557,4.64035537302455,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,4.64035537302455,4.64035537302455,4.64035537302455,4.64035537302455,9.5142100671827,9.5142100671827,5.28575985446806,5.28575985446806,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,4.64035537302455,4.64035537302455,9.45770458195945,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.40644758142242,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,9.5142100671827,4.64035537302455,4.64035537302455,9.5142100671827,9.5142100671827
"t9",4.00014875477508,5.90325365095306,1.93982584253055,9.23643253924864,2.64666740336882,7.55207737054941,10.0384916340495,2.50171896862569,0,10.0384916340495,10.0384916340495,9.71231325288359,1.96488878611849,8.76869037665591,8.45267550164107,1.63745443087131,2.27082736854808,5.81004142133489,3.43661892890807,8.93900346089215,8.99436037009161,4.76918772370119,5.81004142133489,5.81004142133489,9.71693286645466,10.0384916340495,10.0384916340495,5.81004142133489,5.81004142133489,2.72862143109119,9.34124529792841,10.0384916340495,9.48910977883963,4.99663233278361,9.03904252045855,5.81004142133489,5.81004142133489,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,9.77855789095137,10.0384916340495,10.0384916340495,9.47704264493575,10.0384916340495,10.0384916340495,10.0384916340495,9.63488852485463,10.0384916340495,10.0384916340495,10.0384916340495,9.3118566135016,9.5966555585213,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,9.29322133897182,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,3.43661892890807,10.0384916340495,5.81004142133489,10.0384916340495,9.52340523187647,10.0384916340495,5.81004142133489,10.0384916340495,10.0384916340495,5.81004142133489,9.6819440152424,5.81004142133489,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,5.81004142133489,5.81004142133489,5.81004142133489,5.81004142133489,10.0384916340495,10.0384916340495,3.43661892890807,3.43661892890807,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,5.81004142133489,5.81004142133489,9.98198614882628,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,9.93072914828925,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,10.0384916340495,5.81004142133489,5.81004142133489,10.0384916340495,10.0384916340495
"t10",7.95241224296448,6.23247673055158,8.95231694108756,7.29865926974205,9.65915850192584,7.88130045014793,10.3677147136481,9.5142100671827,10.0384916340495,0,10.3677147136481,10.0415363324821,11.3508023771023,4.72499247267292,8.78189858123959,11.0233680218551,11.6567409595319,12.8225325198919,12.8225325198919,4.88268375356694,9.32358344969014,11.7816788222582,12.8225325198919,12.8225325198919,5.67323496247167,5.98217192672432,5.99479373006653,12.8225325198919,12.8225325198919,12.114535022075,5.29754739394541,10.3677147136481,9.81833285843816,12.0091234313406,4.99534461647555,12.8225325198919,12.8225325198919,6.77444827077163,6.77444827077163,5.99479373006653,5.99479373006653,5.99479373006653,5.73485998696838,5.99479373006653,10.3677147136481,9.80626572453428,5.99479373006653,10.3677147136481,5.99479373006653,9.96411160445316,10.3677147136481,10.3677147136481,5.99479373006653,9.64107969310013,5.54033585119609,5.99479373006653,5.99479373006653,5.99479373006653,5.99479373006653,9.62244441857035,5.99479373006653,5.99479373006653,5.99479373006653,5.99479373006653,5.99479373006653,12.8225325198919,10.3677147136481,12.8225325198919,10.3677147136481,9.85262831147499,10.3677147136481,12.8225325198919,10.3677147136481,10.3677147136481,12.8225325198919,5.6382461112594,12.8225325198919,5.99479373006653,5.99479373006653,5.99479373006653,5.99479373006653,10.3677147136481,12.8225325198919,12.8225325198919,12.8225325198919,12.8225325198919,5.99479373006653,5.99479373006653,12.8225325198919,12.8225325198919,5.99479373006653,5.99479373006653,10.3677147136481,10.3677147136481,12.8225325198919,12.8225325198919,10.3112092284248,10.3677147136481,5.99479373006653,10.3677147136481,5.98217192672432,5.98217192672432,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.3677147136481,10.2599522278878,5.99479373006653,5.99479373006653,5.98217192672432,5.98217192672432,5.99479373006653,5.99479373006653,5.99479373006653,5.99479373006653,5.99479373006653,5.99479373006653,10.3677147136481,10.3677147136481,5.99479373006653,5.99479373006653,5.99479373006653,5.99479373006653,10.3677147136481,10.3677147136481,5.99479373006653,5.99479373006653,12.8225325198919,12.8225325198919,5.98217192672432,5.98217192672432
