,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
t1,4.453136,-0.21857692,7.274424,-0.27589062,12.067045,-0.18074816,4.481504,16.981222,12.298208,10.482165,5.5807104,20.913479,-0.032199327,-0.38611948,-0.025080508,6.7672114,26.26328,2.5662036,22.129997,34.116795
t2,3.135632,-0.07734707,5.6389966,-0.21480198,10.576386,-0.13590904,2.763348,12.444878,9.590341,7.755876,5.3807125,16.691097,-0.07321968,-0.23201887,-0.018151289,5.3867426,20.837505,1.4891443,16.594584,26.42922
t3,2.9191558,-0.0533076,5.3909264,-0.20515227,10.416726,-0.13084416,2.4636052,11.669266,9.142312,7.1815243,5.272295,16.01098,-0.08086454,-0.20812595,-0.017303204,5.2064376,19.9865,1.3258431,15.781895,25.122478
t4,2.8789861,-0.061159763,5.404818,-0.21610612,10.648538,-0.12657683,2.753543,12.06819,9.259309,7.336072,5.5847745,16.444696,-0.061744597,-0.23572502,-0.019602375,5.4344115,20.779821,1.5096283,16.484085,25.880438
t5,3.1020098,-0.114582896,5.8606853,-0.23522393,11.068913,-0.14162819,3.3410556,13.393004,10.077899,8.144019,5.593443,17.744017,-0.029726768,-0.27498662,-0.021197079,5.8699594,22.346102,1.7440519,18.098886,28.125479
t6,2.8767576,-0.07265957,5.5026255,-0.21867202,10.6447315,-0.1304651,2.7635098,12.271769,9.4187355,7.4387865,5.5045667,16.665997,-0.04972108,-0.23399098,-0.019828886,5.5826793,20.937204,1.5600741,16.746414,26.243458
t7,3.7645352,-0.17183073,6.4717965,-0.26566494,11.70936,-0.16210026,4.2175007,15.560059,11.450121,9.340317,5.520847,19.870163,-0.008247703,-0.3153711,-0.024786642,6.351847,24.875568,2.3288658,20.664349,31.6039
t8,3.987152,-0.15678279,6.6023507,-0.25869352,11.6845875,-0.16340363,3.895117,15.426333,11.507001,9.602833,5.471501,19.646648,-0.05020327,-0.33537516,-0.024163738,6.2366185,24.661734,2.2883358,20.313128,31.696932
t9,3.496328,-0.108342834,6.043435,-0.23481366,11.143875,-0.14348462,3.1782486,13.66252,10.302253,8.449703,5.5287232,17.917177,-0.06615166,-0.2811392,-0.020914348,5.714667,22.558355,1.7957246,18.182123,28.649187
t10,0.1637526,5.868497,2.5470228,-0.05573974,7.466308,-0.04596817,-0.02001397,1.4140446,1.580955,-0.018677738,5.5207067,6.891164,0.7461007,-0.33163467,-0.0016221674,4.1322207,8.904749,-0.12424306,3.7390625,3.9994152
t11,0.3673809,8.406602,2.4970703,-0.031353626,7.135058,-0.03189383,-0.04057886,-0.055386845,0.13234007,-0.45493245,6.8174677,6.182261,0.41234228,-0.68149483,-0.006865225,4.4633126,7.1288285,-0.07192562,0.9115212,-0.1176632
t12,0.5246555,9.90113,2.5182843,-0.01902301,6.626267,-0.006684887,-0.020065023,-0.1656187,-0.030290727,-0.6943018,8.341811,5.1270666,-0.03566815,-0.989597,-0.012032013,4.5683994,7.0099607,0.6216823,-0.09844793,-0.5540661
t13,0.6429073,11.455783,2.558971,-0.013295206,6.641028,0.84499985,-0.0023522,-0.2558366,-0.06442409,-0.90463376,9.840074,3.9015703,-0.16561969,-1.2940553,-0.017766496,4.756011,7.0843744,2.3788702,-0.27040064,-0.93176204
t14,0.6131223,11.10155,2.5454173,-0.013032378,6.580809,0.65549755,-0.007034162,-0.2420537,-0.06033842,-0.85781,9.431863,3.9034593,-0.1423219,-1.2327178,-0.016370181,4.741749,6.907598,2.0436523,-0.22963493,-0.87899125
t15,0.42147005,8.697837,2.5299544,-0.017079398,6.452141,-0.016751776,-0.023214009,-0.11774228,-0.001769408,-0.5016823,7.187045,4.783875,-0.004938271,-0.81572014,-0.008066029,4.482713,6.6490564,-0.012230555,0.31981564,-0.432623
t16,0.4901345,9.595782,2.5602815,-0.013332861,6.438288,-0.0035934013,-0.027397776,-0.16540878,-0.022238994,-0.6367348,7.926257,4.4262323,-0.0516402,-0.9641224,-0.011339335,4.5577946,6.692338,0.53145635,-0.042371105,-0.59692025
t17,0.32031867,7.485977,1.9906224,-0.019591376,5.3932695,-0.011226486,-0.00037437465,-0.08558547,-0.009295779,-0.28309098,6.0676103,3.4685519,-0.031697333,-0.67878634,-0.005686303,3.586958,5.6485734,-0.0010619283,0.40966642,-0.38587406
t18,0.6173088,10.850332,2.1046493,-0.016044231,5.7466846,1.651928,0.6874832,-0.2476365,-0.06737398,-0.72705185,9.593154,2.1822538,-0.24705268,-1.3291852,-0.020949481,3.6224787,6.5312834,3.441264,-0.37482464,-0.98204887
t19,0.377747,8.178102,2.237177,-0.012905087,5.64445,-0.008018601,-0.017300755,-0.114122175,-0.012358594,-0.4483229,6.6037374,4.1187587,-0.019415982,-0.76615757,-0.008514573,3.959293,5.9353967,-0.007504107,0.1857965,-0.41773966
t20,0.21969847,5.984958,1.6484702,-0.028124845,5.738573,-0.0385954,-0.03351694,0.12802947,0.9710007,-0.09652953,4.885244,5.097489,0.71013707,-0.4296259,-0.0030779103,3.6620717,6.0286946,-0.15100186,1.8616375,0.5003744
t21,0.65616316,10.949092,1.569736,-0.016591232,5.520497,1.9564857,0.9796767,-0.28691462,-0.055774376,-0.64776117,9.8906765,1.4960803,-0.30270666,-1.3950125,-0.023278225,3.4099045,6.5065312,3.8867304,-0.4290633,-1.0523409
t22,0.6971591,10.188998,-0.006699911,-0.05479566,7.095355,2.1409,2.4148364,-0.26086566,-0.07318912,-0.18160464,11.24747,0.6918776,-0.3407387,-1.4439714,-0.019356417,1.7247217,5.152315,2.8842306,-0.6866781,-0.780554
t23,0.98022455,14.4523115,0.9822044,-0.009557878,2.4962656,5.228884,0.9243624,-0.45498714,0.3691578,-0.97916114,12.2844925,0.11091254,-0.6304167,-2.0334318,-0.04988692,3.7564492,9.04444,11.923109,-0.81297463,-1.7191912
t24,0.9359519,10.994766,0.23283902,-0.0005990861,-0.01572678,6.093191,0.20652975,-0.44088557,-0.008571073,-1.069056,8.635401,0.17293668,-0.5668728,-1.8988309,-0.048071932,2.0651534,6.9498262,13.219435,-0.670245,-1.5344181
t25,1.0982199,14.975885,-0.098340474,-0.11365033,11.636121,3.0272095,4.7074986,-0.36710906,-0.13751094,-0.076430656,16.973469,0.6289122,-0.55455226,-2.246916,-0.027797708,0.79078734,6.570369,3.924774,-1.1230859,-0.99143094
t26,0.9152466,10.301104,-0.032090064,-0.005512289,-0.051018145,5.653838,0.10084198,-0.42887306,-0.0152164055,-1.0832448,7.8231034,0.19366561,-0.57344,-1.8525208,-0.04840924,1.4345131,6.2763305,13.833436,-0.59370774,-1.4448336
t27,0.91249454,12.398769,-0.16473342,-0.13190015,12.257081,2.0819893,5.372237,-0.25705698,-0.13313244,1.9668922,15.55742,0.27753356,-0.4613543,-1.9049339,-0.016353784,-0.03178326,4.878091,1.1748803,-0.9682303,-0.575656
t28,1.0822624,14.493688,-0.14921227,-0.13178542,12.633643,2.7202206,5.3648763,-0.33466527,-0.1468573,0.81096655,17.244717,0.45882136,-0.540115,-2.2251513,-0.024004977,0.09826977,5.936037,2.7274384,-1.131039,-0.8312103
t29,0.6374878,12.465206,0.019085735,-0.005987757,0.76985604,3.48556,-0.014175026,-0.2867547,2.8877795,-0.48909113,9.037782,0.21423131,-0.51429516,-1.398374,-0.037916817,4.0481915,8.098183,10.243527,-0.58463496,-1.4046206
t30,0.46988568,10.71052,-0.0083402,-0.0035362656,0.19857101,2.7635486,-0.036367204,-0.20263465,3.434187,-0.24826388,7.097821,0.23702243,-0.41423845,-1.0766221,-0.030806901,3.8435328,7.2120233,8.822112,-0.44721577,-1.176093
t31,0.9525181,9.797447,-0.109474085,-0.013508199,-0.11066921,5.489692,0.0880984,-0.44686377,-0.023305245,-1.1550902,7.1248317,0.24009001,-0.6412908,-1.89657,-0.0516737,0.52844214,5.5419736,15.777921,-0.56488556,-1.4253441
t32,0.58337975,5.2455015,-0.17090854,-0.0075970544,-0.1513232,3.1041422,0.073950164,-0.29636312,-0.00071391655,-0.5858388,2.8830342,0.25253075,-0.45645452,-1.1875566,-0.033881024,-0.053006146,2.6468918,11.1578665,-0.07254046,-0.9130932
t33,0.48701218,4.1156025,6.309551,5.2102146,-0.048253726,8.69968,-0.10012014,-0.3721344,-0.0046092547,-0.10486007,3.690187,0.2522235,-0.11664202,-1.0302193,-0.020936916,6.092681,10.314218,6.2205896,-0.19498108,-1.3404917
t34,0.5034987,11.6919775,-0.03722609,-0.008578213,0.005316034,2.8261337,-0.040151678,-0.20608522,4.226521,-0.2388791,7.772611,0.28436506,-0.46070075,-1.1493863,-0.03339909,4.0757523,7.5856433,9.904088,-0.51909924,-1.2527122
t35,0.5505627,4.9813757,6.202886,4.9861393,-0.028890457,8.856611,-0.08776387,-0.4130982,-0.011184382,-0.16890477,4.7657595,0.25403294,-0.17144549,-1.1628767,-0.023856374,6.0541143,10.715593,6.798176,-0.24990135,-1.4188182
t36,0.9163912,12.123866,-0.2173848,-0.16775577,14.651433,1.8515503,6.450691,-0.20397125,-0.15487428,4.110277,16.430944,0.18847983,-0.42259103,-1.9183776,-0.011828153,-0.089747615,4.2033906,0.03968408,-1.0763634,-0.36269858
t37,0.32400554,9.583095,-0.064769365,-0.011774159,-0.02616458,1.3636473,-0.046429288,-0.09901978,5.745947,0.88774705,5.7285013,0.31517905,-0.34291905,-0.7796009,-0.023469161,4.2458415,6.8280478,8.45902,-0.38031366,-0.9893023
t38,0.51869303,3.7886744,6.9718676,5.9979377,-0.06285635,9.643575,-0.11561682,-0.38795802,-0.00023023538,-0.05855304,3.4980292,0.28734094,-0.06743637,-1.0756054,-0.021426238,6.841761,11.01091,6.4394884,-0.17202184,-1.4278898
t39,0.74735945,7.950426,-0.18827373,-0.18720205,14.868421,0.9511909,7.9873366,-0.13152884,-0.12208292,6.668279,15.677657,0.09288101,-0.35008264,-1.6099132,0.773626,-0.15417714,4.689332,-0.15329716,-0.8443982,1.0097584
t40,0.84878385,10.490051,-0.22551878,-0.1826176,15.357522,1.3689759,7.1107945,-0.156775,-0.15149851,5.5364013,16.200161,0.0072979336,-0.3645222,-1.798613,-0.005003252,-0.11569281,4.03708,-0.1031865,-1.0265036,-0.14417166
t41,0.4865757,2.8174524,-0.0867836,-0.15674482,11.947597,0.28923193,7.9710655,-0.08415248,-0.06105093,7.514258,12.361479,0.17786247,-0.28217515,-1.0913476,2.9717712,-0.16000031,5.2019763,-0.23361817,-0.4167546,3.8368235
t42,0.8146082,6.3330708,-0.31141827,-0.025444975,-0.1976577,2.9974678,0.62884885,-0.40683275,-0.046839572,-0.89807004,3.6218877,0.31434873,-0.74292916,-1.6663973,-0.048582025,-0.23436588,2.0191517,15.607209,-0.07997759,-1.1301777
t43,0.8211552,6.102565,-0.36019504,-0.02938889,-0.21589914,2.6672728,0.9058786,-0.4208039,-0.05584903,-0.8557059,3.0759034,0.35948315,-0.82624334,-1.7252182,-0.050590485,-0.29082975,1.3917528,16.374989,0.03110605,-1.1889358
t44,0.5760967,2.7804577,-0.10836588,-0.1942061,13.948369,0.10231739,9.650746,-0.07482231,-0.0538681,8.931512,14.448139,0.22347201,-0.32617646,-1.2692009,3.364391,-0.24438752,6.3761973,-0.21580431,-0.53679574,4.936712
t45,0.75104403,7.8649426,-0.18155323,-0.1859055,14.706889,1.1157635,7.8176565,-0.13477145,-0.11983778,6.761418,15.629742,0.09596668,-0.35254204,-1.5943074,0.74927694,-0.15597546,4.7601967,-0.13513486,-0.8261916,1.0809342
t46,0.6629595,8.278127,-0.16912436,-0.1473061,12.7416,0.95032,6.177174,-0.136111,-0.11284476,5.1535993,13.340414,0.036372952,-0.2946005,-1.4132743,0.02682978,-0.07402021,3.744223,-0.15180768,-0.69407153,-0.022607626
t47,0.47768858,2.6914659,-0.08540619,-0.15777646,11.851368,0.19559154,8.013276,-0.07356451,-0.055405334,7.5307007,12.373154,0.17286564,-0.27595267,-1.0621144,2.909942,-0.1558565,5.192551,-0.24072757,-0.41014344,4.0825667
t48,0.5084138,3.7425296,7.0171323,6.0277796,-0.060427777,9.54815,-0.11168468,-0.389047,0.022549912,-0.032919925,3.4273822,0.29465315,-0.06473226,-1.0517634,-0.019884622,6.8981533,11.051987,6.263411,-0.16211335,-1.4178072
t49,0.17156266,-0.015511653,6.3815184,5.223491,-0.07921897,8.85255,-0.09349666,-0.14815962,-0.008249029,1.4901369,-0.048121866,0.25732177,2.5343328,-0.32524353,-0.0048162322,8.109063,8.410388,3.0558836,1.4752926,-0.77151716
t50,0.7559029,7.9671044,-0.19365658,-0.19077647,15.1337185,0.8616181,8.307951,-0.13098855,-0.12091025,6.9926453,15.92955,0.10032648,-0.35024348,-1.6237417,0.92820466,-0.16098954,4.9573746,-0.16706201,-0.8451225,1.1935784
t51,0.18292464,8.554796,-0.09023117,-0.013170257,-0.053264424,-0.006332156,-0.047067218,-0.0039249035,7.889373,2.944118,4.161657,0.33417365,-0.29195556,-0.5409458,-0.017678747,4.8412113,6.098866,7.7417827,-0.21561825,-0.80093414
t52,0.40805963,2.4907153,7.1331596,6.0889497,-0.076570414,9.589836,-0.10455231,-0.30870685,-0.0031890809,0.43637824,2.2621794,0.27204368,0.41872057,-0.86605024,-0.017449273,7.3679743,10.478583,5.4436007,-0.057169404,-1.2472237
t53,0.17967044,0.60728496,-0.26372597,-0.01153358,-0.1671097,-0.04535202,1.3937403,-0.11105289,-0.0046190936,-0.095144145,-0.19674198,0.37351137,-0.48492283,-0.68170214,-0.016533034,-0.087491855,-0.21395792,8.90351,4.6579075,-0.29479703
t54,0.76701665,5.9417453,-0.30617005,-0.023677783,-0.20123933,2.80904,0.5760342,-0.38972193,-0.042395614,-0.82753867,3.2996616,0.32163095,-0.71819043,-1.5803311,-0.045984507,-0.2244172,1.8629678,15.033606,-0.032879535,-1.0886871
t55,0.6318503,4.3724027,-0.3391635,-0.027449794,-0.19911218,1.6159981,0.7934541,-0.33601043,-0.047389675,-0.60348964,1.9642625,0.3387757,-0.7089345,-1.3613304,-0.04082138,-0.25844,0.6309153,13.646513,0.87399805,-0.9505752
t56,0.21046282,0.2414105,6.7435503,5.5579348,-0.079237305,9.202036,-0.10407187,-0.16424367,-0.013825968,1.2768773,-0.022100963,0.24909481,2.2076726,-0.45988685,-0.00866881,8.150823,8.96395,3.7081838,1.1072427,-0.8763172
t57,0.5127937,-0.030647036,-0.07285392,-0.19829667,12.823383,-0.0015412517,10.18458,-0.01566638,-0.002970734,10.341901,14.397619,0.10838912,-0.2716597,-1.0965533,3.6187015,-0.2644425,8.555844,-0.3026059,-0.2500636,7.733634
t58,0.4744359,2.547345,-0.32349056,-0.02194603,-0.19057174,0.5148579,1.4775822,-0.25806236,-0.050424904,-0.44407234,0.19667277,0.37880516,-0.69076025,-1.1523678,-0.032504924,-0.21646807,-0.08109513,12.409557,2.5954688,-0.75313586
t59,0.5693664,2.6381729,-0.12474389,-0.18189867,13.246282,-0.004526925,9.226575,-0.08680377,-0.056037765,8.507581,14.257084,0.21867582,-0.30166474,-1.2439572,3.2493432,-0.18517025,6.2393947,-0.26093087,-0.4830625,4.6452594
t60,0.5507312,1.3474,-0.1039162,-0.1953254,13.386957,-0.007866623,9.843281,-0.033939354,-0.03244626,9.475408,14.777128,0.17393406,-0.2937776,-1.2028128,3.837251,-0.23875019,7.357467,-0.27952167,-0.39380348,6.4139714
t61,0.71670276,6.5628576,-0.15748166,-0.19377476,14.866105,0.86263484,8.68671,-0.12003922,-0.10090027,7.751143,15.637592,0.1539254,-0.34039545,-1.5321128,1.7075261,-0.18167685,5.197146,-0.1591643,-0.7273586,2.2630634
t62,0.029398615,5.8473496,-0.1716758,-0.03270183,-0.042649604,-0.1330971,-0.09415102,4.5449185,12.720731,6.644132,-0.016849026,0.053877845,-0.05027881,-0.23559466,-0.013681639,5.3531923,6.0159054,5.242078,2.729825,-0.058797766
t63,0.1317422,-0.020024575,6.4116607,5.236571,-0.07654424,8.872847,-0.09128181,-0.15928605,-0.035914395,1.5021715,-0.10312709,0.24314332,2.4608352,-0.29234898,-0.0024410437,8.160992,8.456417,2.7356946,1.7768521,-0.773121
t64,0.2700678,0.8011539,6.725374,5.3075767,-0.09743549,9.003634,-0.11820472,-0.2283595,-0.012551347,0.7482478,1.0599942,0.2904098,1.257281,-0.54355675,-0.010161214,7.4732103,9.574888,4.336012,0.5757632,-1.0437267
