"accepted_species","traits"
"t1",1
"t2",1
"t3",0
"t4",1
"t5",0
"t6",1
"t7",0
"t8",1
"t9",1
"t10",1
"t11",0
"t12",1
"t13",0
"t14",0
"t15",0
"t16",1
"t17",1
"t18",1
"t19",1
"t20",1
"t21",0
"t22",1
"t23",1
"t24",0
"t25",1
"t26",1
"t27",0
"t28",1
"t29",0
"t30",0
"t31",1
"t32",0
"t33",0
"t34",0
"t35",1
"t36",0
"t37",0
"t38",1
"t39",0
"t40",0
"t41",0
"t42",1
"t43",1
"t44",1
"t45",1
"t46",1
"t47",0
"t48",1
"t49",1
"t50",1
"t51",0
"t52",0
"t53",1
"t54",1
"t55",0
"t56",1
"t57",1
"t58",0
"t59",0
"t60",1
"t61",1
"t62",0
"t63",1
"t64",0
"t65",1
"t66",1
"t67",0
"t68",1
"t69",1
"t70",1
"t71",1
"t72",1
"t73",1
"t74",0
"t75",0
"t76",1
"t77",1
"t78",1
"t79",1
"t80",1
"t81",1
"t82",1
"t83",1
"t84",1
"t85",0
"t86",1
"t87",1
"t88",1
"t89",1
"t90",1
"t91",0
"t92",1
"t93",1
"t94",0
"t95",0
"t96",1
"t97",1
"t98",1
"t99",0
"t100",1
"t101",0
"t102",1
"t103",1
"t104",1
"t105",1
"t106",0
"t107",1
"t108",1
"t109",1
"t110",1
"t111",1
"t112",1
"t113",1
"t114",1
"t115",1
"t116",1
"t117",1
"t118",1
"t119",1
"t120",1
"t121",0
"t122",1
"t123",1
"t124",1
"t125",1
"t126",1
"t127",1
"t128",1
"t129",1
"t130",1
"t131",1
"t132",1
"t133",1
"t134",1
"t135",1
"t136",0
"t137",0
"t138",1
"t139",1
"t140",1
"t141",1
"t142",1
"t143",1
"t144",1
"t145",1
"t146",1
"t147",1
"t148",1
"t149",1
"t150",1
"t151",1
"t152",1
"t153",1
"t154",1
"t155",1
"t156",1
"t157",1
"t158",1
"t159",1
"t160",0
"t161",1
"t162",1
"t163",1
"t164",1
"t165",1
"t166",1
"t167",1
"t168",0
"t169",0
"t170",1
"t171",1
"t172",1
"t173",1
