"accepted_species","sorted"
"t15",0.00908549202640663
"t18",NA
"t19",0.0138416229323695
"t20",NA
"t14",0.0123436539094369
"t28",0.00930324771126365
"t29",0.0093445705075523
"t26",NA
"t25",0.00941556004172769
"t43",NA
"t58",0.00885044656281563
"t59",0.0088503196938407
"t249",0.00885012855308854
"t294",0.00885012856158752
"t400",0.00885012856063907
"t401",0.00885012856082432
"t224",0.00885012854072722
"t210",NA
"t123",0.0088501278375215
"t33",0.00885171568625385
"t27",0.00892087730171202
"t30",0.00921874975118002
"t31",NA
"t32",0.00923707444944837
"t62",0.00923919564099762
"t63",0.00923944849284873
"t51",0.00923918577282505
"t49",0.00923893080731848
"t44",0.00923705967240859
"t46",0.00923845738074771
"t128",0.00923915314130932
"t140",0.00923915338680732
"t141",0.00923915324763553
"t112",NA
"t52",NA
"t50",0.00923829512224412
"t53",0.00923862508308954
"t71",0.00923819319846716
"t72",0.0092382055873869
"t34",0.00922936083437309
"t37",0.00922187908938214
"t38",0.00922393142145517
"t39",0.00921584565204671
"t40",0.00921884624847053
"t55",NA
"t56",0.00921729031534419
"t57",0.00921713558117196
"t67",0.00921686226325789
"t68",0.0092168688763659
"t35",0.00922083416606749
"t16",0.00297659824783953
"t17",0.000142787224308303
"t21",NA
"t36",NA
"t42",0.000616395584698193
"t77",0.000617974012825422
"t78",0.000617960905630385
"t118",NA
"t139",NA
"t230",NA
"t231",0.000617513943849248
"t159",0.000617514099135393
"t195",0.000617514222574429
"t196",0.00061751423176252
"t232",0.00061751425933976
"t269",0.00061751427500953
"t396",0.000617514273818412
"t397",0.000617514273836937
"t339",0.000617514273410876
"t326",0.000617514271467669
"t456",0.000617514272438346
"t457",0.000617514272543935
"t337",0.000617514273938821
"t392",0.000617514273001487
"t393",0.000617514273722086
"t464",NA
"t465",0.000617514269344775
"t446",0.00061751426942443
"t331",0.000617514269883835
"t167",0.000617514002184362
"t164",0.000617511994064126
"t165",0.000617512234819893
"t85",0.000617464456378892
"t73",0.000617411280458763
"t45",0.000619044234633088
"t61",0.000623238950635064
"t79",0.000623272866225392
"t82",0.000623304399564204
"t83",0.000623315418126507
"t84",0.000623287516017521
"t119",0.000623327034188876
"t120",0.000623330726139757
"t145",0.000623330375728942
"t170",0.000623330960795446
"t171",0.000623331012821158
"t126",0.000623333228701541
"t122",0.000623330478168745
"t97",0.000623351362545471
"t131",0.000623357480724737
"t132",NA
"t105",0.000623349138345791
"t113",0.000623323120493796
"t114",0.000623326702793334
"t100",0.00062333233840703
"t86",0.000623331125862462
"t101",NA
"t102",0.000623322125468017
"t90",0.00062331611741617
"t75",0.000623176528576109
"t76",0.000623211538349499
"t80",NA
"t81",NA
"t64",0.000623249556016702
"t91",0.000623265554059279
"t93",0.000623263018616726
"t129",0.000623246069430766
"t130",0.000623245188148365
"t127",0.000623252473600474
"t223",0.000623252372157283
"t252",0.00062325235143962
"t253",0.000623252353156829
"t245",0.000623252349609411
"t246",0.000623252358562242
"t135",0.000623251692823931
"t134",NA
"t136",0.000623256078158903
"t147",NA
"t148",NA
"t143",0.000623255397460305
"t133",0.000623255121106243
"t160",NA
"t161",0.000623255331667276
"t289",0.000623255740546581
"t375",0.000623255737191816
"t454",0.000623255737380765
"t455",0.00062325573728629
"t363",NA
"t340",0.000623255738108773
"t332",0.000623255738853453
"t185",0.0006232557021474
"t174",0.000623255693922577
"t115",0.000623253417971346
"t116",0.000623250974178147
"t155",0.000623247245471197
"t278",0.000623247389865009
"t283",0.000623247388147799
"t284",0.000623247388047768
"t272",0.00062324737912828
"t302",0.000623247379489506
"t303",0.000623247378657761
"t290",0.000623247376495966
"t264",0.000623247397865687
"t267",0.000623247397330333
"t268",0.000623247393532836
"t241",NA
"t242",0.000623247399968204
"t225",0.000623247403428558
"t204",0.000623247396052151
"t172",0.000623247346241954
"t215",0.000623247439113917
"t216",0.000623247449915481
"t176",0.00062324735149732
"t295",0.000623247246695659
"t378",0.000623247246390007
"t438",0.000623247246347401
"t439",NA
"t394",0.000623247246541906
"t273",0.000623247254840827
"t251",0.000623247243077848
"t142",0.000623247221226493
"t157",0.000623247534720077
"t254",0.000623247682652045
"t255",0.000623247682611291
"t226",NA
"t199",0.00062324627498466
"t200",0.000623246332643635
"t205",0.00062324629571529
"t261",0.000623246278785862
"t426",NA
"t462",0.000623246273067387
"t463",0.000623246273074797
"t385",0.000623246273684249
"t386",0.000623246273756494
"t285",0.00062324627400472
"t238",0.000623246270016422
"t203",0.000623246281762729
"t201",0.000623246315519701
"t153",0.000623246451968407
"t150",0.000623246040397511
"t310",0.000623245974233995
"t315",0.000623245974119143
"t316",0.000623245974178421
"t364",0.000623245974372927
"t365",0.000623245974698956
"t346",0.000623245974350698
"t347",0.000623245974674875
"t410",0.000623245982814486
"t411",0.000623245982371753
"t395",NA
"t412",0.000623245983640673
"t436",0.00062324598379813
"t437",0.000623245983620296
"t344",0.000623245981230652
"t345",NA
"t444",0.000623245985196721
"t445",0.000623245985444947
"t415",0.000623245984950346
"t336",0.000623245984772512
"t367",0.000623245984350157
"t368",0.000623245985422718
"t322",0.000623245984683595
"t323",0.000623245984146389
"t304",0.000623245986041432
"t182",0.000623245978570551
"t183",0.000623245960946459
"t207",0.000623246040873587
"t387",0.000623246068799085
"t388",0.000623246068897264
"t262",0.000623246056350704
"t263",0.000623246055204045
"t175",0.000623245991181947
"t146",0.000623246130501931
"t144",0.00062324644372506
"t121",0.000623243335077162
"t270",0.000623249500167559
"t413",0.000623249498778231
"t430",0.000623249499587746
"t431",NA
"t419",0.000623249497148086
"t420",0.000623249497209216
"t279",0.000623249499450666
"t179",0.000623249471606675
"t158",0.000623249632338987
"t149",0.000623250068071228
"t189",0.000623249842407271
"t190",0.000623249853938695
"t180",NA
"t156",0.00062325024809853
"t137",0.000623248775321666
"t138",0.000623248833554897
"t240",0.00062324847755713
"t280",0.000623248492971264
"t440",NA
"t441",0.000623248494208692
"t319",0.000623248493010165
"t320",0.000623248492602629
"t327",0.000623248491996882
"t328",0.000623248492560023
"t282",0.000623248490664979
"t202",0.000623248509806218
"t214",0.00062324852562974
"t247",0.00062324851857751
"t248",0.000623248517108527
"t233",0.000623248495625807
"t234",NA
"t221",0.000623248470723488
"t209",0.000623248499884562
"t191",0.00062324843104983
"t192",NA
"t173",0.000623248482895856
"t168",0.000623248640240059
"t166",0.00062324840550101
"t181",0.000623248609869343
"t299",0.000623248565688705
"t300",0.000623248567587453
"t381",NA
"t382",0.00062324857132382
"t296",0.000623248569504726
"t297",0.00062324856975851
"t274",0.000623248573987626
"t256",0.000623248569460268
"t178",0.000623248532376318
"t312",NA
"t313",0.000623248318592044
"t275",0.000623248318030756
"t276",0.000623248325525718
"t277",0.000623248326114794
"t348",0.000623248326168514
"t349",0.000623248326759442
"t371",0.000623248327118815
"t372",0.000623248326629771
"t422",NA
"t423",NA
"t416",0.000623248325223771
"t417",0.000623248325381228
"t460",0.000623248325307131
"t461",0.000623248325312688
"t449",0.00062324832540531
"t402",0.000623248324929233
"t358",0.000623248324912562
"t317",0.00062324833066438
"t318",0.00062324833097559
"t217",0.000623248334410009
"t281",0.000623248357167206
"t287",0.000623248358493552
"t288",0.000623248358643599
"t213",0.000623248357926706
"t218",NA
"t219",0.000623248358058229
"t193",0.000623248323965966
"t151",0.00062324938913615
"t152",0.000623249200793255
"t162",0.000623248128937623
"t163",0.000623248175467152
"t265",0.000623250105696089
"t266",0.000623250107600395
"t184",0.000623250107546674
"t198",0.000623249986362055
"t222",0.000623249974734303
"t239",0.000623249958318001
"t351",0.00062324996786176
"t352",0.000623249967754318
"t330",0.000623249966733625
"t376",0.000623249968567538
"t384",0.000623249968445278
