,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,9.556203,-0.31567848,7.8142257,5.9044924,2.8458688,3.7852514,5.814247,2.1792486,4.697352,4.986804,6.4613113,7.545031,2.3632603
t2,9.470272,-0.19125071,7.8930674,6.0408554,2.9102314,3.8378215,5.817786,2.1888428,4.651534,5.112778,6.498722,7.437995,2.290228
t3,9.506477,-0.29904008,7.8285284,5.9564376,2.8688447,3.7594733,5.7920136,2.1711552,4.6297655,5.030988,6.5209618,7.459532,2.3432872
t4,9.454011,-0.4146017,7.8381076,5.8645186,2.9179726,3.6457484,5.6963835,2.1846657,4.556743,5.0533943,6.562803,7.394652,2.4125834
t5,9.512216,-0.3463766,7.8837857,5.89833,2.9941542,3.7002187,5.6590195,2.281859,4.642758,5.097484,6.4630346,7.454267,2.3776104
t6,9.504314,-0.2631698,7.794336,5.9883995,2.9310913,3.7181423,5.72767,2.2417247,4.589433,5.019026,6.496998,7.384661,2.284141
t7,9.503514,-0.28444275,7.729641,5.9496927,2.9434748,3.6508482,5.678922,2.2605324,4.5448637,4.9558973,6.4918785,7.3359275,2.2618318
t8,9.503396,-0.28009355,7.8493967,5.8512797,2.9860563,3.7993314,5.711924,2.354155,4.756726,5.064093,6.337047,7.4969673,2.3393254
t9,9.52282,-0.21346788,7.7385507,6.0470257,2.9980667,3.6275342,5.6182356,2.3339102,4.51567,4.988983,6.462487,7.273373,2.1935782
t10,9.337299,0.18230206,7.84197,6.1489344,4.1289773,4.870829,5.879779,4.107462,6.156661,5.173061,4.3465486,7.905812,2.2603784
t11,12.167856,5.9510846,2.9466457,-0.6700903,11.091568,4.0326276,5.5627418,6.2690687,6.20372,2.1272573,2.3611412,2.8077412,3.2819753
t12,12.080143,5.873726,2.8964064,-0.6277631,11.063369,3.9848902,5.574767,6.2156467,6.233161,2.091662,2.2768345,2.8469143,3.291907
t13,12.087304,5.8823824,2.877729,-0.6098525,11.04331,3.9662442,5.594903,6.2302933,6.215551,2.0700026,2.2854502,2.8291585,3.2748573
t14,9.046024,10.215257,-0.85292655,6.495226,-0.076038465,6.0604415,1.9492658,1.4657178,5.722174,-0.6441197,14.225099,5.020268,8.610935
t15,9.13446,10.185115,-0.8465937,6.5703135,-0.13491239,6.049461,1.9561037,1.437358,5.806435,-0.6508671,14.2721615,5.0931935,8.67507
t16,9.388665,0.1952631,7.9910746,5.8485565,3.9054039,4.5806265,5.720083,3.6811635,5.7545786,5.364276,4.7157497,7.6486416,2.1155515
t17,9.430297,0.24276036,8.01522,5.7852893,3.84189,4.5970306,5.7655487,3.7134738,5.7757807,5.4237194,4.780173,7.569186,2.0433774
t18,9.813991,2.121156,6.645766,8.7728195,2.895277,2.383963,4.7361937,2.3994737,2.9894042,3.8583922,6.0972238,5.4310412,-0.35410526
t19,9.584831,2.1462948,6.5372443,8.733141,3.191145,2.1202393,4.6090193,2.3419085,2.9408617,3.6636539,6.0779,5.454037,-0.32416138
t20,12.1085005,5.993808,2.5497274,-0.4876877,10.880686,3.464943,5.688669,6.3969073,5.86402,1.9061209,2.08906,2.61735,2.7888904
t21,8.909735,10.339028,-0.80647105,6.480089,0.035657845,5.9839983,1.8476983,1.4545081,5.549474,-0.5527406,14.227984,4.888547,8.500448
t22,-0.45043385,4.8152046,4.000775,6.0148506,5.914898,6.8054647,4.9940124,2.5746136,-0.66150105,6.747964,0.48058593,3.8520472,8.9428215
t23,-0.26771298,4.872538,4.0842133,6.244725,5.963408,6.7435093,4.934165,2.2213612,-0.7078182,6.527723,0.6579084,3.7433655,8.801459
t24,9.659273,2.0609763,6.386056,8.884501,3.2017615,2.0577896,4.7866936,2.6800058,2.7956748,3.5216422,6.303426,5.3549576,-0.43372113
t25,9.290067,0.3086521,8.095015,5.734626,3.9042642,4.5279703,5.4966407,3.648405,5.7241426,5.498296,4.5025454,7.5216618,1.9392008
t26,9.2102,0.31830835,8.146266,5.740597,3.8550436,4.491304,5.4033055,3.5460904,5.6625853,5.494868,4.48573,7.5216284,1.9436238
t27,-0.2795087,4.892483,4.076053,6.2706513,5.9708815,6.7266808,4.9669595,2.210804,-0.72750324,6.522737,0.6976798,3.721751,8.783271
t28,12.342326,6.763954,4.185172,-1.2800846,7.973396,6.1901393,6.276877,8.376464,5.840012,2.5756943,3.6065524,3.5784857,0.6268877
t29,12.009439,5.949157,2.535285,-0.39717582,10.771614,3.5369418,5.802229,6.5077996,5.7764525,1.7320527,2.0880313,2.5804355,2.666737
t30,-0.40673977,4.87942,3.9909124,5.987682,5.8506303,6.7470922,5.0486264,2.7282069,-0.69487125,6.849106,0.5392327,3.8050356,8.916562
t31,9.609985,2.2116263,6.5285163,8.764486,3.1537468,2.1282983,4.591235,2.2872295,3.001702,3.727733,6.003192,5.422114,-0.39740744
t32,9.712108,2.117074,6.3545055,8.957513,3.1473918,2.0071304,4.893606,2.7987382,2.7081082,3.469725,6.410342,5.28848,-0.48003924
t33,-0.2811914,5.0937405,3.9223442,6.155264,6.156303,6.5911283,5.0475893,2.227101,-0.80419016,6.44821,0.5010808,3.6968517,8.700381
t34,12.012221,5.8629313,2.547514,-0.343896,10.855987,3.5724142,5.756218,6.413607,5.807253,1.769975,2.1765406,2.5904107,2.7144217
t35,12.09577,5.7570734,2.7974484,-0.8340654,11.417952,3.7383752,5.4128733,5.9127707,6.592043,2.119139,2.1458297,3.0290997,3.7349863
t36,12.10647,5.686669,2.7313142,-0.92265725,11.521373,3.6680799,5.328344,5.8330917,6.689734,2.123004,2.1145976,3.0589297,3.7581418
t37,9.786694,2.1076462,6.2931876,8.981111,3.2339363,1.9537505,4.899003,2.861813,2.6626744,3.430834,6.494626,5.299471,-0.46337253
t38,11.111151,4.8743477,6.848879,9.2478,6.8255076,6.6074815,0.40375093,5.36861,6.394444,2.5304577,5.009403,4.5741878,6.7858357
t39,-0.48629734,4.830678,3.9648304,5.8925514,5.787508,6.801385,4.99336,2.81847,-0.7117952,6.935834,0.46208325,3.8804607,8.9349785
t40,11.086285,4.8489094,6.8548684,9.328552,6.7739754,6.6327887,0.5061021,5.2809496,6.418542,2.541316,5.1270666,4.645067,6.764057
t41,11.019921,4.7865143,6.924257,9.384341,6.745323,6.6881824,0.32483405,5.2195024,6.303526,2.5399003,5.054325,4.6710467,6.7002797
t42,9.169243,10.1562395,-0.7160602,6.5130806,0.029787453,6.1133575,2.05778,1.3396292,5.5621777,-0.507589,14.200353,4.8910213,8.501348
t43,9.094178,10.187872,-0.633589,6.547003,0.055767465,6.060239,2.0285256,1.3152028,5.4647408,-0.37866738,14.357683,4.97494,8.600367
t44,9.095729,10.110618,-0.70243704,6.51229,0.0045491876,6.261338,2.1038826,1.4844314,5.4472685,-0.2939475,14.14598,4.9931245,8.542497
t45,9.741843,1.991047,6.2638574,8.9189625,3.2129705,1.9947892,4.8467207,2.857171,2.739802,3.4404817,6.4674735,5.36564,-0.418189
t46,9.773683,1.9768951,6.3077555,8.99529,3.2637043,2.1306949,4.8607554,2.8313348,2.7768455,3.5682006,6.372538,5.2953024,-0.46513537
t47,12.113522,5.733918,2.720372,-0.84359807,11.475072,3.6995866,5.3570247,5.924542,6.6032667,2.0913787,2.2012007,3.0335991,3.671859
t48,11.01416,4.7761307,6.8163276,9.306668,6.8498273,6.5794916,0.43853232,5.3177924,6.4124956,2.6131554,5.0715876,4.564359,6.6897893
t49,9.289794,0.18571442,7.686878,6.1680818,4.1340275,4.796969,5.765417,4.194678,6.2086115,5.12321,4.318605,7.986793,2.4635081
t50,9.711245,2.1775012,6.656407,8.661472,3.0592737,2.2029264,4.484818,2.292658,2.9024425,3.6709142,6.094518,5.5486565,-0.24875765
t51,12.098401,5.9063144,2.6205146,-0.52663034,11.020503,3.668484,5.6743064,6.3716526,5.957927,1.9036504,2.1689916,2.6529667,2.9984696
