"accepted_species","Medicinal"
"Houstonia_acerosa",0
"Psychotria_calothyris",0
"Stapeliopsis_pillansii",0
"Cascabela_ovata",1
"Carterella_alexanderae",0
"Arachnothryx_ginetteae",0
"Spermacoce_bangweolensis",0
"Hedyotis_beddomei",0
"Aspidosperma_carapanauba",1
"Cordiera_garapatica",0
"Rogiera_edwardsii",0
"Ophiorrhiza_chuniana",0
"Sherbournia_hapalophylla",0
"Guettardella_talaudensis",0
"Arachnothryx_tayloriae",0
"Gentianopsis_grandis",1
"Pauridiantha_callicarpoides",1
"Caralluma_subulata",0
"Gynochthodes_podistra",0
"Palicourea_moyobambana",0
"Matelea_fournieri",0
"Peplonia_bradeana",0
"Vincetoxicum_tylophoroides",0
"Psydrax_micans",0
"Leptopetalum_grayi",0
"Palicourea_anisoloba",0
"Manostachya_juncoides",0
"Lasianthus_platyphyllus",0
"Xanthophytum_polyanthum",0
"Micrechites_jacquetii",1
"Schultesia_pohliana",0
"Ditassa_violascens",0
"Batopedina_pulvinellata",0
"Ditassa_maricaensis",0
"Tarenna_catanduanensis",0
"Rubia_edgeworthii",0
"Ditassa_duartei",0
"Strychnos_mellodora",0
"Gardenia_griffithii",0
"Ceropegia_sankuruensis",0
"Ceropegia_arabica",0
"Psychotria_tawaensis",0
"Galium_mucroniferum",1
"Psychotria_gopalanii",0
"Galium_nupercreatum",0
"Psychotria_grantii",0
"Psychotria_beddomei",0
"Galium_incrassatum",0
"Coprosma_crenulata",0
"Stevensia_farinosa",0
"Astiella_deblockiae",0
"Gaertnera_globigera",0
"Manettia_canescens",0
"Belonophora_coriacea",0
"Hoya_lacunosa",1
"Hedyotis_pinaster",0
"Alseis_mutisii",0
"Crusea_calocephala",0
"Mussaenda_pullei",0
"Mussaenda_heinsioides",0
"Oxyceros_longiflorus",1
"Mussaenda_lobbii",0
"Metastelma_hookerianum",0
"Geniostoma_lydgatei",0
"Aspidosperma_camporum",0
"Mitracarpus_brachystigma",0
"Palicourea_hondurensis",0
"Palicourea_beltraniana",0
"Coussarea_surinamensis",0
"Palicourea_macrosepala",0
"Palicourea_petiolaris",0
"Coussarea_accedens",0
"Macrocarpaea_felicitata",0
"Phyllocyclus_helferianus",0
"Schizoglossum_viridulum",0
"Matelea_callejasii",0
"Gonolobus_lewisii",0
"Morinda_longipetiolata",0
"Dischidia_crassula",0
"Lasianthus_macrocalyx",0
"Streblosa_chlamydantha",0
"Lasianthus_schmidtii",0
"Keetia_procteri",0
"Araujia_subhastata",0
"Randia_ciliolata",0
"Craterispermum_cervicorne",0
"Halenia_perijana",0
"Halenia_killipii",0
"Faramea_hymenocalyx",0
"Oxyanthus_brevicaulis",0
"Caralluma_petraea",0
"Myrmecodia_albertisii",0
"Remijia_hispida",0
"Xysmalobium_patulum",0
"Ophiorrhiza_maquilingensis",0
"Oldenlandia_microcarpa",0
"Warszewiczia_cordata",0
"Ophiorrhiza_graciliflora",0
"Argostemma_paksongense",0
"Argostemma_plumbeum",0
