"accepted_species","estimate"
"t29",-1.02126929325971
"t208",-1.00934859288567
"t209",-1.00934859288567
"t232",-1.00931189156118
"t233",-1.00931189156118
"t223",-1.00931189156118
"t293",-1.00931189156118
"t294",-1.00931189156118
"t251",-1.00923164303758
"t301",-1.00957799721181
"t302",-1.00957799721181
"t258",-1.00957799721181
"t309",-1.00957799721181
"t310",-1.00957799721181
"t282",-1.00957799721181
"t130",-1.00971224509587
"t105",-1.01025530535443
"t137",-1.01001752328803
"t204",-1.01003498379117
"t261",-1.01004006226332
"t276",-1.01004006226332
"t277",-1.01004006226332
"t242",-1.01003204627284
"t243",-1.01003204627284
"t228",-1.00976699439896
"t229",-1.00976699439896
"t197",-1.00976629296126
"t201",-1.00976629296126
"t202",-1.00976629296126
"t82",-1.01073111304133
"t36",-1.01249901475772
