,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,1.967337,4.7172003,2.0240915,4.42753,5.5398774,5.631925,6.2474194,5.340803,6.2520604,4.6063437,6.6145115,7.4374714,2.2279046,5.942376,2.727595,3.4972076,4.762717
t2,2.0869064,4.8418527,2.07518,4.452481,5.5487404,5.629361,6.2309146,5.3452888,6.289124,4.5977945,6.6884627,7.4042025,2.0899715,5.9453955,2.6051564,3.5379732,4.7505565
t3,2.0594509,4.8260427,2.1030896,4.4643044,5.5961466,5.581162,6.1931186,5.396501,6.2950277,4.6394672,6.653439,7.440953,2.073514,5.90611,2.6105416,3.5996466,4.7923417
t4,2.1565485,4.8883686,2.1357913,4.453655,5.5273814,5.6387095,6.208215,5.318425,6.327762,4.5923734,6.7473445,7.3695197,2.0227096,5.950479,2.5306354,3.6007364,4.754775
t5,1.8925359,4.646475,1.9848007,4.406245,5.527643,5.631835,6.261935,5.3308487,6.214758,4.6213975,6.605546,7.4523506,2.305826,5.931286,2.7991807,3.4916682,4.7764196
t6,1.9998677,4.748511,2.009438,4.349333,5.548253,5.6097765,6.2450056,5.3591714,6.186262,4.6424394,6.686736,7.4635406,2.1969864,5.9037395,2.6987233,3.4655657,4.8121324
t7,1.8632157,4.642631,1.9890753,4.4047704,5.544852,5.612006,6.2526417,5.350892,6.206294,4.639501,6.6100774,7.4691753,2.3131182,5.915287,2.8235514,3.490497,4.78896
t8,2.0078769,4.718869,1.9564803,4.4105444,5.4780726,5.6724286,6.319245,5.297313,6.268553,4.568366,6.6276617,7.385464,2.2130518,5.976663,2.6898224,3.4726546,4.7431555
t9,1.4127511,4.108852,1.6242888,4.2190294,5.3705645,5.7327843,6.456706,5.2392583,6.125261,4.5634575,6.581364,7.404006,2.7719994,6.0315638,3.2221408,3.294066,4.7277985
t10,2.2750244,4.9710402,2.1373265,4.442545,5.465795,5.666755,6.2439756,5.2677464,6.3776655,4.568746,6.8011746,7.2824645,1.8773117,5.9677877,2.393724,3.6597817,4.7471056
t11,2.104229,4.835405,2.1028578,4.36904,5.4351363,5.6773615,6.2568445,5.239214,6.254698,4.5973563,6.761079,7.3810925,2.100799,5.9521594,2.5935302,3.5285246,4.7856865
t12,1.2312769,3.8926804,1.4827325,4.1432686,5.322971,5.7578564,6.5175967,5.2095785,6.0775733,4.55782,6.5586042,7.3972273,2.948226,6.048149,3.391809,3.2266939,4.7233186
t13,1.3575418,4.077009,1.8177726,4.4246335,5.5326576,5.631976,6.2996693,5.3487325,6.1177654,4.6727967,6.501103,7.4476547,2.7647593,5.9654093,3.2362618,3.5048687,4.729778
t14,1.2797291,3.9412446,1.4775919,4.1207438,5.295618,5.7702208,6.538128,5.179794,6.073744,4.5445824,6.593636,7.378259,2.9064608,6.0461073,3.354458,3.198131,4.708227
t15,1.3767625,4.0740237,1.6296288,4.259918,5.3905454,5.7474875,6.4537964,5.2147803,6.082697,4.5827613,6.559629,7.3742275,2.808406,6.013134,3.2590897,3.322868,4.711798
t16,1.4210526,4.1394887,1.7518213,4.3403873,5.4697266,5.6724043,6.360631,5.300624,6.1135755,4.6341414,6.5405188,7.419378,2.735286,5.9833903,3.203043,3.4177673,4.726025
t17,1.306371,3.993759,2.0371323,4.560846,5.724725,5.4270716,6.0651183,5.5568295,6.225715,4.7758055,6.399152,7.5988336,2.695485,5.936203,3.2418082,3.795325,4.8004746
t18,1.1695462,3.8336763,1.5222518,4.227752,5.3740335,5.72977,6.4726467,5.2551246,6.082077,4.5863185,6.5143533,7.424344,2.992894,6.0376363,3.4321163,3.2864718,4.73935
t19,0.91818166,3.5299842,1.593117,4.477975,5.5211067,5.6539717,6.3515635,5.3909745,6.130661,4.6627054,6.4018803,7.498528,3.1452441,6.017801,3.5454764,3.4338617,4.7962747
