"accepted_species","traits"
"t1",1
"t2",1
"t3",0
"t4",0
"t5",0
"t6",0
"t7",NA
"t8",1
"t9",1
"t10",0
"t11",NA
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",0
"t18",0
"t19",0
"t20",1
"t21",1
"t22",0
"t23",0
"t24",0
"t25",1
"t26",1
"t27",0
"t28",0
"t29",NA
"t30",1
"t31",0
"t32",0
"t33",NA
"t34",NA
"t35",0
"t36",1
"t37",0
"t38",1
"t39",0
"t40",0
"t41",1
"t42",NA
"t43",1
"t44",1
"t45",0
"t46",0
"t47",1
"t48",1
"t49",NA
"t50",0
"t51",1
"t52",1
"t53",1
"t54",1
"t55",1
"t56",1
"t57",0
"t58",0
"t59",0
"t60",NA
"t61",1
"t62",0
"t63",1
"t64",0
"t65",0
"t66",0
"t67",1
"t68",1
"t69",NA
"t70",NA
"t71",1
"t72",0
"t73",0
"t74",0
"t75",0
"t76",1
"t77",1
"t78",1
"t79",0
"t80",1
"t81",1
"t82",1
"t83",0
"t84",0
"t85",NA
"t86",0
"t87",0
"t88",0
"t89",1
"t90",0
"t91",NA
"t92",1
"t93",1
"t94",0
"t95",0
"t96",0
"t97",1
"t98",0
"t99",1
"t100",0
"t101",0
"t102",0
"t103",0
"t104",1
"t105",1
"t106",0
"t107",0
"t108",1
"t109",0
"t110",0
"t111",0
"t112",1
"t113",1
"t114",1
"t115",0
"t116",NA
"t117",0
"t118",0
"t119",0
"t120",0
"t121",1
"t122",0
"t123",0
"t124",1
"t125",0
"t126",1
"t127",1
"t128",1
"t129",1
"t130",0
"t131",0
"t132",0
"t133",1
"t134",1
"t135",NA
"t136",0
"t137",0
"t138",0
"t139",NA
"t140",0
"t141",1
"t142",1
"t143",0
"t144",1
"t145",0
"t146",1
"t147",1
"t148",0
"t149",1
"t150",0
"t151",0
"t152",1
"t153",0
"t154",0
"t155",NA
"t156",1
"t157",1
"t158",NA
"t159",0
"t160",0
"t161",1
"t162",0
"t163",0
"t164",1
"t165",0
"t166",0
"t167",NA
"t168",1
"t169",0
"t170",0
"t171",0
"t172",1
"t173",NA
"t174",NA
"t175",1
"t176",0
"t177",0
"t178",1
"t179",0
"t180",1
"t181",1
"t182",NA
"t183",1
"t184",1
"t185",0
"t186",1
"t187",0
"t188",1
"t189",0
"t190",0
"t191",1
"t192",1
"t193",NA
"t194",1
"t195",1
"t196",1
"t197",1
"t198",1
"t199",1
"t200",NA
"t201",NA
"t202",1
"t203",0
"t204",0
"t205",0
"t206",0
"t207",1
"t208",0
"t209",0
"t210",NA
"t211",0
"t212",1
"t213",1
"t214",1
"t215",0
"t216",1
"t217",1
"t218",NA
"t219",0
"t220",0
"t221",0
"t222",1
"t223",1
"t224",0
"t225",0
"t226",1
"t227",1
"t228",1
"t229",1
"t230",1
"t231",1
"t232",1
"t233",0
"t234",1
"t235",1
"t236",1
"t237",1
"t238",0
"t239",0
"t240",1
"t241",1
"t242",0
"t243",1
"t244",1
"t245",NA
"t246",1
"t247",1
"t248",0
"t249",1
"t250",NA
"t251",1
"t252",1
"t253",1
"t254",1
"t255",1
"t256",0
"t257",1
"t258",1
"t259",0
"t260",0
"t261",1
"t262",1
"t263",1
"t264",1
"t265",1
"t266",1
"t267",1
"t268",1
"t269",1
"t270",1
"t271",1
"t272",0
"t273",0
"t274",1
"t275",1
"t276",1
"t277",1
"t278",1
"t279",1
"t280",1
"t281",1
"t282",1
"t283",0
"t284",1
"t285",1
"t286",0
"t287",NA
"t288",0
"t289",0
"t290",1
"t291",1
"t292",0
"t293",0
"t294",0
"t295",0
"t296",0
"t297",0
"t298",0
"t299",0
"t300",0
"t301",1
"t302",NA
