,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,-0.2567356,-0.5087041,3.797506,2.990284,7.7317033,5.707317,8.114008,4.929394,4.93478,7.9791045,4.193861,3.2408354,3.2027092,7.821479,2.9753122,7.8621697,3.6878648
t2,0.06594152,0.05834207,3.8995306,2.889993,7.8993125,5.98273,8.042895,5.102437,4.992669,8.01763,4.4537287,2.9847372,3.4152095,7.490623,3.3805938,7.5527263,3.6847124
t3,-0.010533559,0.0043685245,3.928809,2.9237185,7.9112177,5.9715586,8.03384,5.0656433,5.0166326,7.978942,4.4315777,3.031643,3.4117305,7.554429,3.3308988,7.610685,3.6815348
t4,-0.16232361,-0.43337697,3.8047683,2.9244227,7.762452,5.806214,8.099663,4.990295,4.9506187,7.9946847,4.254548,3.1537945,3.2457507,7.7369847,3.0766504,7.752713,3.7257888
t5,-0.022210335,-0.1674935,3.8522615,2.8717659,7.836883,5.9420033,8.039783,5.0847273,4.9833565,8.032695,4.379607,3.0094526,3.346116,7.5604,3.2837474,7.567963,3.7645347
t6,3.5861492,4.8951154,3.5422478,2.684379,6.95254,5.9054875,9.027241,5.9948397,3.648744,9.362395,5.101143,2.4482517,3.4096065,5.4546633,5.080753,6.9756927,2.9063191
t7,-0.24144463,-0.39686525,3.76607,3.0144746,7.6775193,5.7304897,8.138241,4.8796515,4.9301853,7.9962225,4.192847,3.2536573,3.1438138,7.840438,3.0220628,7.788517,3.7004538
t8,0.019761255,-0.2389556,3.886389,2.929309,7.7478805,6.0000443,8.129468,5.033695,4.969514,7.9714956,4.3547354,3.0664606,3.2576935,7.624213,3.2568269,7.605126,3.689593
t9,-0.05195749,-0.19359465,3.8452976,2.893771,7.821997,5.9135118,8.061189,5.0504584,4.975718,8.014073,4.3484926,3.0504367,3.322343,7.6084332,3.2440572,7.61041,3.7493887
t10,-0.31052986,-0.657027,3.7787046,3.0098138,7.7503514,5.62515,8.143302,4.911535,4.9257264,7.983637,4.1666584,3.3014965,3.1981266,7.895839,2.8934894,7.9839077,3.6752677
t11,-0.079730354,-0.33082956,3.7991483,2.9345443,7.727044,5.8311405,8.162962,4.961875,4.926747,8.003597,4.291937,3.159167,3.224762,7.7425575,3.154831,7.7088985,3.7168937
t12,-0.038107235,-0.29808313,3.8040566,2.8895228,7.717238,5.9200134,8.117248,5.021606,4.935601,8.01044,4.2836757,3.0648563,3.2224636,7.651939,3.1968853,7.5847254,3.7687376
t13,-0.09128838,-0.37638277,3.7538645,2.8601885,7.672696,5.876594,8.087576,5.0324445,4.9299583,8.032175,4.2219634,3.048598,3.181253,7.65871,3.1350636,7.567662,3.8241646
t14,3.6844661,5.0029793,3.52874,2.7092378,6.9011545,5.9429064,9.00427,6.087595,3.6118946,9.362802,5.0960956,2.393704,3.4101233,5.4612193,5.05207,7.136224,2.8885787
t15,3.5632179,4.9699473,3.5868347,2.6542408,6.9281034,5.9435005,8.97689,6.08088,3.6582782,9.513603,5.136035,2.4377606,3.4729614,5.458581,5.1617928,7.0188413,2.8066282
t16,3.4792967,4.8436036,3.606637,2.622537,6.9766192,5.8886976,8.998165,5.947086,3.690813,9.414058,5.115523,2.479343,3.4688046,5.4269667,5.1531105,6.9235187,2.9021447
t17,3.498022,4.9628325,3.5954669,2.646767,6.9351754,5.9547415,8.99109,6.040388,3.7317696,9.470054,5.077136,2.426386,3.5044754,5.455597,5.1361566,7.016939,2.8708823
t18,3.6280484,4.916793,3.5057065,2.726295,6.9918184,5.9687524,9.054245,5.989313,3.6073732,9.422289,5.109329,2.4231584,3.4150789,5.470739,5.1140857,7.0136714,2.882298
t19,3.4555213,4.8545747,3.5181696,2.7751532,7.07885,6.088156,9.064604,5.856605,3.809584,9.476104,5.054776,2.383512,3.5465162,5.498327,5.1634,7.091724,2.996728
t20,1.4938568,5.8955154,5.700907,-0.67504776,6.0462136,3.6187038,8.911289,5.5546474,5.444245,7.934464,4.317114,3.8622541,2.8559415,6.413073,4.2554245,5.7143664,4.783301
t21,3.670472,4.906045,3.5285501,2.6654735,6.988874,5.894963,9.034976,6.0340796,3.5537841,9.498693,5.1811843,2.4622345,3.3826954,5.4368315,5.184837,6.957087,2.7700844
t22,3.2293825,4.96784,4.6849475,1.7002771,6.283558,5.281249,8.09971,6.6457367,4.013167,9.769633,5.4285192,3.0272958,3.7266934,5.1682835,5.453171,6.703642,2.5064821
t23,4.201763,5.7833853,2.6815434,3.2921596,7.3665895,6.648624,9.674816,5.9444003,3.05372,9.703122,4.749631,2.015912,3.242766,5.7111707,4.9603114,7.0403814,2.5500207
t24,-2.8560684,0.45287937,7.1542454,9.86679,4.9200997,2.4074981,6.4835234,4.9933643,4.6402516,2.9175656,5.5295396,2.7514253,8.011138,5.7535458,-1.8563828,4.9655185,2.8818338
t25,4.1902556,5.7263026,2.743916,3.284124,7.308678,6.593659,9.660155,5.900918,3.1174242,9.64339,4.7582893,2.0235562,3.259891,5.7310886,5.009047,7.089579,2.6067126
t26,-0.117010884,-0.4688142,3.7555015,2.8857343,7.612086,5.827499,8.1060095,4.99531,4.902019,8.0077715,4.187236,3.0926962,3.1435375,7.7064266,3.075142,7.6171436,3.8070529
t27,3.702111,4.8834796,3.557161,2.7265682,6.9598465,5.9699564,8.977825,5.9661274,3.593294,9.295269,5.1659517,2.4365797,3.3884804,5.4381137,5.0772033,7.100505,2.9910576
t28,4.2910805,5.8706346,2.5917966,3.3709176,7.3990145,6.7202287,9.753799,5.932008,2.9959683,9.725737,4.6895475,1.9518914,3.207584,5.751811,4.941525,7.040736,2.502509
t29,3.3914027,4.7626476,3.5220084,2.7851992,7.1646786,6.113227,9.084485,5.7410865,3.8463478,9.515803,5.096227,2.4059272,3.5768106,5.4927135,5.244112,7.0746984,3.0389874
t30,3.3135366,4.8919706,3.7936044,2.443943,6.8417993,5.795564,8.879724,6.043237,3.9076161,9.342273,5.017895,2.4927256,3.5465174,5.3671203,5.1028314,6.929207,2.9606922
t31,3.2956235,4.753311,3.5984364,2.6939876,7.1116614,6.0538006,9.049613,5.7535844,3.9397097,9.503626,5.08876,2.450659,3.606748,5.445555,5.21006,7.033686,3.0647414
t32,4.2128215,5.7892566,2.6719542,3.301451,7.374646,6.656811,9.682931,5.9422903,3.041132,9.707753,4.7497525,2.0137713,3.2415233,5.7151337,4.9574246,7.042119,2.5459213
t33,4.36826,5.9529657,2.488372,3.447188,7.4147773,6.7888,9.832539,5.8766475,2.9370456,9.71785,4.63979,1.8924538,3.1786892,5.802801,4.958223,7.0696244,2.4750714
t34,9.82254,1.5219964,6.2439966,2.2514324,6.0358577,3.9235158,5.547534,6.898192,1.5917283,5.23353,7.5103216,4.8423686,0.6671398,6.8059464,6.2570157,7.987374,4.4151955
t35,9.106664,2.0184412,6.495927,2.2510378,6.1658854,4.549762,5.932883,6.7874722,1.5613245,6.018365,7.4117956,4.5188646,0.8491682,6.561868,6.068295,7.890368,4.9491453
t36,1.3493124,5.855551,5.723761,-0.7682443,6.1453133,3.5361018,9.003366,5.444487,5.4802785,7.889853,4.352118,4.0045533,2.805109,6.5111804,4.2507915,5.6137543,4.834564
t37,3.3951306,4.824979,3.5668721,2.687048,7.056986,5.9997907,9.079259,5.837451,3.823563,9.468105,5.0614057,2.4455736,3.5385773,5.4551787,5.1810236,6.98545,3.000906
t38,3.8100057,4.8016477,3.6073303,2.7251472,6.953993,5.9537735,8.896683,5.9425755,3.5289001,9.201373,5.272455,2.4739082,3.3258913,5.408723,5.0904903,7.142094,3.059109
t39,4.606778,6.195939,2.141114,3.6558897,7.461547,6.9868965,10.046434,5.752715,2.7751906,9.714914,4.4753366,1.7055004,3.0841477,5.9411573,4.9714723,7.09544,2.335112
t40,4.2958026,5.843298,2.6350532,3.3806908,7.3370614,6.679845,9.762871,5.8744946,3.057908,9.657632,4.6865077,1.9440454,3.2207425,5.7860446,5.0029407,7.1060667,2.5597007
t41,3.1586924,4.895459,4.776974,1.6734033,6.323209,5.199057,8.0440855,6.595095,4.024932,9.792379,5.4623237,2.9777672,3.7530172,5.1952553,5.50247,6.5927663,2.4838507
t42,1.6813713,5.943792,5.57238,-0.46730018,5.992812,3.80016,8.8010645,5.7540326,5.429603,7.9647927,4.3229666,3.7149355,2.85262,6.2657113,4.2585864,5.8717165,4.752432
t43,3.0605607,4.853646,4.580978,1.7608111,6.323608,5.2875752,8.249522,6.466545,4.185301,9.072029,4.963353,2.7481356,3.5705895,5.029609,4.881781,6.7683067,2.9688137
t44,3.3544545,4.7514944,3.5459218,2.7614913,7.1559663,6.101829,9.074671,5.7333245,3.8830006,9.5146475,5.10163,2.4221673,3.5891926,5.4801397,5.240579,7.0685773,3.057621
t45,9.27836,1.9755288,6.799575,2.254445,6.0662136,4.4832606,5.8399997,6.8075247,1.5417078,5.8841915,7.5001683,4.5253954,0.77697736,6.613735,6.1317563,7.9382405,5.0926533
t46,3.5325258,4.961375,3.793209,2.4676263,6.80337,5.8015275,8.8121,6.1967883,3.6708112,9.591015,5.245495,2.5639417,3.5198445,5.3918266,5.258371,6.9330344,2.7183497
t47,3.4527247,4.932938,3.9531517,2.3353474,6.72903,5.716479,8.682044,6.249784,3.7476532,9.632791,5.29958,2.6427636,3.5863924,5.363933,5.3205395,6.885387,2.694225
t48,-0.29772198,-0.722024,3.7434576,2.9737074,7.821646,5.5762687,8.177531,4.9566607,4.9714518,8.031587,4.1898584,3.340096,3.232109,7.939397,2.842028,8.0619755,3.7124708
t49,-0.36896357,-1.8266901,3.6720724,3.1197758,6.781164,5.3522816,8.009583,4.7175207,4.673328,7.7577844,3.5445075,3.2706041,2.1911986,8.065902,2.2612824,7.825643,3.7016416
t50,-0.73510396,-0.6594701,3.348038,2.8272827,8.403724,4.955077,8.809502,4.9162245,4.674976,8.355508,4.127804,4.042229,3.738457,8.786372,2.5691829,8.817216,3.9289556
t51,3.12826,4.823737,4.8202376,1.642947,6.3501544,5.1401505,7.985376,6.608428,3.9719865,9.868448,5.5613394,2.9957986,3.8213215,5.233877,5.5992374,6.520499,2.409496
t52,1.3135487,5.9205866,5.8409696,-0.8323743,6.162762,3.4472191,9.060636,5.3963966,5.4262443,7.944914,4.285053,3.9862895,2.8465896,6.580846,4.287398,5.569516,4.8058195
t53,-0.4014479,-1.7005922,3.6744103,3.0753534,6.6806154,5.4602394,7.9570565,4.7272263,4.741284,7.7745314,3.4913867,3.146488,2.303604,7.959143,2.271647,7.7494016,3.7098985
t54,3.1113596,4.795577,4.564098,1.7513151,6.3340354,5.309944,8.25454,6.4497786,4.122449,9.110706,5.000245,2.7823124,3.5601249,5.0686903,4.919215,6.7064915,2.9216275
t55,4.729902,6.3625836,1.9520817,3.7927632,7.532674,7.1256976,10.194205,5.6986985,2.6655538,9.653624,4.426126,1.6184152,3.01196,5.9970603,4.972903,7.063478,2.2869961
t56,4.8156404,6.451043,1.8932807,3.871404,7.661199,7.208761,10.340213,5.672779,2.6085181,9.775466,4.363202,1.5283759,2.9226649,5.987155,4.9032235,7.0504556,2.189161
t57,-0.6945989,-0.7081407,3.3523614,2.849164,8.53069,4.9603653,8.838879,4.81118,4.692582,8.318053,4.038378,4.0569315,3.8561034,8.792947,2.561723,8.801824,3.917112
t58,-0.7180618,-0.6800289,3.3751042,2.8756526,8.531138,4.9405904,8.867794,4.863793,4.722922,8.35549,4.0987496,4.1062765,3.8565588,8.84354,2.5368295,8.847518,3.8877115
t59,9.183926,2.1086528,7.0815477,2.1888342,6.0133524,4.5579953,5.843863,6.8465123,1.538648,5.880514,7.56128,4.3845663,0.71620077,6.528689,6.1633406,7.9430118,5.2603726
t60,-2.9386795,0.41145542,7.224402,9.906975,4.931012,2.3431537,6.5708323,4.962344,4.571196,2.8516712,5.5354123,2.7787805,7.94338,5.7626495,-1.8942558,4.952759,2.913958
t61,9.316423,1.9242432,6.692844,2.2779627,6.1481385,4.581906,5.9049096,6.724035,1.4735023,5.9542174,7.4774356,4.5881176,0.74088216,6.5528226,6.1462445,7.9274116,5.1010957
