,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,1.8542352,0.0419473,5.1582623,1.2203728,0.9452847,3.2555609,0.7251219,6.320502,0.2149146,-0.19746526,0.34441245,3.2869859,0.03861592,0.74570435,2.3765085,-0.05208554,5.4173894
t2,8.463097,2.8328192,-0.017454054,8.103356,6.4580584,-1.3571428,7.819681,-0.76897115,1.3353142,-1.9996192,1.3866602,13.336471,5.262013,14.62617,1.0215902,-0.22289675,0.40383574
t3,9.83956,2.791213,2.072523,7.079525,6.0298595,-0.49923098,2.1187875,-0.7717725,1.2809541,-2.2752318,1.508508,13.855318,1.8171641,12.804288,0.72520727,-0.032645226,0.3424014
t4,5.678399,3.9496644,5.455043,3.2269802,3.0141032,4.115423,-0.3451118,4.643875,0.5934593,-1.1965683,0.7580316,9.706844,0.035247855,5.3097296,1.5304472,0.4744755,5.962915
t5,10.284234,2.856317,3.397501,6.386989,5.627722,-0.13528769,0.48371115,-0.6521837,1.1172577,-2.1925623,1.5309131,13.1474695,0.76176536,11.483067,0.6395826,0.071961224,0.28337264
t6,3.8792663,3.2317991,-0.06741983,4.391745,3.46445,-1.642265,10.196031,-0.083495386,0.5507721,-0.6019928,0.7979693,3.5022168,9.239962,8.39461,1.4173368,-0.44010723,0.35348108
t7,6.5434213,2.6704624,9.226384,3.0022979,2.970645,6.1279926,-0.331311,7.07915,0.5931337,-1.0288712,1.000832,8.844463,0.046276778,3.6242955,2.4853625,1.6197829,6.792275
t8,9.562995,2.8919203,4.9057226,4.9699993,4.6592,1.346957,-0.18020427,-0.29100305,0.85668766,-1.8243942,1.3337234,11.423025,0.015413303,9.192957,0.35732415,0.7468659,0.030741343
t9,6.9515967,4.9626737,2.3816657,5.2820244,4.6759996,1.1536779,-0.15404569,-0.11745069,1.0261718,-1.8802446,1.0687377,13.79589,0.000771717,9.688476,0.27692786,-0.10181926,2.2084832
t10,3.9069345,5.00922,6.764419,2.7201133,2.1414056,7.5419817,-0.37165868,11.839449,0.53963035,-0.63759387,0.4270161,9.710481,0.030696629,2.2558289,4.7053514,0.64722687,12.228415
t11,10.106639,2.399186,10.31573,4.1925645,4.159789,5.61212,-0.39819434,3.2493432,0.6772013,-1.5627056,1.4455762,10.599063,0.0349631,6.177241,1.0306059,2.7506046,3.1067536
t12,11.44229,2.9048915,8.427982,5.12091,5.163561,3.847979,-0.43420672,-0.15428472,0.82083154,-2.0225403,1.6708969,12.082575,0.025016386,8.518437,0.23319429,2.2561302,0.24364904
t13,11.564357,2.23824,11.227023,4.5799727,4.630521,5.910298,-0.43637937,2.5363657,0.7073163,-1.7120821,1.6410145,11.152308,0.032683957,6.7542934,0.5228853,3.3908417,2.3698394
t14,3.142875,6.9903655,-0.13914265,7.007776,5.568776,-2.4016082,14.391639,-0.15760124,0.766103,-0.9459552,1.0988687,3.950899,11.6080885,10.056131,1.6038773,-0.56326824,0.4404519
t15,2.636952,2.7555993,-0.095323235,3.9382362,3.1364563,-1.6361653,10.941145,-0.00812608,0.5866875,-0.501302,1.0168827,2.4682052,13.762224,8.761171,2.1290255,-0.5282081,0.4032894
t16,2.848573,2.659942,-0.06769594,4.2315636,3.2933106,-1.4371729,9.121372,-0.19491658,0.5446981,-0.5499433,0.6600287,3.5919611,6.769761,7.4618416,1.0488417,-0.38764876,0.3226654
t17,2.3013062,2.7020836,-0.057930533,2.4979913,1.9874077,-1.0749028,7.492967,1.265527,0.20359,-0.27048284,0.42692244,0.49566862,6.3422785,5.3976626,0.9145861,-0.32535604,0.287725
t18,4.025973,3.6823514,-0.08138218,5.456452,4.2530837,-1.8748256,11.848742,-0.1074777,0.6233103,-0.74629736,0.85078,4.5682025,9.061517,9.994594,1.3912196,-0.46758172,0.36972064
t19,3.4402378,1.0431676,-0.048693534,4.7199974,3.9234955,-1.9637375,13.569273,1.8252509,0.37950325,-0.5479509,0.6896809,3.2884834,5.2232423,11.2333355,1.1394675,-0.5081986,0.33595484
t20,1.437518,0.44579282,-0.035316814,0.12506136,0.62846076,-0.26628733,7.6383457,5.71811,2.5554745,-0.07318023,0.24277928,0.007232292,2.0111158,3.1895137,0.20031215,-0.21086574,0.03239302
t21,3.4641607,3.2932773,-0.103261486,5.046268,3.994224,-1.9593194,12.631257,-0.10287599,0.7431575,-0.686584,1.1767733,3.958572,14.946385,10.4861765,2.3081605,-0.6026156,0.45798007
t22,0.0037735642,0.011549191,-0.086415835,0.26633608,0.3664151,-0.17731531,5.4694223,2.476111,0.092060596,-0.03607466,0.7382003,0.008595317,12.138871,2.4565732,1.6362916,-0.18607612,0.20149983
t23,10.152124,5.2285786,-0.05069548,3.151548,2.700273,-1.8065997,10.98879,-0.017887557,0.43090394,-0.63526976,0.83888334,0.43443164,11.336256,4.850641,1.2481644,-0.5861077,0.94592994
t24,-0.041878313,0.3187429,3.3237689,0.81522596,0.10456702,4.630319,4.7723546,10.058447,0.065028,4.2577815,0.13733026,0.87461674,0.6276895,-0.114068806,4.966783,2.7234342,8.03128
t25,11.664059,6.078709,-0.057088967,4.421957,3.6937566,-2.2182496,13.128964,-0.16104428,0.5913032,-0.903361,1.0430782,2.0819783,12.938203,7.142294,1.5747153,-0.66749257,1.0737231
t26,10.7472315,1.4791213,13.863376,3.8949249,4.007143,8.54803,-0.3504046,7.7129683,0.6070435,-1.246597,1.5687523,9.533081,0.038349465,4.472113,2.535168,4.3394933,5.835712
t27,1.6362866,6.5523725,-0.1287205,5.046174,4.1261024,-1.9062567,11.46752,0.34756693,0.48059115,-0.62985367,0.8053199,0.7820618,9.744397,6.4919486,1.1702924,-0.48353755,0.36531174
t28,12.241849,6.044227,-0.042436145,2.9129012,2.5659425,-1.83533,11.385918,0.14362735,0.4020877,-0.675531,0.89717484,0.0671643,12.312424,4.5515227,1.3133674,-0.6237653,1.0776831
t29,2.811431,0.025428755,-0.046687752,3.773601,3.3584049,-1.7565933,13.838354,3.661494,0.18971637,-0.4104951,0.5768069,1.4610925,3.9996984,11.077406,0.9846949,-0.49310356,0.3079316
t30,2.3034546,1.9275885,-0.0484111,2.7691715,2.2851179,-1.047234,6.8240905,0.28999734,0.25902578,-0.31571355,0.41500014,1.5149139,4.4041133,5.1918926,0.6646969,-0.21673223,0.29154548
t31,2.2884676,0.02851564,-0.039075367,2.7332144,2.6141849,-1.4818677,12.773182,4.4930925,0.06088667,-0.251086,0.4580504,0.31313613,3.3399265,9.625994,0.87171215,-0.46132088,0.250905
t32,12.391484,6.203472,-0.047291677,3.410845,2.9525282,-2.0033283,12.135641,-0.034510553,0.46307984,-0.7611024,0.95349914,0.6772065,12.745564,5.299972,1.4121823,-0.6567276,1.1003498
t33,13.047606,6.1155195,-0.040973473,2.5913599,2.3108718,-1.7014098,10.964682,0.34202033,0.35887817,-0.6583559,0.907339,0.0011694988,12.404188,4.0790467,1.2758975,-0.5993452,1.0987078
