"accepted_species","trait_BM_trend_scaled"
"t18",1
"t19",0
"t24",1
"t25",1
"t12",0
"t13",0
"t4",1
"t38",1
"t39",1
"t59",1
"t60",1
"t7",0
"t16",1
"t94",1
"t95",1
"t88",1
"t89",1
"t68",1
"t31",1
"t32",1
"t46",1
"t47",1
"t6",1
"t30",1
"t53",1
"t71",1
"t74",1
"t75",1
"t45",1
"t17",1
"t90",0
"t91",0
"t48",1
"t49",1
"t29",0
"t15",1
"t26",1
"t78",0
"t79",1
"t82",0
"t83",0
"t11",1
"t1",1
"t2",1
"t9",1
"t21",0
"t98",1
"t99",1
"t27",0
"t57",0
"t58",0
"t28",0
"t40",0
"t41",0
"t92",0
"t93",0
"t35",1
"t36",0
"t42",1
"t100",1
"t101",1
"t86",1
"t87",1
"t51",1
"t52",1
"t37",0
"t54",0
"t55",0
"t14",1
"t5",0
"t84",0
"t85",0
"t69",1
"t70",0
"t63",0
"t22",0
"t23",1
"t64",1
"t65",1
"t43",0
"t44",0
"t3",1
"t8",0
"t56",1
"t76",1
"t77",1
"t72",0
"t73",0
"t10",0
"t50",0
"t80",0
"t81",0
"t96",0
"t97",0
"t33",0
"t61",0
"t62",0
"t20",1
"t34",0
"t66",0
"t67",0
