"accepted_species","estimate"
"t214",-1.32824635363936
"t926",0.910453014236537
"t672",0.854163029956004
"t275",0.892725146983311
"t785",0.372062429125672
"t243",0.59467493472035
"t2",0.676275223544621
"t413",1.39350126941787
"t957",0.452027352571702
"t614",1.090738378681
"t685",1.10682214464347
"t289",0.781113886954728
"t696",0.812103110962706
"t404",0.0893171097277124
"t665",0.174831483142414
"t240",0.385984716489942
"t244",0.576496451649373
"t173",0.678486217253205
"t495",0.767787633384043
"t923",0.870022028243394
"t118",0.783848435512441
"t648",0.290643494516774
"t573",0.624012115287627
"t117",1.13620909737205
"t749",1.4946092320326
"t860",1.32657987799132
"t16",1.19139766467816
"t20",1.04592393249903
"t622",1.00029517669601
"t6",0.497122600988879
"t219",-1.15001937202597
"t73",-1.09427727956642
"t584",0.0795960330782749
"t216",-0.529641426800905
"t246",-0.55540164519944
"t421",0.00783300717089264
"t645",-0.933484610356825
"t196",-1.12682059311012
"t197",-1.12773633536616
"t105",-1.05930922163903
"t296",-1.17963638785915
"t363",-0.658156569105063
"t626",-0.392892585411101
"t360",-0.577138813966405
"t890",-0.528800648858648
"t924",0.289306710438584
"t48",-1.05166149400915
"t722",-0.546886868253138
"t996",-0.727747399141689
"t252",0.137968993550434
"t392",-0.110933154478225
"t670",-0.638291345937411
"t673",-0.138941421676752
"t305",-0.131176255940308
"t428",-0.77560752426632
"t934",-1.28616662540619
"t661",-0.858836567376278
"t516",-0.778105917308387
"t382",-0.99778324132253
"t344",0.717029398186647
"t532",0.855425695722005
"t859",-0.231262896680318
"t687",-0.0818658857763468
"t824",0.268123896639273
"t184",0.174492517315079
"t8",0.25052818049377
"t40",0.145017795782908
"t55",0.0995785375260233
"t574",0.700826791605495
"t992",-0.403977572274096
"t999",0.392671390218055
"t66",0.193836430140593
"t980",-0.07398368875139
"t42",0.688462619885283
"t654",0.781226068519206
"t653",0.339198601164771
"t657",0.140756574865556
"t459",0.534390618308009
"t856",0.65318755945619
"t901",0.352431646208676
"t278",0.800594695139596
"t544",1.1842595752055
"t499",-0.810716981730585
"t741",-1.62895547608579
"t849",-1.44314039348062
"t850",-1.44314039348062
"t778",-1.44314039348062
"t272",-1.6110900394705
"t273",-1.6110900394705
"t548",-1.06030621228818
"t880",-1.08816556043192
"t881",-1.08816556043192
"t535",-1.52928414466988
"t352",-2.27400180821246
"t632",-0.998764801148136
"t784",-0.934743792715789
"t607",-1.00829817482263
"t662",-1.64028752468317
"t870",-1.61555201133392
"t871",-1.61555201133392
