accepted_species,estimate
t214,-1.0615932
t926,0.8391017
t672,0.8931214
t275,0.8089
t785,0.43164778
t243,0.72005975
t2,1.1297251
t413,1.2415998
t957,0.53583074
t614,0.8519099
t685,1.0194737
t289,0.79146546
t696,0.7851428
t404,0.11283054
t665,0.36573997
t240,0.6481463
t244,0.5046288
t173,0.7119763
t495,0.7983813
t923,0.95850754
t118,0.8536483
t648,0.3890099
t573,0.5125129
t117,1.0559409
t749,1.4645427
t860,1.1028463
t16,1.3429385
t20,1.1373247
t622,1.1336561
t6,0.54502696
t219,-1.0175683
t73,-1.1600271
t584,-0.0150917
t216,-0.73258126
t246,-0.45848274
t421,-0.09241681
t645,-0.7847733
t196,-0.82721144
t197,-0.9589881
t105,-1.0319626
t296,-1.241999
t363,-0.94723016
t626,-0.3072633
t360,-0.69620395
t890,-0.56062007
t924,0.3083807
t48,-0.94960916
t722,-0.5771186
t996,-0.69333947
t252,0.2925127
t392,-0.1547431
t670,-0.7062538
t673,-0.36795983
t305,0.016856845
t428,-0.7600253
t934,-1.2853346
t661,-0.7526439
t516,-0.73984057
t382,-0.9180213
t344,0.76191086
t532,0.7334945
t859,-0.13424276
t687,-0.18357481
t824,0.34933692
t184,0.28848466
t8,0.37044874
t40,0.34188294
t55,0.057589307
t574,0.7059248
t992,-0.34640104
t999,0.33491775
t66,0.28156543
t980,-0.015502595
t42,0.8083255
t654,0.6578424
t653,0.29016602
t657,0.17000243
t459,0.62578404
t856,0.68864524
t901,0.5223283
t278,0.90306664
t544,0.8843473
t499,-0.68542075
t741,-1.5251446
t849,-1.4792248
t850,-1.4847908
t778,-1.4847908
t272,-1.836875
t273,-2.066176
t548,-1.1518424
t880,-0.94381183
t881,-0.94061345
t535,-1.5544723
t352,-2.2342823
t632,-1.1783421
t784,-1.0051534
t607,-0.9502018
t662,-1.628958
t870,-1.6516773
t871,-1.6426554
