accepted_species,estimate
t214,-1.3057334
t926,0.91639674
t672,1.0126295
t275,0.878239
t785,0.30044878
t243,0.8622472
t2,0.7936362
t413,1.4710444
t957,0.5656376
t614,0.9401476
t685,1.0344262
t289,0.8581111
t696,0.85761535
t404,-0.1436422
t665,0.19593811
t240,0.3486093
t244,0.7356288
t173,0.5824652
t495,0.6963518
t923,0.7700059
t118,0.64200187
t648,0.14915566
t573,0.48101878
t117,0.96593344
t749,1.1407607
t860,1.2620722
t16,1.2571375
t20,1.3606007
t622,1.0158031
t6,0.30954838
t219,-1.1171308
t73,-1.3588985
t584,-0.04858095
t216,-0.70657194
t246,-0.4633694
t421,-0.0055307904
t645,-1.0180817
t196,-1.2050416
t197,-1.2235258
t105,-0.7498598
t296,-1.0307864
t363,-0.7153204
t626,-0.39685696
t360,-0.44856155
t890,-0.5221767
t924,0.242888
t48,-1.0541254
t722,-0.5809151
t996,-0.58466125
t252,0.23993497
t392,0.07755365
t670,-0.7926586
t673,-0.28641853
t305,-0.057607077
t428,-0.8558244
t934,-1.2519305
t661,-0.8469774
t516,-0.7214901
t382,-1.1238129
t344,1.1734706
t532,1.0024005
t859,-0.124052726
t687,0.13325538
t824,0.31875178
t184,0.14464767
t8,0.04248645
t40,0.5049687
t55,0.10226647
t574,0.73769945
t992,-0.18129812
t999,0.4113549
t66,0.4444065
t980,-0.11585912
t42,1.1792576
t654,0.76167387
t653,0.35166928
t657,0.12172691
t459,0.5659031
t856,0.62597036
t901,0.4969418
t278,1.1457863
t544,0.59581953
t499,-0.6938315
t741,-1.6874832
t849,-1.5807387
t850,-1.5807387
t778,-1.5807387
t272,-1.7507781
t273,-1.7507781
t548,-0.94828916
t880,-0.7223522
t881,-0.7223522
t535,-1.6234246
t352,-2.2290227
t632,-1.7256092
t784,-0.99096364
t607,-0.9670627
t662,-1.5644445
t870,-1.6235477
t871,-1.6235477
