accepted_species,estimate
t214,-0.87104887
t926,0.93608314
t672,0.58154386
t275,0.39179957
t785,0.36710307
t243,0.61929005
t2,1.005398
t413,1.3380405
t957,0.5331729
t614,1.0174202
t685,0.8913722
t289,0.78375745
t696,0.872771
t404,0.70131266
t665,0.2762226
t240,0.3404663
t244,0.19193122
t173,0.7138199
t495,0.63035476
t923,0.76886815
t118,0.863285
t648,0.45846185
t573,0.4553147
t117,1.2225738
t749,1.3551512
t860,1.2696178
t16,1.3870066
t20,0.9319543
t622,1.3982052
t6,0.6823414
t219,-1.3105061
t73,-0.56444263
t584,-0.5493408
t216,-0.89330995
t246,-1.0498903
t421,-0.11317055
t645,-1.0365071
t196,-1.3456844
t197,-1.1255611
t105,-1.0911673
t296,-1.29827
t363,-0.6716773
t626,-0.5135988
t360,-0.42049885
t890,-0.5411986
t924,0.25762644
t48,-0.71681
t722,-0.52879065
t996,-0.4723351
t252,0.059889626
t392,0.09122006
t670,-1.0164871
t673,-0.9432816
t305,-0.20282504
t428,-0.30339724
t934,-1.0787207
t661,-0.8728109
t516,-0.7139008
t382,-0.84830153
t344,0.9348499
t532,1.173047
t859,0.27328232
t687,-0.038406786
t824,0.10562875
t184,0.13662192
t8,0.2146054
t40,-0.10866887
t55,0.19713311
t574,0.521962
t992,0.2615034
t999,0.3930471
t66,-0.0447107
t980,0.061497103
t42,0.54896706
t654,0.6526324
t653,0.37031117
t657,0.480084
t459,0.6753707
t856,0.6995421
t901,0.5398493
t278,0.8304651
t544,0.7803718
t499,-0.66763484
t741,-0.9460102
t849,-1.4146992
t850,-1.1291573
t778,-1.1599697
t272,-1.3030409
t273,-1.340256
t548,-1.0544924
t880,-1.1882149
t881,-0.99553853
t535,-1.1853863
t352,-1.7707156
t632,-2.0144703
t784,-2.184448
t607,-1.3371379
t662,-1.5264239
t870,-1.5403512
t871,-1.5403512
