"accepted_species","trait_OU_scaled"
"t7",-0.0168714929050959
"t19",0.35311694567952
"t46",-0.00219938011946293
"t56",NA
"t57",0.471079038086635
"t93",0.650055883861654
"t94",-0.482348923848633
"t105",0.601673931462849
"t139",0.635435755383049
"t140",0.47084571027853
"t207",0.780107001876918
"t208",0.0948445285792187
"t218",-0.658643304307407
"t219",-0.702607810879063
"t143",0.647145880546291
"t116",1.76055479626808
"t159",1.69597753070233
"t203",1.95029607504602
"t204",0.372248616882555
"t200",0.4519792516307
"t196",-0.115828789709071
"t232",-1.61699543013515
"t233",-1.3642836733775
"t61",0.0207098132876366
"t188",1.77328096111582
"t189",0.169186523092355
"t110",NA
"t88",-0.164011804018376
"t80",-1.07302188513676
"t100",-0.230343649454994
"t158",-0.728101501066783
"t160",0.726098100789178
"t161",0.441871896876668
"t130",NA
"t142",-0.866833317146585
"t180",-0.430979556208769
"t181",-0.596118753634368
"t111",-1.2952559444103
"t112",NA
"t117",0.402052127368846
"t145",0.111692031499917
"t157",-2.0193322725433
"t194",0.153032370270727
"t195",0.0215355950304595
"t173",0.417937811731415
"t174",1.11094651535308
"t230",1.37210804501926
"t231",1.3375439557071
"t91",-0.674478063612666
"t51",NA
"t62",-0.980877805656523
"t63",-1.02028910036422
"t169",-0.925477440660556
"t170",0.117610954969298
"t124",0.740525401236032
"t55",0.861927771192835
"t33",2.23325404260794
"t28",0.926668804465259
"t176",NA
"t177",NA
"t118",-0.0362223065024224
"t148",NA
"t149",0.0133105694431613
"t113",0.325051209441502
"t114",1.02140210837743
"t128",-0.109981829234251
"t129",-0.32199761490172
"t82",-0.0505852618836494
"t83",-0.25673364478642
"t42",-0.425433054273907
"t86",0.43732433716401
"t87",0.49641521076374
"t71",-1.38797398752035
"t25",-0.381371843506692
"t20",NA
"t21",0.532680129563306
"t10",0.847976832684295
"t32",-1.41512678042221
"t37",-0.18621909448275
"t38",-0.458095406486952
"t17",-0.767522958703685
"t6",-0.789137841421479
"t4",-0.506943518256218
"t1",-0.318409532598916
"t8",-0.879032326005026
"t9",-0.538371072492574
"t13",1.13274684910629
"t15",NA
"t47",-0.219227966056277
"t48",0.513684590340399
"t171",-0.000132725752519611
"t172",1.01149649372624
"t109",0.420520425914947
"t179",-0.327630091739114
"t197",0.0553398455633455
"t198",-0.225572661729823
"t127",0.518652081236611
"t162",0.296786040974427
"t226",1.20384135947157
"t227",1.92816040370092
"t216",2.11251443916792
"t220",0.103074775414853
"t221",-1.24665880667793
"t164",0.212448644155186
"t184",0.0901924921932131
"t185",-0.516373537659631
"t89",1.74622747944251
"t75",0.175403602845739
"t52",-1.21158049495657
"t131",1.21196436498061
"t132",1.72988787512151
"t85",1.50903297842155
"t125",0.0357370572207851
"t126",NA
"t81",1.19873216637185
"t79",0.470293949150563
