accepted_species,estimate
t194,0.1317772144047923
t175,0.13181856883047388
t110,0.13244669999752465
t97,0.13278584318755174
t98,0.13278584318755174
t70,0.13305641056659026
t77,0.13067610191282336
t104,0.13067610191282336
t150,0.13067610191282336
t151,0.13067610191282336
t157,0.13067610191282336
t158,0.13067610191282336
t93,0.13045578452602752
t154,0.13045578452602752
t258,0.13045578452602752
t259,0.13045578452602752
t155,0.13045578452602752
t120,0.13045578452602752
t88,0.1299301158846383
t90,0.13034985358354553
t180,0.13034985358354553
t181,0.13034985358354553
t127,0.13034985358354553
t82,0.13034985358354553
t84,0.13034985358354567
t85,0.13034985358354567
