accepted_species,estimate
t172,-2.5381777327919357
t177,-2.8343217198928263
t178,-3.3335093648489544
t157,-2.2913923196192725
t158,-3.3490236663061586
t156,-3.044762378467081
t232,-2.5717666180725454
t218,-2.8306446800728837
t123,-4.585321513914515
t79,-5.295735280322319
t64,-5.1203219327231135
t108,-4.813103382138699
t181,-2.3788603176505734
t255,-2.447879899541135
t256,-2.447182459387491
t229,-2.5304653713861494
t237,-2.4261008226237717
t238,-2.4227851016988935
t204,-2.842904251715491
t205,-2.3900995635317925
t170,-2.3504813213627993
t171,-2.480544660187384
t182,-2.4384653753407677
t198,-2.529455481437733
t199,-2.512198223445161
t34,-4.034937516829414
