accepted_species,estimate
t13,-0.18205884024364147
t34,-0.2261303205150202
t137,-0.6143506630032378
t141,-0.6161685943699923
t142,-0.6312513449037772
t167,-0.6280409533805417
t139,-0.6245057396192976
t30,-0.20922182871625472
t81,0.1783819400075812
t186,0.5401417905074589
t187,0.5494693165130393
t209,0.5671964162908527
t246,0.5776902750168744
t247,0.5776902750168742
t145,0.48122075263975694
t27,-0.2173496737836643
t79,-0.7679181380737584
t80,-0.7582223117596965
t173,-1.1752565865070057
t177,-1.1817123322893834
t178,-1.1817123322893837
t144,-1.1636688946864695
t116,-1.1307350891253434
t110,-1.0827683679125868
t68,-0.856966868751831
