accepted_species,estimate
t13,-0.3703667603195197
t34,-0.5664257249043204
t137,-0.5488921159438273
t141,-0.5488921159438273
t142,-0.5488921159438273
t167,-0.5486656747818118
t139,-0.5487723005521165
t30,-0.5672552130986129
t81,-0.7065425120990688
t186,-0.7065425120990688
t187,-0.7065425120990688
t209,-0.7065425120990688
t246,-0.7065425120990688
t247,-0.7065425120990688
t145,-0.7065425120990688
t27,-0.573088589370467
t79,-0.7019192753255075
t80,-0.7019192753255075
t173,-0.7112208094774812
t177,-0.7112208094774812
t178,-0.7112208094774812
t144,-0.7112208094774812
t116,-0.7112208094774812
t110,-0.7112208094774812
t68,-0.7073074206155552
