accepted_species,estimate
t249,-1.1550468
t159,0.10953471
t277,-0.772767
t293,-1.2736498
t128,1.1450014
t130,0.6897708
t161,0.57169145
t85,0.93025315
t95,0.9628051
t96,0.47786802
t251,-0.81760174
t187,-0.731009
t375,0.12216791
t248,-0.6223297
t244,-0.66814953
t331,2.413115
t195,2.9907298
t255,0.0314425
t256,2.2663534
t92,-0.7246437
t308,-0.66275346
t181,-0.29945868
t321,-1.1437658
t265,0.2539431
t266,-0.46747416
t264,-1.3732373
t137,0.19342913
t69,0.018375134
t65,-0.17748755
t316,-1.0362135
t310,-0.8217024
t185,0.5234673
t66,-0.36282012
t45,0.2134037
t131,-0.32278517
t208,-1.2590787
t16,0.22989218
