accepted_species,estimate
t249,-1.1284333
t159,0.15380992
t277,-0.884998
t293,-0.94640815
t128,0.16253823
t130,1.4829271
t161,1.2749314
t85,0.77368534
t95,1.1657183
t96,1.1657183
t251,1.0362619
t187,-0.40628096
t375,0.2847766
t248,-1.0699391
t244,-1.4559101
t331,2.5462306
t195,1.146187
t255,1.146187
t256,1.146187
t92,-0.7197711
t308,-1.1273493
t181,-0.8644508
t321,-0.6858164
t265,-0.16623124
t266,-0.16623124
t264,-1.2998466
t137,-0.7293909
t69,-0.2049678
t65,-0.541651
t316,-0.6560177
t310,-0.6461219
t185,-0.94840395
t66,0.39890498
t45,0.37369734
t131,-0.72137177
t208,-1.1087844
t16,-0.2771869
