"accepted_species","trait_BM_trend_scaled"
"t4",NA
"t5",NA
"t11",0
"t12",0
"t2",0
"t6",0
"t7",0
"t9",0
"t10",0
"t8",0
"t3",0
"t13",0
"t14",0
"t15",0
"t16",0
"t21",0
"t24",0
"t25",NA
"t23",0
"t36",NA
"t37",0
"t28",0
"t29",0
"t30",NA
"t34",0
"t35",0
"t33",0
"t43",0
"t45",0
"t53",0
"t62",0
"t63",0
"t58",0
"t57",0
"t54",0
"t68",0
"t69",0
"t71",0
"t90",0
"t239",1
"t240",1
"t306",1
"t307",1
"t278",1
"t274",1
"t277",1
"t279",1
"t280",1
"t270",1
"t246",1
"t247",1
"t169",1
"t129",1
"t138",1
"t182",1
"t183",1
"t249",1
"t250",1
"t219",1
"t259",1
"t260",1
"t255",1
"t257",1
"t258",1
"t152",1
"t233",1
"t234",1
"t194",1
"t195",1
"t282",1
"t283",1
"t256",1
"t227",1
"t207",1
"t208",1
"t167",1
"t139",1
"t133",1
"t146",1
"t320",1
"t321",1
"t245",1
"t187",1
"t222",1
"t223",1
"t225",1
"t226",1
"t130",1
"t204",1
"t235",1
"t314",1
"t315",1
"t292",1
"t293",1
"t275",1
"t276",1
"t248",1
"t318",1
"t319",1
"t199",1
"t177",1
"t202",1
"t298",1
"t299",1
"t205",1
"t241",1
"t242",1
"t143",1
"t153",1
"t154",1
"t120",1
"t111",1
"t117",1
"t125",1
"t126",1
"t107",0
"t86",0
"t82",0
"t74",0
"t70",0
"t72",0
"t73",NA
"t48",0
"t39",0
"t38",0
"t44",0
"t66",0
"t77",0
"t78",0
"t61",0
"t55",0
"t75",0
"t76",0
"t84",0
"t85",0
"t87",0
"t92",0
"t97",0
"t99",0
"t131",1
"t132",1
"t148",1
"t158",1
"t159",1
"t114",1
"t113",1
"t136",1
"t175",1
"t176",1
"t147",1
"t163",1
"t164",1
"t168",1
"t170",1
"t188",1
"t214",1
"t215",1
"t178",1
"t180",1
"t181",1
"t273",1
"t304",1
"t305",1
"t198",1
"t190",1
"t200",1
"t316",1
"t317",1
"t211",1
"t237",1
"t238",1
"t216",1
"t251",1
"t252",1
"t166",1
"t149",1
"t150",1
"t281",1
"t312",1
"t313",1
"t196",1
"t197",1
"t184",1
"t128",1
"t140",1
"t141",1
"t110",1
"t91",0
"t98",1
"t102",0
"t103",0
"t95",0
"t96",1
"t93",0
"t94",0
"t100",0
"t155",1
"t172",1
"t220",1
"t221",1
"t156",1
"t157",1
"t115",1
"t310",1
"t311",1
"t243",1
"t244",1
"t290",1
"t291",1
"t171",1
"t165",1
"t186",1
"t191",1
"t203",1
"t212",1
"t213",1
"t179",1
"t228",1
"t229",1
"t206",1
"t286",1
"t287",1
"t192",1
"t308",1
"t309",1
"t288",1
"t289",1
"t267",1
"t265",1
"t266",1
"t201",1
"t193",1
"t269",1
"t300",1
"t301",1
"t264",1
"t116",1
"t122",1
"t137",1
"t174",1
"t224",1
"t271",1
"t272",1
"t236",1
"t262",1
"t263",1
"t121",1
"t119",1
"t109",1
"t101",0
"t80",0
"t81",0
"t46",0
"t47",0
"t49",0
"t50",NA
"t67",0
"t79",0
"t83",0
"t88",0
"t118",1
"t161",1
"t218",1
"t232",1
"t302",1
"t303",1
"t127",1
"t124",1
"t123",1
"t105",0
"t106",0
"t104",0
"t89",0
"t134",1
"t135",1
"t144",1
"t145",1
"t112",0
"t151",1
"t210",1
"t261",1
"t284",1
"t285",1
"t268",1
"t253",1
"t254",1
"t209",1
"t160",1
"t185",1
"t217",1
"t296",1
"t297",1
"t294",1
"t295",1
"t162",1
"t173",1
"t189",1
"t230",1
"t231",1
"t142",1
"t108",0
"t64",0
"t65",0
"t40",0
"t41",NA
"t51",0
"t52",0
"t56",0
"t59",0
"t60",0
"t42",0
"t31",0
"t32",0
"t27",0
"t26",NA
"t22",0
"t20",0
"t19",0
"t18",0
"t17",0
"t1",NA
