"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127"
"t1",0.0465187699253102,-0.0478631047017424,0.0754223715453164,-0.011055912082171,0.000250888477027289,-0.00087762491881154,0.0597624412237711,-0.00332871045375921,0.00259128602279061,-0.198904075132608,0.0431249953985059,-0.002859963959221,0.0160745285510719,-0.363949475577663,0.146012186911443,-0.282824655680911,0.00384920041351937,0.267562021263319,-0.0284627270551065,0.117152602750803,0.0310589204962393,-0.0252704617050572,0.0880347643810368,-0.116965890431906,8.98451550787622e-16,0.00272414009766655,-0.00579512537179399,0.0744247592905366,-0.00206935992010115,0.0012159672433864,-0.0229740086590155,0.0586547412425352,-0.00547817184127864,0.000453305341574114,0.00464288506615949,-0.0431084225503038,0.000719756287736341,-0.0108627056583652,0.00124056257014161,-0.00306822412408014,0.0477957520983308,6.94043310889481e-06,-0.0715080683498313,0.0205304774525034,-0.00856751192474067,0.384229364071889,-0.180471523270388,0.00559758742402214,0.00846243786336827,-0.00122758791034073,-0.0051667214431619,-0.00158575096551507,-0.000126121812177869,0.0173339704116917,0.00152372776481023,-0.0303602947094911,-0.000325513276357673,-0.000404049654055039,0.495554969364299,-0.155195755526856,0.00989509553716952,0.00106207289258288,0.00822371436277808,-0.00573522605456551,-0.000334428016655844,-0.00111340191499821,-0.0018210160892799,-0.00060192026303681,-0.0290049139182729,6.89512065787657e-07,9.46222804415285e-17,3.67145941325244e-05,0.000133680028811716,0.00509697774565939,-1.17625060084338e-05,-4.96238227493694e-05,-0.000903809553398819,-0.000470615641204437,-0.000583355403567419,-3.70212452887313e-05,-3.18018924028166e-05,0.000165426869836198,0.0011187384035856,0.000307283974827141,-0.349168143547757,-1.54311313056816e-05,-6.45355944949899e-06,-3.11686998338465e-06,3.34095097995367e-05,1.37882176188245e-15,2.58473797920544e-16,-7.37257477290143e-18,-1.99493199737333e-17,1.80194401067091e-16,2.38524477946811e-17,3.85399991000707e-18,2.71050543121376e-17,3.98986399474666e-17,7.05561504403887e-17,1.37910516340156e-16,2.27004829864152e-16,-1.69623429885357e-16,-1.28694797874029e-16,-1.13407547241984e-16,-2.5804011705155e-17,3.79470760369927e-17,9.09645622715338e-17,-6.01732205729455e-17,-1.22552114940541e-16,1.53414607406699e-16,8.31583066296382e-17,-8.51098705401121e-17,-1.36663683841798e-16,-6.50521303491303e-19,-1.73038666728687e-16,1.08447322302863e-16,2.37657116208823e-16,-2.72676846380104e-17,1.4062102177137e-16,-2.11419423634673e-17,3.37186875642992e-16,1.22299589754395e-15,-4.93854089567147e-17,-1.09108008001721e-16,-5.0415401020576e-18,-3.54208849751014e-16,-3.12521276218947e-16
"t2",0.0462477907788978,-0.0474548513968723,0.0747092319366733,-0.0108260537577406,0.000245137535663429,-0.00085140682019699,0.0575516891192633,-0.00319424840239151,0.00247047396844483,-0.1887595661608,0.0404411245954876,-0.0026498802555364,0.0147966297129777,-0.32602253837581,0.130092714684999,-0.248511693956716,0.00335650545885701,0.233120052962988,-0.0243744747646744,0.0993307588006695,0.0259996718699854,-0.0203467967796279,0.0697332935739874,-0.0922030544622887,7.27141835300511e-16,0.00210537797831151,-0.00434582392428311,0.0548512870435587,-0.00141995311261325,0.000826743865150795,-0.0154653145231714,0.03886530082464,-0.00362822535794668,0.00029174353560106,0.0029861397163281,-0.0276087277665923,0.000445122711973333,-0.00663381300772852,0.000702792238920404,-0.00162266336707343,0.0218266973807395,3.14943824369498e-06,-0.0269422278611688,0.00679359134044621,-0.00254623022061656,0.0987901135793436,-0.0288188034569079,-0.000103022738104294,-0.000166025713311795,8.2523714554247e-05,0.000487987660648748,0.000192885610494062,1.53419313764973e-05,-0.00223635058739256,-0.000216331749417895,0.0094473118346908,0.000110685767519128,0.000169600275463402,-0.275520462680645,0.0873227492552026,-0.00686877709683143,-0.000776049511990029,-0.00754874103349988,0.00529947262855701,0.000322350747941581,0.00111338844586422,0.00183312824601687,0.000610160300952103,0.0295187494163773,-7.06140666069513e-07,1.21618993821703e-15,-5.85749504274392e-05,-0.000218192048647908,-0.00856183085048914,2.00826571029498e-05,8.7443854742071e-05,0.00173630224112795,0.000911859013407246,0.00114557853459499,7.27069525252621e-05,6.25785079567784e-05,-0.00032794481187634,-0.00223664220206382,-0.000614902840383391,0.758186894921272,3.72542166958744e-05,1.68085732723756e-05,8.13737693321401e-06,-9.10139478799972e-05,-2.02652810591997e-15,-6.28047835887569e-16,-9.37375602419402e-17,1.42635467547418e-17,9.15353044743121e-17,-2.36122003558203e-16,6.3808120255735e-17,-1.57253802401113e-16,5.77975601778907e-16,-3.77275546240185e-16,-3.16894484532226e-16,-6.29223394465985e-16,1.75167585087778e-16,1.28267212085115e-16,2.39913118227115e-17,2.5749613251263e-16,3.03037276993047e-16,-3.41540277670261e-16,6.65733656068181e-17,6.25877494099067e-16,1.13225137549577e-16,-1.30926831147722e-16,-8.39466932824413e-17,-4.98049859559952e-16,-6.45456577967549e-16,3.38583708255154e-16,-7.62461134305921e-16,-7.17972309067402e-16,-4.27762340989485e-16,2.34407029415856e-16,1.59507829311305e-16,-2.29020841735328e-16,-1.49099923551711e-15,1.31292653426043e-18,3.8868670325218e-17,-1.49535080474949e-16,5.68630441218275e-16,3.98076865839306e-16
"t4",0.045707410982192,-0.0466418270259459,0.0732896956537566,-0.0103711159863624,0.000233767477749237,-0.000799753860408996,0.0532119657874601,-0.00293075584544801,0.00223448241144605,-0.168987938633698,0.0352404128620525,-0.00224514491765655,0.0123424229130142,-0.25412100533275,0.099989444502383,-0.184048700856283,0.0024341801583549,0.16866966479644,-0.0167851875209916,0.0663982195588648,0.016705285573469,-0.0114587876005029,0.0369350288515239,-0.0479199198387961,2.57855215526846e-16,0.0010083995803511,-0.00180967646395857,0.0208521027769123,-0.000324936429004696,0.000172885035693403,-0.00290202507517765,0.00596315137930352,-0.000553048462692797,2.62018993241619e-05,0.000263834263568443,-0.00218227555515359,6.46032196031763e-07,0.000177648291679331,-0.000139630855651891,0.000587397762264934,-0.0160015430113166,-2.36183891944357e-06,0.0344147672059703,-0.0114888680906705,0.00526455228333376,-0.260039092530673,0.147050755926676,-0.00569871404443087,-0.0086252062957491,0.00130456402752374,0.00560861953626224,0.00175517459518232,0.000139597493348535,-0.0192817971450042,-0.00170934574311443,0.0368678557362324,0.000398562056317393,0.000502460032065074,-0.617890558421056,0.193385314820773,-0.0119958440051977,-0.0012710682510743,-0.0088432882733562,0.00613787162284135,0.000346069136438106,0.00111341538396854,0.00180882337073827,0.000593567422430107,0.0284819755860556,-6.72482436341658e-07,-2.6246791783016e-15,-1.83829176388958e-06,4.26017741834357e-06,0.000723233305998207,-2.44286327228654e-06,-1.70201639589707e-05,-0.000695486353561602,-0.000384332029082749,-0.000520724110626061,-3.3062810545768e-05,-2.87591162679959e-05,0.000156751238118843,0.00111623521089938,0.000308289011992643,-0.538978907662399,-3.7254698139008e-05,-2.05165196073006e-05,-9.99043244223641e-06,0.000123516088820953,5.41107735173093e-16,5.3985779284184e-16,-2.6880808434777e-17,3.51140486428087e-16,-6.93295186944644e-16,6.13870751905593e-16,4.21925804440267e-16,-2.11854616829282e-16,-8.55259021239612e-16,6.47414603208496e-16,2.86708284048053e-16,8.08398051077546e-17,1.59611287521844e-16,-1.5297925016433e-16,4.15150274040471e-16,-7.05240432056972e-17,-2.05113595883346e-17,6.65227936164368e-16,-1.1579818146911e-16,-7.31408816994638e-16,-6.23463959420789e-16,3.29339678567797e-16,4.59305371365116e-16,9.11501988746419e-16,5.76059783044709e-16,-2.69171307695385e-16,8.8493951961243e-16,8.65808382289436e-16,6.76922113863443e-16,-4.84887951194808e-16,2.92869095354893e-17,-8.78798589025809e-16,-8.98042487777241e-16,-9.19846743548559e-18,3.37401811202903e-16,-6.00401483567234e-16,-1.19094689951156e-15,4.60049197915206e-17
"t7",0.0521273513845071,-0.0599263277239298,0.099921702523991,-0.000583442572718196,6.23690742813151e-05,-0.000420125062653945,0.0337680670965454,-0.00198027750732562,0.00169148801357601,-0.141327532948212,0.0566993606124871,0.000897037062828182,0.000384290998335448,-0.073429497303649,0.029550074257169,-0.0544811174783765,0.000706671204450186,0.0488381176887505,-0.00471469874624762,-0.0132501628204978,0.00264404790379437,-0.000226264960198053,-0.00246976057738807,0.00459484574376866,-4.29736886180718e-16,-0.000237252113177464,0.00105348752883574,-0.0644591020155118,0.000676350173691072,-0.000439366780833397,0.00957790044541895,-0.0693653918749848,0.00771145516133787,-0.000155319363806873,-0.00479947468200009,0.0149224568769333,-0.000318817156294529,0.0153666232883282,-0.000721197757633703,0.00208251564286813,-0.0407645046734064,-5.96586073845162e-06,0.073752043480029,-0.0231518038632699,0.0102435810332119,-0.489257545967464,0.26136529670154,-0.00960517957973394,-0.0145345808304206,0.00218188677182636,0.00934908990189719,-0.000962575358712603,9.98909739293212e-05,-0.0319862778786217,-0.00283403719312024,0.0606706547684054,0.000655465537640354,0.000823302084639453,0.511900809836792,0.553171857494509,-0.0211208547346862,-0.00223090152244407,-0.0136530818059392,0.00929880016183371,0.000397584196572065,-0.000369672886088572,-0.00227991366711888,-0.00203260660879741,-0.185303523962457,3.98638218661932e-05,7.23698985265929e-16,-5.98360692983935e-05,-0.000208119545245798,-0.00743984071137964,1.64887151979095e-05,6.36759073395821e-05,0.000822372037705689,0.000408733407611482,-0.00186915349665654,3.11801815533675e-05,2.52321894182119e-05,-0.000124782555140541,-0.000794406399846569,-0.000216711151284503,0.0799434521566651,-8.4238296077899e-06,-7.96011537877964e-06,-3.91814173550391e-06,5.68665872923829e-05,7.88897785981512e-16,2.56234814098921e-16,-2.75961423720017e-16,-5.46091693802769e-16,-1.89110517142796e-17,-2.99432439084531e-17,-4.05959501513986e-16,-1.739723424978e-18,5.51536015265013e-16,4.78818867042099e-16,1.33287664128495e-15,-5.11696156793636e-17,-3.17572991500026e-16,-1.74269018436871e-16,-6.41437970413543e-16,9.84061954110519e-17,8.20219824793038e-17,2.17970506191857e-16,-4.87810230937147e-16,8.95837794569779e-17,3.90808822663108e-16,-8.79229090487992e-17,-7.7096069755925e-16,1.40226368048337e-15,-1.24518031454181e-15,-7.75967147108264e-17,-7.78799526313739e-16,1.13587713740828e-15,-1.1916219205078e-15,9.0184355129652e-16,-8.30777221318774e-16,5.57513494907863e-16,-3.47898486997182e-16,3.62691349181154e-16,-1.57668239079993e-16,3.19951373217017e-16,3.9463107212745e-16,-6.63377248703468e-16
"t72",0.0649210557977376,-0.0859653385269026,0.151832019826514,0.0173177024955869,-0.000247872178168127,0.000248689787640453,-0.000242389544902855,-0.000297966137821689,0.000643821755457839,-0.0752937380654764,0.0603925023486588,0.00297175658880032,-0.00770966264890076,0.0212619227133719,-0.0042741697273894,-0.00856531155066488,0.000236044285257942,0.0173841540902132,-0.00619728184699451,-0.26606587725111,-0.00298564786544839,4.33962051344175e-07,-0.00045012910133263,0.00109227561427379,1.95660223082122e-16,-0.000120892817382016,0.00161383330686528,-0.399629741560841,-0.000202117648047809,3.47986127943153e-05,0.00255266546583312,-0.164112164268404,0.0198040230018915,0.0008437741547175,0.34687745728458,-0.00724571166201015,7.2791468361009e-05,0.240887107998937,0.000365395591758616,-0.000805997785699854,0.0113592589826333,1.6449247220883e-06,-0.0159746339599992,0.00446225625253096,-0.0018283546754682,0.0803346799120515,-0.0360128148069895,0.0010286120776095,0.00155418053628975,-0.000220559412040644,-0.000917543191445813,0.00397073811421708,0.000122585573504241,0.00298496460183146,0.000262540431002326,-0.00480305108464167,-5.06512530334031e-05,-5.9769325787167e-05,-0.0339055948851016,-0.0364941481814576,0.00130608897618227,0.000136342342416269,0.000926756862221068,-0.000643895045789191,-3.67894087634066e-05,-0.00012367853727528,-0.000205853874048777,-7.12043077214702e-05,-0.00366194525655041,1.84442360602862e-07,-4.36868938132911e-16,1.98319054585549e-06,6.81482702648237e-06,0.000239793983668787,-5.26587442046335e-07,-1.99680142039638e-06,-2.45423536707902e-05,-1.21670796951776e-05,-0.00175814491488779,2.4807967175618e-07,-7.01274642619005e-07,3.59374091078361e-06,2.28697188397576e-05,6.23676654219547e-06,-0.00218804817130432,2.14202847337921e-07,1.91605925960873e-07,9.41479858394246e-08,-1.32413637206627e-06,-0.139603362965439,-0.0974146459298562,-0.0457001037647505,-0.00830217010070265,-0.0860550398703601,0.0585660051726955,-0.0495599253316664,-0.0152435240672692,-0.0142544693821254,-0.0238475417335372,0.00257843557821858,-0.197595604253558,0.165176900500312,0.0547615254085692,0.0986136608889335,0.0161992897874395,-0.0409467037617936,-0.03355568118998,0.059523497120781,0.121627480357866,-0.0141132155286632,-0.0640237334438949,0.0466513895056869,0.0534482033231877,-0.0977907737150342,0.0609179426857779,-0.0336349354024908,-0.202158206159729,0.00991474236279639,-0.10678821561565,-0.00108225820911324,-0.259724160992125,-0.253792420538629,-0.00964233366562842,0.139373054831508,-0.0478709787182937,0.0896288977418613,0.341015103239275
"t73",0.0649210557977376,-0.0859653385269025,0.151832019826514,0.0173177024955868,-0.000247872178168089,0.000248689787640533,-0.000242389544903021,-0.000297966137821643,0.000643821755457663,-0.0752937380654762,0.0603925023486589,0.00297175658880028,-0.00770966264890062,0.0212619227133713,-0.00427416972738955,-0.00856531155066524,0.000236044285258572,0.0173841540902133,-0.00619728184699452,-0.266065877251111,-0.00298564786544829,4.33962051717141e-07,-0.000450129101332936,0.00109227561427341,2.53388195118878e-16,-0.000120892817381922,0.00161383330686449,-0.399629741560838,-0.000202117648047931,3.47986127949408e-05,0.00255266546583334,-0.164112164268405,0.0198040230018914,0.000843774154719175,0.346877457284582,-0.00724571166201,7.27914683610478e-05,0.240887107998935,0.000365395591758504,-0.00080599778570004,0.0113592589826322,1.64492472235914e-06,-0.0159746339599998,0.00446225625253192,-0.00182835467546686,0.0803346799120527,-0.0360128148069895,0.00102861207760966,0.00155418053629011,-0.000220559412041048,-0.000917543191444637,0.00397073811421682,0.000122585573504728,0.00298496460183281,0.000262540431002554,-0.00480305108464028,-5.06512530331677e-05,-5.97693257868515e-05,-0.0339055948851034,-0.0364941481814545,0.00130608897618178,0.000136342342418947,0.000926756862220393,-0.000643895045789956,-3.67894087603045e-05,-0.000123678537273179,-0.000205853874048521,-7.12043077225199e-05,-0.00366194525654018,1.84442358736984e-07,3.29307647781333e-16,1.98319054529426e-06,6.81482702328371e-06,0.000239793983672871,-5.26587447011056e-07,-1.99680141356318e-06,-2.45423536734339e-05,-1.21670796951151e-05,-0.00175814491488818,2.48079671443686e-07,-7.01274642456403e-07,3.59374091376696e-06,2.28697188403503e-05,6.23676654233128e-06,-0.0021880481713018,2.14202842749587e-07,1.91605924937178e-07,9.41479895573748e-08,-1.32413637126028e-06,0.13960336296544,0.0974146459298565,0.0457001037647503,0.00830217010070246,0.0860550398703602,-0.0585660051726956,0.0495599253316665,0.0152435240672688,0.0142544693821261,0.023847541733537,-0.00257843557821862,0.197595604253558,-0.165176900500312,-0.0547615254085695,-0.0986136608889336,-0.0161992897874396,0.0409467037617938,0.0335556811899803,-0.0595234971207814,-0.121627480357865,0.0141132155286636,0.0640237334438949,-0.0466513895056871,-0.0534482033231876,0.0977907737150336,-0.0609179426857778,0.0336349354024903,0.202158206159729,-0.00991474236279624,0.10678821561565,0.00108225820911299,0.259724160992125,0.253792420538628,0.00964233366562836,-0.139373054831509,0.0478709787182946,-0.089628897741859,-0.341015103239275
"t67",0.0756553364576192,-0.108714258257263,0.197838718387969,0.0367325902627075,-0.000599749605026203,0.00114535913888753,-0.0570246259269747,0.00290446961890777,-0.00208786451290002,0.162841724633667,-0.0668089098259164,-0.00205652013513896,0.00427748641586922,-0.00458160593409063,0.000715798080537261,0.000440772307986004,2.96635121332153e-06,0.000343319522606467,-0.00116656278391166,-0.0846164107880643,-0.00168506080081161,9.82267914288537e-05,0.0011961351930813,-0.00233385048757393,6.00901659313888e-16,0.000158425953057137,-0.00161308096673625,0.388742418130847,0.000770356657398038,-0.000548453349159094,0.0148678353859009,-0.288593436597941,0.0341244414672048,0.000701369088780193,0.286118540600365,-0.0057415963917208,0.000194660391796101,-0.214715538583341,-3.87275557265612e-06,2.65227123998155e-07,3.92877144419351e-06,6.65318620585917e-10,-5.38794427132755e-05,2.65536474173943e-05,-1.470499427394e-05,0.000858340379094991,-0.000643285345265282,4.48828454398266e-05,6.84349767635442e-05,-1.59207555389928e-05,-0.000119307984080565,0.164637020196835,0.00560508360826603,-0.00122112122892897,-3.57758850908284e-05,-2.44732558732676e-05,-4.00414135740305e-07,-7.99598523925846e-07,-0.000650869191464176,-0.000708778330903645,3.03269996658403e-05,3.28808821463747e-06,2.60362967142956e-05,-1.81652474273053e-05,-1.06570529906824e-06,-3.66552737427481e-06,-6.12619450855961e-06,-2.12821278166593e-06,-0.000109720650352571,5.54786775729667e-09,-1.08266661431427e-15,8.55092997748016e-08,3.05003436044409e-07,1.13650814756428e-05,-2.59666036819449e-08,-1.08858356092854e-07,-3.43175955617081e-06,-2.51761089102771e-06,-0.0419129569263047,2.68192353410603e-05,8.26344523114395e-07,-7.76376228101754e-07,-2.22088695933089e-06,-5.65437890135941e-07,-2.57619066559023e-05,5.29913467486102e-09,5.45476652573876e-09,2.68876995670319e-09,-3.97212004829168e-08,0.309378447197218,0.026387798947045,0.04606518341619,0.00892055361463951,0.0583574104562828,0.0185076736708259,-0.0427727733487492,0.00232143921796361,0.0578460444500239,0.0116347098113303,-0.0195506907762564,0.0226585628793656,0.0256761870725655,-0.0185523117018985,-0.0260308159245088,0.0113615510359119,-0.0194114935232161,-0.0406853717320602,-0.00213014718724661,0.0232764393819571,0.0232383966525922,0.0410596876086237,-0.0324945888706458,-0.0789697345386423,0.00271715331645849,0.0263399952283837,-0.0297477788969985,-0.175414224169767,0.0362388091312498,0.0264430827136701,0.0151683267723589,0.341740126905826,-0.0321468445296077,-0.01256744222221,-0.0108571187456114,0.32786449195612,0.0871060638787619,0.331275272810522
"t68",0.0756553364576192,-0.108714258257262,0.197838718387969,0.0367325902627073,-0.000599749605026179,0.00114535913888751,-0.0570246259269744,0.00290446961890772,-0.0020878645129001,0.162841724633665,-0.0668089098259164,-0.00205652013513872,0.00427748641586907,-0.00458160593409081,0.000715798080537428,0.000440772307986115,2.96635121352926e-06,0.000343319522606772,-0.00116656278391167,-0.0846164107880657,-0.00168506080081171,9.82267914288147e-05,0.00119613519308125,-0.00233385048757392,4.09123989953668e-16,0.000158425953057268,-0.00161308096673595,0.388742418130847,0.000770356657398007,-0.000548453349158426,0.0148678353859005,-0.288593436597941,0.0341244414672055,0.000701369088780171,0.286118540600367,-0.00574159639172037,0.000194660391796182,-0.21471553858334,-3.8727555726165e-06,2.6522712505696e-07,3.92877144411111e-06,6.65318508244043e-10,-5.38794427129129e-05,2.6553647418299e-05,-1.47049942738394e-05,0.000858340379092992,-0.000643285345265684,4.48828454400654e-05,6.84349767627553e-05,-1.59207555390188e-05,-0.000119307984080391,0.164637020196825,0.00560508360826655,-0.0012211212289291,-3.57758850897107e-05,-2.44732558727628e-05,-4.00414133260653e-07,-7.99598523536346e-07,-0.000650869191461845,-0.000708778330906469,3.03269996694017e-05,3.28808821348361e-06,2.60362967169541e-05,-1.81652474288076e-05,-1.06570529964024e-06,-3.66552737419116e-06,-6.12619450734964e-06,-2.12821277976687e-06,-0.000109720650351742,5.54787405822373e-09,8.07786664084834e-16,8.55093016271627e-08,3.05003432848825e-07,1.13650814753249e-05,-2.59666015350221e-08,-1.0885835565053e-07,-3.43175955077446e-06,-2.5176108909825e-06,-0.0419129569263158,2.68192353414983e-05,8.26344529766887e-07,-7.76376226914647e-07,-2.22088695853276e-06,-5.65437889870718e-07,-2.57619066560688e-05,5.29913636139171e-09,5.45476547643392e-09,2.68877439130924e-09,-3.97211980235143e-08,-0.309378447197218,-0.0263877989470455,-0.0460651834161903,-0.00892055361463964,-0.0583574104562834,-0.0185076736708258,0.0427727733487489,-0.002321439217964,-0.057846044450024,-0.0116347098113302,0.0195506907762565,-0.0226585628793665,-0.0256761870725647,0.0185523117018987,0.0260308159245092,-0.011361551035912,0.0194114935232161,0.0406853717320601,0.0021301471872464,-0.0232764393819564,-0.0232383966525924,-0.0410596876086241,0.0324945888706459,0.0789697345386429,-0.00271715331645881,-0.026339995228384,0.0297477788969986,0.175414224169767,-0.0362388091312502,-0.0264430827136703,-0.015168326772359,-0.341740126905828,0.0321468445296058,0.0125674422222098,0.010857118745612,-0.327864491956122,-0.0871060638787609,-0.331275272810521
"t105",0.076593304752831,-0.110747160665634,0.201981937338094,0.0386601549320512,-0.000635353404173235,0.00124201304166956,-0.0635716369589172,0.00328616586386796,-0.002434461358762,0.19446234948812,-0.085911642313858,-0.00291978802344386,0.00650114101542457,-0.0115223622243155,0.00217559822615773,0.00381491342201953,-9.92534302566364e-05,-0.00726881709701416,0.0023779818985717,0.100169544859981,0.001149292277978,-1.42934166225545e-05,-6.56728163154763e-05,8.03104876087035e-05,1.44524489373763e-16,4.65924143866654e-06,-0.000140534699485838,0.0416861926801821,0.000106763210187561,-7.62061304691152e-05,0.0020623812892045,-0.0395900775313428,0.00467910104557187,9.20778980379199e-05,0.0375126866294096,-0.000746182931833025,2.30251206823598e-05,-0.0243178794826939,-2.97000092623406e-07,9.61538420846814e-09,-2.46789237781653e-07,-4.48150213016498e-11,1.11329873896879e-05,-8.18114789008419e-06,5.78274376859247e-06,-0.000436372668937687,0.000561833631683498,-9.94879214821691e-05,-0.000152745328354464,4.73319830310414e-05,0.000425918132799415,-0.720539434037612,-0.0245322064239795,0.00567494167839715,0.000185892071403351,-0.000513444713192295,-4.91995444698852e-06,-4.75191976099818e-06,-0.00212824266583633,-0.00226810336111601,6.74188582874113e-05,6.68367609612576e-06,3.32839471089193e-05,-2.28370887080586e-05,-1.19467774631872e-06,-3.66567518336335e-06,-5.9904528360319e-06,-2.03120775078857e-06,-0.000103250336269716,5.10262220287391e-09,1.37494840020475e-15,-1.62349623370317e-07,-6.90997551603613e-07,-3.2164198316093e-05,8.35286131149141e-08,4.53529319149754e-07,3.4739295115537e-05,2.86997424177976e-05,0.589116703985209,-0.000377451503950527,-1.20245282557499e-05,1.29350005059403e-05,4.40509779470849e-05,1.14476798569517e-05,-0.000885728566391658,5.06743882493369e-08,3.71462680596114e-08,1.81609858827035e-08,-2.35660802064702e-07,4.30819261516812e-16,6.75107160895819e-16,-1.82093743308136e-16,-1.90501839581644e-16,-1.0008378025004e-16,5.53560055560723e-16,3.81260470488724e-16,-7.60220612825649e-16,1.2905418076472e-15,1.55052522429051e-16,-1.43753170990605e-16,-3.10375770457885e-16,3.97626765040574e-16,3.97367124098819e-16,2.06641155599674e-16,4.12944405421402e-16,4.4442083349667e-16,3.51347465423148e-16,4.18200199851702e-16,6.71121003031504e-16,1.64768299399218e-16,1.89585495568532e-16,1.60862063849397e-16,-7.70656721615322e-16,-6.39176390900517e-16,6.36727987267991e-16,-7.27068815070592e-16,8.78194310011961e-16,1.45030295157876e-16,-1.74472469860005e-16,1.8969410390094e-17,-3.35709234590145e-16,-7.43511649755251e-16,1.35354873541916e-16,1.07710277849221e-16,4.38574925325218e-16,-6.04403367366085e-16,-2.47188399543442e-16
"t87",0.0779665134613067,-0.11369001273909,0.207956601386467,0.0413113346957623,-0.000683888723685855,0.00136999588316827,-0.0719859327114047,0.00376976862419161,-0.00286224033665074,0.232775515071628,-0.107983354051485,-0.00387070836297525,0.00888807189915693,-0.0182172729963859,0.00355428103176801,0.00683317123683055,-0.000188009460478263,-0.013856886223903,0.00524584525488814,0.24397265572537,0.00324746914405571,-8.57519447729355e-05,-0.000816501145335408,0.0014892704712893,2.57478769199893e-16,-7.81959208778832e-05,0.000560327828451041,-0.111857356790108,-0.000106827822998314,6.93213304774468e-05,-0.00169849249320773,0.0280342569025356,-0.00329909707773454,-5.00830333463463e-05,-0.0202846201723155,0.000388723329135102,-8.84466396709966e-06,0.00836767010831688,4.99071584722684e-08,-6.0873475357659e-10,-1.89911457254555e-08,-3.65191492497641e-12,2.04865664713005e-06,-1.90801439451868e-06,1.53688854920807e-06,-0.0001316089097117,0.000213712863672499,-5.11218923306546e-05,-7.86283501946407e-05,2.60888462813692e-05,0.000243846083555187,-0.428206503625857,-0.0145792861156317,0.00340657800702695,0.000113565512423504,-0.00039337855013967,-3.91972327975105e-06,-4.22815954343562e-06,-0.00231958898593906,-0.00249831141214588,9.30499651144688e-05,9.89321502747084e-06,7.65667846476274e-05,-5.34705345841542e-05,-3.16328746480666e-06,-1.09965377773007e-05,-1.84202336506382e-05,-6.41510065152337e-06,-0.000331220327881444,1.67881458368709e-08,-2.36640321818204e-15,4.55019767637154e-07,1.7375004959996e-06,7.1411651829608e-05,-1.73718058101658e-07,-8.38154890040234e-07,-4.86153412262762e-05,-3.91823155557843e-05,-0.774303884974801,0.000495996149048065,1.57153043584103e-05,-1.6562123590013e-05,-5.51192359955776e-05,-1.42885779261945e-05,0.000899909344331207,-4.07792149927225e-08,-2.57336735188857e-08,-1.25246431453458e-08,1.50187054712604e-07,1.26283738655218e-14,1.29877591956926e-15,-7.68578315635185e-17,1.69152728563192e-15,-1.53004476927609e-15,-3.93304815386239e-16,1.00306848398468e-15,7.04457962980721e-16,-6.87907408606688e-16,9.56040503654688e-17,9.2409523022465e-16,1.22272412576269e-16,-7.47012899757137e-16,-7.38253993463422e-16,1.6745061617787e-15,2.79710678158233e-16,-1.3919257075241e-15,-2.17816130396874e-16,-3.36608486603611e-15,-1.64235976893533e-15,-4.99455119446362e-16,-1.1338380866788e-15,-6.61709959376458e-16,1.68339820057256e-16,-9.92292876029413e-16,-1.58961182345519e-15,4.4454188999484e-16,2.83016998552717e-15,-9.23047775672225e-16,8.36631859946174e-16,7.43080807556898e-17,-1.58341904068552e-15,7.86369941486892e-16,-4.95431037435095e-17,9.33191775963737e-17,2.41760984999262e-15,-4.93819154350051e-16,8.37750283038104e-15
