"accepted_species","trait_ARD"
"t2","1"
"t85","0"
"t86","0"
"t56","0"
"t53","1"
"t26","0"
"t63","0"
"t89","0"
"t90","0"
"t59","0"
"t97",NA
"t98","0"
"t70","0"
"t80","0"
"t81","0"
"t34","0"
"t35","0"
"t13","0"
"t21",NA
"t22",NA
"t25","0"
"t12","1"
"t6","0"
"t39","0"
"t71","0"
"t72","0"
"t69","0"
"t43","0"
"t44","0"
"t93","0"
"t94","0"
"t49","0"
"t78","0"
"t79",NA
"t36","1"
"t91","0"
"t92","0"
"t66","0"
"t4","1"
"t3","0"
"t37","0"
"t38","0"
"t31","1"
"t40",NA
"t27",NA
"t28",NA
"t7","1"
"t10","0"
"t11","1"
"t54","1"
"t55","1"
"t82","0"
"t83","0"
"t47","1"
"t84","1"
"t41","1"
"t60","1"
"t61","1"
"t33","0"
"t24","0"
"t95","1"
"t96","1"
"t1","1"
"t14","1"
"t19","0"
"t15","0"
"t29","1"
"t30","1"
"t9","1"
"t62","1"
"t99","1"
"t100","1"
"t32","1"
"t16","1"
"t17","0"
"t18","0"
"t87",NA
"t88","1"
"t75","0"
"t8","1"
"t45","1"
"t46","1"
"t20","1"
"t67",NA
"t68",NA
"t50","1"
"t42","1"
"t76","0"
"t77","0"
"t5","0"
"t51","1"
"t52","1"
"t73","0"
"t74","0"
"t48","0"
"t57","1"
"t58","1"
"t23","1"
"t64","0"
"t65","0"
