"accepted_species","trait_ARD"
"t10","1"
"t27","1"
"t95","0"
"t96","0"
"t86","0"
"t4","1"
"t29","0"
"t32","0"
"t35","1"
"t36","1"
"t22","1"
"t56","1"
"t57","1"
"t68","1"
"t69","1"
"t80","1"
"t81","1"
"t99","0"
"t100","0"
"t47","0"
"t71","1"
"t82","1"
"t83","1"
"t59","1"
"t13","1"
"t8","1"
"t76","0"
"t77","0"
"t70","0"
"t16","0"
"t25","0"
"t26","0"
"t62","1"
"t63","1"
"t64","1"
"t54","1"
"t78","1"
"t79","1"
"t43","1"
"t5","1"
"t74","1"
"t75","1"
"t73","1"
"t1","0"
"t67","0"
"t91","0"
"t92","0"
"t17","0"
"t65","1"
"t66","1"
"t53","1"
"t38","1"
"t18","1"
"t39","1"
"t40","1"
"t87","1"
"t88","1"
"t28","1"
"t19","0"
"t46","0"
"t31","0"
"t37","0"
"t9","0"
"t15","0"
"t72","0"
"t21","0"
"t41","0"
"t42","0"
"t20","0"
"t2","0"
"t3","0"
"t30","0"
"t84","1"
"t85","1"
"t33","0"
"t34","0"
"t89","0"
"t90","0"
"t51","0"
"t23","0"
"t24","0"
"t14","0"
"t11","0"
"t12","0"
"t44","0"
"t45","0"
"t60","0"
"t61","0"
"t55","0"
"t52","0"
"t48","0"
"t7","0"
"t6","0"
"t49","1"
"t58","0"
"t97","0"
"t98","0"
"t50","0"
"t93","1"
"t94","0"
