"accepted_species","trait_BM_trend_scaled"
"t34",0.437543583534792
"t53",1.00360656658866
"t54",1.05340310837824
"t6",-0.104006554140052
"t52",0.850961458292986
"t81",0.940682033507255
"t82",0.714754412128712
"t25",1.09016027232797
"t46",0.512242009436088
"t47",0.642222708713779
"t38",0.398917627978348
"t12",-0.0196817054054974
"t32",0.843038627804804
"t87",1.1645946315193
"t88",1.04427106161724
"t13",0.401253656052931
"t62",-1.05886947358982
"t83",-1.2586070702976
"t84",-1.36093645666638
"t7",-0.0699752118677703
"t5",0.151763419757866
"t29",0.550825327833694
"t85",-0.109033059739851
"t86",0.0407315561906299
"t36",0.920145159180995
"t16",-0.559595399982793
"t65",-0.395953854999363
"t66",-0.452797221244626
"t39",-0.0196741299696066
"t15",-0.213580792372919
"t30",0.171092095704991
"t48",0.0662146764499603
"t49",-0.256470039152105
"t37",0.413076593143167
"t33",0.328919185410612
"t79",0.0924258423723535
"t80",0.180831615071151
"t63",-1.61623686817391
"t64",-1.96553825017076
"t17",0.160341804124244
"t18",-0.387352481381322
"t4",-1.67963709163362
"t10",-0.457768896901564
"t22",0.278528420367315
"t99",-0.784464218800623
"t100",-0.715456422010254
"t50",-1.54379262182795
"t95",-1.18058584076321
"t96",-1.10992084925038
"t57",-0.26784041086772
"t58",-0.587814466232744
"t71",-0.839621831406459
"t72",-0.574635346487943
"t75",-0.698121884542675
"t76",-0.541063123932112
"t20",-0.128329160839821
"t23",-1.48164134250601
"t24",-1.42466949805998
"t55",-1.17998986583167
"t61",-1.88572034445235
"t97",-2.18060157765453
"t98",-2.06709981735732
"t89",-1.38870065194891
"t90",-1.46100200590949
"t59",-0.0772949601510742
"t60",-0.0577504002214631
"t77",0.85286493516421
"t78",0.64248062328579
"t35",0.0639834084521577
"t27",-1.47721305682464
"t28",-1.42996811906816
"t31",-1.0476639195611
"t67",-0.777637322137759
"t68",-0.788330658786566
"t56",-1.18337945303303
"t26",NA
"t11",NA
"t21",NA
"t42",NA
"t43",NA
"t19",NA
"t69",0.989025764062218
"t70",NA
"t9",NA
"t91",NA
"t92",NA
"t2",1.41960185970502
"t40",1.40386556011869
"t41",0.98482769096825
"t8",1.65635639195976
"t14",0.769712918890682
"t44",1.29345668818151
"t45",1.25969211839537
"t51",1.269828203929
"t93",1.03099925116427
"t94",1.07620942159394
"t73",0.168047130026418
"t74",0.166112246828372
"t3",0.645934422947251
"t1",1.30815115795954
