"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89"
"t47",-0.0933450605234944,-0.0208555303633905,-0.121250448070038,-0.0142211189832276,0.000913314006854609,-0.00178636429137854,0.0125153266179915,-0.373335073385683,0.0125438884336164,-0.00181880956023888,0.00210797854124758,-0.0234377690785215,0.180306806643881,-0.000221605919666916,-0.000510650330192058,0.000748735265052622,-0.00339315234392976,-8.31454821304684e-08,7.72202601766134e-06,-0.0234817820177367,0.00821444337463818,-0.0269947886799653,8.0788699902989e-06,-0.000100600614245099,0.00202440266314939,-2.11942717315185e-18,-0.000718676156511575,0.000308394131658677,-3.55215312426694e-05,0.184957100912118,-0.0663745359263228,0.000484475645473548,-0.00517312952980018,-9.2638706328503e-07,-0.000969625917932003,1.45690160711633e-05,5.53382415511454e-05,-9.00499744542236e-05,-0.502060239309814,4.4621787526282e-05,2.13905944083032e-14,-4.03433950110853e-06,-5.87096036362835e-06,-1.15311210241079e-07,-2.11245451659552e-06,3.67930193397377e-16,1.28218867840596e-06,2.78137870077015e-06,-0.000414529244713989,1.73196697703115e-05,-2.28763218989815e-17,-3.30974782876761e-16,-1.41750323582421e-06,-2.00779963967805e-05,8.7206740612353e-17,1.88823323635587e-05,2.94737082904618e-05,-8.12721085164353e-16,-4.27035027116331e-05,-7.63699158249522e-07,-1.94614753235161e-15,-2.71410571707016e-15,-5.6746402621037e-15,-3.33037083853036e-15,0.707106781186549,1.61677101262574e-15,-3.56823835153426e-05,-2.12901379147777e-14,-4.80941198553441e-16,-7.88536853129214e-06,1.91423582633012e-05,1.86985059885724e-15,1.60310446167336e-07,8.68592174306722e-16,4.45595497548353e-16,2.60017752266933e-16,4.28856541227016e-16,-1.82811823762271e-16,-9.58627173709028e-17,1.88749433579143e-08,-3.53807468970528e-06,-2.77755610181456e-16,-4.85747922065547e-16,1.53747169953531e-16,8.70990455103856e-17,-2.26428697942559e-16,9.61797034696677e-17,-1.58911905272129e-16,-1.50174424940294e-16
"t48",-0.0933450605234943,-0.0208555303633903,-0.121250448070038,-0.0142211189832276,0.000913314006854546,-0.00178636429137907,0.0125153266179921,-0.373335073385683,0.0125438884336163,-0.0018188095602391,0.00210797854124734,-0.0234377690785216,0.180306806643881,-0.000221605919667088,-0.000510650330192065,0.000748735265052248,-0.00339315234392958,-8.31454820161471e-08,7.72202601765953e-06,-0.0234817820177365,0.0082144433746386,-0.0269947886799655,8.07886999034405e-06,-0.000100600614244977,0.0020244026631499,-4.3862112925788e-17,-0.00071867615651195,0.00030839413165872,-3.55215312426293e-05,0.184957100912118,-0.0663745359263224,0.00048447564547401,-0.005173129529801,-9.26387063006975e-07,-0.000969625917931905,1.45690160711527e-05,5.53382415519515e-05,-9.00499744538873e-05,-0.502060239309814,4.46217875262634e-05,2.16195659690549e-14,-4.03433950100363e-06,-5.87096036348867e-06,-1.15311210055951e-07,-2.11245451620747e-06,2.91159776590601e-16,1.28218867785489e-06,2.78137870164946e-06,-0.00041452924471498,1.73196697693662e-05,2.0535906641411e-17,-1.73640026695911e-16,-1.41750323640359e-06,-2.00779963962744e-05,-1.68876575146478e-16,1.88823323657034e-05,2.94737082892455e-05,5.89335789536492e-16,-4.27035027167466e-05,-7.63699159777711e-07,1.94820676960785e-15,2.80190383517297e-15,5.58934418750405e-15,3.26312898593739e-15,-0.707106781186546,-1.61647584407306e-15,-3.56823835193174e-05,2.03996640293401e-14,3.24326257790284e-16,-7.88536850949835e-06,1.91423582586769e-05,-1.65752914358744e-15,1.60310444416564e-07,-6.54913084065812e-16,-2.73444282929432e-16,-3.16309022235172e-16,-2.22859888487585e-16,2.25876690483005e-16,4.04246017359883e-17,1.88749430304456e-08,-3.53807468992317e-06,2.48473285220377e-16,1.92057883309165e-16,-1.84089943608557e-16,4.05846956093752e-16,2.0716357960734e-16,8.00414067731306e-17,-4.77228549986577e-17,2.15674805017933e-16
"t52",-0.0933502853617707,-0.0208578368057987,-0.121286065928967,-0.014225509868632,0.000913723101563427,-0.0017877203403521,0.0125260044834039,-0.373715758220179,0.0125590820558254,-0.00182149969481415,0.00211128188990525,-0.0234772214245718,0.18066545391529,-0.000222173732930648,-0.000511976843227359,0.000750753471682727,-0.00340389454476603,-8.34264542887078e-08,7.75997849571317e-06,-0.0236177561012522,0.00827253640366763,-0.0272212906223738,8.1555829426747e-06,-0.000101585917256692,0.00204725788148485,5.5345954904231e-17,-0.000728039036572862,0.000313843158563696,-3.68385322115082e-05,0.19361996221725,-0.0695670812696301,0.000512644007354493,-0.00548961461421159,-9.90357826906014e-07,-0.00104298801819445,1.62208416221669e-05,6.2050581186451e-05,-0.000107237824338204,0.497896911970246,2.23493460228408e-05,6.56367136374847e-15,-3.12115715457865e-06,-4.94109714239383e-06,-9.7729878956944e-08,-1.96767061736915e-06,-5.19972501446657e-16,1.22751983351164e-06,2.67840595448815e-06,-0.000400787038014015,1.68692347915767e-05,8.45054781764205e-17,7.56305720568981e-16,-1.38292588938548e-06,-1.96183713838522e-05,-2.54751799819356e-16,1.84853372812031e-05,2.88552340155574e-05,6.00907945029178e-17,-4.18156194987724e-05,-7.49050644720354e-07,6.38764130987786e-16,-1.04875702859138e-15,-2.33852028485335e-15,-3.77097600215452e-15,2.12642403685237e-14,-1.46126439866127e-14,-3.50450242277401e-05,0.707106781186547,4.60206796637162e-15,-7.74584206209503e-06,1.88083008102272e-05,-1.60068665474067e-15,1.57532538552876e-07,-2.37318214789553e-15,-1.62737498660577e-15,-6.36426453871586e-16,-2.69786847186547e-16,-9.37222808594642e-18,-6.16060143215371e-16,1.85726750921162e-08,-3.48146162347221e-06,-2.7982053977246e-16,-2.22652537018108e-16,5.10433987248782e-18,4.45089593664531e-16,-2.33441269782575e-16,1.26170856284999e-16,-3.27841721048684e-16,1.19046309166447e-16
"t53",-0.0933502853617706,-0.0208578368057987,-0.121286065928967,-0.0142255098686319,0.000913723101563627,-0.00178772034035245,0.0125260044834039,-0.373715758220179,0.0125590820558254,-0.0018214996948144,0.00211128188990537,-0.0234772214245718,0.180665453915289,-0.000222173732930582,-0.000511976843227406,0.000750753471682819,-0.00340389454476605,-8.34264541912981e-08,7.75997849590523e-06,-0.0236177561012517,0.00827253640366775,-0.027221290622374,8.15558294240481e-06,-0.000101585917256579,0.00204725788148455,8.25159013327941e-17,-0.000728039036573086,0.00031384315856384,-3.68385322119319e-05,0.193619962217248,-0.0695670812696302,0.000512644007354685,-0.00548961461421173,-9.90357826551256e-07,-0.0010429880181945,1.62208416217756e-05,6.20505811859924e-05,-0.000107237824338497,0.497896911970247,2.23493460227123e-05,6.25244860590013e-15,-3.12115715484572e-06,-4.94109714199104e-06,-9.77298783155099e-08,-1.96767061740117e-06,-3.68928880870769e-16,1.22751983376491e-06,2.67840595516621e-06,-0.000400787038016274,1.68692347914946e-05,3.3265930143561e-17,-6.72180827020414e-16,-1.38292588829205e-06,-1.96183713831756e-05,1.38241511637484e-16,1.84853372787358e-05,2.88552340162816e-05,-7.4422607032912e-16,-4.18156194990871e-05,-7.49050646362494e-07,-1.06137337924452e-15,1.23589629671322e-15,2.24981651739592e-15,3.67882636330402e-15,-2.01540173438985e-14,1.45232287218508e-14,-3.50450241170665e-05,-0.707106781186547,-4.6773112076005e-15,-7.7458421309337e-06,1.88083008113458e-05,1.35474045233258e-15,1.57532544340607e-07,2.28317823473229e-15,1.39244280443272e-15,5.55188689496482e-16,1.93397757548589e-16,2.58475666734532e-17,7.15053943421888e-16,1.85726735016534e-08,-3.48146162366164e-06,2.12127037377311e-16,3.24871120462913e-17,7.31464214283926e-18,1.43236652883479e-16,2.32388195762138e-16,1.05633939134987e-16,2.33859207296278e-16,-2.87312073019863e-16
"t7",-0.0927519308096382,-0.0205936827795381,-0.117205886540187,-0.0137225058175395,0.00086685074220505,-0.00163229105539666,0.0113019756315729,-0.330068112446006,0.0108166419670134,-0.00151288815687751,0.00173228198165603,-0.018950132990006,0.139495971991488,-0.000156948363248463,-0.000359592173870645,0.000518882111046396,-0.00216901796117375,-5.11187102816987e-08,3.38782072171174e-06,-0.00793669885131922,0.00156255057191254,-0.00101728206819028,-7.31306430676061e-07,1.25991024398986e-05,-0.000606230734930344,-6.79630703977218e-18,0.000361298985326943,-0.000323736107237597,0.000120968519362102,-0.856922776693961,0.318193948559901,-0.002951268623287,0.0335753687536011,6.98310658853041e-06,0.00817621972877458,-0.000201361337393123,-0.000830952307625927,0.00239116801947411,0.00826812096111607,0.00143308964733487,3.7150512006312e-13,-8.29207631044782e-05,-9.29970972301135e-05,-1.77436562311523e-06,-1.72292839267014e-05,2.083725211537e-16,7.17261814244955e-06,1.39525889702191e-05,-0.00191243421246433,6.68472528488201e-05,-6.55922651376787e-17,-3.15661126297748e-16,-5.2269598387756e-06,-7.08087942983014e-05,-3.82378385562494e-17,6.2800528791916e-05,9.78967926065762e-05,-8.8519562603607e-16,-0.000140954930199633,-2.38787139922784e-06,8.72273223053919e-16,1.781084670747e-17,3.82542976254827e-17,-5.01944785051598e-18,5.55111512312578e-16,4.59516100374346e-17,-0.000106464507805526,5.81475525990502e-16,-5.79411775710982e-17,-2.33836942374002e-05,5.62598544463551e-05,-9.49816402432911e-17,4.69012773201239e-07,2.48943771801433e-16,-3.87135513951722e-17,-2.11986669991161e-17,1.58485592477523e-16,6.47192607769657e-17,-5.96424664348509e-17,5.25194347232163e-08,-9.83958786616128e-06,-1.0803744459952e-17,-3.5679172937242e-16,6.00984019096875e-17,2.69859126509217e-16,2.79430786371662e-17,4.94879439767683e-17,9.1266821478295e-17,1.08816241295263e-17
"t56",-0.0939533818042143,-0.0211874142285264,-0.132658492544823,-0.0157387635342789,0.0012562299048826,-4.4371405339888e-05,0.00250238336746401,-0.0930160158756937,0.00204714830697901,0.000261420997436256,-0.000654554682193794,0.0143884729244452,-0.465169239220471,-0.00143849084993324,-0.00301959986535559,0.00364128769481473,-0.0108439264884629,-2.45422267639526e-07,2.23007133758042e-05,-0.152419656689889,0.0250245730538856,-0.277368908176917,-4.87942679844474e-05,0.000389075497376702,-0.00199618471289548,9.87304780481396e-17,-0.0595967501779585,7.03981899327509e-05,-1.24578859514162e-05,0.0197074172278369,0.00490302530326908,-0.0010833209037485,0.362776688980624,-1.82397358822959e-06,-0.00135307131186663,1.22429006010333e-05,4.4108489994371e-05,-4.60129449282783e-05,6.44873137445323e-07,6.16732184721514e-05,2.15102227622523e-14,-5.06355655444745e-06,-6.94152025621389e-06,-1.35497295882978e-07,-2.23024038838747e-06,-2.55533425603993e-16,1.306264105706e-06,2.81949989348245e-06,-0.000990414653635542,1.73362544954563e-05,1.16834186852767e-14,-0.707106781186547,-1.41867329038459e-06,-2.00962835547004e-05,-6.15206606940877e-16,1.89156520408223e-05,6.79821209319534e-05,1.09930118816013e-16,-4.27633442273472e-05,-7.65517517274102e-07,2.82728294677897e-17,-5.45243690280965e-16,-5.09172649269584e-16,-1.49371808289881e-16,2.77555756156289e-17,1.35342204488786e-16,-8.14087147993065e-05,9.49100009798941e-16,-1.14675194025854e-16,-7.9133164959912e-06,1.9215992521857e-05,4.2656205040629e-17,1.60949488241801e-07,3.00616559778506e-16,-2.29440342014238e-17,-2.93547947420874e-16,-1.91355620537837e-16,-3.53259807873016e-17,2.20458657769814e-16,1.89813129162228e-08,-8.01313064993403e-06,-2.04891122174112e-16,1.68762351686286e-16,-1.38206238693251e-16,1.33867666151293e-16,-8.22218259933455e-17,-6.35466042963332e-17,-1.26848784727907e-16,9.9919522175887e-17
"t21",-0.0939533818042142,-0.0211874142285263,-0.132658492544823,-0.0157387635342788,0.0012562299048826,-4.43714053399162e-05,0.00250238336746407,-0.093016015875694,0.00204714830697901,0.000261420997436329,-0.000654554682193903,0.0143884729244453,-0.465169239220469,-0.00143849084993334,-0.00301959986535562,0.00364128769481466,-0.010843926488463,-2.4542226759072e-07,2.23007133758137e-05,-0.152419656689889,0.0250245730538856,-0.277368908176917,-4.87942679845058e-05,0.000389075497376764,-0.00199618471289537,1.70426408007216e-16,-0.0595967501779582,7.03981899324985e-05,-1.24578859512997e-05,0.0197074172278368,0.00490302530326888,-0.00108332090375,0.362776688980624,-1.82397358816739e-06,-0.00135307131186671,1.22429006012571e-05,4.41084899939883e-05,-4.60129449278735e-05,6.44873137001234e-07,6.1673218472048e-05,2.04418175947663e-14,-5.0635565548304e-06,-6.94152025652518e-06,-1.35497295733619e-07,-2.23024038722488e-06,2.66396129659497e-16,1.30626410554798e-06,2.81949989401191e-06,-0.000990414653634212,1.73362544986655e-05,-1.16849576005669e-14,0.707106781186548,-1.41867332160297e-06,-2.00962835495868e-05,4.09586328961246e-16,1.89156520420806e-05,6.79821209286529e-05,-2.96339596889094e-16,-4.27633442288006e-05,-7.65517517184263e-07,5.49961603695273e-16,9.01511288749022e-16,5.14987083027989e-16,1.75754092451972e-16,2.22044604925031e-16,-1.05718328549516e-16,-8.14087148013476e-05,-4.36717862147476e-16,-2.20630719023618e-16,-7.91331649542244e-06,1.92159925220067e-05,2.33579266358048e-16,1.60949489215478e-07,-1.22068188169996e-16,-2.15392034192506e-17,2.62307839535936e-16,2.17358024424297e-16,1.12805150104599e-16,-2.92468938027412e-16,1.89813130129052e-08,-8.01313064966203e-06,6.42052159543568e-17,6.73543492869899e-18,3.5065944975708e-18,2.81332499488345e-16,8.19334215559706e-17,3.04026029839268e-16,9.32285943803054e-17,-1.64524755137749e-18
"t3",-0.0937215506031288,-0.0210841015897941,-0.130939281678234,-0.015524366135351,0.00123139298787056,-4.28831823482134e-05,0.00240802355595326,-0.0888218239097207,0.00193743223972964,0.000244297438863627,-0.000609116156433435,0.0133151653479097,-0.424125380350904,-0.00127468930216682,-0.00267096258427964,0.00320490616619502,-0.00931526103613989,-2.08467078082666e-07,1.73923816134372e-05,-0.112781394234124,0.0170430604625022,-0.171952711862891,-2.77307772058577e-05,0.000215664658853623,-0.000965512681823598,-5.76011099927757e-16,-0.0238816741564479,1.22772484562397e-05,1.0650526883959e-05,-0.0281753040674928,-0.00738929232587326,0.00232988110707456,-0.854504126550268,5.30850789638006e-06,0.0046065390925562,-8.39463280721007e-05,-0.000342069981313559,0.000953447505881216,8.30180999919494e-06,0.000583071905144132,1.52531010413218e-13,-3.43219421675329e-05,-3.90665922891606e-05,-7.46849757421489e-07,-7.75256052965913e-06,-1.33339502454669e-16,3.46554771600236e-06,6.93161732381572e-06,-0.00229839045287898,3.56773590681387e-05,3.18514413433244e-17,5.4605019638082e-16,-2.83319433608055e-06,-3.89850481556598e-05,7.90970637666984e-17,3.53361794868629e-05,0.000126889688342871,-6.79719457852568e-16,-7.95004154166714e-05,-1.37516269397679e-06,-1.40521519077652e-16,-1.22486331676469e-16,-4.08144452526421e-17,-2.05463910191782e-16,7.21644966006352e-16,-7.94837284218928e-17,-0.000142024782139744,3.24693902375758e-16,1.20414032645509e-16,-1.37531503279747e-05,3.32124095845562e-05,-2.69859263473914e-16,2.77398422117611e-07,-9.87567063205804e-17,-3.79690100938017e-17,-3.37769373077851e-17,1.35295406170958e-16,7.1163004737965e-18,6.90581734112187e-17,3.17240544194703e-08,-1.33883827368175e-05,7.39493726465035e-17,-3.19659484665761e-16,1.5034455039279e-16,2.37195658626465e-16,-5.80417017938001e-18,2.35018700148376e-17,-2.35089687404066e-17,-1.65176603393259e-16
"t69",-0.0930456853841062,-0.0207818496186171,-0.125849363415833,-0.0148889951983431,0.00115711151674358,-3.83386797624535e-05,0.00211803697975807,-0.0757843243025981,0.00159181584947604,0.000189325576123611,-0.000462321597345963,0.00981848258983509,-0.287372044121566,-0.000704572980505738,-0.00145415777231595,0.00167011536584745,-0.00373135695847567,-7.10661087389515e-08,-3.56557648476682e-06,0.0722559043577942,-0.0261529713721418,0.511596659527488,0.000136305004618966,-0.00121278596935557,0.0110069029771685,1.53149619499372e-15,0.776756672359187,0.000860093740958822,-2.89720323167215e-05,0.0268248567764096,0.00612920036063219,-0.000442613102505965,0.0583562515770739,8.81025392019525e-07,0.00139900744348098,-5.71087134899003e-05,-0.000246323654174423,0.00085840920500062,9.52086841311123e-06,0.000697129690061814,1.9069476362342e-13,-4.33708475899222e-05,-5.11517410099761e-05,-9.81966702051564e-07,-1.12426135997303e-05,1.68289436368637e-17,5.30989307218928e-06,1.07622739273023e-05,-0.00360042250048632,5.66811357899467e-05,7.06260820231074e-17,5.39731916745782e-17,-4.51158472820695e-06,-6.21840940767596e-05,-4.31202401906426e-17,5.64342900354016e-05,0.000202654511953284,-7.55366599303741e-16,-0.000126977398303735,-2.1963008368666e-06,7.66458575792465e-17,-1.76422666883665e-16,-1.40142125680035e-16,-3.51558243304538e-17,-5.55111512312578e-17,-6.95794225402646e-18,-0.000226620007435756,-7.6503558059708e-17,-2.57152816901412e-16,-2.1940956573242e-05,5.29692384833421e-05,-1.00430319294998e-17,4.42339353307829e-07,6.9228056252013e-17,-1.88599000335433e-18,-3.22916269118425e-17,-4.08920869695131e-17,5.64258582906003e-18,3.5426792446519e-17,5.04657742641164e-08,-2.12972306047566e-05,-1.5196846927169e-17,1.38091751556404e-16,-7.31443676907334e-17,3.01504069122487e-16,2.54209431314567e-18,9.16166427946492e-17,-4.04420239448681e-17,-6.39831077192497e-17
"t68",-0.0928776220167527,-0.0207067067352344,-0.124584843810055,-0.0147311548422352,0.00113866754738401,-3.72114348929642e-05,0.00204612712193586,-0.0725528204816455,0.00150619124626375,0.000175714188246158,-0.000425979950959306,0.00895297332972657,-0.25353435276013,-0.00056352099336579,-0.00115310340777874,0.00129036055801265,-0.00234876267106959,-3.70270517978554e-08,-8.80396215445531e-06,0.118992916372848,-0.037358018229396,0.698196334704976,0.000184730117133677,-0.00164765389797064,0.0159104622786967,-1.19278048025508e-15,-0.623666837547412,0.000936571548386883,-3.19486837764329e-05,0.0289367920038714,0.00657885691826425,-0.000414039745365514,0.0360980937071829,1.15922141407304e-06,0.00171115431839821,-6.62531411166635e-05,-0.000285040752417356,0.000984353349152402,1.0820436096225e-05,0.00079104315190139,2.15810645630201e-13,-4.91066021743759e-05,-5.78304907147586e-05,-1.10997890423967e-06,-1.2645156192576e-05,4.36413656525638e-17,5.94682293749346e-06,1.20348776753026e-05,-0.00402098521939059,6.31024910178019e-05,-1.23700557067425e-17,2.719328208075e-16,-5.01809618895903e-06,-6.91000509130285e-05,-5.76892444576738e-17,6.26275578286467e-05,0.000224887428305313,-8.02146171573903e-16,-0.000140887043948158,-2.43364362394137e-06,-4.20735781936297e-16,-1.35979948551407e-16,4.68643828968236e-17,1.46511439058319e-17,3.33066907387547e-16,-1.32503154234169e-17,-0.000250799626801906,1.08898609280414e-16,1.25239194337357e-17,-2.42779157358223e-05,5.85965472127629e-05,2.23961669285492e-17,4.89269981167598e-07,2.18781282481351e-16,-6.78229862881981e-17,-1.21234514858803e-16,1.17322673225967e-16,1.85976583646163e-17,-6.68637166970346e-17,5.57387012025346e-08,-2.3522109748844e-05,-2.88754804780468e-17,-2.58474980053074e-16,8.7480602724207e-17,2.73016158421735e-16,2.85288422078565e-17,1.34583617412234e-16,-1.10765560520341e-16,7.77826903054667e-17
