"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119"
"t8",-0.0365790683507365,-0.0817672873384733,0.00109338891397196,-0.0585500811931436,0.00393017044527853,-0.144500072325746,-0.00350929520409487,0.000267192994431927,-0.0596599330404117,0.000156858312264301,-0.00142689016260815,1.42706313176628e-06,-0.000131852300138604,2.33255176826506e-05,-0.0025007018875862,0.00807818921731919,0.0561188160191096,-0.034547678095597,0.0011104986596063,0.000567375295187413,-0.002704826879095,0.206786800547163,-0.250397643397116,0.000687703151267324,-0.011165180699203,0.000282337510910873,-0.000370410278621892,0.000191021598681138,-0.000378854736492639,0.106317101299408,-5.24818182761941e-06,-0.000515689553689086,0.00103041782962468,-0.0536947780465366,-5.72792687585757e-05,-0.000299708752028413,0.0961455962619755,-0.0560207453061458,0.0141859009413872,-0.0388599199447642,-0.0003670285219763,-1.26289551546418e-13,0.851646636906725,-0.018668110929229,-6.02868661075354e-05,-0.0996519208975849,0.0012776642303411,0.00660771704651102,-0.00282565763603482,-2.59761978219743e-05,-0.000634424071316399,0.00302768602587979,0.00133480103665751,0.00268138949800707,0.000942874420189793,0.275361696446458,-0.0127363852183554,0.00376273575443997,0.000384867337464749,0.00117567734315526,0.00737301172527195,-0.000440994631819839,-0.00809012992261448,8.01679338349073e-05,0.0284410331097622,-0.00013418234706559,-0.0010494826753718,-0.000434573514025383,-3.13887951266581e-15,0.026722879341788,8.21504726204958e-08,1.74815418664647e-06,1.8765845646923e-16,0.000398154565565422,-0.00230387553632075,0.000258205754362795,1.32874503984536e-16,-1.33163289237616e-16,2.53596140592662e-12,0.000179869384474805,-0.0436773163666634,1.41714159146131e-05,8.58344380339553e-05,-1.33735145257433e-05,-5.46996775273164e-17,-1.98837482069627e-05,-4.43858807480882e-05,-3.64291929955129e-17,-4.63866279242522e-07,0.00117207467287579,2.77205096397016e-16,-1.2674823624535e-05,-8.98683228411138e-17,-8.61103627504217e-17,-2.39811116445129e-16,0.00325355794507183,1.62627492454889e-14,-0.0465030399481149,-1.39045238738341e-16,-2.89089351072358e-07,0.00524721383777181,7.1102885132093e-17,5.28044555386648e-06,-1.19074553278389e-05,-4.91407837697664e-17,-1.38316474005284e-16,0.00620143660516743,5.88658311508717e-17,3.67586846620181e-08,-2.11331123907768e-06,-4.67890187375176e-17,-9.96172987957931e-18,2.61771076247854e-17,-1.20524242868961e-17,8.72181627628672e-18,-3.39163897718083e-17,1.59487000686705e-16,3.91248342167135e-18,2.27701328403505e-17
"t11",-0.0372079508693463,-0.0835636084689939,0.00115236281863941,-0.0649428061898099,0.00445271449898407,-0.16700459013929,-0.00425796597116256,0.000357709259058713,-0.0967254838755457,0.000307312902322665,-0.00328997708347408,7.31014484559743e-05,7.83331078046477e-05,-1.36369235232396e-05,-0.00178773878133263,0.0059756144089039,0.0438192477724944,-0.0274539537901963,0.000922121400398612,0.000493625652290285,-0.00286328061211207,0.235758783251284,-0.309280357046684,0.00100257283876108,-0.023300703378797,0.000849219287164153,-0.00124372498738123,-0.00112016135052913,0.0012914279192622,0.17975567546762,-4.9764740087499e-05,0.00107937945086079,-0.00090968785783717,0.0447020602034624,4.69489323390562e-05,0.000204182807706467,-0.0451473089110071,0.0224365518022923,-0.00493711251805054,0.0105025528361867,9.8304001823262e-05,3.2111653247547e-14,-0.214784901642486,0.00104042722381103,-2.79601233831172e-06,-0.034005017292173,4.89236785877093e-05,0.000295863032312139,-0.000265397005474617,-2.56843984186239e-06,-6.47045374233501e-05,0.000344084934248467,0.000180487870419741,0.00078018286860871,0.00028319577215096,0.0962622558283872,-0.00675881057805712,0.0032064622001738,-0.000100496177272461,-0.000198949264963536,-0.000130234262110692,7.0908663278192e-06,4.38137663775692e-06,6.60406674233487e-07,0.000327316093065634,-2.05736514048404e-06,-1.87694958601734e-05,-1.12521427691205e-05,-2.72082698176435e-16,0.000609829286879814,1.28770383983653e-09,2.7141996516848e-08,1.03279059729266e-17,-1.21951551104546e-05,7.69589072351023e-05,-1.3411161018116e-05,-3.37578104849767e-16,6.80727204336095e-17,-6.54439301033612e-13,-5.22176169878762e-05,0.0140456910145389,-5.6157913381038e-06,-3.93634359257337e-05,7.42970775384123e-06,5.25043601570068e-16,1.68656032541153e-05,4.31470488496007e-05,3.42306965128189e-16,5.11670032286378e-07,-0.00130294596828758,4.74592445327092e-16,2.44217543931019e-05,1.09799373332105e-15,9.65672905026134e-16,4.18773995587823e-15,-0.0341148512159161,-2.88041277533633e-13,0.821514993795456,9.56103580211903e-16,-7.12007885773988e-06,0.113127089667108,-9.2487980242135e-16,3.20507145787893e-05,-6.88055305537184e-05,-6.76842945653334e-16,-1.68511033575924e-15,0.0680238955505186,3.54143793674364e-17,1.05045808883928e-07,-6.08865933793274e-06,1.30692455731571e-16,2.11042516941366e-16,-1.87037653314531e-16,-6.81762575307247e-19,1.31641614876872e-17,-6.96275839192424e-17,1.98823521368359e-16,2.04535244755875e-17,-5.30481353802328e-17
"t12",-0.0375338383834402,-0.0844820274353011,0.00118008765494218,-0.0675969156392756,0.00465972348031246,-0.175554833419307,-0.00451689465823764,0.000384369496636995,-0.105388070736339,0.000337273476570775,-0.00362476320805693,8.14800273708121e-05,8.83020805331574e-05,-1.53734549894902e-05,-0.00211652633037419,0.00710419683587525,0.0524994789858328,-0.0329856184123943,0.00111659540563302,0.000603365540278974,-0.00366801836240145,0.307411754682034,-0.410432645879542,0.00137177320356059,-0.0333221685108699,0.00124659476819089,-0.00183592918727871,-0.00175042097869676,0.00203800872374931,0.299544021480056,-8.34501761234517e-05,0.00184320086733046,-0.00160618911626093,0.079208094448229,8.32698627251128e-05,0.000366626455627548,-0.0834179236848519,0.0420122886483469,-0.00935711833999,0.0203482455193134,0.00019060920622733,6.19563290728796e-14,-0.418638429393119,0.00224523520493775,-6.58703418174467e-06,-0.0810906740555379,0.000118348250918104,0.000718729190433138,-0.000682702076289875,-6.65178398938356e-06,-0.000168287306717365,0.000909234994352815,0.000490620095856997,0.00238800484652512,0.000869896981115597,0.300249625584387,-0.02173090956162,0.0105223820988036,-0.000366026126425913,-0.000745477535868273,-0.000581267454630536,3.18128222576664e-05,2.09820456096009e-05,3.34412347641894e-06,0.00170312652425204,-1.11304118876939e-05,-0.000104885445436799,-0.000110231565645766,-1.58692606290435e-15,0.00762107568931733,2.67653626666765e-08,5.70723971108688e-07,3.93914540827556e-17,0.000177866853923009,-0.00104067287819741,0.000124509464907537,4.08239935925829e-17,2.27769806229305e-16,1.78940899127433e-12,0.000131788529286521,-0.033129511336916,1.15861414108826e-05,7.42243456487106e-05,-1.25099963725688e-05,-5.39716934538401e-16,-2.26092470288433e-05,-5.41193877719129e-05,-3.59095162391132e-16,-6.05337230952823e-07,0.00153609135051629,-3.27217563364845e-16,-2.31791996692824e-05,-5.6749417554192e-16,-4.2092958479756e-16,-2.55469674087815e-15,0.0230324219912524,1.86852432661295e-13,-0.532980318034981,-6.19302759946691e-16,4.13946992378866e-06,-0.065308982003093,6.10727438311374e-16,-1.57572641829585e-05,3.33971564911536e-05,2.36682314397286e-16,6.96361541621246e-16,-0.0270861091931022,-2.10860965507309e-17,-4.02413915401976e-08,2.30642184654908e-06,-1.35829907133679e-16,-1.46904373287497e-16,8.64097381500419e-17,-2.75802533524173e-17,-3.43130567222754e-17,1.05839818103803e-18,6.68818904701554e-17,1.22782140721979e-17,8.7139948479256e-17
"t18",-0.0391384300187881,-0.08909358946207,0.00133727484710221,-0.0855538429198338,0.00615527181886254,-0.241013721776059,-0.0067709871218184,0.000671734131967202,-0.230827994455374,0.00086541637346685,-0.0103006803169695,0.0003558798086676,0.000953209628185574,-0.000167543079827406,0.00253242233754161,-0.00741433407939758,-0.0431614018499241,0.0249310930800757,-0.000672754635649801,-0.000277396166634524,0.000235200679677068,0.00682570647688857,-0.0381333148829537,0.000267934132896306,-0.0109125196882037,0.000514678518344863,-0.000795657634583809,-0.00138489798691024,0.00189386229732047,-0.791703138193113,0.000129228653361762,-0.00107480161551637,0.000201150621806181,-0.00792466011123002,-7.78909435969851e-06,-8.04264673093605e-06,-0.0078808985603694,0.00568818574817073,-0.0015741460891937,0.00450505726757537,4.25403950644744e-05,1.41656312958185e-14,-0.0983349767748051,0.00107370357509168,-1.17604890244993e-05,-0.440514090069338,-0.000271914493465781,-0.00106076918663184,-3.67296372829923e-05,-6.05908521940932e-07,-1.88531027441372e-05,0.000161519187937981,0.000130070246030359,0.00123747649299595,0.00045708213337372,0.167288379091586,-0.0135516135351009,0.00707147989769753,-0.000367650352057262,-0.000848123575128207,-0.00240718907793936,0.00014201005751371,0.00223733295652181,-1.99270017975106e-05,-0.00675052953893377,2.99705860701623e-05,0.000223786170713386,5.66057123156554e-05,1.71225818675857e-16,-0.00308484591346017,-8.01603971452956e-09,-1.7009104640755e-07,-2.70594862411323e-18,-2.10241178894811e-05,0.000118024216689591,-1.08494761849962e-05,-2.87057180336114e-16,1.9765130187639e-16,1.41589804726087e-14,1.68397832387683e-06,-0.000559016311010675,2.80378691372839e-07,2.11312900654572e-06,-4.12806146406983e-07,-2.76443397786608e-18,-8.77663625326915e-07,-2.14182723643504e-06,-3.6243748898398e-17,-2.41243940352835e-08,6.1224619479478e-05,-2.56948993262627e-17,-8.64272795239393e-07,-3.76291162032806e-17,-1.27868164778371e-17,1.28238357252847e-17,0.000456639874946707,3.1616885650137e-15,-0.00878854213909714,-1.0902317456208e-16,2.31488935388728e-08,-0.000313479979030969,2.45494745487181e-17,2.72590793675422e-07,-6.5108670552827e-07,2.93901440615019e-17,-1.52718019714054e-16,0.00874626793475517,1.07652158610674e-17,2.4011616129637e-10,-4.5396577415923e-08,-5.78956601243297e-17,-6.57783821136595e-18,-4.2566682778267e-17,-1.62587783488985e-17,-5.31218126055896e-18,-7.26161201690262e-17,8.87325252951612e-17,8.98856773047076e-17,7.25279341766755e-17
"t20",-0.0394015339181068,-0.0898522271459279,0.00136364231046801,-0.0886448824677122,0.00641499572926632,-0.252466953134049,-0.00717154105629599,0.000723968814382549,-0.254219486570348,0.000965271958262101,-0.0115724245442434,0.000409372846878494,0.00112580008560612,-0.000197912552369895,0.00357100299433061,-0.01069232880299,-0.0651977573612298,0.0383732731938642,-0.00109692290296064,-0.000491751528310847,0.00133815868946892,-0.0838854113801576,0.0826058183185616,-0.000146110978736886,0.000225917686855557,5.32268650493515e-05,-9.74490122831111e-05,-0.000326052542930611,0.000464126627523566,-0.211671082900036,3.452635660303e-05,-0.000283606296099606,4.98018313289559e-05,-0.00194227300145357,-1.90354185859858e-06,-1.88535060765197e-06,-0.00160697332246559,0.00105731238078919,-0.00026323889935558,0.00057165272758117,5.32983127739424e-06,1.36542146865682e-15,-0.0112423424198887,-0.000291184629109566,1.72642253866641e-05,0.829501741171939,0.000711318285005704,0.00309093960517553,-0.000864443951351373,-8.04460142078658e-06,-0.000198425923407779,0.000994117191019166,0.000494155364701472,0.00235909622343491,0.000862629599496545,0.303242976014092,-0.0229625085464573,0.0115346243898437,-0.000523415244314426,-0.0011765117521266,-0.0030013438656173,0.000176667909536102,0.00271455227775803,-2.37516510719474e-05,-0.00798467312787419,3.50957026075751e-05,0.00026007329291695,6.12103148925042e-05,9.44496336448657e-16,-0.00328841670393306,-8.39717005478514e-09,-1.78129351069497e-07,5.69565020635721e-17,-2.10985304247051e-05,0.000118271015532651,-1.07822738321248e-05,3.6005657059124e-16,-5.78218715566159e-16,1.29062549700393e-14,1.60734930920262e-06,-0.000532376023814457,2.65848259262261e-07,1.99786892060653e-06,-3.889228525912e-07,3.20877318615443e-17,-8.21426689364023e-07,-2.00097054902981e-06,-9.62411028533871e-17,-2.25032383803352e-08,5.7105177046576e-05,-2.64256266784295e-16,-8.01894370942073e-07,4.80073002166867e-18,1.0314633475011e-16,1.91950648511033e-17,0.000420789206270184,2.74864040091371e-15,-0.00809295722422274,7.90465043418213e-17,2.12785797553839e-08,-0.000288120880224165,-1.18469504977326e-17,2.49957771812815e-07,-5.9692514106274e-07,-2.48278618120926e-17,-2.18416905865314e-16,0.00799938421308672,9.49680143883195e-17,2.19519267085333e-10,-4.14975248076991e-08,-4.34000142478121e-17,-5.52857105004824e-17,1.29389919142587e-17,-3.83986119979393e-18,4.13552195141346e-17,-4.69684724577971e-17,1.49280656843896e-16,-3.2624723357657e-18,4.40187379537977e-17
"t40",-0.0400869176372638,-0.0918238376962243,0.00143122617296054,-0.0964259588361705,0.00706482252284154,-0.280976131523489,-0.00815812668985528,0.000850681042611552,-0.310011405024971,0.001201300012253,-0.0145637841970108,0.000533342901554601,0.00151990243888709,-0.000267253590077022,0.0057850095064537,-0.0176369640529664,-0.111341749088571,0.0663996432037608,-0.0019706884360834,-0.000926819977910339,0.00340577034076628,-0.248489894265323,0.294396293211057,-0.000828005752101185,0.0167909594909511,-0.000588276976941729,0.00085852020216833,0.000891277813578716,-0.00112395303147039,0.304571882645361,-4.72932167297991e-05,0.000339739038258654,-4.78521881687892e-05,0.00182600153038633,1.77904625015817e-06,1.63714364493831e-06,0.00118809271796526,-0.00072817669519365,0.000170327488040274,-0.000331456359559187,-3.07856224368515e-06,-6.93737297745076e-16,0.00633177060367107,0.000103708997319122,-4.25861376458278e-06,-0.194551779852095,-0.000157195348342042,-0.000671171696947055,0.000147405148251408,1.33243068747932e-06,3.2265825054827e-05,-0.000150826598409667,-6.60649116733381e-05,-0.000172725496282865,-6.18586807053961e-05,-0.0198259093725878,0.00123008922520199,-0.000532053929837455,7.08650451343532e-06,7.02158956123378e-06,-9.51744862907299e-05,5.76567501526842e-06,0.000118143041879964,-1.23128155520983e-06,-0.00044394533916314,2.12972204162676e-06,1.68153033179226e-05,6.69005665166118e-06,-0.707106781186548,-0.000394777063653887,-1.12785244602925e-09,-2.39670289612536e-08,3.31630477326949e-15,-3.72054478298091e-06,2.10492637871364e-05,-2.0239641919757e-06,5.18254630557639e-16,3.19906898404706e-16,2.76247956435788e-15,3.96036174631257e-07,-0.00013332870332175,6.87600766035395e-08,5.27982883555839e-07,-1.05573695554002e-07,-4.0796489031615e-16,-2.34973906547425e-07,-5.80905764280864e-07,-2.6355389697867e-16,-6.61682345202396e-09,1.68038136672566e-05,-4.09791454804934e-16,-2.46858027239889e-07,1.75800337145889e-16,3.6387005403249e-16,-4.56404575510731e-16,0.000137977765477691,1.23366689881624e-15,-0.00267157353553361,2.58263351228889e-16,7.15000794377429e-09,-9.69206337528249e-05,3.05697708137306e-17,8.61173773358339e-08,-2.06028680794091e-07,-4.00586339865568e-16,1.09904747851609e-16,0.00283396665063326,-6.38766713024103e-16,7.81359203986489e-11,-1.47905366993851e-08,2.10375580978826e-16,-1.41279330901219e-16,1.42349581149754e-16,-6.70293505821346e-17,-4.86927528908842e-17,-4.35852226140571e-17,1.59809611394259e-16,-4.4427916808366e-17,3.24953317079129e-17
"t41",-0.0400869176372638,-0.0918238376962244,0.00143122617296054,-0.0964259588361706,0.00706482252284159,-0.280976131523489,-0.0081581266898553,0.000850681042611446,-0.310011405024972,0.0012013000122529,-0.0145637841970107,0.000533342901554651,0.00151990243888706,-0.000267253590077028,0.00578500950645363,-0.0176369640529667,-0.111341749088571,0.0663996432037608,-0.00197068843608358,-0.000926819977910304,0.00340577034076623,-0.248489894265324,0.294396293211058,-0.000828005752100498,0.0167909594909509,-0.000588276976941174,0.000858520202168689,0.000891277813578507,-0.00112395303147091,0.304571882645362,-4.72932167297071e-05,0.000339739038258213,-4.78521881679267e-05,0.00182600153038752,1.77904624954199e-06,1.63714364458149e-06,0.0011880927179657,-0.000728176695193782,0.000170327488040776,-0.000331456359558146,-3.07856224338397e-06,-9.07998078852428e-16,0.00633177060366991,0.000103708997320843,-4.25861376433675e-06,-0.194551779852097,-0.000157195348342174,-0.00067117169694805,0.000147405148250862,1.33243068819926e-06,3.22658250551768e-05,-0.0001508265984109,-6.60649116752736e-05,-0.000172725496285176,-6.18586807046678e-05,-0.0198259093725856,0.00123008922519874,-0.000532053929842725,7.08650451555166e-06,7.02158956270645e-06,-9.51744862908452e-05,5.76567501382139e-06,0.000118143041878328,-1.23128155614668e-06,-0.000443945339162815,2.1297220383028e-06,1.68153033164889e-05,6.69005664296024e-06,0.707106781186547,-0.000394777063473446,-1.12785142696292e-09,-2.39670194815793e-08,-3.33013267179783e-15,-3.72054478485357e-06,2.10492637865533e-05,-2.02396419240062e-06,-6.90260010880281e-16,-7.27527746910679e-17,3.82947935546387e-15,3.96036173505273e-07,-0.000133328703318007,6.87600770306448e-08,5.27982881984471e-07,-1.05573694464568e-07,3.00261873788971e-16,-2.34973906193484e-07,-5.80905764467591e-07,2.13228865076256e-16,-6.61682561420083e-09,1.68038136660074e-05,5.35789814930268e-16,-2.46858026701887e-07,-1.92845665021809e-16,-2.48882602555148e-16,3.55757352639117e-16,0.000137977765478142,5.83156745334272e-16,-0.00267157353553368,-2.0731153416195e-16,7.15000717242168e-09,-9.69206337515819e-05,-5.96772328823618e-17,8.61173776883504e-08,-2.06028679823868e-07,2.23499429363873e-16,-2.43970512427675e-16,0.00283396665063299,5.0802321776554e-16,7.81361330177292e-11,-1.47905375992016e-08,-2.78579189198123e-16,1.43418874479156e-16,-1.20767106644493e-16,2.41793209846718e-17,1.63597642251255e-17,-1.47408732534332e-17,1.47859858505415e-16,1.01798107217804e-16,-4.62046307049053e-19
"t5",-0.0376378721915656,-0.0847975688147928,0.00119414125389905,-0.0696861370760973,0.00484719167009603,-0.184253645147173,-0.00485115157174607,0.000433304801765267,-0.129779154375536,0.000446720734405069,-0.00505421021627175,0.00014594681460907,0.000309306929933085,-5.42755031505119e-05,-0.000490981015210315,0.00190528980326848,0.0167316912498442,-0.0109910516292483,0.000407818835845448,0.000236807221488551,-0.00161886938666776,0.135858518710506,-0.17971616846215,0.00058104582817476,-0.013115234665698,0.000465867439357466,-0.000678353766626919,-0.000596918673763682,0.000703684544308375,-0.0637079004772062,6.45995825245989e-06,3.81037963794596e-05,-3.68203806284906e-05,0.00156942931415315,1.57432747755224e-06,2.03623970960466e-06,0.00288776684823502,-0.00236943475600951,0.000724768239602596,-0.00241567127389566,-2.29210494950863e-05,-7.92614402806474e-15,0.0546583714772198,-0.00084177530536732,5.39810918225398e-06,0.116083834164937,-3.10426603193833e-05,-0.000291651603606083,0.000586495760718509,5.93811068754022e-06,0.000153783059272234,-0.000902738661130811,-0.000558696142871711,-0.0045747515449436,-0.00169194053225488,-0.623469250304654,0.0514280425269608,-0.0272299511861048,0.00154524559664187,0.00365585763273883,0.0120711829916757,-0.000715169401992438,-0.0118712941249091,0.000110332135555972,0.0381333857662308,-0.000174098689425781,-0.00132957561183423,-0.000455244870774805,-2.10822153371955e-15,0.0271549388650317,8.07017583683807e-08,1.71646512298735e-06,-1.12697766982912e-16,0.00036649088639636,-0.00211720841404221,0.000235298282207051,4.30745814488234e-16,1.6443591744811e-16,2.30194405435318e-12,0.000163886917130686,-0.0399563534411084,1.31006557156687e-05,8.0091500245016e-05,-1.2666870617669e-05,-4.58921108649063e-16,-1.97071077077183e-05,-4.48180943306463e-05,-1.14751404479278e-16,-4.77436539699644e-07,0.00120785731944797,9.30789401332758e-16,-1.4533255738776e-05,-7.7375636967848e-17,3.32658997734863e-17,-1.04205548885085e-15,0.00692470976605037,4.67573636821965e-14,-0.133680545353087,5.91730013817227e-18,3.64299331942873e-07,-0.00495195848155844,1.41805442464646e-16,5.12601389592923e-06,-1.25518043598264e-05,-4.3338088399301e-15,-1.42007590575159e-14,0.664294414327847,1.61930590634574e-15,-1.63335008934484e-07,6.99286044983244e-06,2.83569986755878e-16,-1.48989254438224e-16,1.5862626898727e-16,3.48814109742236e-18,6.87494742807309e-17,-2.91067281396728e-18,7.12513230645144e-17,2.63475452594538e-17,1.69467617150157e-17
"t6",-0.0375906779490846,-0.0846643745194578,0.00119007654962729,-0.0692883490473907,0.00481584993905133,-0.182946293354003,-0.0048105617860649,0.000428906456963921,-0.128213591884659,0.000440888300867316,-0.00498554674359942,0.000143734201948595,0.000304147150974851,-5.33695978005381e-05,-0.000479603845097515,0.00186010419582801,0.0163181022144575,-0.0107153407966776,0.000397178662371161,0.000230343986862433,-0.00156511696796781,0.131051017200316,-0.172971395298972,0.000557107213594052,-0.012507023885783,0.000442872236074207,-0.000644441649775786,-0.000563314932454787,0.000663321427060809,-0.059686935848963,6.04803612496105e-06,3.56030627484601e-05,-3.4280063840526e-05,0.00146059904823184,1.46500653419197e-06,1.89237165860269e-06,0.00267570454925228,-0.00219241076310276,0.000669789109448191,-0.00222744420240959,-2.11333919912884e-05,-6.9033978268091e-15,0.0503690823232532,-0.000768093425594023,4.88644722812174e-06,0.104968658062497,-2.80353421960411e-05,-0.000263301228864278,0.000526926454138072,5.3320090286712e-06,0.000138038080912779,-0.000809261518927804,-0.000499705501757438,-0.00405488631310072,-0.00149928457370802,-0.551866535680316,0.0454238043966898,-0.0240166447521466,0.00135350834559151,0.00319651760076729,0.0104479931696886,-0.000618829162509206,-0.0102371483162669,9.48809750145176e-05,0.0327503665696708,-0.000149251043491243,-0.00113814858970663,-0.000382080291798102,-1.81478129175269e-15,0.0226568191815542,6.67496038149667e-08,1.41949587551541e-06,5.82035774494806e-17,0.00029302240658391,-0.00168999355070455,0.000185855066199593,5.66530925887418e-17,4.09349173994089e-16,1.65777543762302e-12,0.000116586719581188,-0.0280929310152898,8.96629941859214e-06,5.36534327024556e-05,-8.22016235252869e-06,4.45839839122879e-17,-1.17270007237155e-05,-2.5796118673532e-05,-6.67808916233867e-17,-2.65778460094548e-07,0.000670955891087975,-1.0304871068748e-15,-6.7792094122167e-06,-1.91166413266031e-16,-1.88989324740497e-16,2.29830521491706e-16,0.00156563398099784,8.83281649080658e-15,-0.0246354324610589,-6.38547140943487e-17,1.62181251262925e-08,-0.000168674789608358,1.33191253397752e-16,-1.42353503910866e-06,3.89706146453182e-06,4.75082043316238e-15,1.58187031272439e-14,-0.74370276385217,-1.64193866890907e-15,2.27767665140835e-07,-1.03995450999667e-05,-4.28985568200812e-16,1.11443072417657e-16,-1.39978454775253e-16,-3.64150690158758e-17,-3.70454615513007e-17,-7.09848833211442e-17,1.19764829967588e-16,5.27099103220924e-17,8.04382421474153e-17
"t16",-0.0492239830908298,-0.122899492091504,0.0167542066469784,0.0425674776790505,-0.0017797833079829,0.0455595256819399,0.000524282150086874,-8.29290906832411e-06,5.57616561886708e-05,-3.53608266056254e-05,0.0408597941522931,0.0560464216140549,0.00450298509606741,9.14287869921394e-06,-0.00027528358248969,0.0102619407492063,0.00409071493587565,-0.00267461938559316,9.17420538851191e-05,4.76775241933459e-05,-0.00018020573243519,0.0109915006109697,-0.00900276530640448,-4.06589596465267e-06,0.00135181622995194,-7.97821100380053e-05,0.000127060005298038,0.000233174999991222,-0.000304930717148432,0.00668320752316992,4.69312211725364e-06,-0.000287497079203641,0.00109395130433326,-0.0995377807159322,-0.000139613625443301,0.000125007603058784,0.00197431322979492,-0.0322846886872787,-0.000329310488595659,-0.00304011408243205,-7.4712112107706e-07,-4.76791182264001e-16,0.00324942034901166,0.0265075244719018,5.38262293954432e-06,0.000576393583904933,-0.00020751636971308,-0.0259910323290664,0.000372401767209424,3.52854894912572e-06,8.78866062515498e-05,-0.00791775451274419,-0.000203068627341572,-0.000292221690705876,-9.55858074121244e-05,-0.0151405843024542,-0.039756699067513,0.00126546672326786,-0.00500819097010974,-0.00101350449309191,-0.0069864219167448,0.000420771220315028,0.00847640256911777,-9.16349031768404e-05,-0.0339759458370829,0.000171044491532219,0.00141391013965739,0.0020744426359242,5.48253772022301e-14,-0.425119376641856,5.52201171626555e-07,1.14659755196378e-05,-1.13265848790066e-15,0.000387797984909359,-0.00213969565079614,0.000180754905475777,-1.51167868307918e-15,-4.87526753823998e-16,-2.28827885437554e-13,-2.7908692419778e-05,0.00931480585746849,-4.84980802925764e-06,-0.00712597412935413,7.61529682652544e-06,-3.98844008502695e-16,1.93094179903364e-05,5.23504389342138e-05,-9.53638095295299e-16,1.63361099213178e-06,-0.0605346848808521,-1.19343928531085e-15,2.40369815444558e-05,5.08153727957234e-16,-2.15875538911763e-15,-1.46344187674955e-15,-0.0807742913928659,-3.54720254699362e-14,0.103535869165333,-2.12622801962625e-15,3.59896672582846e-05,-0.86452584035838,-3.18975212950757e-15,7.39476948780092e-05,-0.000152490066418734,9.81937042507666e-16,1.39157466097011e-15,0.00636840384502977,-3.440020686183e-16,2.00648190223454e-07,-1.11564080631249e-05,-4.08761967282251e-17,-1.87754353189651e-16,2.15309700386365e-16,3.56367389980186e-18,1.19005646202721e-16,-3.86441126768079e-17,1.05674957344466e-16,-1.16341643550869e-17,2.7362690847766e-16
