"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119"
"t11",-0.0202928562085716,-0.108004324481085,0.00453778280825914,-0.00624360803458411,0.0216889840224649,-0.0374259436930019,-0.00191182256343475,0.105112249092792,-0.00696608938126295,0.185740562001718,-0.085354276128974,0.000422981930950067,-0.0021863020482456,0.000597071319864096,-0.0120431909802409,-0.000288045112822827,0.00198989920741249,-0.000262292093619025,-0.000186777920572616,0.000526994076654911,0.000339763557353017,-0.000804265902162399,-0.000375640401077865,0.0483750234400556,-2.37060327787992e-15,-0.0124457576683103,-0.000290974059549501,0.00031366008728397,-0.000304238590853113,0.00156273047363896,-8.69038582860145e-05,0.00010986045272717,-0.00625149631285383,0.00307495227059363,-1.83218238287954e-17,7.32378567513958e-17,-7.01994510804526e-16,-0.0965483794397844,0.0953846867032412,-0.462096741169086,0.329880964678347,-0.0763708449926,0.136691351840201,-0.0339587324778184,0.00363331464382499,-0.0374330562722215,0.000304508302341657,0.00291589605287475,-0.00869804112803585,0.00129715489116272,0.00116567710416102,-2.22728367729188e-05,-0.00125060555571076,0.0461257445079911,0.00284969518275647,0.000519392522116946,-0.11470480626468,0.552690543191064,0.118895867312059,0.0140120347884442,0.00844710834096413,0.259515449377854,-0.00217413539000923,-0.000233045149067766,-0.000347593779656235,-0.0248513589972285,-0.000122036608592851,4.90894907079823e-05,1.51386846453201e-15,0.00422051664321439,-0.000109109979163549,-0.000130785944377191,-0.0285115447251176,0.0145240727740476,7.71084688180086e-05,0.000260175857481284,-0.00447942221103573,-0.000215068357330663,-0.000235304649648177,-0.00682642081187363,0.325892435476636,-0.208933699824577,-0.00425205809877552,-8.23792794419669e-05,0.00169793080804743,1.39082350704462e-15,-3.25260651745651e-18,1.02023424430886e-16,-1.00180280737661e-16,1.19153818756157e-16,-3.14418630020796e-18,-9.56808417218458e-17,-1.40946282423116e-18,1.86482773667507e-17,8.84708972748172e-17,4.85993623816627e-17,3.39355279987963e-17,6.51605505663788e-17,8.52182907573606e-17,-3.85433872318597e-17,9.10729824887824e-18,-1.52221985016965e-16,-2.87313575708659e-17,2.000895109322e-16,-2.03518300302685e-16,-1.25767452008319e-17,-5.97395397039513e-17,6.59194920871187e-17,-5.36680075380325e-18,6.63531729561129e-17,1.57859836313889e-16,6.8738417735581e-17,-9.95839695427936e-17,-7.55688914222397e-17,8.67361737988404e-19,8.89045781438114e-17,7.04731412115578e-17,-4.0386530925085e-17,2.61395610097419e-15
"t18",-0.0210583652473675,-0.114989467068107,0.00517921075314314,-0.00757984767557594,0.0268131260911438,-0.0484917281862304,-0.0025518043359375,0.145052305461102,-0.00972699290211908,0.334330849575314,-0.233014227004102,0.00122520513878577,-0.00966037133559106,0.00278755578296358,-0.0649705830942475,-0.00161885579140894,0.0157913194371726,-0.00331193628019008,0.0010158667851291,-0.00154843339262796,-0.000856442935684263,0.00113697036903704,0.00051771493381898,-0.0487713392479962,2.38572157514991e-15,0.00752867737781004,0.000147054747506896,-0.000138295507575145,0.000118947257141029,-0.000557472267927107,2.40190241219447e-05,-2.78674197719561e-05,0.000208491764718722,-9.9159090259136e-05,3.73782690661769e-18,4.05134757737634e-19,-7.92789008861842e-16,-0.00661925786693068,0.0119599555838911,-0.0707244358289839,0.0596685514569934,-0.0240246247955258,0.0805178032864853,-0.0259929558262671,0.00488549106987749,-0.0540714461880898,0.000608599313831773,0.00608946534350124,-0.0226317575036981,0.0290738578660801,-0.00643482940760988,4.83020082304082e-05,0.0017049948140472,-0.055341104973768,-0.00326630636681451,-0.000593922316332638,0.118001975038196,-0.564415049067701,-0.120827006858592,-0.0141245077796363,-0.00845431125141336,-0.259009658084875,0.0021654140834198,0.00023175709139419,0.000342702403815977,0.0244135408424705,0.000119650488718606,-4.80732678736519e-05,-1.31799189068131e-15,-0.00534178355862694,0.000147648634084165,0.000231123884023748,0.0635803610740557,-0.0520686617925508,-0.000285867145846651,-0.00102566244755042,0.023718256585519,0.00123126324616276,-0.000550301804238848,-0.0156588264312221,0.497033760328145,-0.294870176724171,-0.00523488464665231,-6.18175131590297e-05,0.000991258554700312,-4.30636565737452e-16,1.41782343929943e-17,5.42536090109412e-16,4.75911436426271e-17,6.42449517467741e-16,6.54743775069191e-16,-5.14542391683795e-16,1.64553066984913e-16,5.4621876152351e-16,-5.80457421841641e-16,8.54094141671617e-16,-5.648092088354e-16,7.90114157910266e-17,-7.70871672231869e-17,-5.37543328209684e-16,-5.83231289410817e-16,1.31501703615296e-17,6.58090298175659e-16,2.92481166666161e-16,-3.20183844035218e-16,1.22708018346137e-16,-5.30639649052774e-16,4.18471412598473e-17,-8.76970765370422e-16,3.55257157795199e-16,9.24366319162984e-16,1.1881233236083e-15,-1.02197878528689e-15,6.15665931324674e-16,-1.37895398602748e-15,7.70100392893345e-16,3.74406687254344e-16,5.10740399645169e-17,3.09204217060672e-15
"t20",-0.0212785450603834,-0.117007555126519,0.00536666892599896,-0.00797409197071987,0.0283290013508169,-0.0517872426450197,-0.00274317194127036,0.157047751810441,-0.010557449665428,0.380310878776225,-0.280219094734732,0.00148258082121302,-0.01210638882264,0.0035058659724084,-0.0824091751755959,-0.00205786762339245,0.0203828533943932,-0.00433420143290259,0.00143589945431071,-0.00229034984627213,-0.00128756235127078,0.00186723070588764,0.000854586943660158,-0.0866587340179096,4.23929779706914e-15,0.0159060966343606,0.000336463583301065,-0.000338586541011404,0.000310736257326025,-0.00153523576717398,7.77478030014758e-05,-9.56841888333046e-05,0.00428214364663674,-0.00210425710647851,3.52039999836165e-17,-9.00098368607436e-17,5.60389822059007e-16,0.0617527975345347,-0.0599176781662346,0.289288276364918,-0.206497568308667,0.0495990975739495,-0.104806300104938,0.0292951294324772,-0.0044000938078509,0.047662996481701,-0.000494283056142501,-0.00489969428171185,0.0174706343247886,-0.0192198085916795,0.00381188729760684,-2.46877683480431e-05,-0.000737137765267969,0.0222088925926613,0.00126831979273757,0.000230200828337983,-0.0411773764368784,0.194927637327057,0.0414238514258988,0.00477855465544063,0.002822869544924,0.0859931633322649,-0.000715758734938762,-7.63444987379632e-05,-0.000110329295914216,-0.00775834778808723,-3.76775009351446e-05,1.4304607173022e-05,4.49629934253102e-16,0.00127615579745938,-3.44836601643048e-05,-5.07357110948498e-05,-0.0134914895612029,0.0105960798447113,5.80533862900855e-05,0.000207541245949027,-0.00473247083320403,-0.000244942482213303,9.86963105982487e-05,0.00280501539451497,-0.0863934474550226,0.0509049132469561,0.000892077100162581,9.93915496104043e-06,-0.000153616953050398,0.0208063221695742,0.0203705383613078,-0.0359270382849206,-0.00447794766731019,-0.060287207678645,-0.0463546956598402,-0.0438061472460487,-0.00410659819353466,-0.017997791463884,0.226182079658924,0.00839126938863114,0.126075090545469,-0.0150085887528732,0.0776679753874521,0.0321465092120254,0.0244988917937083,-0.0514165556402823,-0.0616132239306035,0.0229240962882396,-0.131879330521557,0.0108450641934434,-0.0383731707375096,-0.0545316633762741,0.0798658038353337,-0.0155689212962627,-0.0397504844266464,-0.102037484142174,-0.0154183878859501,-0.132448177688066,0.247008051324827,-0.0093629880733096,-0.037961614340097,-0.019223663719636,-0.535311006093573
"t41",-0.0212785450603833,-0.117007555126519,0.00536666892599909,-0.0079740919707197,0.0283290013508168,-0.0517872426450201,-0.00274317194127034,0.157047751810441,-0.0105574496654283,0.380310878776224,-0.280219094734732,0.0014825808212128,-0.0121063888226398,0.00350586597240811,-0.0824091751755959,-0.00205786762339268,0.0203828533943922,-0.00433420143290218,0.00143589945431048,-0.00229034984627177,-0.00128756235127126,0.00186723070588529,0.00085458694366159,-0.08665873401791,4.37560467838209e-15,0.0159060966343603,0.000336463583301428,-0.000338586541011312,0.000310736257325162,-0.0015352357671737,7.77478030013376e-05,-9.56841888335788e-05,0.00428214364663668,-0.00210425710648025,1.65740447592651e-17,-3.53679449146293e-17,5.47364036284472e-16,0.0617527975345348,-0.0599176781662335,0.289288276364917,-0.206497568308667,0.0495990975739496,-0.104806300104951,0.0292951294324772,-0.00440009380785004,0.0476629964816982,-0.000494283056142275,-0.00489969428171226,0.0174706343247887,-0.0192198085916809,0.00381188729760713,-2.46877683463338e-05,-0.00073713776526595,0.022208892592663,0.00126831979274046,0.000230200828339177,-0.0411773764368999,0.194927637327055,0.0414238514258951,0.00477855465544167,0.00282286954493422,0.0859931633322609,-0.00071575873493951,-7.63444987412857e-05,-0.000110329295910827,-0.0077583477880841,-3.76775009371637e-05,1.43046071630599e-05,5.78165904437256e-16,0.00127615579745341,-3.44836601647756e-05,-5.07357110969372e-05,-0.013491489561224,0.0105960798447072,5.80533862880745e-05,0.000207541245947623,-0.00473247083320313,-0.000244942482216559,9.86963106267747e-05,0.00280501539451764,-0.0863934474550177,0.0509049132469752,0.000892077100157538,9.93915496281063e-06,-0.00015361695304397,-0.020806322169574,-0.0203705383613076,0.0359270382849201,0.0044779476673103,0.060287207678645,0.0463546956598394,0.0438061472460491,0.00410659819353456,0.0179977914638835,-0.226182079658923,-0.00839126938863175,-0.126075090545469,0.0150085887528734,-0.0776679753874521,-0.032146509212025,-0.0244988917937078,0.051416555640282,0.0616132239306032,-0.0229240962882397,0.131879330521556,-0.0108450641934433,0.0383731707375096,0.054531663376274,-0.0798658038353331,0.0155689212962625,0.0397504844266458,0.102037484142173,0.0154183878859506,0.132448177688065,-0.247008051324826,0.00936298807330922,0.0379616143400967,0.019223663719636,0.535311006093571
"t6",-0.0207292346835035,-0.11197973846955,0.00490129745831136,-0.0069982270800884,0.0245798701872913,-0.0436533125880159,-0.00227142796711914,0.12751724734417,-0.00851396992735495,0.268140325376595,-0.166182920583602,0.000861481794161346,-0.00623844610410984,0.00178367710084056,-0.0406577837814025,-0.00100716597989297,0.00942117337834752,-0.00189909432807782,0.000447252251106509,-0.000555723765785606,-0.000281940491869509,0.000184379614725959,7.88031774220331e-05,-0.00022247449189308,4.92533274738249e-17,-0.00283134289931057,-8.37455937949996e-05,0.000102899913330295,-0.000109549360813873,0.000597813162177878,-3.80091071895448e-05,4.98249535767973e-05,-0.0039643304089745,0.00195318212988011,-3.37451916998814e-17,1.00381670305652e-16,-3.7948948293758e-16,-0.0713269265226664,0.0766639693487658,-0.386729668215698,0.287379625617458,-0.0798175559561582,0.194653964320563,-0.056753060057283,0.00901611289683859,-0.0980993990402791,0.00103250488573293,0.0102498206755781,-0.0367594883580031,0.0408405425974784,-0.00803282845168487,4.98889601431171e-05,0.00132280907787422,-0.0362698383746628,-0.00196191685348424,-0.000354919123531094,0.0491012557959425,-0.224415319277517,-0.0464474590855663,-0.00509062361945173,-0.00284427941302015,-0.0844417406730155,0.000688322103120071,7.2210523753248e-05,9.21356113446852e-05,0.00596706725758041,2.71693033564927e-05,-5.63497212003488e-06,-8.99865076228989e-16,0.00189109362146323,-6.01368521515647e-05,-0.000129014858580475,-0.0409532392604436,0.0392324634967951,0.000216981022371032,0.000788361201212005,-0.0191258719753481,-0.00100278545069288,0.000610012056888002,0.017413964120899,-0.597808782110137,0.360817611671252,0.00661526453857278,8.95745065463092e-05,-0.00155768884776132,-1.75695645058426e-16,2.11121573804752e-17,-4.91700229025247e-16,8.15093608368236e-16,-4.46631793901449e-17,-7.70705340252315e-16,3.9094929033115e-16,1.3646719119816e-16,-9.19567116585898e-16,2.08958928089312e-16,-8.63738185232939e-16,3.13402391092273e-17,-2.03471518272397e-16,-2.28399372669587e-16,4.49482479166836e-16,4.03293517299169e-16,-1.21084050422047e-16,-4.50526121726806e-16,-9.0044842855432e-17,6.14548237793417e-16,-2.9804802516031e-16,3.7922961067771e-16,-2.96641943394235e-16,1.12256109133328e-16,-3.39620608532988e-16,-5.03080656691358e-16,-8.42832714613896e-16,5.77703427042512e-16,-1.02967693729101e-16,1.1504799631211e-15,-1.5555096182656e-16,-3.89746724351966e-16,5.82575885575257e-19,-1.99142065151384e-15
"t16",-0.0249316745583661,-0.161409346558193,0.0254791354415804,0.0132917579248445,-0.0297745196185666,0.0224032707340977,0.000723078957559527,-0.0229829049237861,0.00122055273541927,0.04727688503285,0.183824539238515,0.000543091486076261,-0.00563754667637961,0.00192906635212349,-0.130748624562227,-0.0154460729015514,0.157860496710054,0.000645251263168709,7.00180940203463e-05,-0.000111247635272672,-5.92653625214636e-05,0.00144327481884718,1.79096945858852e-05,-5.65271941884854e-05,-3.40076572385552e-16,-0.000759260754020001,-2.26815590989739e-05,2.80075624662006e-05,-2.98981918246216e-05,0.000163339004204469,-1.03804869728884e-05,1.35921802520287e-05,-0.00102643922297854,0.000505440539198489,-3.8205447098874e-17,1.12310759665879e-16,5.22746398993223e-16,-0.017224505223482,0.0174090352704418,-0.0845143359538095,0.0599842300787904,-0.0108012587339088,-0.476706565852121,-0.0494968784708474,0.00179089624340025,0.0346488224637125,0.00197704896287396,0.0213696441912398,-0.556673436056992,-0.00155113508469104,-0.00063295460525109,5.4377812817546e-06,0.000129976205054024,-0.00312963449540054,-0.000156878392362049,-2.8249796616041e-05,0.0183099846541555,-0.0077387127738815,-0.00178358392647081,-0.000192792277055444,-9.96420234026943e-05,-0.00283080833039286,2.22120781040603e-05,2.25767328776661e-06,2.19539829104498e-06,0.000114590124895083,4.28815335644177e-07,4.76363209681796e-08,1.07399214083608e-15,-0.000443762956097184,1.83286637978686e-05,0.000117911067400059,0.349949225349604,0.0211592353121916,-0.000407290452129076,0.00285004066154257,-0.455676419827682,0.00634551133056273,2.72322034427556e-05,0.000762751926522058,-0.0128433637358654,0.00588308590440684,4.30729632386463e-05,-3.19912548369835e-06,9.50120663294229e-05,9.27692635402656e-17,-1.93447237709791e-16,-7.94515285010473e-16,2.08445831491717e-16,-2.12974173332976e-16,-6.3883234515389e-16,-9.72775838597203e-17,2.5380852556916e-16,5.42650695801311e-17,1.29119401499029e-15,-9.12797325729715e-16,-2.7143020877516e-16,5.2644507618366e-17,5.70450625133059e-17,1.38876806171302e-16,2.71927778556754e-16,6.20694091200231e-16,-5.71227086963746e-16,-2.54010484553998e-16,-5.53455475838917e-16,-1.9239797503088e-16,3.17280033158625e-16,-3.56034443637341e-18,-2.20519577713752e-16,-2.91685619478969e-16,1.4441984797413e-16,-2.47088668403589e-16,-1.61425028017065e-16,9.13668221222494e-17,1.32525256584942e-15,3.93822455207057e-16,-1.36656873299311e-16,-1.60348570880665e-15,3.2481527345595e-15
"t22",-0.0253275297952218,-0.165747616436746,0.0269238529965299,0.0143964320188483,-0.0324797463433578,0.0248863889247813,0.000812333054728755,-0.0261433132758171,0.0013944502852823,0.0589471990686505,0.257750512294674,0.000772388324490684,-0.00872986532330208,0.00301477215974205,-0.20893451601424,-0.0248270543985731,0.26459820130139,0.00112528958500523,0.000159035658057555,-0.000309973342715577,-0.000180028773896739,0.00889990309308854,0.000117661706680012,-0.0123920137586632,5.27154767747236e-16,0.00201891097826672,3.98281365658123e-05,-3.76416261382686e-05,3.24630639970523e-05,-0.00015231676195137,6.55972174718093e-06,-7.60219459266024e-06,5.39824139018535e-05,-2.56601897382156e-05,-7.06202182051247e-17,-1.25959445592852e-16,-2.61355151891568e-16,-0.00159846284233565,0.00271589496815317,-0.0154558318666692,0.0124545089491781,-0.00325111669096525,-0.197187689593856,-0.0226696177145775,0.000970419038041329,0.0190980980276641,0.00116535103982726,0.0126958033534544,-0.342727790193813,-0.00110423314959883,-0.000507038701505265,5.26480719489815e-06,0.000167528904417914,-0.00477524684150319,-0.000261179718622345,-4.72732618050837e-05,0.0440032401836503,-0.0194632254342805,-0.00463976095916425,-0.000534923856295414,-0.000296175078880628,-0.00868298890941632,6.98776728716591e-05,7.24592158714516e-06,8.16587916348632e-06,0.00046883176834219,1.88845342860726e-06,4.06396579291663e-07,-1.18570946294055e-15,0.001253499898611,-4.5000728826543e-05,-0.000211231978781348,-0.543300078507644,-0.0280821791206008,0.000536595126157946,-0.00370791925827116,0.565090588256434,-0.00779129261812956,-2.45666139141207e-05,-0.000685874849904067,0.0106783064483865,-0.00480782124876751,-3.4085106151706e-05,2.20779313780266e-06,-6.04623469459894e-05,9.18099195464377e-16,8.64988107657842e-16,-2.35250355734902e-16,-7.08977661259507e-16,1.18242526412186e-16,-1.90775715380791e-16,-9.08855330047478e-16,-3.89281256157216e-16,-7.97998831397435e-16,1.13544842257823e-15,-7.47054739528801e-17,1.2465922317615e-15,-8.27293355286582e-17,8.98550839046717e-16,5.59286769137078e-16,2.27173936930553e-16,-1.43871183870153e-15,-2.15173589018562e-16,8.98262359186616e-16,-1.82638228981657e-15,4.08876359562745e-16,-8.02848035428521e-16,-6.37202647926675e-16,1.54596325884721e-15,-1.08498769546965e-16,-2.60337775187907e-16,-1.4154544826236e-15,-5.52506502096e-16,-1.43599826359498e-15,1.99125312112569e-15,-1.10747134148188e-15,-6.60822337260603e-16,1.06124619545387e-15,-8.93463222837521e-15
"t59",-0.0255923466843274,-0.168656520130012,0.0278983443871156,0.0151452216300362,-0.0343159829595203,0.0265776764411529,0.000873252392950025,-0.0283052969188697,0.0015135035921126,0.0670541205146719,0.309966546469094,0.000934641947023986,-0.0109402775837203,0.00379163250974236,-0.265014108084402,-0.0315598163234556,0.341533610728577,0.00147262245379892,0.00022479248063211,-0.000458493985738256,-0.000270652324581835,0.0146161877102252,0.000194223020680582,-0.0220185920833065,1.34136070549787e-15,0.00426542292954712,9.11274050798543e-05,-9.21573535948741e-05,8.4806083387593e-05,-0.000419468652242853,2.12333336946807e-05,-2.61025178864642e-05,0.00110872700907846,-0.000544535417480172,-6.74685787443135e-17,-4.43518751510428e-18,-8.06998427144932e-16,0.0149124802589153,-0.0136062479073256,0.063219888686086,-0.043101864377209,0.00671196555001858,0.256670094426724,0.02554959080345,-0.00087400319419792,-0.016834626096986,-0.000946457316586096,-0.0102152736872202,0.264569461494101,0.000729973637265546,0.00030036140249167,-2.69090965210514e-06,-7.24294767407808e-05,0.00191635031964535,0.000101417126686165,1.83228407572467e-05,-0.0153551496481219,0.00672186284709059,0.00159067723036994,0.000180973590274622,9.88919836640342e-05,0.00288281791891609,-2.30974551810401e-05,-2.38692265453708e-06,-2.62891560963497e-06,-0.00014898944550451,-5.94667075178544e-07,-1.20926742153502e-07,-7.05930668246335e-16,-0.000299461995260468,1.05100182591771e-05,4.63690920390872e-05,0.115286028798369,0.00571478125097183,-0.000108970773984904,0.000750291857295441,-0.112751741149336,0.00154996793699381,4.40600801675538e-06,0.000122862943860023,-0.00185608258571066,0.000829998225990974,5.80844559399394e-06,-3.54973809107357e-07,9.36994840271179e-06,-0.139199587934848,0.0107579115678421,-0.0376561942905837,-0.0267412024413829,-0.0978339404905691,-0.0432159646761846,-0.0128636880827194,0.0230363102292926,0.0136759011407251,0.268465364080518,-0.025589803574541,0.0426232042050175,0.00427141334010905,0.0285482563185177,0.0116949546058637,0.012196248965794,-0.0267026360791572,-0.0442517058621391,0.0130370839844697,-0.0282063407139028,0.00300719530933436,-0.0123110924495214,-0.0442081533214201,0.0144028739646156,-0.024035403715229,-0.0409343112952331,-0.0318973060807928,-0.0207284204976452,-0.0660489227990081,0.361140872940893,0.0243149062016084,-0.0169290394168419,-0.328858056152203,0.370024499088095
"t54",-0.0255923466843274,-0.168656520130012,0.0278983443871155,0.0151452216300359,-0.0343159829595202,0.0265776764411531,0.000873252392950056,-0.0283052969188697,0.00151350359211276,0.0670541205146719,0.309966546469093,0.000934641947024459,-0.0109402775837199,0.00379163250974275,-0.265014108084403,-0.0315598163234555,0.341533610728577,0.00147262245379869,0.000224792480631999,-0.000458493985738304,-0.000270652324581707,0.0146161877102252,0.000194223020680447,-0.0220185920833086,1.1490894728824e-15,0.00426542292954845,9.11274050801915e-05,-9.21573535944247e-05,8.48060833883884e-05,-0.000419468652243207,2.12333336951119e-05,-2.61025178870333e-05,0.00110872700907743,-0.000544535417481871,3.53860816761248e-16,1.32560038611308e-16,-6.15879149476968e-16,0.014912480258914,-0.0136062479073268,0.0632198886860846,-0.0431018643772086,0.00671196555002449,0.256670094426725,0.02554959080345,-0.000874003194198615,-0.0168346260969899,-0.00094645731658282,-0.0102152736872191,0.264569461494099,0.000729973637265482,0.000300361402491046,-2.69090965834555e-06,-7.24294767324634e-05,0.00191635031965341,0.000101417126683278,1.8322840759683e-05,-0.0153551496481186,0.00672186284708637,0.0015906772303726,0.000180973590277852,9.88919836604719e-05,0.0028828179189265,-2.30974551766543e-05,-2.38692265256954e-06,-2.62891561041853e-06,-0.000148989445503392,-5.94667071274725e-07,-1.20926735385455e-07,9.34828151303253e-16,-0.000299461995261999,1.05100182566403e-05,4.63690920303732e-05,0.115286028798374,0.00571478125097369,-0.000108970773983848,0.000750291857297374,-0.11275174114934,0.00154996793699269,4.40600800184754e-06,0.000122862943855359,-0.00185608258572229,0.000829998225970074,5.80844559291971e-06,-3.54973809027608e-07,9.36994840360409e-06,0.139199587934848,-0.0107579115678426,0.037656194290584,0.0267412024413839,0.0978339404905696,0.0432159646761846,0.0128636880827202,-0.0230363102292922,-0.0136759011407251,-0.26846536408052,0.025589803574541,-0.0426232042050189,-0.00427141334010884,-0.0285482563185186,-0.0116949546058642,-0.0121962489657943,0.0267026360791576,0.0442517058621396,-0.0130370839844699,0.0282063407139043,-0.00300719530933468,0.0123110924495219,0.0442081533214205,-0.0144028739646169,0.0240354037152294,0.0409343112952335,0.031897306080794,0.0207284204976456,0.0660489227990094,-0.361140872940895,-0.0243149062016075,0.0169290394168424,0.328858056152203,-0.370024499088089
"t27",-0.0265281315376996,-0.180211526428242,0.0333422372373407,0.0210857033305515,-0.050690303703494,0.047949175172356,0.0018851661441122,-0.0816320809816758,0.00501990320253919,-0.0422359747160024,0.0140777214158136,6.98255649217955e-05,-0.0029870483151404,0.00119858466213144,-0.138344867299062,-0.0201847166175406,-0.198261054163301,-0.000184172097246182,1.25197905072759e-05,-2.7156014434307e-05,-1.55021370372352e-05,0.00409764250856574,2.49317738449891e-06,-1.87843994527842e-05,1.07858022872904e-16,-0.000290008176725207,-8.97683580788237e-06,1.13544847381694e-05,-1.23575411974907e-05,6.84407096373271e-05,-4.49855691114607e-06,5.94961907279645e-06,-0.000502894481759982,0.000247798461249473,-3.83279841827822e-16,3.38148251469423e-16,1.73776863672443e-15,-0.00901001589771052,0.0094877927232859,-0.0470442392482459,0.0341341339138821,-0.00690595269172244,-0.410720876939339,-0.0547814044745553,0.0241959854854514,-0.514696658803623,-0.00233569013816849,-0.0219853403593974,0.329737301370743,5.35411190872958e-05,-6.74725865358337e-05,1.16214030007292e-06,3.85779424183443e-05,-0.00105705801738452,-5.69597320703253e-05,-1.03046580433085e-05,0.0503334996489913,0.00610897801933935,0.000399528907956651,-7.76689058876959e-06,-1.34328792743975e-05,-0.00045188366128289,3.89493857224439e-06,4.19547310011721e-07,5.1400914240774e-07,2.88499194047685e-05,1.12311499171999e-07,1.44926649285439e-08,-4.69519737401946e-16,-0.000187136682937322,8.12693681679882e-06,6.58223575297109e-05,0.26333529469841,0.415831232486037,0.00651798843107989,-0.0101913123360742,0.299168077231421,-0.00331036803138371,5.12365537828911e-06,0.00014464417320942,-0.00282190760905995,0.00132420824994373,1.00887363776872e-05,-8.43589923335196e-07,2.62646657432477e-05,1.74426265517479e-15,-8.34823827597228e-17,-8.09121979103756e-16,1.21117559662955e-15,9.05238761846826e-16,-6.13479107272469e-16,3.22055991006112e-16,6.27272649185281e-16,-1.11907964662967e-15,1.0598758678875e-15,-4.33548982818557e-16,3.58588423864838e-16,-3.45481636749065e-16,-5.40469753720448e-16,-1.2889451179218e-16,-3.51957349202933e-16,1.17525491586556e-16,8.96337014292133e-16,8.18451876357724e-16,-2.53859257525622e-16,1.98411458861185e-16,2.88979560241066e-16,5.23885455025281e-16,-1.80739414703083e-16,-9.23408292757325e-16,-7.09305330262332e-16,2.42760634678017e-16,-6.61568520349738e-17,-2.35655751974549e-16,5.3161566459647e-16,4.73389096117163e-16,5.84101243787232e-16,-1.8835797708091e-15,1.44295243384846e-15
