"accepted_species","estimate"
"t16",0.8424528805861
"t128",1.6841410695331
"t157",1.95284947323232
"t98",0.81806264099968
"t80",1.62707319457597
"t103",1.25000992919264
"t132",1.35735147397075
"t277",0.0123883595137775
"t308",-0.318449019493067
"t256",-0.0202707573455237
"t267",0.0722298915884295
"t246",-0.0962994800424254
"t247",-0.0962994800424254
"t243",-0.0957677599425886
"t77",0.431476194989397
"t319",-0.44068189586952
"t298",-0.616167693888743
"t244",-0.966971631916557
"t231",-0.938258875144195
"t279",-0.705865389144589
"t73",-1.21547567616749
"t322",-1.37349995648407
"t34",-0.304899676460154
"t96",-0.1781425680969
"t237",0.493836340861903
"t169",0.304900420886982
"t126",0.0997045266490603
"t129",0.138709805140554
"t164",-1.11757667903071
"t120",0.629831161927786
"t316",-0.0320554595534203
"t285",0.391685404999773
