"accepted_species","trait_OU_scaled"
"t3",4.55850118157516
"t5",1.85913886191351
"t6",2.1132446598061
"t7",1.04629085672637
"t8",0.836767267293411
"t4",1.51024021152385
"t22",-0.776275912858994
"t23",0.245525953892309
"t24",-0.339777317917272
"t54",-2.06872329421894
"t55",-0.965430507861213
"t51",-1.49815452887179
"t135",0.0889433111248937
"t136",-1.21805955463497
"t113",-0.442831727895533
"t122",0.751365972387234
"t128",0.668336391646304
"t129",0.817853607534419
"t117",0.695316862659439
"t138",-0.510092637317437
"t139",-1.70000318158026
"t93",-1.10868729629031
"t92",-0.486550338022099
"t99",0.884215708275235
"t100",-0.949000145186534
"t45",-1.11954767323365
"t43",-0.864650755576722
"t62",-0.153631167356144
"t63",-0.936697144141591
"t111",-0.441364990245231
"t112",-0.174192772475076
"t108",-0.220021372880666
"t149",0.14003573833255
"t168",-0.54954327778
"t169",-0.702941325587347
"t280",-0.632652791062888
"t281",-0.381893675264652
"t67",1.0000238996138
"t30",0.684191807118728
"t36",NA
"t83",-0.0457399980623763
"t158",NA
"t199",-1.41816800965615
"t250",-0.123892428692531
"t251",-0.76822694030264
"t205",-1.27312694409204
"t177",NA
"t237",-0.458428061570812
"t238",-0.345050026235185
"t123",-0.137885783644416
"t89",NA
"t75",1.42566333008121
"t72",0.633498185132188
"t107",NA
"t164",NA
"t283",-1.22070748220659
"t284",-1.08572353754272
"t282",-1.2766632638255
"t130",1.13197298489225
"t131",NA
"t182",-0.016954011116093
"t183",0.207358270472667
"t90",0.548951526179818
"t91",-0.53530369775721
"t249",-0.476001587789821
"t265",-1.2401456393146
"t266",-0.54794247974271
"t197",-1.0805801122992
"t242",0.556541110263603
"t243",-0.475673602078715
"t217",NA
"t218",-0.641347995779511
"t295",2.22875292274695
"t296",1.95166039774023
"t299",2.35625427881247
"t300",NA
"t208",NA
"t255",0.15421911839914
"t256",-0.158411570510313
"t305",-1.71507026914039
"t306",NA
"t134",-0.160851144235748
"t116",1.33550049325731
"t150",1.12610502143589
"t151",1.3790579689406
"t232",0.623959141607926
"t233",0.584253514770946
"t189",1.16082670299404
"t190",1.35865389446061
"t209",0.618053625671774
"t210",NA
"t165",-0.476820711877352
"t166",NA
"t132",1.42274254112597
"t124",2.0735700126069
"t202",0.226083888994295
"t203",0.169362081611803
"t180",NA
"t141",0.755367735510844
"t239",NA
"t244",0.791545098815408
"t245",NA
"t191",0.693562878477149
"t192",NA
"t140",-0.378025630130661
"t109",0.973895169335711
"t110",-0.385443857327175
"t262",0.382291433199467
"t263",-0.703278004327341
"t195",NA
"t196",-0.00069715652381754
"t103",0.836719587915328
"t225",0.046854424489816
"t227",-0.973107618040194
"t228",0.216922952803923
"t146",0.929422309227507
"t104",-0.522117228911532
"t154",-1.86644847568593
"t187",NA
"t188",NA
"t126",NA
"t125",-0.174309270178245
"t80",0.329407397225569
"t105",1.38402136926064
"t119",0.528591188728521
"t120",NA
"t114",1.47629184926412
"t81",-0.929512054269946
"t79",1.23945300739675
"t60",-0.121629069816453
"t173",NA
"t236",0.515844071757731
"t297",0.119762657813757
"t298",NA
"t289",NA
"t290",0.454604715141643
"t279",0.640731408131606
"t216",0.199681168014791
"t223",0.550634940290782
"t224",0.686671406817559
"t201",-0.0141150240015709
"t171",-0.481968853661652
"t170",1.40916603623909
"t179",0.675316877079838
"t267",-1.18973634282663
"t268",0.0223173791566842
"t157",-1.93421885708091
"t145",NA
"t61",-0.0315724188039003
"t121",-0.645740906335296
"t214",-0.416076021464957
"t215",NA
"t167",-0.629053864997039
"t206",0.137401981160586
"t273",NA
"t309",0.936317122024552
"t310",0.928625803176281
"t71",0.22632680593876
"t58",0.693439685329892
"t59",-0.519076075190878
"t97",0.0572081626761579
"t98",-1.26784198418712
"t68",-0.831479683561931
"t69",-0.159060157545741
"t64",-0.0988563660825328
"t49",-0.926273110326401
"t137",0.774889126146891
"t221",NA
"t235",-0.574642362357146
"t269",NA
"t270",-0.952523363758892
"t274",0.245694843742712
"t275",-0.793446611255116
"t186",0.0701475179026786
"t162",-0.190257794130694
"t147",-0.0640545670311631
"t148",0.297525763710856
"t86",NA
"t101",-2.12303148738081
"t102",-0.328260097617397
"t84",-0.795360342622223
"t76",-1.15298370517595
"t65",-1.0704784168324
"t184",1.46229678789607
"t185",0.662447890347354
"t118",0.404693619311359
"t174",-0.476756750334378
"t175",0.923588970008515
"t252",0.305863583384227
"t253",-0.0266023278095174
"t207",0.832974349700742
"t200",-0.13326046280764
"t285",-0.503031820605432
"t286",-0.932859003235064
"t277",-0.407499965856093
"t240",1.05354282717993
"t241",-0.127715154774629
"t176",0.418823851581182
"t172",-0.51587900756364
"t153",0.56540515889741
"t152",0.379407203235907
"t115",0.146428835906627
"t127",-0.68431699549592
"t193",-1.32929153774827
"t194",-0.624893332810145
"t159",0.705386993414318
"t264",-0.556481173708194
"t291",-0.0274000641853248
"t292",-0.323978239708726
"t254",0.450430296512778
"t293",-0.161345565178702
"t294",0.76112878970352
"t288",0.400276579372961
"t106",-0.198615640810418
"t144",-1.95572975270404
"t211",-0.894107731127931
"t212",-0.858517801074811
"t160",-1.16307543018115
"t161",0.69866680565547
"t94",-0.0899075070302878
"t95",0.421648467887645
"t88",0.0990618852913987
"t87",0.309419044355728
"t260",0.0863538573649397
"t261",-0.92364013105592
"t248",-0.917931742266665
"t178",1.66647580646356
"t204",0.838153581296749
"t278",-0.887450299338462
"t303",-0.449535176000116
"t304",-0.755464237616662
"t231",0.16227141586215
"t181",0.466574118579025
"t257",0.229113328096334
"t258",0.433389316984388
"t226",0.0258573032627862
"t213",0.701412374817365
"t198",0.29135376291473
"t96",-0.374499176844116
"t66",-0.674325994487244
"t52",0.46749895275326
"t53",-1.11178491364883
"t35",-0.579513548593605
"t32",-0.0109731575011695
"t31",-0.18435801769758
"t38",0.174953944009888
"t47",-0.299372611224292
"t48",0.129180910578694
"t41",0.128018585372934
"t70",-0.0894396713787819
"t77",-0.852365747836431
"t78",-0.977058210372685
"t46",-1.60350910572518
"t44",-1.09423847461518
"t25",-0.522900479806272
"t26",-1.65191538335867
"t37",-0.891819702535491
"t39",-0.607115977086767
"t40",-1.68732291575876
"t33",0.512917864225216
"t34",-1.27389868558996
"t73",-0.11575991830784
"t74",1.0921385994628
"t50",-0.753492250457834
"t42",0.623144033277928
"t133",-0.332572380517386
"t163",-0.200520625219403
"t219",0.421710012861217
"t220",0.556132712197782
"t230",-0.65299658680421
"t271",-1.14621750494672
