"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t18",-0.109279177621811,-0.0079440588089896,0.00305023068425109,0.0617172459219283,0.311880912732835,-0.0724994348526477,0.00461734136193051,-0.00577240204842816,0.227568626643684,-0.000189446119686665,0.0915275040391648,-0.0545934930645303,7.34234311938003e-05,0.00229544328212517,-0.00371683524100642,0.000975173583514889,-0.000633912191025343,0.00827572254767628,-0.0615277163905529,0.00731052340847078,-6.85350946757257e-05,0.218488326959402,-0.00161593526360691,5.15277484525551e-06,-5.10027439239583e-06,6.88984690827754e-08,3.28305104258537e-08,-0.505710184415193,6.80500499022746e-05,7.62028700617795e-06,-0.00626910316728381,9.92353706035408e-05,-0.000256013150787958,0.000602089351386192,-8.05465499482162e-05,5.16584560104778e-07,4.2794449563153e-05,-8.42955774600878e-07,-0.00124098433876371,0.00270149096011858,-0.00130537767069378,1.25023558053221e-17,1.34332439953475e-05,2.21752593198155e-05,0.000456892301706518,-0.000572568031663148,0.000640912200765621,4.70158490207467e-05,4.00446527753326e-05,-1.89307413735818e-06,-1.3115991543047e-06,-3.39109577900681e-06,-2.01898792851032e-05,1.70974735620131e-14,2.15081316338397e-06,4.45671775415564e-08,-0.707106781186547,0.000150033075153603,6.20242505825103e-16,4.46555894770678e-15,5.45582311541758e-16,-6.88812246498833e-06,-2.79069120486271e-16,-1.32983003053776e-16,-1.88471864942143e-15,-5.42113656000434e-07,3.22281357941332e-16,2.52857162543237e-16,3.41435556810158e-16,8.83058323418325e-17,4.81745060567903e-16,9.00876429854044e-16,1.39530681556451e-17,2.6663167142657e-17,-1.32963239671615e-18,5.22269038028069e-17,6.2970952527856e-17,2.4758479619184e-16,-5.11034089894509e-18,1.12538361686599e-16,2.30537213102742e-17,5.07561429384248e-17,5.24825708436703e-17,2.94057650701761e-16,2.76433569059387e-16,3.62754953639805e-17,3.41496163780167e-17,1.04401123048628e-16,2.75557745396962e-17,6.39231079430396e-17
"t19",-0.109279177621811,-0.00794405880898957,0.00305023068425118,0.0617172459219279,0.311880912732834,-0.0724994348526476,0.00461734136193034,-0.00577240204842797,0.227568626643684,-0.000189446119686846,0.0915275040391651,-0.0545934930645301,7.34234311938781e-05,0.00229544328212511,-0.00371683524100624,0.00097517358351486,-0.000633912191025516,0.00827572254767658,-0.0615277163905523,0.00731052340847039,-6.85350946760102e-05,0.2184883269594,-0.00161593526360735,5.15277484490771e-06,-5.10027439328523e-06,6.88984696958396e-08,3.28305104145322e-08,-0.505710184415192,6.80500499051063e-05,7.6202870066244e-06,-0.0062691031672841,9.92353706039411e-05,-0.000256013150788119,0.000602089351385189,-8.05465499473611e-05,5.16584560958998e-07,4.27944495630618e-05,-8.4295577324543e-07,-0.00124098433876249,0.00270149096011981,-0.00130537767069279,5.82754300385983e-16,1.34332439955792e-05,2.21752593221416e-05,0.000456892301705854,-0.000572568031663983,0.000640912200764649,4.70158490227354e-05,4.00446527746936e-05,-1.89307413406663e-06,-1.3115991551397e-06,-3.39109577755834e-06,-2.01898792901727e-05,-1.56010267474795e-14,2.15081321248592e-06,4.45670972536055e-08,0.707106781186548,0.000150033075184553,-5.63542012791113e-16,-5.25973011006605e-15,-4.07139955550117e-16,-6.88812245670668e-06,2.07887304114142e-16,1.33290671819121e-16,2.34314023828216e-15,-5.42113656480743e-07,-2.99537073568554e-16,-2.10090638186408e-16,-3.92312945047701e-16,-9.59903517350168e-17,-4.46289260353467e-16,-8.85072060444497e-16,-6.27907291187565e-17,-1.05023707117987e-16,-1.324736896337e-17,4.24697815424934e-18,-7.23686629593296e-17,-3.18991172048366e-16,-4.09880306632864e-17,-1.28850801953278e-16,-6.00079607796853e-17,-5.76092316063922e-17,-4.36488438450682e-17,-7.92471555396251e-17,-2.70708455910012e-16,-9.63852408935797e-17,-4.32766117179953e-16,-1.78366641615409e-17,-2.82421535190359e-17,2.29688630351691e-17
"t24",-0.109352843704328,-0.00795862500645506,0.00305764697420346,0.0618908900224384,0.313823073660846,-0.0730695783930406,0.00466207939525952,-0.00582924722202013,0.229886566224231,-0.000191795856399766,0.0929386719370224,-0.055617963233727,7.49244245727957e-05,0.00235756148875567,-0.00381854935546751,0.00100436207885194,-0.000654781124088361,0.00857700772334099,-0.063946924625859,0.00787427901385282,-7.39942668154099e-05,0.237201891487621,-0.00181635931726073,6.26394220214455e-06,-7.43270536271267e-06,1.23706749810642e-07,6.08167070422367e-08,0.494104642823302,-1.89406114765285e-05,6.07681472750387e-06,-0.00517757827698995,8.48256534841172e-05,-0.000220512989490667,0.000547682391081921,-7.36187777563437e-05,4.7800701520841e-07,3.97932187946248e-05,-7.88481029850791e-07,-0.00116353669394712,0.00253726441235072,-0.00123003509080725,7.03994628706772e-16,1.26797498032333e-05,2.0931681258844e-05,0.000431336379767953,-0.00054157621643695,0.000606813369625707,4.45310974337248e-05,3.79460232594308e-05,-1.79695732166633e-06,-1.24639162192869e-06,-3.22272887315541e-06,-1.92318759624836e-05,6.26440454468716e-16,2.05441948108809e-06,4.25748773914208e-08,4.66293670342566e-15,0.000143470201979033,-2.09564671730116e-15,0.707106781186549,-1.57927530515364e-16,-6.60089644192278e-06,3.58688518540188e-15,6.56650540638342e-16,-3.71526987030471e-15,-5.20092696709875e-07,-1.91575148642564e-17,2.46238528648605e-15,-8.63615126739393e-16,-4.54643768012916e-16,3.09400714662883e-16,-8.78766833183666e-16,-1.73651358242603e-15,4.6847661399503e-17,-1.95697687833265e-16,1.21238327817844e-15,2.56599572887962e-16,-5.06519556470314e-16,-1.98801763754844e-16,3.75177288998583e-16,-6.00502395881933e-16,1.96827486739428e-16,-2.08447016973978e-17,-2.07843992278441e-16,-2.46324328163596e-16,6.2145737934637e-17,-2.44315698235696e-17,2.4266933164541e-16,1.39993744065682e-16,4.59075285578167e-17
"t25",-0.109352843704328,-0.00795862500645511,0.00305764697420349,0.0618908900224386,0.313823073660846,-0.0730695783930407,0.00466207939525943,-0.00582924722202008,0.229886566224231,-0.00019179585639995,0.0929386719370224,-0.0556179632337269,7.49244245730327e-05,0.00235756148875559,-0.00381854935546726,0.00100436207885217,-0.000654781124088338,0.00857700772334092,-0.0639469246258592,0.007874279013853,-7.39942668154298e-05,0.237201891487621,-0.00181635931726051,6.26394220231702e-06,-7.43270536260717e-06,1.23706750028116e-07,6.08167066664785e-08,0.494104642823303,-1.89406114766495e-05,6.0768147268877e-06,-0.00517757827698939,8.48256534839392e-05,-0.000220512989490551,0.000547682391081205,-7.36187777563579e-05,4.78007014903479e-07,3.97932187945051e-05,-7.88481030121647e-07,-0.00116353669394625,0.00253726441235167,-0.00123003509080613,1.94114874861491e-16,1.26797498013408e-05,2.09316812595821e-05,0.000431336379769837,-0.000541576216437661,0.000606813369625816,4.45310974307662e-05,3.7946023259318e-05,-1.79695732082401e-06,-1.24639162020918e-06,-3.22272887499499e-06,-1.92318759582298e-05,-3.29625148917317e-16,2.05441948152914e-06,4.25748732672666e-08,-5.10702591327572e-15,0.000143470201985619,2.13660095202199e-15,-0.707106781186548,1.38606061196117e-16,-6.6008964425159e-06,-3.65167370039834e-15,-7.74431204132447e-16,3.93716659519665e-15,-5.20092698416479e-07,3.66607442972849e-18,-2.45471500682515e-15,8.29276100730102e-16,5.05635605506647e-16,-3.78856179074535e-16,4.12494745255156e-16,1.65108728572582e-15,-4.43605426596069e-18,1.89312442933372e-16,-1.12839721375289e-15,-1.354081540121e-16,4.71527323831115e-16,1.95676556747324e-16,-5.73880920300471e-16,6.17525200679117e-16,-2.75041695887867e-16,3.29425288927972e-17,2.26010261809455e-16,1.41931257879243e-16,-1.17939886251609e-16,-1.28618301860262e-16,-2.78560930812374e-16,-1.13491468836533e-16,-2.15020734712345e-17
"t12",-0.106713294603647,-0.00743506844345021,0.00279065149348967,0.0556330422603198,0.243181027005796,-0.052239294791613,0.00301941192095491,-0.00374113137995454,0.144662102992484,-0.000104875796236178,0.0403025497639715,-0.0170497059869483,1.81521642443884e-05,-3.59451646074474e-05,0.000104012614549967,-0.000129481776115273,0.000162807183236049,-0.00334486643633984,0.0325878974310754,-0.0173257152987151,0.000171982312113631,-0.62213636539964,0.00864491380658782,-7.75646321643599e-05,-0.00745734196270774,3.65080002369048e-06,1.63626833821292e-06,0.0108420065014828,0.000306081376321288,4.0557544628531e-05,-0.0310465369415725,0.00044817070293881,-0.00112856778114282,0.00210020723484109,-0.000273332874453055,1.62037816789908e-06,0.000129639920598971,-2.44108704430924e-06,-0.00352573655561889,0.00756602119900503,-0.00355446941365315,-2.14814125511241e-17,3.60189581690834e-05,5.9452214208935e-05,0.00122322771525379,-0.00150617924313395,0.00167053797345884,0.00012211148310946,0.000103542129066999,-4.81339654819428e-06,-3.2981621118563e-06,-8.52130406314693e-06,-4.95456435677497e-05,0.707106781186547,5.12463183826155e-06,1.06048116658269e-07,1.59039448277554e-14,0.000353064322196541,2.03108749953941e-15,-6.63117874705894e-16,9.87142914658843e-16,-1.58209014593075e-05,-8.51327422652005e-17,-3.2774916520616e-16,-1.29831315728571e-15,-1.22888437315629e-06,1.61972590638468e-15,-7.6847412143166e-17,2.87214622113968e-16,-6.51075048481257e-16,-1.86152882403667e-16,-9.36390819287454e-16,1.31200696955338e-16,4.17020267607592e-16,3.59418079516621e-16,-4.83367353729391e-16,7.86226084271791e-16,1.72174399873411e-16,-1.56880417345304e-16,-2.18861989814528e-16,-1.96450247329519e-16,-1.50883864080443e-16,-4.14713233699506e-17,2.31730324203223e-16,2.41442481805149e-17,-2.92452973091342e-16,2.60943214587611e-16,6.00287387256438e-17,-1.82638226156281e-16,3.19751405673202e-17
"t13",-0.106713294603647,-0.00743506844345027,0.00279065149348972,0.0556330422603199,0.243181027005796,-0.0522392947916129,0.00301941192095505,-0.00374113137995456,0.144662102992484,-0.000104875796235906,0.0403025497639719,-0.0170497059869482,1.81521642445413e-05,-3.59451646072245e-05,0.000104012614549713,-0.000129481776115334,0.000162807183236145,-0.00334486643633971,0.0325878974310746,-0.0173257152987153,0.000171982312113353,-0.622136365399638,0.00864491380658762,-7.75646321642848e-05,-0.00745734196270767,3.65080002377785e-06,1.63626833785542e-06,0.0108420065014824,0.000306081376321524,4.05575446282163e-05,-0.0310465369415729,0.000448170702939426,-0.00112856778114246,0.00210020723484188,-0.000273332874453223,1.62037816820071e-06,0.000129639920598568,-2.44108704346915e-06,-0.00352573655562028,0.0075660211990056,-0.00355446941364901,2.17205172886168e-15,3.60189581696261e-05,5.9452214211258e-05,0.00122322771525278,-0.00150617924312913,0.00167053797346573,0.000122111483113817,0.000103542129065929,-4.81339654793552e-06,-3.29816211253911e-06,-8.52130406601229e-06,-4.95456435591408e-05,-0.707106781186549,5.12463183275826e-06,1.06048115331154e-07,-1.70974345792274e-14,0.000353064322204878,-2.05846567025727e-15,7.68132137198833e-16,-9.70985099231725e-16,-1.58209014655485e-05,3.70767190904611e-17,2.52586004750892e-16,5.44425750111399e-16,-1.22888437160161e-06,-1.67930013975197e-15,1.52611690337531e-16,-1.64913293515049e-16,6.77619696046152e-16,1.16775062238906e-16,1.63473782221916e-15,-1.41508062800513e-16,-4.60889868095018e-16,-3.77011186428983e-16,4.52656054272764e-16,-8.4011885144699e-16,-2.01445554687727e-16,5.63585921916947e-17,2.64060205524053e-16,2.64286703980131e-16,1.40158787621767e-16,1.40190514660259e-16,-1.24487003509667e-16,-9.24866819539823e-17,1.76244201915746e-16,-6.14539962968551e-16,1.7502683858511e-17,2.17021310968004e-16,7.8582385707008e-17
"t38",-0.123197498473771,-0.0214704948753652,-0.00491687690449011,-0.018813705861496,0.137966602019016,-0.0331928837371484,0.00316985582366324,-0.00535888996268296,-0.202033809036987,-1.00894894192476e-06,-0.386253568688887,-0.0765041009773046,8.25674413093036e-05,0.0021806357212507,-0.0387396003198097,0.000713697346395769,-0.00044022747618854,0.0053911372445357,-0.0380193421041628,0.00156056768997944,-1.26246770607572e-05,0.0247490501007148,0.000671895927626612,-1.30405799201137e-05,-0.0091055919557326,8.51124344281688e-07,3.84821333919314e-07,9.53362983506234e-05,-0.500419238743565,2.60931240061305e-05,-0.0524597912533483,-4.96590947058276e-05,-9.92693021459128e-06,0.000600512490538386,-8.16555389533106e-05,5.38080809449077e-07,4.49886318586244e-05,-9.18140450487378e-07,-0.00630847356345312,0.00270285289845121,-0.00699593065317645,2.47976932510081e-15,1.26852594902225e-05,0.000114264458812145,0.000433547206446704,-0.00292760534803227,0.000614729941676791,4.54114128393282e-05,3.88779572352839e-05,-1.85289509194559e-06,-1.28609548481163e-06,-3.32538178883068e-06,-1.98043623829041e-05,-1.04779623277706e-15,2.10454446633848e-06,4.36037504704813e-08,2.55351295663786e-15,0.000694078371941764,-7.04327188936693e-16,-4.02628115127505e-15,-5.17875611347341e-15,-3.1173707962427e-05,5.66963757349619e-15,-1.13760927316518e-13,-0.707106781186547,-5.25501413845854e-07,4.7790343313441e-16,8.83297941965991e-15,-5.58926915770834e-15,1.28416044241604e-15,-2.02334325090233e-16,2.23769909203951e-15,1.74649575674524e-15,1.31908755649308e-16,-2.57660755805503e-16,5.57562854049635e-16,9.82615964815802e-16,-1.10679371359967e-15,3.48381412748592e-16,3.17846647154099e-16,6.02606459102174e-16,-6.43619822603732e-16,6.95983547426056e-16,3.78432333700261e-16,5.29167207083416e-16,-2.9423499393768e-16,-2.53490454096472e-16,1.98515073451043e-16,-2.8562127850316e-16,-1.97442042329326e-17
"t39",-0.123197498473771,-0.0214704948753653,-0.0049168769044905,-0.0188137058614959,0.137966602019016,-0.0331928837371485,0.00316985582366316,-0.00535888996268292,-0.202033809036986,-1.00894894202293e-06,-0.386253568688887,-0.0765041009773045,8.25674413092161e-05,0.00218063572125078,-0.0387396003198097,0.000713697346395878,-0.000440227476188457,0.00539113724453589,-0.0380193421041628,0.00156056768997941,-1.26246770607569e-05,0.0247490501007141,0.000671895927627092,-1.30405799199435e-05,-0.00910559195573253,8.51124343893478e-07,3.84821333788183e-07,9.5336298351012e-05,-0.500419238743564,2.60931240061475e-05,-0.0524597912533485,-4.9659094705394e-05,-9.9269302141726e-06,0.000600512490538399,-8.16555389532553e-05,5.38080808090988e-07,4.49886318585662e-05,-9.18140449920928e-07,-0.00630847356345304,0.00270285289845104,-0.00699593065317723,2.11498386334931e-15,1.26852594901708e-05,0.000114264458812551,0.000433547206448036,-0.00292760534803177,0.000614729941676611,4.54114128382147e-05,3.88779572351563e-05,-1.8528950930971e-06,-1.28609548329297e-06,-3.32538178878562e-06,-1.98043623815859e-05,6.2571617244794e-16,2.10454446907472e-06,4.36037467842576e-08,-8.88178419700125e-16,0.000694078371945277,6.23078155553525e-16,4.34903936386478e-15,5.22584814511599e-15,-3.11737079513352e-05,-5.54453952203649e-15,1.13855623226237e-13,0.707106781186548,-5.25501467578579e-07,-5.32094153768579e-16,-8.71935351731457e-15,5.28199942272233e-15,-1.36978734855873e-15,4.70485604944161e-16,-9.79684377449394e-16,-1.8657161780594e-15,-1.20696294387882e-16,2.53134872818962e-16,-6.90517381319201e-16,-1.02136627566373e-15,1.23535911748824e-15,-1.87430545728168e-16,-7.86581835759937e-17,-5.68392926332734e-16,3.92013586134702e-16,-6.20023631907265e-16,-2.46906861313358e-17,-5.51868409903239e-16,1.87013882863787e-16,3.86547785481397e-16,-1.66021958259933e-16,1.95761124041394e-16,2.05063196446109e-16
"t59",-0.123211061543732,-0.0214769190792717,-0.0049188269074904,-0.0188223377083254,0.138106371067043,-0.0332353007095891,0.00317484027872955,-0.00536745357912768,-0.202367663379539,-1.01097604873876e-06,-0.387216211520845,-0.0767356283933233,8.28393410309584e-05,0.0021900983264783,-0.0389095606142103,0.000717116062702282,-0.000442542085348326,0.00542240858550782,-0.038257046925837,0.00157922320471915,-1.27803036884356e-05,0.0250757978808328,0.000684423760807013,-1.3439759511676e-05,-0.00962089786688878,9.22164405291053e-07,4.18380656900489e-07,0.000175342486530672,0.499578521700138,2.50867965516132e-05,-0.0507600828374461,-4.83474801466353e-05,-9.67782003033081e-06,0.000591046936343567,-8.04344397113117e-05,5.31152832649348e-07,4.44464770487736e-05,-9.07986161888695e-07,-0.00624120520240148,0.00267481194782829,-0.00692717560451572,2.56165259181342e-15,1.25642447812127e-05,0.000113174647180556,0.000429423345382124,-0.002900693051789,0.000609179193906221,4.50042033240857e-05,3.85323607811297e-05,-1.83695681686384e-06,-1.27527129504951e-06,-3.29743301451494e-06,-1.96455421308876e-05,9.22585940654287e-16,2.0886338051578e-06,4.32749710348729e-08,1.66533453693773e-16,0.00068896081936974,-6.26115450076098e-16,6.92879967853183e-16,-4.97016076014978e-16,-3.09549231636018e-05,-7.40229283861794e-16,-3.48644248231186e-16,1.14994744766984e-15,-5.21911496753427e-07,-6.06286416475769e-16,-3.00855345585471e-15,4.44455802752922e-15,-1.00929267703304e-15,-7.52858616860504e-14,0.707106781186547,2.14577211336179e-14,3.50905526674629e-15,-1.59255380959711e-16,3.07432344968484e-16,1.28138556390829e-16,2.89476894393156e-15,3.91260147785723e-16,9.55439103896347e-16,1.07577650891025e-15,2.2379736117798e-16,1.96894137843973e-16,5.29926548521602e-17,-1.78983097113978e-16,6.77798714894578e-17,-5.2765617805368e-16,-7.70359757782543e-17,2.78825396893218e-16,7.38220283010025e-16
"t60",-0.123211061543732,-0.0214769190792716,-0.00491882690749038,-0.0188223377083253,0.138106371067043,-0.033235300709589,0.00317484027872961,-0.00536745357912785,-0.202367663379539,-1.01097604860795e-06,-0.387216211520845,-0.0767356283933232,8.28393410308834e-05,0.00219009832647829,-0.0389095606142106,0.000717116062702276,-0.000442542085348348,0.00542240858550765,-0.0382570469258366,0.00157922320471913,-1.27803036885322e-05,0.0250757978808325,0.000684423760806717,-1.34397595121641e-05,-0.0096208978668885,9.22164405112937e-07,4.18380656822479e-07,0.000175342486530616,0.499578521700135,2.50867965516413e-05,-0.0507600828374464,-4.83474801465809e-05,-9.67782003053602e-06,0.000591046936343623,-8.04344397116846e-05,5.31152832947643e-07,4.44464770491187e-05,-9.07986161785883e-07,-0.00624120520240086,0.00267481194782811,-0.0069271756045145,1.32147385804204e-15,1.25642447807517e-05,0.000113174647181246,0.000429423345381186,-0.0029006930517896,0.000609179193907202,4.50042033233007e-05,3.8532360781256e-05,-1.83695681762021e-06,-1.2752712959784e-06,-3.2974330133469e-06,-1.9645542129624e-05,-9.91932194744678e-16,2.08863380571884e-06,4.32749696521742e-08,-1.66533453693773e-15,0.00068896081937004,7.79867347566319e-16,-7.06014291151225e-16,9.38408826846113e-16,-3.09549231665436e-05,4.88522845117404e-16,1.50419741059732e-16,-1.60998268185919e-15,-5.21911495436165e-07,6.73851522133547e-16,2.95340507747599e-15,-4.10448960705982e-15,1.15672874129806e-15,7.50557035177918e-14,-0.707106781186549,-2.14323330914459e-14,-3.56799546498851e-15,1.5428693495227e-16,-1.8496258629932e-16,-9.21409694604561e-18,-2.86861207581543e-15,-6.09827178424609e-16,-1.2387124503834e-15,-1.05502325966836e-15,-1.15041673674925e-16,-1.89306275174556e-16,-5.53458017936804e-17,1.22673543521968e-16,-5.51107521244117e-17,4.435833561099e-16,1.4525636127245e-16,-2.21855507300691e-16,-7.45041681026517e-16
