"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t18",-0.0956298710063789,-0.00137581178684348,0.0479199802690276,0.00173826188350329,0.336031354945236,-0.133469558603821,0.0612642456172166,-0.017293773800929,0.00119871622565818,-0.129379440495666,0.041851989699376,-0.0121046356302077,0.000268729879241394,8.06101973045179e-05,0.00163723124538075,-0.00147215899890734,0.00812040018245404,-0.0575549204856032,-0.000183305440348051,0.246409406625111,-2.37554704489275e-07,0.000285318544303869,-3.42065899990053e-06,2.44849712462211e-08,0.50643789672046,-0.00021335329869935,0.000222275221204695,-0.00493436578641041,0.00863091253486764,-8.61925843434493e-05,4.95005372178888e-06,0.00188701703559523,-0.00335552877567698,3.56880897046526e-05,0.0586601172202599,-0.000370119592461473,0.00256624765246311,-1.84275436787266e-05,-1.26957997099073e-06,-5.84164917753965e-17,-0.000697398687909144,0.000103409928593008,-1.54235231012694e-07,-6.7899966259814e-07,-1.20701015987021e-05,-8.38746225735292e-06,1.47446512533088e-08,4.77829915721528e-06,1.95579599621467e-06,9.98336242591897e-07,6.53723293784129e-05,-3.52606604951889e-06,-1.41568375254044e-05,0.000155150883623273,2.50550952758855e-06,5.39249689834914e-15,-0.707106781186548,1.07190821669046e-06,1.27168968357292e-16,3.89295640344747e-15,-2.85579125415994e-06,-8.63719396439401e-16,-3.51318661454078e-16,-4.56737296018945e-16,5.86395774906347e-06,4.12573024113574e-16,-6.17692501106193e-07,-1.5691941729786e-16,-8.537595123247e-17,-4.08103756998368e-16,-1.48067834839166e-16,-1.03099822510275e-17,-1.05040615032058e-16,7.96883491296161e-07,1.72161138136461e-16,-2.48236533420347e-18,8.0377838945257e-17,1.07426314568486e-16,-1.71264676040603e-17,6.60467723993877e-17,1.50198429334772e-16,1.5296817329904e-16,7.23782946889339e-17,-5.37146286878154e-17,6.14859439703051e-17,2.54558982459974e-16,1.50269263249796e-16,3.76692388321443e-16,1.1460858193922e-16,4.22329666026809e-19
"t19",-0.0956298710063791,-0.00137581178684348,0.0479199802690276,0.00173826188350338,0.336031354945237,-0.133469558603821,0.061264245617217,-0.0172937738009289,0.00119871622565821,-0.129379440495666,0.0418519896993761,-0.0121046356302078,0.000268729879241455,8.06101973047471e-05,0.00163723124538084,-0.00147215899890714,0.00812040018245376,-0.0575549204856028,-0.000183305440349071,0.24640940662511,-2.37554704193315e-07,0.000285318544304626,-3.42065899928377e-06,2.44849713219551e-08,0.506437896720461,-0.000213353298700092,0.00022227522120451,-0.00493436578640944,0.00863091253486749,-8.61925843423753e-05,4.95005372228804e-06,0.00188701703559464,-0.00335552877567701,3.56880897049639e-05,0.0586601172202549,-0.000370119592461585,0.00256624765246446,-1.8427543677985e-05,-1.26957997103874e-06,-2.70380606712773e-16,-0.000697398687908368,0.000103409928592657,-1.54235230956299e-07,-6.78999662750205e-07,-1.20701016005847e-05,-8.38746225492009e-06,1.4744652568285e-08,4.77829915784111e-06,1.95579599695101e-06,9.98336236650839e-07,6.5372329376605e-05,-3.52606605249943e-06,-1.41568375253171e-05,0.000155150883642198,2.50550951965017e-06,-4.64824404805207e-15,0.707106781186547,1.07190821912661e-06,-5.35878439477149e-17,-3.56178181639183e-15,-2.85579125894246e-06,8.56162636213248e-16,3.82579269831616e-16,2.96727268521033e-17,5.86395775056607e-06,-5.03192782103133e-16,-6.17692496923485e-07,1.1321398835667e-16,7.420741976264e-17,4.98930083265104e-16,1.18875845967549e-16,7.19259322326674e-17,-6.53369614886051e-17,7.96883492967857e-07,-2.9135914276257e-18,-4.88716250086485e-16,-1.83605166898381e-16,-7.09357202614669e-17,-3.70391648353565e-17,-4.93973361175294e-17,-1.56274460481646e-17,-7.44178082259341e-17,-8.92937264501414e-17,-1.52929474636456e-17,4.89876951644025e-17,2.08280536854529e-16,-5.46972041436079e-17,3.6123783145627e-16,5.2823308490517e-17,2.52370554321156e-17
"t24",-0.0957041571527556,-0.00137898884569246,0.0480523169442519,0.0017447264379375,0.338042409510796,-0.134532695706949,0.0617980504920353,-0.0174683704124788,0.00121533336268725,-0.131302771797674,0.0427060616083181,-0.0123664834382857,0.000275199892858685,8.2637485845948e-05,0.00168249993568843,-0.00152389381132203,0.00845154787034503,-0.0600602195122843,-0.00019244258363671,0.26818621339175,-3.06205077045255e-07,0.000500635570618672,-8.49149721531281e-06,1.08242054755519e-07,-0.493296658546704,7.64533905448293e-05,0.000109709918254632,-0.00353945432694849,0.00635736360505213,-7.33826875960265e-05,4.35937064970415e-06,0.00167337141240043,-0.00300787712862073,3.21733030368183e-05,0.0529402331067985,-0.000338979881752636,0.00235888714241617,-1.69818549628808e-05,-1.17163857816033e-06,2.74001165449367e-16,-0.000648959316510777,9.63662502525534e-05,-1.43853103579821e-07,-6.35299800208284e-07,-1.13029297066059e-05,-7.86003801749627e-06,1.38298516131095e-08,4.4879914870254e-06,1.83945132552829e-06,9.40734404330737e-07,6.16878292279015e-05,-3.32817947914651e-06,-1.33952102237953e-05,0.000146853890929063,2.37332931530347e-06,2.26206192725985e-15,3.88578058618805e-15,1.01874201437176e-06,1.66754571883065e-13,0.707106781186548,-2.72011336729266e-06,4.89181650323124e-15,1.22742405204381e-15,-3.08691774216961e-15,5.59476207459467e-06,1.06240264218062e-15,-5.89609970203954e-07,6.59557874062106e-16,-5.37706309611623e-16,2.10137422969345e-16,1.77255514212349e-15,9.65373556106494e-16,-3.33906483571542e-16,7.63028135705042e-07,-7.77376182533797e-16,1.11816820061404e-15,2.99760701738103e-16,-1.84015065070945e-16,-1.34304646277553e-16,4.29990762474388e-16,-1.97510678299143e-16,7.19572406654602e-17,-1.78559630947714e-16,-8.92378085083109e-17,-5.38418947967892e-17,-7.8397695868752e-17,-4.17430624026809e-17,2.21333994112852e-16,-5.96772009433643e-17,8.76465869294439e-17
"t25",-0.0957041571527556,-0.00137898884569242,0.0480523169442517,0.00174472643793753,0.338042409510796,-0.134532695706949,0.0617980504920353,-0.0174683704124789,0.00121533336268738,-0.131302771797674,0.0427060616083183,-0.012366483438286,0.000275199892858704,8.26374858459062e-05,0.00168249993568863,-0.00152389381132186,0.00845154787034515,-0.0600602195122844,-0.000192442583636961,0.26818621339175,-3.06205077005431e-07,0.000500635570619747,-8.49149721533294e-06,1.0824205499062e-07,-0.493296658546704,7.6453390544119e-05,0.000109709918254716,-0.00353945432694843,0.00635736360505241,-7.33826875964835e-05,4.359370650034e-06,0.00167337141240004,-0.00300787712862066,3.21733030368836e-05,0.0529402331067989,-0.000338979881752673,0.00235888714241594,-1.69818549622096e-05,-1.17163857779885e-06,-1.13301413530344e-16,-0.000648959316512165,9.63662502509432e-05,-1.43853104520943e-07,-6.35299800311307e-07,-1.13029297083735e-05,-7.86003802006629e-06,1.38298528385112e-08,4.48799148451474e-06,1.8394513270787e-06,9.40734403668922e-07,6.16878292277974e-05,-3.32817948120042e-06,-1.3395210221843e-05,0.000146853890932814,2.37332931858591e-06,-2.22902735163135e-15,-2.77555756156289e-15,1.018742020362e-06,-1.66534445710413e-13,-0.707106781186548,-2.72011336621822e-06,-4.82814931405487e-15,-1.22330946405702e-15,3.0205258414195e-15,5.59476208556415e-06,-1.10197625039805e-15,-5.8960997030396e-07,-5.01623238251816e-16,5.71616462472135e-16,-2.79264710559831e-16,-1.8091775268874e-15,-9.44523007484538e-16,3.58272441014371e-16,7.63028133320958e-07,9.16900544375864e-16,-1.04576122509813e-15,-3.23044114052915e-16,2.16565444945964e-16,1.4481590394201e-16,-2.85699052708772e-16,1.84598598239196e-16,-1.37178403488441e-16,2.47410820342028e-16,2.00321846366419e-17,-3.14702597384769e-16,3.476139430188e-16,3.01152147392183e-16,1.94065764280336e-17,1.78040349829963e-16,-6.63963386122314e-17
"t12",-0.0934554006254018,-0.00128241131392402,0.0440245140939186,0.001547454758486,0.276290335216779,-0.101708976242346,0.0452830588344719,-0.0120459373718239,0.000693820601862534,-0.0707714125069209,0.0154045575162425,-0.00396711662016942,6.62139379112661e-05,1.69541461698399e-05,0.000205290108323859,0.000201239001833689,-0.00277442111712779,0.0255615495329344,0.000125761747968135,-0.587317381945653,6.46479087275675e-06,0.0129532588859585,-0.00011844080084555,1.07953770466603e-06,-0.0132224569041613,-0.000723205847534968,0.00132415911675306,-0.0258921516491693,0.0441681032362987,-0.000343165200807488,1.76382117264805e-05,0.00654354130246716,-0.0111100844541863,0.000115067837255336,0.188149003023376,-0.00109864985281054,0.00745791074282568,-5.27322053955158e-05,-3.60124336888112e-06,-2.20460044566726e-15,-0.0018731156901441,0.000274956195725157,-4.07602226362066e-07,-1.753501296041e-06,-3.09719853701607e-05,-2.14048325780797e-05,3.73713472268314e-08,1.19824752890067e-05,4.85236912258218e-06,2.43902743744721e-06,0.000157843706383952,-8.49558743565426e-06,-3.33986072047341e-05,0.000364941202079633,5.85394664885181e-06,-0.707106781186548,-4.71844785465692e-15,2.42981810316602e-06,2.41068014966835e-15,2.38015121392004e-15,-6.34004976126512e-06,-1.43250701289697e-15,1.8478207525055e-15,-3.36327504641139e-15,1.28060275644427e-05,2.08047835388178e-15,-1.34273090958791e-06,-1.00264392939169e-15,3.01929379790818e-16,-5.20955643517255e-16,-1.32402309606761e-16,1.02339286898956e-15,-1.94162169787775e-17,1.67782598498884e-06,-5.70029266777857e-16,-4.31029140415193e-17,-3.5146996444236e-16,-1.54223802776159e-16,-1.30490096473416e-15,1.55600083731306e-16,2.21663003925434e-16,-1.1311683061251e-16,-1.39321776204425e-16,5.3829116031252e-16,-2.05416089316933e-16,-6.33398062087902e-16,2.66008655184137e-16,-5.55023117194093e-16,-1.99169936478892e-16,3.19646324969137e-16
"t13",-0.0934554006254018,-0.00128241131392393,0.0440245140939186,0.00154745475848597,0.276290335216779,-0.101708976242347,0.0452830588344717,-0.0120459373718239,0.00069382060186244,-0.0707714125069215,0.0154045575162425,-0.00396711662016952,6.62139379109204e-05,1.69541461698391e-05,0.00020529010832377,0.000201239001833188,-0.00277442111712746,0.0255615495329345,0.000125761747968507,-0.587317381945655,6.46479087221114e-06,0.0129532588859583,-0.000118440800845306,1.07953770474097e-06,-0.0132224569041618,-0.00072320584753296,0.00132415911675264,-0.0258921516491698,0.0441681032362992,-0.00034316520080828,1.76382117255201e-05,0.00654354130246682,-0.0111100844541859,0.000115067837256421,0.188149003023377,-0.00109864985281116,0.00745791074282409,-5.27322053960199e-05,-3.60124336888723e-06,1.86631641962053e-15,-0.00187311569014287,0.000274956195725834,-4.07602225018288e-07,-1.75350129766007e-06,-3.09719853662617e-05,-2.14048325774766e-05,3.73713491481081e-08,1.19824752897711e-05,4.85236912313125e-06,2.4390274421882e-06,0.000157843706381696,-8.49558742824704e-06,-3.33986072007646e-05,0.000364941202062817,5.85394661596166e-06,0.707106781186546,6.0507154842071e-15,2.42981809554414e-06,-2.41302174742759e-15,-2.28383564712903e-15,-6.34004976355198e-06,1.48072180168988e-15,-1.78740388932538e-15,2.7458465106187e-15,1.28060275641172e-05,-2.3243999826642e-15,-1.34273090992311e-06,1.01141692868062e-15,-3.43476651410884e-16,4.67521746335371e-16,2.35749764990845e-16,-9.33997449207298e-16,-9.04033373661221e-17,1.6778259858967e-06,6.97696177950165e-16,-1.4168057159122e-16,1.73831077827764e-16,2.39251443672671e-16,1.10584749972999e-15,-1.81620813776878e-16,-1.76260187219683e-16,-1.87955955313217e-17,7.83952972686047e-18,-6.49880010459206e-16,2.00421766897102e-16,-4.3994894290396e-16,-5.33899084758164e-16,-7.78274044288884e-16,-1.64604246681305e-16,-3.59080353928276e-16
"t4",-0.089922391706272,-0.00113876572416549,0.0381302654484774,0.0012685633956803,0.195904107560475,-0.0620006103188253,0.0258558796475724,-0.00599253914503431,0.000191091085325417,-0.0147262932044201,-0.00458148101535807,0.00185053485926479,-6.27936422495267e-05,-2.15071741741766e-05,-0.000554742865561855,0.000758966499823696,-0.0049931485575929,0.0376508354986453,0.000132727551020575,-0.167716413275955,-2.70104322976663e-06,-0.00878074639901374,9.0937556518386e-05,-8.88784396900807e-07,0.00241597224205017,0.000716404253851122,-0.00160382844427604,0.0401709401483852,-0.0713642530605691,0.000886303765973474,-6.07641493335241e-05,-0.024533982058075,0.0489966991557234,-0.000564447734583414,-0.943812311064734,0.00828334657599542,-0.0651934027160631,0.000521633310984307,3.85070825509242e-05,-2.93538397711872e-16,0.0403258227360447,-0.00728614285574871,1.25535203217884e-05,0.000139970147542137,0.00443049557396188,0.00950592019904452,1.01371147102548e-05,0.000926656583443529,0.000218500518241603,6.85277103994626e-05,0.00344473286252954,-0.000178153455764274,-0.00050575406390185,0.00531692199422732,7.85725971096667e-05,5.05674717078062e-16,-3.33066907387547e-15,2.40581638310515e-05,5.12932239681133e-17,-6.04119412265454e-16,-5.31346517188718e-05,-2.26296151151525e-17,-7.86297630070991e-17,-6.83090684887947e-16,9.5690948520537e-05,1.69409405831967e-16,-9.7362341777683e-06,-4.12468819020122e-16,-3.4670490689655e-18,1.316254664038e-16,2.70113295186881e-17,2.43523089389621e-17,-3.35198334200957e-17,1.00938530742986e-05,1.71503829246079e-16,-1.71943478133452e-16,9.23669193961313e-17,-2.77346749691173e-16,-1.78331395294775e-16,-3.73849312269199e-17,-8.28201443332377e-17,1.4450663382769e-16,1.82141810121418e-16,7.25371646971513e-17,3.15840727441043e-19,-1.10650781531432e-16,9.38773312859807e-17,3.87309985430343e-16,7.14198300654648e-17,-2.57131396281111e-17
"t38",-0.108090399667291,0.00836716898075687,-0.0278879372544958,0.000214187497994123,0.0864117573583724,0.0498952590970421,0.000902372093559006,0.00235736186784716,-0.0019989350553077,0.439971276650326,0.0979428600678413,-0.0238873965655931,-0.0670850977374973,0.000119469289561967,0.0021200180717058,-0.00146635518907004,0.00697278746367177,-0.0461933074236591,-0.000126154529503698,0.0243152712888466,1.71797432927098e-06,0.0160425450960689,-3.34455657340265e-05,3.15895451800514e-07,-0.00010704980746401,0.500533491366005,0.000672635651485154,-0.0339202564339841,0.0569600120749815,-4.09376432295568e-05,2.5114134617032e-06,0.000892885037050689,-0.00127024650477545,1.06870803854393e-05,0.0164986210382886,0.000946488792753481,-0.000906944779112031,1.01548425691613e-05,8.74106040009488e-07,-4.883736585845e-16,0.00179104588046526,-0.00238620529879629,6.2142104725787e-07,8.53644723825906e-06,0.00029039184667973,0.00370274765825503,6.57989494321811e-07,6.6057496094605e-05,1.67145067256084e-05,5.74360389211478e-06,0.000308264146137165,-1.61308044850806e-05,-5.29242014558248e-05,0.00284605601872997,8.05745117171481e-06,-3.59373717603084e-15,-1.11022302462516e-16,2.86828531114524e-06,2.83193401194669e-15,2.96449541593609e-15,-3.40307407502362e-05,5.94208880705287e-15,1.46226309982006e-14,0.707106781186549,6.41632224833953e-05,1.53952901528254e-14,-1.37302470790183e-06,-1.33787223423629e-14,-2.05885464827995e-15,-1.13594128755472e-15,-1.08293541906545e-15,-1.86309598579193e-15,4.69268504666431e-16,7.44284978575397e-06,-1.28409200875049e-15,3.63494601169134e-16,-6.49474994271287e-17,3.08682601055513e-17,5.32932997735592e-16,-1.22277105359295e-15,1.10522055938256e-16,-1.16339580382304e-16,3.71094775260112e-16,-2.44139955905924e-17,2.46741941840059e-16,6.58401249471007e-17,2.35909642132875e-16,3.21170117427041e-16,1.53933127813817e-16,9.64837719906554e-17
"t39",-0.108090399667291,0.00836716898075691,-0.0278879372544958,0.000214187497994178,0.0864117573583724,0.0498952590970421,0.000902372093558979,0.00235736186784719,-0.00199893505530775,0.439971276650326,0.0979428600678412,-0.023887396565593,-0.0670850977374974,0.000119469289561992,0.00212001807170568,-0.00146635518907009,0.00697278746367174,-0.0461933074236588,-0.000126154529503537,0.0243152712888472,1.71797432934243e-06,0.0160425450960689,-3.34455657338959e-05,3.1589545174666e-07,-0.000107049807463871,0.500533491366007,0.000672635651485055,-0.0339202564339842,0.056960012074982,-4.09376432292367e-05,2.51141346180163e-06,0.000892885037050928,-0.00127024650477545,1.06870803852592e-05,0.0164986210382894,0.000946488792752168,-0.000906944779111907,1.01548425688331e-05,8.74106040220356e-07,2.44963107929238e-16,0.00179104588046461,-0.00238620529879607,6.21421047419794e-07,8.53644723934193e-06,0.000290391846680857,0.00370274765825403,6.57989493383808e-07,6.60574960951472e-05,1.67145067262168e-05,5.74360389251029e-06,0.00030826414613637,-1.61308044865056e-05,-5.29242014552519e-05,0.00284605601872944,8.05745116908475e-06,2.89076219432857e-15,8.32667268468867e-16,2.86828531071037e-06,-2.7417880882332e-15,-3.18329995943455e-15,-3.40307407506788e-05,-5.97540163186081e-15,-1.47551967586179e-14,-0.707106781186547,6.41632224308878e-05,-1.56716517168571e-14,-1.37302470753641e-06,1.34780392819432e-14,2.02300514736242e-15,1.17304803736373e-15,1.04870649614361e-15,1.87084521799534e-15,-5.75259839817868e-16,7.44284978575174e-06,1.37775524815904e-15,-4.0415772330776e-16,-2.05909330992901e-17,3.30765490432943e-17,-5.49821373656118e-16,1.41373856533633e-15,-1.8687220979112e-16,8.53033873614782e-17,-3.53969590120371e-16,-1.50836531110455e-16,-3.16739848953966e-16,1.8354673641436e-16,-1.42506222425249e-16,1.04598504709026e-16,-1.45319668484395e-16,-1.00129903339904e-16
"t59",-0.108111618900484,0.00837204727207756,-0.0279073766765078,0.000214388438689428,0.0865420347836929,0.0499952582739984,0.000904349492126755,0.00236334242144384,-0.00200588237995219,0.441610087755426,0.0984419920185003,-0.0240163432128582,-0.06748755619301,0.000120217472381841,0.00213459284633686,-0.00147911062235167,0.00704293618120035,-0.0466885472433721,-0.000127697547226906,0.0248308081816629,1.82469704592914e-06,0.0181389878214029,-4.00302587275084e-05,4.04444656015526e-07,-0.00036965665454558,-0.499447838138346,0.000548045828342242,-0.0309910050735484,0.0524406445695764,-3.92461140852095e-05,2.4296990553593e-06,0.000865430860201709,-0.00123472914111972,1.0403967429675e-05,0.0160661652239531,0.000925266658448122,-0.000887456174067575,9.94329944626879e-06,8.56215428283262e-07,2.87187699297475e-16,0.00175820246125402,-0.00234333088432509,6.10392438345367e-07,8.39186838306214e-06,0.000285537139680007,0.00364153179524745,6.47262207639069e-07,6.50037586074388e-05,1.64536553866395e-05,5.65676200505613e-06,0.000303715036181757,-1.58938119238461e-05,-5.21799026208498e-05,0.00280627843092095,7.94640610013798e-06,2.34629811578689e-16,1.38777878078145e-16,2.83119426899508e-06,1.00932869145804e-16,-9.16707809935163e-16,-3.36097694402173e-05,3.67473104511118e-19,-4.83456154797382e-17,-4.24209125672672e-16,6.3397052619361e-05,-5.64184288633256e-16,-1.35679229165005e-06,-1.35043994843604e-15,-1.32248230818423e-15,-2.28004588276635e-15,-1.8260177695494e-15,2.26875694175431e-15,1.59812716595726e-15,7.36077638603801e-06,2.29036805790915e-13,0.707106781186548,9.56638853809107e-15,-1.91959826624413e-15,-1.31449214256189e-16,-6.9236973378424e-16,2.73016749855038e-16,4.70980816558592e-16,-3.4476976949504e-16,1.19420134798238e-15,-2.54505262280608e-16,5.34326645523098e-16,4.2471793128534e-16,-9.32251036968921e-17,3.1617898680934e-16,-1.2251479718019e-16
