"accepted_species","sorted"
"t49",-1.85757733430159
"t42",-1.85842214410457
"t23",-1.38962852007511
"t24",-1.41786020624679
"t61",-1.67693384509987
"t62",-1.6736258888955
"t15",-1.71868475329018
"t76",-1.45985343991579
"t77",-1.48599714190585
"t29",-1.54996241067564
"t30",-1.55784394952157
"t5",-1.46511453462035
"t19",-1.19455513700811
"t57",-1.05995287499229
"t58",-1.04544860936062
"t51",-1.10480651649597
"t46",-1.43667511254704
"t47",-1.40690633294797
"t20",-1.27507918467731
"t84",-1.36246454757857
"t85",-1.36971035003274
"t82",-1.39355802261645
"t40",-1.43062634563589
"t48",-1.24322681070584
"t74",-1.18962060602237
"t75",-1.18542987791909
"t68",-1.30724656020867
"t69",-1.34334800387619
"t72",-1.31672572080977
"t73",-1.33440274634078
"t39",-1.22845625698182
"t8",-1.31844603593266
"t22",0.594650733242487
"t31",0.599939289085733
"t33",0.636847553150075
"t88",0.567945469220899
"t91",0.588445899719548
"t92",0.577111663461667
"t65",0.630619319549541
"t66",0.593630759287409
"t41",0.614542308425021
"t83",0.515191154802176
"t93",0.530420119962145
"t94",0.543084047927985
"t26",0.51736905141786
"t27",0.486307138289112
"t7",0.587376770650417
"t2",0.54509350896511
"t9",0.464508119265308
"t54",0.267769771612137
"t32",0.270798656264165
"t52",0.186801903342046
"t53",0.179485814498381
"t50",0.206235484177598
"t86",0.262993618452393
"t87",0.274823419359104
"t97",0.362669093592582
"t98",0.36246809627255
"t56",0.387200357163344
"t63",0.389239126202737
"t64",0.408629639334883
"t34",0.444651194096316
"t10",0.335664013091705
"t11",0.289591789122445
"t43",NA
"t44",NA
"t55",NA
"t78",0.449043402987449
"t79",NA
"t1",0.468636831663273
"t3",NA
"t4",0.544093734015077
"t35",NA
"t28",NA
"t67",NA
"t89",0.762722643805101
"t90",0.772147779599456
"t21",0.849814425953797
"t14",NA
"t99",0.734159099845272
"t100",NA
"t16",1.1500392284179
"t17",1.25478559731655
"t37",1.14103105476729
"t38",1.09369837915719
"t25",1.15299298037433
"t18",1.13085331629694
"t12",1.13108991984014
"t13",1.14982541110207
"t36",0.968195641079972
"t70",1.01256127101902
"t71",0.988438550219732
"t59",0.961677201792742
"t60",0.969240650917307
"t80",0.988343161279546
"t81",0.977486512424485
"t45",1.02333572475123
"t6",1.0256845247058
"t95",1.1173165787068
"t96",1.10810960834399
