"accepted_species","trait_ARD"
"t1","0"
"t28","1"
"t57","1"
"t90","1"
"t94","1"
"t95","1"
"t40","1"
"t87","1"
"t103","1"
"t116","1"
"t117","1"
"t68","1"
"t138","1"
"t139","1"
"t166","1"
"t167","1"
"t106","1"
"t141","1"
"t142","1"
"t168","1"
"t177","0"
"t178","1"
"t158","1"
"t197","1"
"t198","1"
"t108","1"
"t199","1"
"t200","1"
"t88","1"
"t89","1"
"t111","1"
"t125","1"
"t185","1"
"t186","1"
"t156","1"
"t96","1"
"t82","1"
"t50","1"
"t22","1"
"t23","1"
"t18","1"
"t19","1"
"t55","1"
"t56","1"
"t84","1"
"t85","1"
"t53","1"
"t149","1"
"t150","1"
"t48","1"
"t67","1"
"t193","1"
"t194","1"
"t124","1"
"t164","1"
"t165","1"
"t144","1"
"t76","1"
"t41","1"
"t109","1"
"t161","1"
"t162","1"
"t147","1"
"t148","1"
"t102","1"
"t126","1"
"t127","1"
"t92","1"
"t93","1"
"t145","1"
"t146","1"
"t15","1"
"t43","1"
"t110","1"
"t205","1"
"t206","1"
"t99","0"
"t195","0"
"t196","0"
"t163","0"
"t187","0"
"t188","0"
"t13","1"
"t7","1"
"t5","0"
"t10","1"
"t91",NA
"t134","1"
"t151","1"
"t181","1"
"t182","1"
"t143",NA
"t159","1"
"t160","1"
"t97",NA
"t157","1"
"t203",NA
"t204","1"
"t191",NA
"t192","1"
"t132","1"
"t171","1"
"t172",NA
"t135","1"
"t121","1"
"t122",NA
"t130","1"
"t131",NA
"t120","1"
"t34","0"
"t42","0"
"t65","0"
"t66","0"
"t59","1"
"t47","0"
"t175","1"
"t176","1"
"t49","0"
"t44","0"
"t58","0"
"t70","0"
"t71",NA
"t72","0"
"t86","1"
"t115","1"
"t136","1"
"t137","1"
"t119",NA
"t173",NA
"t174","1"
"t62","1"
"t36","1"
"t100","1"
"t101","1"
"t104","1"
"t105","1"
"t113",NA
"t114","0"
"t112",NA
"t107","0"
"t77","1"
"t61","1"
"t51","1"
"t52","1"
"t78","1"
"t79","1"
"t60","0"
"t54",NA
"t20",NA
"t16","0"
"t17",NA
"t33","0"
"t128","0"
"t129",NA
"t98","0"
"t133","0"
"t179","0"
"t180","0"
"t73","0"
"t74","0"
"t140","0"
"t154","0"
"t155",NA
"t83","0"
"t69","0"
"t183",NA
"t184",NA
"t45","0"
"t46","0"
"t8","0"
"t9","0"
"t3","0"
"t4","0"
"t6","1"
"t11","1"
"t63","0"
"t64","0"
"t21","0"
"t24","0"
"t26","0"
"t189","0"
"t190","0"
"t201","0"
"t202","0"
"t38","0"
"t39","0"
"t37","0"
"t14","0"
"t80","1"
"t81","1"
"t27","1"
"t29","1"
"t31","1"
"t32","1"
"t30","0"
"t35","0"
"t118","0"
"t152","0"
"t153","0"
"t169","0"
"t170","0"
"t123","0"
"t75","1"
"t25","0"
"t12","1"
"t2","1"
