"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",NA
"t5",0
"t6",0
"t7",1
"t8",0
"t9",1
"t10",1
"t11",NA
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",0
"t18",0
"t19",0
"t20",0
"t21",0
"t22",0
"t23",0
"t24",0
"t25",0
"t26",1
"t27",0
"t28",0
"t29",0
"t30",1
"t31",0
"t32",1
"t33",0
"t34",1
"t35",0
"t36",NA
"t37",0
"t38",0
"t39",0
"t40",0
"t41",1
"t42",NA
"t43",1
"t44",1
"t45",0
"t46",0
"t47",0
"t48",0
"t49",0
"t50",0
"t51",0
"t52",0
"t53",0
"t54",1
"t55",0
"t56",0
"t57",0
"t58",NA
"t59",0
"t60",0
"t61",0
"t62",0
"t63",1
"t64",0
"t65",0
"t66",0
"t67",0
"t68",0
"t69",0
"t70",NA
"t71",0
"t72",0
"t73",0
"t74",0
"t75",NA
"t76",0
"t77",0
"t78",0
"t79",NA
"t80",0
"t81",0
"t82",NA
"t83",0
"t84",0
"t85",0
"t86",0
"t87",0
"t88",1
"t89",0
"t90",0
"t91",1
"t92",1
"t93",0
"t94",1
"t95",0
"t96",0
"t97",0
"t98",0
"t99",0
"t100",NA
"t101",0
"t102",0
"t103",0
"t104",0
"t105",0
"t106",1
"t107",1
"t108",NA
"t109",0
"t110",0
"t111",0
"t112",0
"t113",0
