,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,6.902858,1.7208365,4.6476264,6.475914,8.07187,5.797485,0.06927672,6.958044,4.292206,6.490405,4.356743,7.255833,3.7731225,2.9899797
t2,6.8449636,1.7513334,4.6717277,6.5255547,8.053164,5.768186,0.104180135,7.010691,4.259638,6.5213895,4.322629,7.210802,3.8310294,2.9853897
t3,6.9524813,1.7000147,4.6126833,6.5156293,8.112623,5.7466807,0.06612919,6.904601,4.3552966,6.4216614,4.394425,7.2557898,3.8095717,3.0703056
t4,6.902673,1.66057,4.621704,6.614218,8.120773,5.690067,0.044252783,6.943547,4.3447485,6.4299536,4.367606,7.2434325,3.8141491,3.0852644
t5,6.7679195,1.7480162,4.7082686,6.6576886,8.037472,5.7071195,0.12145739,7.077046,4.240291,6.5567236,4.279031,7.1577916,3.893189,2.9893425
t6,6.877373,1.9062339,4.79133,6.5197277,7.918644,5.823517,0.26381418,6.979089,4.2317147,6.5225286,4.390305,7.0626464,3.9503934,2.9749234
t7,6.899412,1.9508256,4.7975645,6.427879,7.908744,5.9004397,0.28876567,6.964247,4.2648773,6.5426517,4.4581494,7.060035,3.9988549,2.9302046
t8,6.8067846,1.988075,4.845519,6.43359,7.843392,5.912318,0.3436595,7.05571,4.220747,6.603383,4.3787403,7.00532,4.030123,2.8976662
t9,6.8762627,1.9258012,4.865096,6.4869714,7.8309135,5.8543515,0.29215947,6.9849267,4.192489,6.538484,4.4052606,6.9882836,3.972365,2.9565105
t10,6.784956,1.9751989,4.912138,6.447797,7.7749276,5.909747,0.3882561,7.0800376,4.1609507,6.613926,4.3654904,6.9384866,4.0317426,2.9037535
t11,7.392716,6.1686306,6.3878593,8.395912,5.541909,5.5253563,4.9612856,5.5577164,4.6863317,5.133793,5.604613,6.1853647,5.086911,5.9143486
t12,7.372699,6.2078366,6.409195,8.423936,5.4982247,5.5043106,4.91999,5.5411043,4.766458,5.194995,5.690391,6.1613803,5.1500344,5.9642735
t13,7.4641504,6.2821507,6.4786563,8.490749,5.585995,5.595599,4.943317,5.4696765,4.735536,5.2079115,5.6516004,6.0816684,5.13635,5.8798985
t14,7.4616995,3.1085515,5.2271605,6.6868696,7.3657823,5.847775,1.4521879,6.1156354,4.3350186,5.649722,5.185991,6.4632773,4.729022,3.827906
t15,7.408093,2.8536701,5.219711,6.629985,7.4363785,5.855118,1.1652029,6.3027024,4.3312325,5.850783,5.1071525,6.458729,4.591834,3.605477
t16,7.347339,6.154259,6.371156,8.38184,5.494939,5.481361,4.9946465,5.5756536,4.691452,5.099781,5.6238747,6.2165933,5.0697527,5.9623933
t17,7.5448537,3.153467,5.2553086,6.7662783,7.306684,5.798414,1.4864088,6.0833907,4.2565384,5.6171017,5.0856752,6.4332957,4.6372747,3.8779135
t18,7.4381347,3.0686774,5.2455125,6.6448526,7.362979,5.8614173,1.4242074,6.1538806,4.3681436,5.6883197,5.2097774,6.4439516,4.731827,3.7951999
t19,7.390236,6.2508984,6.4814568,8.493634,5.4751506,5.529172,4.988126,5.4818587,4.669495,5.1588106,5.5748987,6.141644,5.055207,5.989702
t20,7.2131658,9.058279,7.922447,10.367113,6.47172,5.7162466,6.7506547,5.3607774,7.351712,6.7609572,9.494045,5.1886125,6.647814,5.7454433
t21,7.3188643,2.6585886,5.1268973,6.5272818,7.501674,5.7965846,1.0094033,6.4031606,4.431291,5.9570327,5.076615,6.52785,4.5731516,3.5275989
t22,7.4594617,2.9580994,5.172524,6.6381364,7.4127293,5.7637057,1.3100457,6.2159896,4.359289,5.758837,5.1096697,6.491049,4.6474633,3.746578
t23,12.911978,6.6499515,4.7444367,-0.095895484,1.4076378,3.2834852,6.8745365,2.358352,1.3121203,2.2057674,5.447501,-0.18163532,3.1166828,5.80028
t24,7.494132,2.7856002,5.1109962,6.721601,7.520031,5.7359066,1.1060067,6.264846,4.2609396,5.8324423,4.9931326,6.5504065,4.5112796,3.5864418
t25,6.750607,5.965547,6.706056,8.499764,4.6224494,5.085955,6.210445,5.678125,3.0189521,4.26482,3.2713134,6.917878,3.3485973,6.778393
t26,6.7694144,5.9718637,6.704897,8.49619,4.635157,5.0647364,6.1902924,5.667881,3.0592682,4.280285,3.3249774,6.875758,3.3441293,6.781046
t27,7.2983027,8.586336,7.682165,9.437732,5.60051,5.8753576,6.2541876,5.0870137,6.4168863,6.3060417,8.122755,5.4808936,6.632976,6.5949187
t28,8.062978,2.3085308,4.8644037,6.662678,7.746883,5.541265,0.8686381,5.921337,4.303055,5.5530353,5.1690927,6.8304725,4.829494,3.8157742
t29,7.1073847,9.022238,7.9565306,10.580745,6.681491,5.6621065,6.7775173,5.421635,7.3749633,6.8560605,9.633774,5.0608525,6.6020722,5.386469
t30,7.9285884,2.3224373,4.9271975,6.577886,7.698643,5.66772,0.8338954,6.0419493,4.423458,5.656975,5.1641855,6.733832,4.690731,3.7060206
t31,7.4533553,2.891106,5.2267795,6.7049365,7.4446807,5.841589,1.1813444,6.2407365,4.242598,5.7774844,5.0636754,6.4415097,4.5659466,3.6301649
t32,7.3935566,2.876707,5.1546593,6.641349,7.412385,5.776127,1.2238634,6.253838,4.421088,5.838248,5.0704203,6.4759393,4.6044955,3.6847725
t33,7.2305236,8.586566,7.6577196,9.508087,5.687008,5.7930646,6.3308287,5.011155,6.3855243,6.257762,8.129971,5.491525,6.6073523,6.607851
