"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147"
"t1",0,1.06445607195181,1.63968787317852,2.57706517880912,3.70804732587345,4.66208595594443,5.02062263316061,7.4992528027697,6.47429932329752,6.68716756100186,8.00452090782257,7.61294633558037,7.33509993602277,8.7314126622192,10.7141812617442,8.49192377654286,8.01087312340494,8.25321164854548,8.63828800366481,11.0465560071229,10.8738147486218,9.07261662952162,11.0465560071229,11.0465560071229,9.77492051421932,9.56108151198828,9.22026734465041,9.53148878369603,11.0465560071229,11.0465560071229,10.4184796927987,10.2498564187081,9.67103195709814,9.87884166909067,11.0465560071229,10.801481243072,11.0465560071229,10.01464498014,10.3063395781974,9.88007977088738,10.193521493035,10.0585523760368,11.0465560071229,11.0064572816082,9.93115557123124,11.0465560071229,11.0465560071229,11.0465560071229,10.2482653343711,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,10.8317655519631,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,10.5445744555326,11.0465560071229,11.0465560071229,10.7791294097608,10.5241577540702,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,10.8921440462784,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,10.7072909161893,11.0465560071229,10.9650776637119,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,10.9402039397348,11.0465560071229,11.0465560071229,11.020650708549,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229,11.0465560071229
"t2",1.06445607195181,0,1.59913597622735,1.95802583093513,3.08900797799947,4.62153405899326,4.98007073620943,7.45870090581853,6.43374742634634,6.64661566405069,7.38548155994859,6.99390698770639,6.71606058814878,8.11237331434521,10.0951419138702,7.87288442866888,7.39183377553096,7.6341723006715,8.01924865579083,10.4275166592489,10.2547754007478,8.45357728164763,10.4275166592489,10.4275166592489,9.15588116634534,8.9420421641143,8.60122799677642,8.91244943582205,10.4275166592489,10.4275166592489,9.79944034492473,9.63081707083416,9.05199260922415,9.25980232121669,10.4275166592489,10.182441895198,10.4275166592489,9.39560563226602,9.68730023032343,9.26104042301339,9.57448214516104,9.43951302816284,10.4275166592489,10.3874179337343,9.31211622335726,10.4275166592489,10.4275166592489,10.4275166592489,9.62922598649709,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.2127262040891,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,9.92553510765861,10.4275166592489,10.4275166592489,10.1600900618868,9.90511840619622,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.2731046984044,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.0882515683153,10.4275166592489,10.3460383158379,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.3211645918608,10.4275166592489,10.4275166592489,10.401611360675,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489,10.4275166592489
"t3",1.63968787317852,1.59913597622735,0,3.11174508308465,4.24272723014899,3.29573853536829,3.65427521258446,6.13290538219355,5.10795190272137,5.32082014042571,8.53920081209811,8.14762623985591,7.8697798402983,9.26609256649473,11.2488611660197,9.0266036808184,8.54555302768048,8.78789155282102,9.17296790794035,11.5812359113984,11.4084946528973,9.60729653379716,11.5812359113984,11.5812359113984,10.3096004184949,10.0957614162638,9.75494724892595,10.0661686879716,11.5812359113984,11.5812359113984,10.9531595970743,10.7845363229837,10.2057118613737,10.4135215733662,11.5812359113984,11.3361611473475,11.5812359113984,10.5493248844155,10.8410194824729,10.4147596751629,10.7282013973106,10.5932322803124,11.5812359113984,11.5411371858838,10.4658354755068,11.5812359113984,11.5812359113984,11.5812359113984,10.7829452386466,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.3664454562386,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.0792543598081,11.5812359113984,11.5812359113984,11.3138093140363,11.0588376583457,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.4268239505539,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.2419708204649,11.5812359113984,11.4997575679874,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.4748838440103,11.5812359113984,11.5812359113984,11.5553306128245,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984,11.5812359113984
"t4",2.57706517880912,1.95802583093513,3.11174508308465,0,3.55359807023178,6.13414316585057,6.49267984306674,8.97131001267583,7.94635653320365,8.15922477090799,7.85007165218091,7.45849707993871,7.1806506803811,8.57696340657753,10.5597320061025,8.33747452090119,7.85642386776328,8.09876239290382,8.48383874802314,10.8921067514812,10.7193654929801,8.91816737387995,10.8921067514812,10.8921067514812,9.62047125857766,9.40663225634662,9.06581808900874,9.37703952805437,10.8921067514812,10.8921067514812,10.264030437157,10.0954071630665,9.51658270145647,9.72439241344901,10.8921067514812,10.6470319874303,10.8921067514812,9.86019572449834,10.1518903225557,9.72563051524571,10.0390722373934,9.90410312039516,10.8921067514812,10.8520080259666,9.77670631558958,10.8921067514812,10.8921067514812,10.8921067514812,10.0938160787294,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.6773162963214,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.3901251998909,10.8921067514812,10.8921067514812,10.6246801541191,10.3697084984285,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.7376947906367,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.5528416605477,10.8921067514812,10.8106284080702,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.7857546840931,10.8921067514812,10.8921067514812,10.8662014529073,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812,10.8921067514812
"t5",3.70804732587345,3.08900797799947,4.24272723014899,3.55359807023178,0,7.2651253129149,7.62366199013108,10.1022921597402,9.07733868026799,9.29020691797233,7.46251932146703,7.07094474922483,6.79309834966723,8.18941107586366,10.1721796753886,7.94992219018732,7.4688715370494,7.71121006218994,8.09628641730927,10.5045544207673,10.3318131622663,8.53061504316608,10.5045544207673,10.5045544207673,9.23291892786378,9.01907992563274,8.67826575829487,8.98948719734049,10.5045544207673,10.5045544207673,9.87647810644317,9.70785483235261,9.1290303707426,9.33684008273513,10.5045544207673,10.2594796567165,10.5045544207673,9.47264339378446,9.76433799184187,9.33807818453184,9.65151990667949,9.51655078968128,10.5045544207673,10.4644556952527,9.3891539848757,10.5045544207673,10.5045544207673,10.5045544207673,9.70626374801554,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.2897639656075,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.0025728691771,10.5045544207673,10.5045544207673,10.2371278234053,9.98215616771466,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.3501424599228,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.1652893298338,10.5045544207673,10.4230760773564,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.3982023533793,10.5045544207673,10.5045544207673,10.4786491221934,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673,10.5045544207673
"t6",4.66208595594443,4.62153405899326,3.29573853536829,6.13414316585057,7.2651253129149,0,4.00523870346022,6.48386887306931,5.45891539359713,5.67178363130147,11.561598894864,11.1700243226218,10.8921779230642,12.2884906492607,14.2712592487856,12.0490017635843,11.5679511104464,11.8102896355869,12.1953659907063,14.6036339941643,14.4308927356633,12.6296946165631,14.6036339941643,14.6036339941643,13.3319985012608,13.1181594990297,12.7773453316919,13.0885667707375,14.6036339941643,14.6036339941643,13.9755576798402,13.8069344057496,13.2281099441396,13.4359196561321,14.6036339941643,14.3585592301135,14.6036339941643,13.5717229671815,13.8634175652389,13.4371577579288,13.7505994800765,13.6156303630783,14.6036339941643,14.5635352686497,13.4882335582727,14.6036339941643,14.6036339941643,14.6036339941643,13.8053433214125,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.3888435390045,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.1016524425741,14.6036339941643,14.6036339941643,14.3362073968023,14.0812357411117,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.4492220333198,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.2643689032308,14.6036339941643,14.5221556507533,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.4972819267762,14.6036339941643,14.6036339941643,14.5777286955904,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643,14.6036339941643
"t7",5.02062263316061,4.98007073620943,3.65427521258446,6.49267984306674,7.62366199013108,4.00523870346022,0,4.02318054921198,2.9982270697398,3.21109530744414,11.9201355720802,11.528560999838,11.2507146002804,12.6470273264768,14.6297959260018,12.4075384408005,11.9264877876626,12.1688263128031,12.5539026679224,14.9621706713805,14.7894294128794,12.9882312937792,14.9621706713805,14.9621706713805,13.6905351784769,13.4766961762459,13.135882008908,13.4471034479537,14.9621706713805,14.9621706713805,14.3340943570563,14.1654710829658,13.5866466213558,13.7944563333483,14.9621706713805,14.7170959073296,14.9621706713805,13.9302596443976,14.221954242455,13.795694435145,14.1091361572926,13.9741670402944,14.9621706713805,14.9220719458659,13.8467702354889,14.9621706713805,14.9621706713805,14.9621706713805,14.1638799986287,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.7473802162207,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.4601891197902,14.9621706713805,14.9621706713805,14.6947440740184,14.4397724183278,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.807758710536,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.6229055804469,14.9621706713805,14.8806923279695,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.8558186039924,14.9621706713805,14.9621706713805,14.9362653728066,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805,14.9621706713805
"t8",7.4992528027697,7.45870090581853,6.13290538219355,8.97131001267583,10.1022921597402,6.48386887306931,4.02318054921198,0,2.02100872827808,2.23387696598242,14.3987657416893,14.0071911694471,13.7293447698895,15.1256574960859,17.1084260956109,14.8861686104096,14.4051179572717,14.6474564824122,15.0325328375315,17.4408008409896,17.2680595824885,15.4668614633883,17.4408008409896,17.4408008409896,16.169165348086,15.955326345855,15.6145121785171,15.9257336175627,17.4408008409896,17.4408008409896,16.8127245266654,16.6441012525749,16.0652767909649,16.2730865029574,17.4408008409896,17.1957260769387,17.4408008409896,16.4088898140067,16.7005844120641,16.2743246047541,16.5877663269017,16.4527972099035,17.4408008409896,17.400702115475,16.325400405098,17.4408008409896,17.4408008409896,17.4408008409896,16.6425101682378,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.2260103858298,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,16.9388192893993,17.4408008409896,17.4408008409896,17.1733742436275,16.9184025879369,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.2863888801451,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.101535750056,17.4408008409896,17.3593224975786,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.3344487736015,17.4408008409896,17.4408008409896,17.4148955424157,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896,17.4408008409896
"t9",6.47429932329752,6.43374742634634,5.10795190272137,7.94635653320365,9.07733868026799,5.45891539359713,2.9982270697398,2.02100872827808,0,0.48248268095106,13.3738122622171,12.9822376899749,12.7043912904173,14.1007040166137,16.0834726161387,13.8612151309374,13.3801644777995,13.62250300294,14.0075793580593,16.4158473615174,16.2431061030163,14.4419079839162,16.4158473615174,16.4158473615174,15.1442118686139,14.9303728663828,14.5895586990449,14.9007801380906,16.4158473615174,16.4158473615174,15.7877710471932,15.6191477731027,15.0403233114927,15.2481330234852,16.4158473615174,16.1707725974665,16.4158473615174,15.3839363345345,15.6756309325919,15.2493711252819,15.5628128474296,15.4278437304314,16.4158473615174,16.3757486360028,15.3004469256258,16.4158473615174,16.4158473615174,16.4158473615174,15.6175566887656,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.2010569063576,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,15.9138658099271,16.4158473615174,16.4158473615174,16.1484207641553,15.8934491084647,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.2614354006729,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.0765822705839,16.4158473615174,16.3343690181064,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.3094952941293,16.4158473615174,16.4158473615174,16.3899420629435,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174,16.4158473615174
"t10",6.68716756100186,6.64661566405069,5.32082014042571,8.15922477090799,9.29020691797233,5.67178363130147,3.21109530744414,2.23387696598242,0.48248268095106,0,13.5866804999214,13.1951059276792,12.9172595281216,14.3135722543181,16.296340853843,14.0740833686417,13.5930327155038,13.8353712406444,14.2204475957637,16.6287155992218,16.4559743407207,14.6547762216205,16.6287155992218,16.6287155992218,15.3570801063182,15.1432411040872,14.8024269367493,15.1136483757949,16.6287155992218,16.6287155992218,16.0006392848976,15.832016010807,15.253191549197,15.4610012611896,16.6287155992218,16.3836408351709,16.6287155992218,15.5968045722389,15.8884991702963,15.4622393629863,15.7756810851339,15.6407119681357,16.6287155992218,16.5886168737071,15.5133151633301,16.6287155992218,16.6287155992218,16.6287155992218,15.83042492647,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.4139251440619,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.1267340476315,16.6287155992218,16.6287155992218,16.3612890018597,16.1063173461691,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.4743036383773,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.2894505082882,16.6287155992218,16.5472372558108,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.5223635318337,16.6287155992218,16.6287155992218,16.6028103006479,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218,16.6287155992218
