"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t69",-0.0112128503536584,-0.102625797886831,0.0268997180602337,0.00324993254339815,-0.255227585596653,0.151267868926816,-0.00952065879626585,0.0838801483776984,-0.00506503534748459,0.0224161441754557,-0.000469421194839537,0.0114846474347496,-0.00133165533948985,0.00358291389468867,0.0049567604612618,-0.00160071206407719,0.352474740005898,-0.0113783024323844,-0.0288224920814739,-0.00432666997988665,0.00764614039177473,0.0231606927434537,0.00046733765345512,-0.000544934626259009,0.0125649405720518,-0.0117119508782643,0.000442399239117903,-0.000588406522340358,0.000816605947280117,-1.2797642890815e-05,0.494602356263706,0.0732701110848538,-0.00404246408987826,0.0544353608981639,-0.00182259539319191,0.023348422680029,-0.00945421972175229,0.00292972127867942,-0.00777932165881643,0.0124679399655897,-0.0540555022428308,0.0231196033243347,-0.000335336657105383,-0.000137607366769809,-7.67663327102805e-06,-4.66228503670856e-05,-0.000192425478836325,-0.000245189549791588,0.000104231936938815,5.24678500767368e-05,2.08108723451085e-07,-0.00133567556337502,1.70979632253572e-05,0.000106926555928905,8.08144484802345e-05,2.78367844570516e-05,7.24102634566804e-06,4.62930125765814e-05,5.50752007296664e-05,2.90744190914938e-05,9.88200107128125e-05,-0.000822891210245369,-2.77605570877764e-06,-1.08010820562765e-05,-1.14592254065995e-06,9.19980626057304e-05,0.000468025889920468,-0.0159698944219165,0.000226440713040096,2.38821573546371e-05,3.05781913682184e-05,1.52566306816342e-06,2.35367487006488e-07,3.25120238692437e-06,1.92103517709338e-06,-1.45592091612105e-05,-1.47349420424549e-07,-0.0952011478912187,4.00070601647151e-17,2.50857277658834e-17,2.31748214368777e-17,0.110820053822648,-1.37693675905659e-16,-2.18900418624823e-16,1.0169816377914e-16,1.88868018446975e-16,1.74448129552918e-16,3.89364105193857e-17,1.67238185105889e-17,-8.43509290193722e-17,-7.49725802273726e-17,-1.07823906053683e-16,2.08925758637957e-16,3.49113099540332e-17,-1.04625509644851e-16,-2.16840434497101e-17,-2.71592644207619e-17,-7.05815614288063e-17,1.10588621593521e-17,7.27499657737773e-17,1.62250855112456e-16,-2.00990753988078e-16,1.59486139572618e-16,3.2309224740068e-17,-5.19332840620557e-17,4.81385764583564e-17,3.98986399474666e-17,0.0667749939309079,-0.688619457535489
"t70",-0.0112128503536584,-0.102625797886832,0.0268997180602336,0.00324993254339792,-0.255227585596654,0.151267868926817,-0.00952065879626638,0.0838801483776991,-0.0050650353474845,0.0224161441754562,-0.000469421194839334,0.0114846474347498,-0.00133165533948972,0.0035829138946891,0.00495676046126239,-0.00160071206407711,0.3524747400059,-0.0113783024323844,-0.0288224920814738,-0.00432666997988651,0.00764614039177449,0.0231606927434538,0.000467337653455162,-0.000544934626258929,0.0125649405720517,-0.0117119508782644,0.00044239923911784,-0.000588406522340148,0.000816605947280248,-1.27976428911776e-05,0.494602356263711,0.0732701110848546,-0.00404246408987833,0.0544353608981647,-0.00182259539319266,0.0233484226800297,-0.00945421972175169,0.00292972127868014,-0.00777932165881638,0.0124679399655886,-0.0540555022428302,0.0231196033243327,-0.000335336657106849,-0.000137607366771136,-7.67663327161086e-06,-4.66228503641763e-05,-0.000192425478835656,-0.000245189549792833,0.000104231936938644,5.24678500764316e-05,2.08108723536987e-07,-0.00133567556337429,1.70979632230596e-05,0.000106926555928737,8.08144484826046e-05,2.78367844580876e-05,7.24102634485247e-06,4.62930125759609e-05,5.50752007297357e-05,2.90744190920127e-05,9.88200107130379e-05,-0.000822891210243992,-2.77605570991222e-06,-1.08010820554526e-05,-1.14592254072016e-06,9.19980626053685e-05,0.000468025889920763,-0.0159698944219063,0.00022644071303728,2.38821573542002e-05,3.05781913672491e-05,1.52566307136678e-06,2.35367488909111e-07,3.25120239054859e-06,1.92103517448802e-06,-1.4559209162499e-05,-1.47349422332663e-07,0.0952011478912174,-8.5607431467075e-16,1.8446572797145e-16,-1.53170776292186e-15,-0.110820053822646,5.9386680587852e-16,8.24563294089645e-16,1.8912253864177e-15,5.03785063612698e-16,-6.09807913437521e-16,5.49479522190005e-16,9.4119968525599e-16,-7.06798772748184e-16,2.16879997465462e-15,1.96649298947643e-15,3.03146913869933e-16,-4.06970767003259e-16,4.08332186668065e-16,-1.71765719625328e-16,-2.8472731515118e-15,5.24578917051407e-16,3.43439703650322e-16,-3.38227282565144e-15,4.19016381894654e-16,1.62894667198029e-15,-2.28077366671754e-15,2.09349531153615e-16,9.16481449216374e-16,-6.56245318467812e-16,1.23375016896751e-15,-0.0667749939309078,0.688619457535483
"t115",-0.0112128503536588,-0.102625797886831,0.0268997180602337,0.00324993254339785,-0.255227585596654,0.151267868926816,-0.00952065879626583,0.0838801483776989,-0.00506503534748441,0.0224161441754561,-0.000469421194839416,0.01148464743475,-0.00133165533948989,0.00358291389468872,0.00495676046126191,-0.00160071206407738,0.3524747400059,-0.011378302432384,-0.0288224920814739,-0.00432666997988694,0.00764614039177476,0.0231606927434544,0.000467337653455478,-0.000544934626258647,0.012564940572053,-0.011711950878263,0.000442399239118926,-0.000588406522339437,0.000816605947280782,-1.27976428913459e-05,-0.494602356263714,-0.0732701110848549,-0.00404246408988155,0.0544353608981559,-0.00182259539319285,0.0233484226800267,-0.00945421972174922,0.00292972127867734,-0.00777932165881572,0.0124679399655874,-0.0540555022428227,0.023119603324329,-0.000335336657105809,-0.000137607366770929,-7.67663327181707e-06,-4.66228503646788e-05,-0.000192425478835885,-0.000245189549792562,0.000104231936938753,5.24678500759759e-05,2.08108722094093e-07,-0.00133567556337603,1.70979632244098e-05,0.0001069265559291,8.08144484821564e-05,2.78367844568413e-05,7.2410263444516e-06,4.62930125767819e-05,5.50752007301559e-05,2.90744190909922e-05,9.88200107122196e-05,-0.000822891210244324,-2.77605570905496e-06,-1.08010820553091e-05,-1.14592254092169e-06,9.19980626064764e-05,0.000468025889920609,-0.0159698944218972,0.00022644071303876,2.38821573530559e-05,3.05781913660564e-05,1.52566306920454e-06,2.35367486977292e-07,3.25120238918733e-06,1.92103517683246e-06,-1.45592091616486e-05,-1.47349421671996e-07,-0.0352733363098812,-0.0867747125213862,0.0179971610154056,-0.14996176841555,0.104879555509723,0.0363926365308767,0.0467953471115663,0.224002700417174,0.0713111059641199,-0.0291874877099298,0.0607805003493879,0.0987259466197335,-0.0726803570336913,0.185119828610027,0.18528892010718,0.0746657227218132,-0.0663179195774977,0.00192741573949323,-0.0283763621801208,-0.292605884278366,0.0671609890015623,0.0407412337383479,-0.356510614011582,0.0650112874278503,0.123247279458671,-0.183442768833806,0.0296263405739396,0.0894039898962103,0.011639178876887,0.123500279121774,-0.0565593908764707,0.0162703318763617
"t116",-0.0112128503536588,-0.102625797886831,0.0268997180602336,0.00324993254339786,-0.255227585596654,0.151267868926816,-0.00952065879626591,0.0838801483776989,-0.00506503534748456,0.0224161441754561,-0.000469421194839628,0.0114846474347499,-0.00133165533948978,0.00358291389468864,0.00495676046126185,-0.00160071206407728,0.352474740005899,-0.0113783024323843,-0.0288224920814739,-0.00432666997988679,0.00764614039177504,0.0231606927434543,0.000467337653455813,-0.000544934626258305,0.0125649405720528,-0.0117119508782629,0.000442399239118703,-0.000588406522339625,0.000816605947280902,-1.27976428910005e-05,-0.494602356263705,-0.0732701110848537,-0.00404246408988122,0.054435360898155,-0.00182259539319312,0.0233484226800261,-0.00945421972174946,0.00292972127867732,-0.00777932165881531,0.0124679399655862,-0.0540555022428204,0.0231196033243276,-0.000335336657105392,-0.000137607366770391,-7.67663327213244e-06,-4.66228503644098e-05,-0.000192425478836123,-0.000245189549792922,0.000104231936938298,5.24678500782849e-05,2.08108724279511e-07,-0.00133567556337382,1.70979632222048e-05,0.000106926555927834,8.08144484813583e-05,2.7836784457603e-05,7.24102634629313e-06,4.62930125771971e-05,5.50752007296848e-05,2.90744190906621e-05,9.88200107136461e-05,-0.000822891210244756,-2.77605570826317e-06,-1.0801082056529e-05,-1.14592254060151e-06,9.19980626054299e-05,0.000468025889919762,-0.0159698944219203,0.000226440713039418,2.38821573555225e-05,3.05781913693207e-05,1.52566307202438e-06,2.3536748900148e-07,3.25120239106497e-06,1.92103517358114e-06,-1.45592091636666e-05,-1.47349419499882e-07,0.0352733363098814,0.0867747125213871,-0.0179971610154056,0.149961768415552,-0.104879555509724,-0.0363926365308772,-0.046795347111567,-0.224002700417175,-0.0713111059641206,0.0291874877099305,-0.0607805003493883,-0.0987259466197341,0.0726803570336922,-0.185119828610029,-0.185288920107182,-0.0746657227218135,0.0663179195774987,-0.00192741573949337,0.0283763621801213,0.292605884278369,-0.0671609890015628,-0.0407412337383481,0.356510614011585,-0.0650112874278507,-0.123247279458673,0.183442768833808,-0.0296263405739398,-0.0894039898962112,-0.0116391788768875,-0.123500279121775,0.0565593908764714,-0.0162703318763598
"t9",-0.0111002388571489,-0.099403422823302,0.0259432966506235,0.00312851718314207,-0.242082388663409,0.141994775229532,-0.00882276134953931,0.0773414055301543,-0.00465977617976376,0.0206300897303118,-0.000432527507683979,0.0111102431192443,-0.0015522483391223,0.00422059496217219,0.00628269247350413,0.00387644310612908,-0.140729140916903,0.00390684014863853,0.00954653601824212,-8.92010150213627e-05,0.000208166218425978,0.000827214572209619,-6.18570801118739e-05,7.62992839039168e-05,-0.00219312324478047,0.00456818415313153,-0.000174167747485539,0.000239613919081954,-0.000391895925856657,6.26154539421556e-06,1.10467190950203e-14,1.65839564303383e-15,0.00669982605810211,-0.112452203757252,0.00440971983163296,-0.0613916111686977,0.0287312497717681,-0.0101726915113159,0.0583303797802727,-0.139040120811007,0.639926064647253,-0.299053490087838,0.00597022367732973,0.00264922005314558,0.00017237228380152,0.115175131253985,-0.0162331282476437,-0.0144718484490254,0.00249311628846712,0.000826899902940293,2.15860782430354e-06,-0.0104211241288048,0.00011112599043389,0.000561795455739585,0.000330448254311813,0.00010249688392644,2.64963938450914e-05,0.000126857987653636,0.000133318058899642,6.91042399381461e-05,0.000192841848599078,-0.00152256179639589,-3.77355952529607e-06,-1.14894461040943e-05,3.59239002208234e-06,-0.000610561501482009,-0.0122609316415457,0.567064403004638,-0.010708562471935,-0.00116250126558773,-0.00194183152950835,-0.000119796629752353,1.47568721641385e-05,0.000106667267211518,6.160875092083e-05,-0.000329422086433902,-2.69582395277945e-06,-1.68615121864946e-15,1.05226704864152e-15,-3.16427049960213e-16,1.46779192563414e-15,-9.36750677027476e-16,-2.21334088219966e-17,-6.17184434664817e-16,-2.52473048782649e-15,-2.91000695155799e-16,4.51612327008475e-17,-9.46527768309492e-16,-6.33390038929038e-16,8.09086231703253e-16,-1.74806440833859e-15,-1.57396765381907e-15,-6.66029118550316e-16,7.98394947815875e-16,-5.05709706060713e-17,4.52153634638341e-16,2.72428032754418e-15,-5.27888433495702e-16,-5.67519523138051e-16,4.378603230213e-15,-7.56508191426365e-16,-1.74405460594156e-15,1.98395000232843e-15,-4.2000653401884e-16,-1.28812609264162e-15,-1.43578807004583e-16,-1.25778845257552e-15,1.9151347174784e-15,-5.27355936696949e-15
"t12",-0.0112735648219559,-0.104711009374766,0.0275441063291356,0.00333323558679939,-0.265813643988543,0.159854706570637,-0.0103495667355986,0.0931335339958025,-0.0057912242136647,0.0259393430681062,-0.00055068437845825,0.0156576114505996,-0.0024367552575022,0.00664950115880723,0.0101171999812315,0.00758015268453069,-0.310151492635186,0.00873599611714565,0.0214222383476323,-0.000291756916635771,0.000710407545159322,0.00604895262626395,0.000163980607679369,-0.000191232714347644,0.0043959819077574,-0.00369907112295356,0.000139360294204867,-0.00018351681314174,0.000239994158300072,-3.72971726570708e-06,2.72004641033163e-15,4.64905891561784e-16,0.000542961907663955,-0.0171653565011448,0.000876683503470926,-0.0136068163284901,0.00744957391224251,-0.00296919234672378,0.0263171663891771,-0.0718803987373138,0.336549454070421,-0.161103261602368,0.00346338219092833,0.00156071819750601,0.000104388760955254,0.0836321279716133,-0.012471936992438,-0.0113920274798068,0.00222583800749051,0.000831359324013314,2.63107146383378e-06,-0.0153469206837452,0.000189791178568203,0.0011666698063424,0.000883857597450328,0.000306126206618381,7.96612770436864e-05,0.000520374676800214,0.000625431389218211,0.000330662509398507,0.00114167061398701,-0.00954534190939196,-3.28869921313197e-05,-0.000129727763320641,-1.7431409291923e-05,0.00170544053726462,0.0183732230837681,-0.788854965470206,0.0141035850779993,0.00152372714384638,0.00244821032838616,0.000147311741068167,-1.39563512783114e-05,-8.66005785221312e-05,-4.9632519273741e-05,0.000228229914020758,1.63713141242603e-06,-2.24820162486594e-15,-1.5045178804207e-15,-2.85653184766901e-16,-2.27655586556677e-15,2.22044604925031e-15,-4.65754764137182e-16,1.01504368026763e-16,6.46426545164882e-15,1.87480615645829e-15,1.22228025792009e-15,8.47899162876849e-16,2.65020223109485e-15,-1.59931262855897e-15,4.71321606599026e-16,3.94267141001934e-15,2.46579470793787e-15,-2.32964790820744e-15,1.20459969167993e-16,-4.38033178260625e-16,-3.95125842709092e-15,2.00210172821361e-15,1.85713949203985e-15,-7.67493710902774e-15,1.83796377441805e-15,1.10883430627759e-15,-2.77885261075185e-15,4.71056277332262e-16,2.3374534568362e-15,1.69971771440797e-15,3.07352443003599e-15,-3.30291349825984e-15,5.60662627435704e-15
"t18",-0.0113895088982444,-0.108288803091263,0.0286249157203947,0.00347155148093352,-0.281942019881898,0.172049445526234,-0.0113996818009008,0.104042919637334,-0.00657680107817866,0.0296322546570957,-0.00063302584140882,0.0188716519546055,-0.00306996127202062,0.00838900349450941,0.0128697780709134,0.0102866608626829,-0.435052509588267,0.012299598025643,0.0301877822499041,-0.00044424065116469,0.00108913337989299,0.0100640605401489,0.000346616714933018,-0.000407967988428876,0.009775517298988,-0.0107530356882864,0.00040706354485042,-0.000545744615642225,0.000788414398312625,-1.24163037413988e-05,-3.3584246494911e-15,-2.46330733588707e-16,-0.00591032325659748,0.0883712799935862,-0.00321425178846779,0.0431278583276567,-0.0190160790773679,0.00640691741535264,-0.0302880651648151,0.0687798705380378,-0.314928986980305,0.146176020806499,-0.00286703534484739,-0.0012683687515303,-8.21295424648406e-05,-0.0542229706450413,0.00766798822552486,0.00685280192327958,-0.00120688957470817,-0.000414196727847895,-1.17009913950486e-06,0.00624825208276529,-7.3035698077596e-05,-0.000422516997023699,-0.000301253097021683,-0.000102124817376836,-2.65433323353705e-05,-0.000165313752036176,-0.000195514957583657,-0.000103142530812917,-0.000348793517655932,0.00290214909380499,9.77357958101417e-06,3.80492481561576e-05,4.44440186950131e-06,-0.000406735021382933,-0.00386378393424324,0.162648622319743,-0.00286385995912548,-0.000308982976755066,-0.000490884736479962,-2.93187595763364e-05,2.54691830556804e-06,1.49110927898092e-05,8.51930064256022e-06,-3.67586526925356e-05,-2.48180322599434e-07,-0.273662922239655,0.0254955712781645,-0.0479744298478467,0.0668010346267041,0.00232227648327253,-0.12369751704967,-0.137236715987461,0.223595547643913,0.155454304835438,0.182256130502586,-0.0633328000447476,0.148270459565373,-0.0219948796976837,-0.236557107016678,0.0698301099016967,0.192566539684618,-0.0540726223573367,-0.048951637611109,-0.00621393932291376,0.100687291071367,0.0495735606299681,0.0859527666652708,-0.0412962129100274,0.0987777075259098,-0.246605815998388,0.114344310936614,-0.029689761443014,-0.00870627536896531,0.160062597184914,0.0372613828449034,-0.111213063329458,0.0274231686337621
"t34",-0.0113895088982444,-0.108288803091263,0.0286249157203949,0.00347155148093341,-0.281942019881898,0.172049445526234,-0.0113996818009006,0.104042919637334,-0.00657680107817848,0.0296322546570956,-0.000633025841408942,0.0188716519546057,-0.00306996127202056,0.00838900349450938,0.0128697780709134,0.0102866608626828,-0.435052509588265,0.0122995980256429,0.0301877822499043,-0.000444240651164734,0.00108913337989281,0.0100640605401492,0.000346616714932853,-0.000407967988428603,0.00977551729898746,-0.0107530356882861,0.000407063544850197,-0.000545744615642173,0.000788414398312586,-1.24163037416396e-05,-4.63518112781003e-15,-8.01442245901285e-16,-0.00591032325659779,0.088371279993585,-0.00321425178846781,0.0431278583276556,-0.0190160790773673,0.00640691741535228,-0.0302880651648141,0.068779870538037,-0.314928986980298,0.146176020806496,-0.00286703534484795,-0.00126836875153019,-8.21295424657539e-05,-0.0542229706450407,0.00766798822552381,0.00685280192328133,-0.00120688957470649,-0.00041419672784825,-1.1700991398625e-06,0.006248252082765,-7.30356980767739e-05,-0.000422516997024253,-0.000301253097021617,-0.000102124817376943,-2.65433323349792e-05,-0.000165313752036734,-0.000195514957583475,-0.000103142530811055,-0.00034879351765646,0.00290214909380501,9.77357958144878e-06,3.80492481552697e-05,4.44440186773965e-06,-0.000406735021385935,-0.0038637839342427,0.162648622319735,-0.00286385995912692,-0.000308982976753806,-0.00049088473648046,-2.93187595799853e-05,2.54691830376354e-06,1.49110927901113e-05,8.51930064283687e-06,-3.67586526911311e-05,-2.48180322037164e-07,0.273662922239658,-0.0254955712781637,0.0479744298478473,-0.0668010346267033,-0.00232227648327302,0.123697517049671,0.137236715987462,-0.223595547643917,-0.155454304835439,-0.182256130502587,0.0633328000447475,-0.148270459565375,0.0219948796976845,0.23655710701668,-0.0698301099016991,-0.19256653968462,0.0540726223573389,0.0489516376111093,0.00621393932291405,-0.100687291071365,-0.0495735606299697,-0.0859527666652721,0.0412962129100314,-0.0987777075259109,0.246605815998388,-0.114344310936613,0.029689761443014,0.00870627536896409,-0.160062597184916,-0.0372613828449051,0.111213063329461,-0.0274231686337637
"t1",-0.0343584256327656,-0.0509135718836058,-0.000558417481108915,0.0163606731045469,-0.0518291291486751,0.0188277090820342,0.000324519774662191,-0.01226288084862,0.0061546369688716,-0.0292346507240724,0.000119030324935634,-0.0278566921265044,0.00227266791121224,-0.0143425436370327,-0.0219825973991941,-0.00491323277499806,0.0170185366610494,0.002352903835969,0.00759106595472307,0.0110018679943607,-0.0202140037836085,-0.0393856079887105,-0.00151123139678291,0.00182921950350435,-0.0775519705982802,0.0449802457798254,-0.000857669698148327,0.00230394304441375,-0.00688057173929988,5.43066046841331e-05,4.77395900588817e-15,5.27355936696949e-16,0.0341135228157811,-0.535158545637699,0.0228630655071048,-0.212190395546568,0.0777577829000656,-0.0353519314102723,-0.0667844322855926,-0.189462043892261,-0.0951840938069605,-0.041868930804557,-0.00288946421541219,-0.0106269444641606,-0.000689675460243388,-0.555299170986002,0.113099245113196,0.075517840198646,-0.0416848925549689,-0.00297050028449886,0.000333894789888422,-0.444708750590997,0.198035765305711,-0.0627546309943661,-0.0274819934591665,0.00391361286597477,0.00101195387309901,-0.0102517374550673,0.0059993383142632,-0.00531128605248512,0.0100850390020379,-0.0826868990975655,0.0012443945343498,0.00370900077067081,-7.0145723915649e-05,0.00455255440908605,-0.026734505955182,-0.024201891523052,0.0172411326922502,-0.000473261622233988,0.00548656803385411,0.000420080843496258,2.91338699660643e-05,-0.00148235058309042,0.000155993953929217,-0.000969786106080356,-8.71662985466033e-06,-4.9960036108132e-16,-1.60154121089066e-16,-9.08423318269462e-16,8.5809467551593e-17,1.37390099297363e-15,2.4220095491521e-16,1.1084573497119e-16,4.3428931622886e-16,-9.02047754930117e-16,8.3580895793741e-16,-3.9520039644837e-16,-2.48682465145309e-16,2.83828841384691e-16,-1.10113431626095e-15,3.4469169646339e-16,-6.53196458018265e-16,4.05729381923753e-16,5.20759465540916e-16,6.54421005686511e-16,5.29951544626814e-16,3.57646638657069e-16,4.23342307887247e-16,-1.42933321255802e-16,8.91978144618719e-16,-5.09400694509212e-16,-4.15121198755631e-16,1.31526870735655e-15,-1.30527274821376e-16,1.19878171381188e-16,1.93196581278824e-16,2.88657986402541e-15,2.55351295663786e-15
"t39",-0.0940666007161406,0.0763383103776943,0.0800870150264381,0.0208442768555762,0.000773676274494463,0.000556453325302388,4.21402549767858e-05,-0.0026450043866707,0.0116395280296646,-0.029487699758667,-1.50350368448501e-05,-0.257456065783516,0.00146217507551407,-0.0231198165608326,-0.169028431912621,0.00260179715238426,-0.0116413116397164,-0.00855003243138489,-0.0537676802675321,-0.104048323278985,0.265341098796656,-0.00255839664762602,4.57937753393275e-05,-5.81270072739219e-05,0.00423163465272196,-0.00161484678954073,-0.014114564600571,-2.95899530547072e-05,0.000845472459836761,-7.64749711774026e-07,1.22124532708767e-15,5.27355936696949e-16,0.000241931626291553,-0.010993563268418,0.00146165348671384,0.00175918458714165,-0.0586818768171756,0.00116354480573255,-0.00959696950222611,-0.0335892511002627,-0.0239203548132832,-0.0221791232902366,0.000808084146104316,-0.01704291632535,0.00146511092747574,0.0591451613408638,-0.0238553194857821,0.213539094092705,6.27230535605544e-05,0.255493048589918,-9.08533930480522e-06,0.0110802620617085,0.00488692472552213,0.0106736556150218,0.156448864028351,-0.000465879267218313,-0.000117168161938712,-0.0381302131737681,-0.00454924451472269,-0.578765075429194,0.000413802145293494,-0.00202979167286793,0.552343827340687,-0.00221342312681294,4.99814005344083e-07,-3.68227953268856e-05,-0.000605080852455775,0.000188151606929847,0.000403182931878324,1.86823345011861e-06,0.000146576616877467,0.0323963460129244,-2.03420076382515e-07,-0.000418013928243566,-1.0276255888052e-06,6.2326869889556e-06,5.33720800469981e-08,2.45983788893511e-15,-6.16120017794145e-17,-5.7466122160501e-16,4.71206670719598e-16,1.37390099297363e-15,-5.32082237971932e-16,-1.16822891766069e-16,3.49262959602218e-16,-9.33845220363695e-16,7.60437839935752e-16,3.72507144687875e-16,4.97406446273829e-16,-7.1901088945003e-17,3.07804478488627e-15,7.55012097256009e-16,2.17206677162699e-15,1.70966594816215e-15,-8.82257660193486e-16,-8.89753320821582e-16,-2.260975923029e-16,-3.3771654553781e-16,-5.43421206200661e-16,3.94500926448343e-18,8.27495538163006e-16,-1.84125190249851e-15,1.86947743281557e-15,4.53880162084705e-16,8.26446513453253e-16,-8.98119762128026e-16,9.43257610730264e-16,1.07552855510562e-15,1.94289029309402e-16
