"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122"
"t1",0,10.7082001977097,9.04342929622322,18.2032296164493,17.6466240107897,7.40899727724466,6.88684757132708,9.37848981835479,10.2187932180043,9.54547260175847,11.5220862180178,17.6466240107897,17.6466240107897,18.2032296164493,18.2032296164493,17.6466240107897,11.6599309631823,17.6466240107897,16.1692647286136,17.6466240107897,12.0972427323548,14.6138207033827,13.520892729566,14.7681692337772,18.2032296164493,17.1822818753061,15.7552852270703,17.6466240107897,14.8054093116987,17.6466240107897,15.3184222909751,17.6466240107897,16.3789393982318,17.6466240107897,17.6466240107897,17.6466240107897,16.3789393982318,17.6466240107897,16.3789393982318,15.9913254950561,17.6466240107897,17.6312931092233,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.56988632541,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897,17.6466240107897
"t2",10.7082001977097,0,12.9198610435951,22.0796613638212,20.1624955402984,9.92486880675329,9.40271910083572,11.8943613478634,12.734664747513,12.0613441312671,14.0379577475265,20.1624955402984,20.1624955402984,22.0796613638212,22.0796613638212,20.1624955402984,14.1758024926909,20.1624955402984,18.6851362581222,20.1624955402983,14.6131142618635,17.1296922328913,16.0367642590746,17.2840407632859,22.0796613638212,21.0587136226779,18.2711567565789,20.1624955402983,17.3212808412074,20.1624955402984,17.8342938204838,20.1624955402983,21.5230557581616,20.1624955402984,20.1624955402984,20.1624955402984,21.5230557581616,20.1624955402984,21.5230557581616,21.1354418549859,20.1624955402984,20.1471646387319,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.0857578549186,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402983,20.1624955402984,20.1624955402984,20.1624955402983,20.1624955402983,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402983,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402983,20.1624955402983,20.1624955402983,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984,20.1624955402984
"t3",9.04342929622322,12.9198610435951,0,13.9329361186968,19.8582848566751,9.62065812313006,9.09850841721249,11.5901506642402,12.4304540638897,11.7571334476439,13.7337470639032,19.8582848566751,19.8582848566751,16.5212962743562,16.5212962743562,19.8582848566751,13.8715918090677,19.8582848566751,18.380925574499,19.8582848566751,14.3089035782402,16.8254815492681,15.7325535754514,16.9798300796626,16.5212962743562,15.500348533213,17.9669460729557,19.8582848566751,17.0170701575841,19.8582848566751,17.5300831368605,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.4706709534994,19.8582848566751,19.8429539551087,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.7815471712954,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751,19.8582848566751
"t4",18.2032296164493,22.0796613638212,13.9329361186968,0,29.0180851769012,18.7804584433561,18.2583087374386,20.7499509844663,21.5902543841158,20.9169337678699,22.8935473841293,29.0180851769012,29.0180851769012,25.6810965945823,25.6810965945823,29.0180851769012,23.0313921292938,29.0180851769012,27.5407258947251,29.0180851769012,23.4687038984663,25.9852818694942,24.8923538956775,26.1396303998887,25.6810965945823,24.6601488534391,27.1267463931818,29.0180851769012,26.1768704778102,29.0180851769012,26.6898834570866,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,28.6304712737255,29.0180851769012,29.0027542753348,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,28.9413474915215,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012,29.0180851769012
"t5",17.6466240107897,20.1624955402984,19.8582848566751,29.0180851769012,0,12.1703950714701,11.6482453655526,18.6923167716168,19.5326201712663,18.8592995550205,20.8359131712798,26.9604509640517,26.9604509640517,29.0180851769012,29.0180851769012,26.9604509640517,20.9737579164443,26.9604509640517,25.4830916818756,25.1332576086624,19.5838763302275,23.9276476566447,22.834719682828,24.0819961870392,29.0180851769012,27.997137435758,25.0691121803323,26.9604509640517,24.1192362649607,26.9604509640517,24.6322492442371,26.9604509640517,28.4614795712416,25.1332576086624,25.1332576086624,26.9604509640517,28.4614795712416,26.9604509640517,28.4614795712416,28.0738656680659,26.9604509640517,26.9451200624853,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.883713278672,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,25.1332576086624,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,25.1332576086624,25.1332576086624,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517,26.9604509640517
"t6",7.40899727724466,9.92486880675329,9.62065812313006,18.7804584433561,12.1703950714701,0,0.816228729626832,8.45469003807173,9.29499343772128,8.6216728214754,10.5982864377348,16.7228242305067,16.7228242305066,18.7804584433561,18.7804584433561,16.7228242305066,10.7361311828992,16.7228242305066,15.2454649483305,14.8956308751173,9.34624959668241,13.6900209230996,12.5970929492829,13.8443694534942,18.7804584433561,17.7595107022129,14.8314854467872,16.7228242305066,13.8816095314157,16.7228242305066,14.3946225106921,16.7228242305066,18.2238528376966,14.8956308751173,14.8956308751173,16.7228242305066,18.2238528376966,16.7228242305066,18.2238528376966,17.8362389345209,16.7228242305066,16.7074933289402,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305066,16.7228242305066,16.6460865451269,16.7228242305067,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,14.8956308751173,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305067,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067,16.7228242305066,14.8956308751173,14.8956308751173,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067,16.7228242305066,16.7228242305066,16.7228242305067,16.7228242305067
"t7",6.88684757132708,9.40271910083572,9.09850841721249,18.2583087374386,11.6482453655526,0.816228729626832,0,7.93254033215415,8.7728437318037,8.09952311555782,10.0761367318172,16.2006745245891,16.2006745245891,18.2583087374386,18.2583087374386,16.2006745245891,10.2139814769817,16.2006745245891,14.723315242413,14.3734811691997,8.82409989076483,13.167871217182,12.0749432433653,13.3222197475766,18.2583087374386,17.2373609962953,14.3093357408696,16.2006745245891,13.3594598254981,16.2006745245891,13.8724728047745,16.2006745245891,17.701703131779,14.3734811691997,14.3734811691997,16.2006745245891,17.701703131779,16.2006745245891,17.701703131779,17.3140892286033,16.2006745245891,16.1853436230226,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.1239368392093,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,14.3734811691997,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,14.3734811691997,14.3734811691997,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891,16.2006745245891
"t8",9.37848981835479,11.8943613478634,11.5901506642402,20.7499509844663,18.6923167716168,8.45469003807173,7.93254033215415,0,6.46802161729559,5.79470100104971,7.37216872946411,16.836843089609,17.4400530309324,20.7499509844663,20.7499509844663,13.496706522236,7.51001347462856,16.836843089609,15.3594838074329,18.6923167716168,13.1429354931819,13.804039782202,12.7111118083853,13.9583883125965,20.7499509844663,19.7290032433231,11.6053677385165,16.836843089609,13.995628390518,13.496706522236,14.5086413697944,16.836843089609,20.1933453788067,18.6923167716168,18.6923167716168,16.836843089609,20.1933453788067,16.836843089609,20.1933453788067,19.805731475631,13.496706522236,17.424722129366,13.496706522236,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.7601054042293,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,17.4400530309325,13.496706522236,16.836843089609,16.836843089609,16.836843089609,17.4400530309325,16.836843089609,17.4400530309324,13.496706522236,13.496706522236,17.4400530309324,17.4400530309324,13.496706522236,13.496706522236,13.496706522236,16.836843089609,16.836843089609,17.4400530309325,13.496706522236,13.496706522236,13.496706522236,16.836843089609,18.6923167716168,16.836843089609,13.496706522236,13.496706522236,13.496706522236,13.496706522236,16.836843089609,16.836843089609,16.836843089609,16.836843089609,17.4400530309325,16.836843089609,16.836843089609,16.836843089609,16.836843089609,13.496706522236,13.496706522236,17.4400530309324,17.4400530309324,17.4400530309324,17.4400530309325,17.4400530309325,16.836843089609,18.6923167716168,18.6923167716168,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,13.496706522236,13.496706522236,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,16.836843089609,17.4400530309325,17.4400530309325
"t9",10.2187932180043,12.734664747513,12.4304540638897,21.5902543841158,19.5326201712663,9.29499343772128,8.7728437318037,6.46802161729559,0,3.42129871028648,8.61161801695864,17.6771464892586,18.280356430582,21.5902543841158,21.5902543841158,14.7361558097305,8.74946276212309,17.6771464892586,16.1997872070825,19.5326201712663,13.9832388928314,14.6443431818515,13.5514152080348,14.7986917122461,21.5902543841158,20.5693066429726,12.8448170260111,17.6771464892586,14.8359317901676,14.7361558097305,15.348944769444,17.6771464892586,21.0336487784562,19.5326201712663,19.5326201712663,17.6771464892586,21.0336487784562,17.6771464892586,21.0336487784562,20.6460348752805,14.7361558097305,18.2650255290155,14.7361558097305,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6004088038788,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,18.280356430582,14.7361558097305,17.6771464892586,17.6771464892586,17.6771464892586,18.280356430582,17.6771464892586,18.280356430582,14.7361558097305,14.7361558097305,18.280356430582,18.280356430582,14.7361558097305,14.7361558097305,14.7361558097305,17.6771464892586,17.6771464892586,18.280356430582,14.7361558097305,14.7361558097305,14.7361558097305,17.6771464892586,19.5326201712663,17.6771464892586,14.7361558097305,14.7361558097305,14.7361558097305,14.7361558097305,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,18.280356430582,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,14.7361558097305,14.7361558097305,18.280356430582,18.280356430582,18.280356430582,18.280356430582,18.280356430582,17.6771464892586,19.5326201712663,19.5326201712663,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,14.7361558097305,14.7361558097305,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,17.6771464892586,18.280356430582,18.280356430582
"t10",9.54547260175847,12.0613441312671,11.7571334476439,20.9169337678699,18.8592995550205,8.6216728214754,8.09952311555782,5.79470100104971,3.42129871028648,0,7.93829740071276,17.0038258730127,17.6070358143361,20.9169337678699,20.9169337678699,14.0628351934846,8.07614214587722,17.0038258730127,15.5264665908366,18.8592995550205,13.3099182765856,13.9710225656057,12.878094591789,14.1253710960002,20.9169337678699,19.8959860267267,12.1714964097652,17.0038258730127,14.1626111739217,14.0628351934846,14.6756241531981,17.0038258730127,20.3603281622104,18.8592995550205,18.8592995550205,17.0038258730127,20.3603281622104,17.0038258730127,20.3603281622104,19.9727142590347,14.0628351934846,17.5917049127697,14.0628351934846,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,16.927088187633,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.6070358143361,14.0628351934846,17.0038258730127,17.0038258730127,17.0038258730127,17.6070358143361,17.0038258730127,17.6070358143361,14.0628351934846,14.0628351934846,17.6070358143361,17.6070358143361,14.0628351934846,14.0628351934846,14.0628351934846,17.0038258730127,17.0038258730127,17.6070358143361,14.0628351934846,14.0628351934846,14.0628351934846,17.0038258730127,18.8592995550205,17.0038258730127,14.0628351934846,14.0628351934846,14.0628351934846,14.0628351934846,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.6070358143361,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,14.0628351934846,14.0628351934846,17.6070358143361,17.6070358143361,17.6070358143361,17.6070358143361,17.6070358143361,17.0038258730127,18.8592995550205,18.8592995550205,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,14.0628351934846,14.0628351934846,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.0038258730127,17.6070358143361,17.6070358143361
