"accepted_species","trait_ARD"
"t27",NA
"t35","1"
"t36","1"
"t79","1"
"t80","1"
"t20","1"
"t74","0"
"t75","0"
"t69","0"
"t45","0"
"t53","1"
"t54","1"
"t25","1"
"t47","1"
"t48","1"
"t24","1"
"t3","1"
"t26","1"
"t28",NA
"t29","1"
"t21",NA
"t19","1"
"t6","0"
"t5","1"
"t12","1"
"t13","1"
"t37","0"
"t38","0"
"t77","1"
"t78","1"
"t46","0"
"t49","1"
"t60","0"
"t61","0"
"t50","1"
"t81","1"
"t82","1"
"t18","1"
"t1","1"
"t22","1"
"t42",NA
"t76","1"
"t93","1"
"t94","1"
"t55","1"
"t85","0"
"t86","0"
"t87","1"
"t89","1"
"t90","1"
"t9","1"
"t16",NA
"t17","1"
"t7","0"
"t8","1"
"t97","1"
"t98","1"
"t56","1"
"t31","1"
"t64","1"
"t72","1"
"t73","1"
"t57","1"
"t58","1"
"t91","0"
"t92","0"
"t83","0"
"t84","0"
"t62","0"
"t63","0"
"t11","1"
"t67",NA
"t68",NA
"t99","0"
"t100","0"
"t70","0"
"t71","0"
"t43","1"
"t44",NA
"t30","0"
"t65","1"
"t66","0"
"t32","0"
"t14","1"
"t4","1"
"t10",NA
"t23","1"
"t41",NA
"t51","1"
"t52","1"
"t2","1"
"t39","1"
"t40","1"
"t88","1"
"t95","1"
"t96","1"
"t33","1"
"t34","1"
"t59","1"
"t15","1"
