"accepted_species","sorted"
"t2",0.556380944837945
"t29",-1.20547926852103
"t52",-2.43637563013289
"t53",-0.894353694753711
"t114",-2.32900477475213
"t115",-3.45706403678734
"t142",-1.22416805956539
"t143",-1.25894728814485
"t54",-2.17285326103885
"t55",-1.49743871247919
"t93",-0.439613960858047
"t94",-0.836271279504038
"t69",-0.832630112325439
"t70",-2.24242415470159
"t18",0.401580973088966
"t27",0.485321568535901
"t99",1.20951029038611
"t100",0.835558747505719
"t23",-0.226914890835363
"t68",0.19538668756104
"t72",-0.8626202137289
"t136",0.564012571796257
"t137",0.454983117402367
"t22",0.537886813634932
"t28",1.78412739832789
"t56",1.28202989078397
"t134",0.871253748384485
"t135",0.731948516318752
"t19",1.21719886266363
"t15",0.693186096103699
"t10",0.0898407143016249
"t6",0.202900524475121
"t7",-0.247800172596368
"t48",1.44230062625686
"t74",-0.471702035557886
"t86",0.155641172031291
"t113",-0.726847557044979
"t148",-0.843520324956072
"t149",-0.98951620729159
"t130",-0.996264311608352
"t77",-0.856588755258332
"t78",-0.982991254300962
"t9",0.722700047182623
"t25",0.771417335470927
"t33",1.74247784308654
"t34",0.919351697816143
"t64",0.210635412289053
"t65",0.52038575068825
"t110",0.895077227268797
"t111",0.555707291757305
"t59",1.03009246030729
"t20",1.0255265526896
"t21",-0.630577801312397
"t39",1.04604285207076
"t57",0.329210708487693
"t58",1.29325069693157
"t42",0.964144821606367
"t97",-1.1855535257378
"t98",-0.965804513295642
"t87",-0.688258347170306
"t88",0.12622417696627
"t60",0.54579861490795
"t128",-0.835467725751881
"t129",-1.38470293115723
"t71",0.35350096623113
"t156",0.328776095871361
"t157",0.346633606707528
"t125",1.19096070295221
"t133",1.34185088696586
"t152",1.60542908862092
"t153",1.8393826270475
"t75",-0.308944107712714
"t117",-1.81443522112044
"t118",-2.03580008191485
"t16",-1.23783707827147
"t119",0.165011569167304
"t120",-0.252479219370313
"t116",-0.233108855006629
"t95",0.124566999679617
"t85",-0.299404841371668
"t83",0.863134033593538
"t76",0.278329353170631
"t31",-1.15142659961775
"t112",0.879551384513305
"t146",-0.816901963815991
"t147",-0.926999130642505
"t84",0.0413343039293817
"t35",0.0372701640434201
"t102",-1.52103832505788
"t103",-1.47272280205369
"t81",-2.00466066617666
"t73",-1.39096522556682
"t61",-0.91601360924791
"t108",-0.458421641945207
"t109",-0.44248529958601
"t154",0.240514032608014
"t155",0.19793473130209
"t144",0.352499561148175
"t145",0.152680824303375
"t101",-0.600582317518639
"t150",0.519045658447544
"t151",0.392179103798538
"t30",-0.625697141287214
"t45",0.284422207302582
"t91",-0.673727210316064
"t92",-0.402069491647099
"t51",0.469942336806622
"t36",-1.08061589628122
"t26",-2.74096906728606
"t8",0.2398243936914
"t12",0.432284227635851
"t13",2.13562952538234
"t14",0.400120417818862
"t4",0.169613693410957
"t5",0.482520582825855
"t40",0.235060911542011
"t96",-0.0914722877206966
"t140",NA
"t141",-0.103606358760915
"t123",NA
"t124",0.184609237826217
"t82",NA
"t121",0.558846936437217
"t122",NA
"t138",NA
"t139",NA
"t62",0.881115844787876
"t63",0.2494407576469
"t41",NA
"t44",1.31845200179219
"t106",1.08197121730963
"t107",0.877497971825161
"t79",1.20555202323972
"t80",0.811614663165418
"t50",0.498580081703814
"t66",-0.270877894418712
"t67",-0.876529584027117
"t49",-1.67224645909088
"t32",0.00874821628902613
"t37",NA
"t38",-0.307090201206088
"t104",NA
"t105",NA
"t126",0.393757179073701
"t127",-0.0399268653828005
"t89",1.18921044992305
"t90",0.120543733453372
"t131",NA
"t132",NA
"t43",NA
"t46",0.996550029853485
"t47",NA
"t24",0.481658288502408
"t17",0.386894100745993
"t11",NA
"t3",1.31457188818336
"t1",0.892514211273014
