accepted_species,estimate
t245,-0.8153295
t147,0.5376496
t133,0.6479265
t289,0.41401213
t455,0.4389259
t115,1.0974659
t278,0.79928994
t303,0.41621208
t251,0.1468339
t199,0.5522141
t426,0.72879356
t201,0.8360735
t395,1.3517411
t412,1.3517411
t344,0.004829829
t207,0.46086344
t388,0.13229792
t419,0.56171316
t319,1.7772118
t328,1.8239881
t282,1.6538861
t214,0.85519177
t168,0.76342833
t256,0.0007930212
t178,-0.14285295
t402,-0.10997916
t213,-1.176353
t265,-0.8349222
t266,-0.8349222
t198,-0.86079365
t384,-1.2939824
t321,-1.5407263
t305,-1.3493052
t333,-1.7581015
t389,-1.7123915
t407,-0.36715043
t467,0.5064203
t448,0.3416802
t235,-0.8766031
t405,-1.4762468
t432,-1.2176155
t374,-1.6373786
t361,-0.8123475
t379,-0.78453356
t243,-0.97150177
t177,-0.5223412
