"accepted_species","trait_ARD"
"t7","1"
"t28","1"
"t29","1"
"t6",NA
"t86","1"
"t87","1"
"t49","0"
"t50","1"
"t24","1"
"t25","0"
"t30","1"
"t31","1"
"t38","1"
"t95","0"
"t96","0"
"t20","1"
"t63","0"
"t58","1"
"t99","1"
"t100","1"
"t27","0"
"t52",NA
"t53","1"
"t51","1"
"t74","1"
"t75","1"
"t34","0"
"t35","0"
"t32","1"
"t83","0"
"t84","1"
"t21","0"
"t71","0"
"t72","0"
"t13","1"
"t67","1"
"t68",NA
"t3","1"
"t41","1"
"t42","1"
"t61","0"
"t62","0"
"t19","1"
"t15","0"
"t43",NA
"t44","0"
"t79","0"
"t80","1"
"t36","0"
"t37","0"
"t97","1"
"t98","1"
"t88","1"
"t33","0"
"t73","0"
"t81","1"
"t82","1"
"t76",NA
"t77","1"
"t89","0"
"t90",NA
"t85","0"
"t78","1"
"t39",NA
"t56","1"
"t57","0"
"t16","1"
"t9","0"
"t8","1"
"t23","0"
"t93","1"
"t94","1"
"t40","0"
"t45","0"
"t46","0"
"t14","1"
"t55",NA
"t91","1"
"t92",NA
"t11","0"
"t65","0"
"t66","0"
"t69","0"
"t70","0"
"t22","0"
"t10","0"
"t1","1"
"t4","1"
"t54","1"
"t64","1"
"t26","1"
"t12","1"
"t59",NA
"t60","1"
"t2","1"
"t47","0"
"t48","1"
"t5","0"
"t17","0"
"t18","1"
