"accepted_species","traits"
"t8",1
"t10",1
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",1
"t18",0
"t19",1
"t20",1
"t21",1
"t23",0
"t24",0
"t25",1
"t27",0
"t28",1
"t29",1
"t30",1
"t31",0
"t32",0
"t33",0
"t34",1
"t35",0
"t36",1
"t37",0
"t38",0
"t40",0
"t41",1
"t42",1
"t43",1
"t44",0
"t45",0
"t46",0
"t48",0
"t49",0
"t50",0
"t51",0
"t52",0
"t53",0
"t54",0
"t55",0
"t56",0
"t57",0
"t58",1
"t59",0
"t60",0
"t61",0
"t62",0
"t63",1
"t65",0
"t66",0
"t67",0
"t68",1
"t69",0
"t70",0
"t71",0
"t72",0
"t73",0
"t74",0
"t75",0
"t76",0
"t77",1
"t78",0
"t79",0
"t80",0
"t81",0
"t82",0
"t83",0
"t84",0
"t85",0
"t86",0
"t87",0
"t88",0
"t89",0
"t90",0
"t91",0
"t92",0
"t93",0
"t94",0
"t95",0
"t96",0
"t97",1
"t98",0
"t99",1
"t100",0
"t101",0
"t102",0
"t103",0
"t104",0
"t105",0
"t106",0
"t107",0
"t108",0
"t109",0
"t110",0
"t111",0
"t112",0
"t113",0
"t114",0
