"accepted_species","trait_BM_trend_scaled"
"t4",1
"t5",1
"t6",1
"t7",1
"t24",1
"t25",NA
"t22",1
"t29",1
"t30",1
"t23",1
"t33",1
"t42",1
"t43",1
"t53",1
"t73",1
"t74",1
"t194",1
"t268",1
"t269",1
"t244",1
"t227",1
"t223",1
"t216",1
"t352",1
"t353",1
"t326",1
"t347",1
"t348",1
"t368",1
"t369",1
"t293",1
"t294",1
"t205",1
"t136",1
"t137",1
"t161",1
"t304",1
"t305",NA
"t395",1
"t396",1
"t319",1
"t241",1
"t208",1
"t209",1
"t289",NA
"t298",1
"t299",1
"t308",1
"t309",1
"t290",1
"t251",1
"t206",1
"t183",1
"t156",1
"t157",1
"t151",1
"t176",1
"t261",1
"t275",NA
"t276",1
"t231",1
"t339",1
"t340",1
"t333",1
"t204",NA
"t129",1
"t366",1
"t367",1
"t361",NA
"t362",1
"t140",1
"t165",1
"t354",1
"t355",1
"t272",1
"t273",1
"t453",1
"t490",1
"t491",1
"t471",1
"t330",1
"t331",1
"t307",1
"t325",1
"t390",1
"t472",1
"t473",1
"t373",1
"t474",1
"t475",1
"t469",1
"t480",1
"t481",NA
"t406",1
"t407",1
"t306",1
"t422",NA
"t451",NA
"t452",1
"t463",1
"t464",1
"t445",1
"t374",1
"t424",1
"t425",1
"t363",1
"t350",1
"t408",NA
"t409",1
"t436",1
"t437",1
"t429",NA
"t364",1
"t365",1
"t351",1
"t467",1
"t468",1
"t442",1
"t449",NA
"t450",NA
"t399",1
"t383",1
"t438",1
"t439",1
"t403",1
"t181",1
"t182",NA
"t418",1
"t419",1
"t416",1
"t446",1
"t447",1
"t375",1
"t376",0
"t250",1
"t285",1
"t341",1
"t400",1
"t427",1
"t428",1
"t100",1
"t91",NA
"t82",1
"t105",1
"t106",1
"t72",1
"t84",1
"t98",1
"t99",NA
"t69",1
"t55",1
"t56",1
"t48",1
"t57",1
"t78",1
"t79",1
"t87",1
"t153",1
"t228",1
"t229",NA
"t224",1
"t125",1
"t94",1
"t62",1
"t68",1
"t123",1
"t124",1
"t95",1
"t65",1
"t90",1
"t111",1
"t128",1
"t461",NA
"t462",0
"t384",0
"t323",NA
