"accepted_species","Medicinal"
"Tarenna_compactiflora",0
"Spermacoce_suaveolens",0
"Chomelia_caurensis",0
"Echidnopsis_multangula",0
"Centaurium_littorale",1
"Psychotria_batopedina",0
"Hoodia_pilifera",1
"Mandevilla_splendens",1
"Kadua_foggiana",0
"Bathysa_stipulata",0
"Pavetta_canescens",0
"Hyperacanthus_pervillei",0
"Ruehssia_bergii",0
"Ceropegia_modestantha",0
"Galium_rivale",1
"Gentianella_saxifragoides",0
"Hylaea_leptoloba",0
"Pyrostria_louvelii",0
"Hedyotis_divaricata",0
"Sabatia_grandiflora",0
"Alyxia_linearis",0
"Huernia_humilis",0
"Gynochthodes_scabrifolia",0
"Leichhardtia_jensenii",0
"Gentianella_ruizii",0
"Gentianella_eurysepala",0
"Oldenlandia_microtheca",1
"Palicourea_winkleri",0
"Tylodontia_fuscula",0
"Vincetoxicum_fuscatum",0
"Alyxia_gynopogon",0
"Palicourea_heydei",0
"Randia_annae",0
"Hymenocoleus_scaphus",0
"Pavetta_bridsoniae",0
"Palicourea_prunifolia",1
"Chomelia_pubescens",0
"Ditassa_liesneri",0
"Decalepis_arayalpathra",1
"Miraglossum_laeve",0
"Rubia_schumanniana",1
"Homollea_longiflora",0
"Strychnos_tseasnum",0
"Urophyllum_capituligerum",0
"Rauvolfia_vomitoria",1
"Sherbournia_zenkeri",0
"Riocreuxia_aberrans",0
"Cynanchum_macranthum",0
"Lomatogonium_micranthum",0
"Cynanchum_warburgii",0
"Cynanchum_bricenoi",0
"Ceropegia_jinshaensis",0
"Galium_mite",0
"Psychotria_rabeniana",0
"Galium_huancavelicum",0
"Psychotria_tylophora",0
"Danais_rhamnifolia",0
"Hillia_saldanhaei",0
"Brenania_rhomboideifolia",0
"Hoya_barbonii",0
"Hoya_ovalifolia",1
"Hymenodictyon_decaryi",0
"Mussaenda_celebica",0
"Faramea_chiapensis",0
"Coffea_kihansiensis",0
"Coffea_ligustroides",0
"Parsonsia_macrophylla",0
"Mitracarpus_nitidus",0
"Kajewskiella_trichantha",0
"Chimarrhis_brevipes",0
"Coussarea_amapaensis",0
"Palicourea_speciosa",0
"Palicourea_palaciosii",0
"Secamone_attenuifolia",0
"Willughbeia_grandiflora",1
"Baissea_multiflora",1
"Canthium_mite",0
"Aidia_lancifolia",0
"Triainolepis_africana",0
"Fernelia_buxifolia",0
"Timonius_rotundus",0
"Malanea_sipapoensis",0
"Malanea_setulosa",0
"Morinda_pedunculata",0
"Lasianthus_sapaensis",0
"Pavetta_microphylla",0
"Cinchona_micrantha",1
"Pavetta_vanwykiana",0
"Lasianthus_crinitus",0
"Kuepferia_kanchii",0
"Echites_tuxtlensis",0
"Rudgea_graniticola",0
"Oxyanthus_barensis",0
"Faramea_angusta",0
"Remijia_ulei",1
"Pyrostria_laljii",0
"Oldenlandia_erythraeoides",0
"Argostemma_pusillum",0
"Gentiana_×_curtisii",0
"Declieuxia_diantheroides",0
