"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t81",-0.0441742731492408,0.121482928830049,-0.0210123731172612,0.0332986687961135,-0.268284748772987,0.00310759583046406,-0.00283217537581506,0.0687976871400226,-0.019892038643631,0.0366438940764371,-0.000429938021032047,0.0350759717192223,-0.300525990079655,0.00832441377409002,-1.91565058543507e-06,-0.000130498037353325,0.052574482141574,-0.000871095687369632,0.0314890725686018,0.000145548152757428,5.94940230144263e-06,-0.00113162894039749,-3.5651902999104e-17,0.00556273349528986,0.000396000852052763,-0.219616451360538,0.00878599250143754,-0.00307040094542722,0.0110722568732897,-4.53589038859195e-05,9.74584959872993e-05,-0.000184218254312235,0.00173702410647431,-0.000196801051786967,0.499208479865993,2.954450920023e-18,-3.702550419038e-17,-5.66495635123676e-18,-0.0281228311142569,-0.000117069296641802,0.00163676805997414,-0.0043227620500179,0.0158423865363863,-0.000566562271035865,0.00465418269289204,-0.00124791179614542,7.34242189632915e-05,-1.21500199544164e-05,3.40323325185961e-06,1.86681135990215e-05,8.7867869074117e-07,-0.000114023843607365,0.00383020614878753,-5.97207359453398e-05,-5.52254928772759e-06,-8.48732844912806e-05,-0.000213605860582995,-1.75027708370142e-07,-9.32734673126007e-05,-7.47059203473544e-05,7.85914025779143e-06,0.000231421585822366,5.19630717410709e-06,-1.04705664029556e-06,-2.55300149955853e-17,-6.29371194649135e-06,0.00494140953327077,-1.16712228850362e-05,-2.55703574694386e-05,8.22784984144778e-07,-7.91467585914418e-17,0.707106781186549,9.10729824887824e-18,2.33103467084383e-17,-8.02309607639273e-17,4.41066996294259e-17,1.5165277887641e-17,-8.13151629364128e-17,-6.16911036144252e-17,-2.68611088233284e-17,-7.93364939716268e-17,2.10064170919066e-17,-2.87313575708659e-17,-5.64394993414485e-17,-1.90548531814327e-17,7.06357715374306e-17,2.12503625807159e-17,-2.26815094483968e-16,4.47775497236513e-17,-6.82369742308064e-17,7.9580439460436e-17,1.39943395413566e-16,-2.05781572337749e-16,-3.63682066233106e-17,-1.95156391047391e-17,1.87566975839992e-16,1.64256629131554e-16,-1.1221492485225e-17,-2.2139408362154e-16,-1.0245710529988e-17,-6.78710559975926e-17,6.41305585025176e-17,1.69135538907739e-17,-6.59387182380802e-14,-1.56125112837913e-16,1.56558793706907e-16,3.59873806102251e-16,-3.32199545649559e-16,-9.80118763926896e-17
"t82",-0.0441742731492406,0.121482928830048,-0.0210123731172609,0.0332986687961136,-0.268284748772988,0.00310759583046391,-0.00283217537581473,0.0687976871400227,-0.0198920386436315,0.0366438940764374,-0.000429938021032462,0.0350759717192218,-0.300525990079656,0.0083244137740901,-1.915650585673e-06,-0.000130498037353573,0.0525744821415758,-0.000871095687369678,0.0314890725686011,0.000145548152757758,5.94940230129081e-06,-0.00113162894039695,-7.42219740326817e-17,0.00556273349529042,0.000396000852052748,-0.219616451360539,0.00878599250143391,-0.00307040094542754,0.0110722568732903,-4.53589038853273e-05,9.74584959867649e-05,-0.000184218254311563,0.00173702410647189,-0.000196801051787041,0.499208479866,-9.67066700114182e-18,2.72492535997687e-16,1.4316280182589e-16,-0.0281228311142569,-0.00011706929664128,0.00163676805997343,-0.00432276205001692,0.0158423865363893,-0.000566562271034138,0.0046541826929052,-0.00124791179615528,7.34242189603961e-05,-1.21500199546941e-05,3.40323324769453e-06,1.86681135986088e-05,8.7867868393286e-07,-0.000114023843609109,0.00383020614880315,-5.97207359469805e-05,-5.52254927063523e-06,-8.48732845046098e-05,-0.000213605860569444,-1.75027705119526e-07,-9.32734673265868e-05,-7.47059203500932e-05,7.85914025867045e-06,0.00023142158581346,5.19630717538631e-06,-1.04705663832129e-06,-2.00742341579595e-16,-6.29371194565766e-06,0.0049414095332668,-1.16712228846973e-05,-2.55703574671626e-05,8.22784984525798e-07,-6.82173439993731e-18,-0.707106781186545,1.81559193146177e-16,-9.4033349027344e-17,4.08649856042359e-16,-6.36608024998749e-17,1.11708246401633e-17,2.2011241619298e-16,1.4044853655151e-17,2.2868834633197e-16,4.06958179106101e-16,-4.90615395521533e-17,1.75727467399067e-16,2.552422197717e-16,-2.45653602621435e-17,-1.97034290788191e-16,-1.15680183325626e-16,3.05664904523117e-16,-6.17209993978686e-17,1.32963117098048e-16,-2.86077609675362e-16,-4.80371336286139e-16,4.27263430235113e-16,-1.02947877482086e-16,1.2727263785786e-16,-4.40347145140523e-16,-2.96603126504718e-16,1.204150344126e-16,3.77791969372774e-16,-1.63347507433993e-17,1.27672448568668e-16,-1.69626278257829e-16,-6.41050982405379e-17,6.3066375347254e-14,3.97150098463182e-16,-3.17788626615583e-16,-6.98703868177287e-16,5.52187281796752e-16,2.0322654855968e-16
"t96",-0.0441742731492403,0.121482928830048,-0.0210123731172612,0.0332986687961133,-0.268284748772988,0.00310759583046363,-0.00283217537581494,0.0687976871400222,-0.0198920386436314,0.0366438940764374,-0.000429938021032834,0.0350759717192208,-0.300525990079653,0.00832441377409029,-1.91565058534484e-06,-0.000130498037353275,0.0525744821415728,-0.000871095687369985,0.0314890725686055,0.000145548152756179,5.94940230054458e-06,-0.00113162894039787,3.02963422422999e-16,0.0055627334952873,0.000396000852052184,-0.219616451360542,0.00878599250144562,-0.0030704009454253,0.0110722568732853,-4.53589038921485e-05,9.74584959792674e-05,-0.000184218254311145,0.0017370241064741,-0.000196801051792126,-0.499208479865994,2.33464634817803e-16,-6.35323462042033e-16,-3.49069531536528e-16,0.0281228311142561,-0.000117069296626871,0.00163676805997808,-0.00432276205002192,0.0158423865363984,-0.000566562271034781,0.00465418269289784,-0.0012479117961489,7.34242189594382e-05,-1.2150019951938e-05,3.40323325134801e-06,1.86681135978691e-05,8.78678689173182e-07,-0.000114023843606026,0.00383020614880367,-5.97207359475251e-05,-5.52254927779776e-06,-8.48732844992078e-05,-0.000213605860574464,-1.75027706377519e-07,-9.32734673207572e-05,-7.47059203442728e-05,7.85914025433229e-06,0.000231421585819114,5.19630717221056e-06,-1.0470566402629e-06,-2.23651308928991e-16,-6.29371194287867e-06,0.0049414095332799,-1.16712228847463e-05,-2.55703574668207e-05,8.22784987266399e-07,0.142284275405608,5.88418203051333e-14,-0.0308705072124147,0.0308881547868223,-0.0534207914770838,0.0241038902858581,-0.00492866278994652,-0.0422066239684916,0.0384010510035209,-0.055898493248108,-0.0287020022286471,0.0172399835981537,-0.0463722894077667,-0.00947730066033469,0.0474274697529723,0.0307043357284935,0.0634739582193837,0.0570555220967902,0.00155398187168956,0.0324110870950173,0.0627191893164193,-0.00143956947294313,-0.0109021638602025,0.029740291412195,0.0193369972833382,0.0260180744381699,0.0154625270879924,0.0162286022656054,0.0317599760586973,-0.0240496701757808,0.034715928112038,0.00846605555722797,-0.021332702317088,0.663150841840163,-0.00161024386529539,-0.0123658312397872,-0.0408318179650064,0.0311924735788638,0.0272328457232358
"t97",-0.0441742731492402,0.121482928830048,-0.0210123731172611,0.0332986687961136,-0.268284748772988,0.00310759583046376,-0.00283217537581481,0.0687976871400222,-0.0198920386436314,0.0366438940764375,-0.000429938021032733,0.035075971719221,-0.300525990079653,0.00832441377409032,-1.91565058537692e-06,-0.000130498037352903,0.0525744821415734,-0.000871095687369886,0.0314890725686041,0.000145548152756383,5.94940230130981e-06,-0.00113162894039821,1.5403511118533e-16,0.00556273349528274,0.000396000852052413,-0.219616451360543,0.00878599250144515,-0.00307040094542557,0.0110722568732862,-4.53589038910784e-05,9.7458495980768e-05,-0.000184218254312489,0.00173702410647288,-0.000196801051791952,-0.499208479865999,1.2102908640147e-16,-2.85909142600539e-16,-3.38122695541224e-16,0.0281228311142569,-0.00011706929662611,0.00163676805997845,-0.00432276205001994,0.0158423865363916,-0.000566562271034475,0.00465418269290095,-0.00124791179615062,7.34242189609283e-05,-1.21500199562381e-05,3.40323325361139e-06,1.86681135990107e-05,8.7867869080859e-07,-0.000114023843604381,0.00383020614877474,-5.9720735946249e-05,-5.52254927721073e-06,-8.48732845008261e-05,-0.000213605860578187,-1.75027706175061e-07,-9.32734673243619e-05,-7.47059203499876e-05,7.85914025903365e-06,0.000231421585815152,5.19630717580146e-06,-1.04705664202452e-06,3.27665163385008e-16,-6.29371195398175e-06,0.0049414095332706,-1.16712228885242e-05,-2.5570357465887e-05,8.22784981789434e-07,-0.142284275405607,-6.25610674376276e-14,0.0308705072124148,-0.0308881547868221,0.0534207914770836,-0.0241038902858579,0.00492866278994659,0.0422066239684915,-0.0384010510035206,0.0558984932481079,0.0287020022286471,-0.0172399835981536,0.0463722894077664,0.00947730066033477,-0.0474274697529723,-0.0307043357284935,-0.0634739582193835,-0.05705552209679,-0.0015539818716897,-0.0324110870950169,-0.062719189316419,0.00143956947294319,0.0109021638602026,-0.0297402914121947,-0.0193369972833383,-0.0260180744381701,-0.0154625270879924,-0.0162286022656052,-0.0317599760586967,0.0240496701757807,-0.0347159281120377,-0.00846605555722806,0.0213327023170879,-0.663150841840161,0.00161024386529569,0.0123658312397871,0.0408318179650063,-0.0311924735788638,-0.0272328457232355
"t53",-0.0425784213415691,0.116730675069979,-0.0194159222065647,0.0301080826409959,-0.23525639039462,0.0026471995193389,-0.00235214985530838,0.052288919522353,-0.01397148445057,0.0237535439468467,-0.00023978102195142,0.0169064989214008,-0.133594862157661,0.00338861982999889,-6.86437424235449e-07,-4.14176886331964e-05,0.00896344081672951,-0.000102054989078879,0.0034222546128692,-2.09206830816683e-05,-1.72233896168299e-06,0.000351005763117196,-2.12558089101611e-16,-0.00734582078845189,-0.000771877591683943,0.622331395854468,-0.0263797046515674,0.00942998701198822,-0.0351211175652217,0.000163259461449542,-0.000353089140424039,0.00073028721075085,-0.0088356025856086,0.00222094930789588,-1.99840144432528e-15,-1.50629318806995e-16,4.05127780986502e-16,2.37870500771892e-16,-9.36750677027476e-17,-0.00205640906054262,0.00985460464058038,-0.0215097808980294,0.0779456109505986,-0.00275573011900646,0.0218288628402695,-0.00578968756052063,0.000327326768154115,-5.20487395691835e-05,1.43530958543802e-05,7.16150809391167e-05,3.35680326116214e-06,-0.000427571676437612,0.0142103660138767,-0.000220184246188249,-2.02901125041186e-05,-0.000311299986932967,-0.000783284747773278,-6.41186387824516e-07,-0.000341470841715834,-0.000271483742353288,2.85392481943592e-05,0.00083913721246777,1.87798389942836e-05,-3.75309461376457e-06,1.75613507234515e-16,-2.17145921275607e-05,0.0168483044684198,-3.97927617130471e-05,-8.70730046725962e-05,2.76375372036316e-06,-0.0445806311811361,8.04911692853238e-15,-0.0522167373159229,0.00248042863987896,-0.0123495275322588,0.0103109312484167,0.0220062881982381,0.0292074424082666,-0.0862042302649451,-0.0112134055658704,-0.0257790866255273,0.00714613501470908,0.036988237389321,0.0649675582412148,-0.114422965230613,-0.0236409164413864,-0.0947506937201946,-0.229359807132019,-0.0100470794075858,0.0202870007013828,0.0755371905963988,0.0473777078707312,-0.0459083615857569,-0.0599782830257436,-0.0150596805401821,0.0294681862479543,0.0352963694144353,-0.0329183336583201,-0.0277579897711536,0.0356209609099261,-0.0689512766710462,0.0493563945765993,-0.0195044542313634,0.0928887322640856,-0.312151733023607,0.253562713866924,0.365138040116317,-0.145663426234622,-0.229084386479664
"t54",-0.0425784213415691,0.116730675069979,-0.0194159222065649,0.0301080826409959,-0.23525639039462,0.00264719951933911,-0.00235214985530854,0.0522889195223531,-0.01397148445057,0.0237535439468469,-0.00023978102195108,0.0169064989214011,-0.133594862157661,0.00338861982999944,-6.86437424096446e-07,-4.14176886321509e-05,0.00896344081673114,-0.000102054989078927,0.00342225461287,-2.09206830815594e-05,-1.72233896128934e-06,0.000351005763117413,-1.0452430862229e-16,-0.0073458207884518,-0.000771877591683794,0.62233139585447,-0.0263797046515678,0.0094299870119879,-0.0351211175652217,0.000163259461448564,-0.00035308914042429,0.000730287210751126,-0.008835602585609,0.0022209493078949,-2.88657986402541e-15,-4.29929589188788e-16,2.21653277758483e-16,4.47126407685414e-16,2.32452945780892e-16,-0.00205640906054224,0.00985460464058232,-0.0215097808980299,0.0779456109506077,-0.00275573011900737,0.021828862840275,-0.00578968756052242,0.0003273267681568,-5.20487395673013e-05,1.43530958540138e-05,7.16150809382591e-05,3.35680326179396e-06,-0.000427571676436544,0.0142103660138751,-0.000220184246193775,-2.02901125062281e-05,-0.000311299986931724,-0.000783284747772374,-6.41186390019313e-07,-0.000341470841717249,-0.000271483742349788,2.85392481931065e-05,0.000839137212463342,1.87798389886874e-05,-3.75309461318434e-06,-3.63706807744488e-16,-2.17145921254183e-05,0.0168483044683955,-3.97927617120564e-05,-8.70730046736334e-05,2.76375371978601e-06,0.0445806311811356,-7.21644966006352e-15,0.0522167373159223,-0.002480428639879,0.0123495275322591,-0.0103109312484168,-0.0220062881982382,-0.0292074424082662,0.086204230264945,0.0112134055658706,0.0257790866255273,-0.00714613501470877,-0.0369882373893207,-0.0649675582412146,0.114422965230613,0.0236409164413862,0.0947506937201943,0.229359807132018,0.0100470794075857,-0.020287000701383,-0.0755371905963986,-0.0473777078707314,0.0459083615857567,0.0599782830257429,0.015059680540182,-0.0294681862479543,-0.035296369414435,0.0329183336583203,0.0277579897711532,-0.0356209609099262,0.0689512766710457,-0.049356394576599,0.0195044542313633,-0.0928887322640875,0.312151733023606,-0.253562713866923,-0.365138040116315,0.145663426234622,0.229084386479662
"t51",-0.0409985269701492,0.112029304066463,-0.0178478552898191,0.0269820486928958,-0.202950687821019,0.00219667606011153,-0.00188145062005687,0.0357736946406232,-0.00783286991486933,0.00962507247378878,6.10174646568243e-06,-0.0135759046543726,0.210771187259039,-0.0104447441694406,6.75516357764415e-06,-0.00521458958083738,0.063622076787703,-0.000797431897126244,0.0277273244708428,4.9750754574713e-05,1.12533005687259e-06,-0.000193783896703746,5.33699621452345e-17,-0.00133641515237515,-0.000108097526055794,0.0375980849232238,-0.00120726532829804,0.000376241801817123,-0.00110358912112598,-4.77791267258901e-07,1.67839571034966e-06,-2.20386030230554e-05,0.000908365507949968,-0.00072055024360663,-9.74220704108575e-15,-1.08128840534731e-16,-5.31048466874293e-16,-3.13679250417943e-17,-3.73832909073002e-16,0.00219310496052161,-0.0356207720009364,0.168492084128251,-0.658050421739776,0.025275478409319,-0.277531870483043,0.0834070656276868,-0.00947308437377056,-0.0219593225982279,0.00081008629423642,0.000500571156578229,2.2096491078027e-05,-0.00210873660682464,0.0575282825082948,-0.000776771344894949,-6.55978787697612e-05,-0.00096120889331761,-0.00240278230080153,-1.912083705438e-06,-0.000999004023991183,-0.000613336251261932,6.248548434071e-05,0.00171932611244235,3.23555119096528e-05,-3.08674764538628e-06,2.13189761083458e-16,0.000218740862522149,-0.575144322222226,0.00136692870176254,0.00368447455918021,0.000116441436746295,7.52880175262328e-16,-1.94289029309402e-15,-9.56736973729799e-16,-3.03978542531054e-16,-7.76993114612665e-16,-3.88604254503698e-17,-5.40120934295077e-16,4.05791340456984e-16,-1.27706303639729e-15,-3.41834816878174e-16,-5.86201202244025e-17,2.0108334298302e-16,-1.00961189373298e-17,-1.7269675050087e-16,-3.53615962629546e-16,-4.81137684038159e-16,-2.76390390620571e-16,-4.41752383460042e-16,3.9661243226623e-16,9.04445261274747e-18,1.09228776043994e-15,3.90302431228596e-16,3.13669898846704e-16,-2.57872104468005e-16,-9.51298363153889e-17,6.86988617526605e-17,-6.50020980979257e-16,9.31523741456394e-16,3.24202749482281e-16,-6.15607001906617e-16,-5.09349188776038e-16,1.19342842427512e-16,-7.9815437359029e-17,5.96930019696285e-15,-7.39089105913574e-16,8.4349235580686e-16,3.19583189010245e-15,-8.62669865868003e-16,-2.24375931765032e-15
"t62",-0.0421333664465254,0.115393177616402,-0.0189123838283801,0.0290369273101722,-0.223156963775804,0.00246418707864351,-0.00214730209036897,0.0432856727307405,-0.00996024877303091,0.0128450027971982,8.86485885438803e-06,-0.0212742341804801,0.343506666500538,-0.017727018393218,1.21122314761587e-05,-0.00981180122547208,0.145036246116665,-0.00196674196841891,0.069283110806415,0.000202054731747081,7.06648724124367e-06,-0.00131816910338854,1.11803907129441e-16,0.00311650669616401,0.000139925331625108,-0.0301885361527963,0.000904563566864131,-0.000274445277840376,0.000775006454185479,2.89902697300179e-07,-1.01078035786312e-06,1.19870488763703e-05,-0.000375411139768968,0.000129301802789132,2.3037127760972e-15,1.0637994343283e-16,-2.67783828867515e-16,-2.31596165969091e-16,-4.39752401160121e-16,0.000251669773900597,-0.0132945880097367,0.0850163920253842,-0.339337907335792,0.0133346105411255,-0.158280289698277,0.048781524983365,-0.00613879649922879,-0.0161109441081897,0.000629251483416168,0.000693060568834909,3.19750306592811e-05,-0.00389560084983024,0.128772195709131,-0.00200390882847703,-0.000185592671873983,-0.00285647010523786,-0.00719078459582085,-5.89869580693034e-06,-0.00314605949608995,-0.00255759216694463,0.000269622331631766,0.00797500167023102,0.000181193356258388,-3.8049547919021e-05,-7.00962181687007e-16,-0.000440910641128743,0.780906224945493,-0.00185370525699193,-0.00481564652451008,-0.00010529824413679,-5.12445713817261e-15,-3.1641356201817e-15,4.98813820111508e-15,4.06083721049246e-16,3.87792180241092e-16,-5.28006062864666e-19,-4.21641919035849e-17,-1.83367466208594e-15,-1.37629791673324e-15,9.87033571648601e-16,9.43128015146684e-16,-7.64391088040511e-16,-1.06570508795106e-15,-9.05572958434604e-16,1.29468280888393e-15,1.41969471197089e-15,-1.1558916917535e-15,6.31171982612452e-15,5.52879413100283e-16,-8.48279317200963e-16,-2.46993895015562e-15,-7.86030700007003e-16,-6.75782459518101e-16,1.57280547865676e-15,3.17566113183749e-16,-3.91064084205135e-16,1.28824695987405e-16,-1.24820429253059e-15,-8.4584527202687e-16,9.98766236020078e-16,1.74202952621294e-15,-8.54460153962135e-16,7.07857477863515e-16,-6.80764804696044e-15,7.31242193866503e-15,-4.22208905417977e-15,-1.03187418720845e-14,4.14875812725294e-15,5.09265356322933e-15
"t115",-0.0428944271750154,0.117650192933266,-0.0196308341485262,0.0304280462589541,-0.236893317049564,0.0026467241109386,-0.00232927525001446,0.0484791112167751,-0.0114425049080998,0.0151042684626602,1.08252750939425e-05,-0.0267842970567256,0.438909322477912,-0.0229824581398814,1.59982518314634e-05,-0.0131606587733287,0.205190730434378,-0.00283490412252123,0.100159797539158,0.00031760348771727,1.16225971657045e-05,-0.00218168681136631,1.04756110055448e-16,0.00673249835720005,0.000346257941381885,-0.0880557243050586,0.00271480916193345,-0.000833113755840291,0.00239166707451808,9.56574746692969e-07,-3.34718364745996e-06,4.17404024449248e-05,-0.001517905887549,0.000923554367384418,3.77475828372553e-15,-1.06273135959198e-16,4.28346708768711e-16,-1.35859981074633e-17,1.66533453693773e-16,-0.00183287849764537,0.0200799487808027,-0.083993411801727,0.325775841880975,-0.0124275184906491,0.133759530026556,-0.0399886703950485,0.00447524953497596,0.0103419359744467,-0.000383053107162015,-0.000289777228564195,-1.31143235059383e-05,0.0014605473267319,-0.0457191927061254,0.000688240219398561,6.25492077476838e-05,0.000953804885001881,0.0023979929676463,1.95642700732099e-06,0.00103971663644381,0.000810798275474875,-8.51123300088313e-05,-0.00249621932764434,-5.56330704235091e-05,1.11185283610555e-05,6.96275210843336e-16,9.92499368854595e-05,-0.15993548347959,0.000379524493988853,0.000975727523600227,1.89022477669691e-05,-0.407879089762789,1.32116539930394e-14,0.238207685928265,0.0357011255896638,-0.0322206168448302,0.0215955210149999,-0.0122193039160991,-0.0388193326980667,-0.282930171410334,0.0468850445161366,0.00170409455053541,-0.0129028008982841,0.013492624793702,-0.0144713367501528,-0.0694793231391032,0.0600116510059344,-0.241619756369562,0.202598508013824,0.0202918927476369,-0.0180779456440611,-0.00737231952176472,0.0184148952078801,-0.0071977006212748,0.0131657931902085,-0.0540331589710926,0.0100117612497273,-0.0030473963601949,-0.0023170407428052,0.00817834581250703,0.0203509666992805,0.00555189637934259,0.0352506659385639,0.0523429010430682,0.119207714098736,0.0923834752863923,0.123950114276516,-0.0821509672274237,0.13323515319819,-0.101477548918508
"t116",-0.0428944271750154,0.117650192933266,-0.0196308341485262,0.0304280462589541,-0.236893317049564,0.00264672411093847,-0.00232927525001453,0.0484791112167751,-0.0114425049080996,0.0151042684626603,1.08252750940477e-05,-0.0267842970567258,0.438909322477911,-0.022982458139881,1.59982518317394e-05,-0.0131606587733294,0.205190730434378,-0.00283490412252053,0.100159797539157,0.000317603487716566,1.1622597165938e-05,-0.00218168681136656,-1.56222855186835e-16,0.00673249835719819,0.000346257941381995,-0.0880557243050582,0.00271480916193379,-0.00083311375584154,0.002391667074517,9.56574746111356e-07,-3.34718364765468e-06,4.174040244606e-05,-0.00151790588755006,0.000923554367385666,3.33066907387547e-15,1.98152926951922e-16,1.53485307082212e-16,1.29173784328978e-16,2.27248775352962e-16,-0.00183287849764576,0.0200799487808034,-0.0839934118017276,0.325775841880965,-0.0124275184906485,0.133759530026554,-0.0399886703950506,0.00447524953497577,0.0103419359744444,-0.000383053107158197,-0.000289777228565979,-1.31143235006403e-05,0.00146054732673331,-0.0457191927061239,0.000688240219397437,6.25492077438164e-05,0.000953804885002936,0.00239799296765067,1.95642700710026e-06,0.00103971663644208,0.000810798275479515,-8.51123300097058e-05,-0.0024962193276379,-5.56330704208901e-05,1.11185283676248e-05,-3.6348253890785e-16,9.9249936890901e-05,-0.15993548347958,0.000379524493990589,0.000975727523595166,1.89022477711057e-05,0.407879089762793,-8.99280649946377e-15,-0.238207685928269,-0.0357011255896639,0.0322206168448305,-0.0215955210149998,0.0122193039160995,0.0388193326980683,0.282930171410337,-0.0468850445161372,-0.00170409455053589,0.0129028008982847,-0.0134926247937012,0.0144713367501539,0.0694793231391021,-0.0600116510059356,0.241619756369564,-0.20259850801383,-0.0202918927476376,0.018077945644062,0.00737231952176629,-0.0184148952078799,0.00719770062127517,-0.0131657931902099,0.0540331589710927,-0.0100117612497271,0.00304739636019498,0.00231704074280596,-0.00817834581250637,-0.0203509666992813,-0.00555189637934368,-0.0352506659385634,-0.052342901043069,-0.119207714098735,-0.0923834752863986,-0.123950114276512,0.0821509672274312,-0.133235153198193,0.101477548918505
