"accepted_species","trait_ARD"
"t1","0"
"t3","1"
"t4","1"
"t10","0"
"t19","0"
"t55","0"
"t57","0"
"t114","1"
"t121","1"
"t122","1"
"t123","0"
"t120","0"
"t56","1"
"t12","0"
"t13","0"
"t9","0"
"t15","0"
"t23","0"
"t33","0"
"t34","0"
"t26","0"
"t30","0"
"t31","0"
"t14","0"
"t164","0"
"t165","0"
"t85","1"
"t86","1"
"t160","1"
"t161","1"
"t100","1"
"t152","1"
"t153","1"
"t95","1"
"t48","0"
"t49","0"
"t167","1"
"t168","1"
"t140","1"
"t141","1"
"t118","1"
"t119","0"
"t76","0"
"t111","1"
"t112","0"
"t69","1"
"t116","1"
"t117","1"
"t107","1"
"t108","0"
"t80","1"
"t25","0"
"t20","1"
"t46","1"
"t154","0"
"t155","0"
"t72","1"
"t146","0"
"t147","0"
"t83","0"
"t50","1"
"t73","1"
"t131","1"
"t132","0"
"t88","0"
"t89","0"
"t51","1"
"t62","1"
"t70","1"
"t71","1"
"t11","1"
"t17","0"
"t77","1"
"t78","1"
"t148","1"
"t149","1"
"t92","0"
"t44","1"
"t144","0"
"t145","0"
"t93","1"
"t94","0"
"t171","0"
"t172","0"
"t128","1"
"t169","1"
"t170","1"
"t90","1"
"t91","1"
"t113","1"
"t126","0"
"t166","0"
"t173","0"
"t174","0"
"t96","1"
"t16","0"
"t53","1"
"t54","1"
"t52","1"
"t58","1"
"t59","0"
"t40","0"
"t41","1"
"t84","0"
"t129","0"
"t130","0"
"t38","0"
"t65","1"
"t66","0"
"t45","0"
"t5","0"
"t7","1"
"t8","0"
"t2","0"
"t6","0"
"t67","1"
"t101","1"
"t102","1"
"t75","1"
"t105","1"
"t106","1"
"t60","0"
"t61","1"
"t32","0"
"t18","1"
"t24","0"
"t115","0"
"t124","1"
"t125","0"
"t135","1"
"t136","1"
"t150","1"
"t151","1"
"t162","1"
"t163","1"
"t156","1"
"t157","1"
"t81","1"
"t82","0"
"t74","0"
"t103","0"
"t104","0"
"t97","0"
"t98","0"
"t99","1"
"t68","0"
"t47","1"
"t133","0"
"t134","1"
"t138","0"
"t139","0"
"t79","0"
"t127","1"
"t175","1"
"t176","1"
"t87","1"
"t137","1"
"t158","1"
"t159","1"
"t142","0"
"t143","0"
"t109","1"
"t110","0"
"t42","0"
"t43","0"
"t39","0"
"t63","1"
"t64","0"
"t29","0"
"t36","1"
"t37","0"
"t35","1"
"t21","1"
"t22","1"
"t27","0"
"t28","1"
