,0,1,2,3,4,5,6,7,8,9,10
t1,2.598438,-3.9231832,3.8724918,-2.550243,0.35466096,-0.4144417,2.0075917,-0.531828,1.1327081,7.3345327,1.1092243
t2,2.5902212,-3.9239786,3.8932312,-2.5459177,0.35443026,-0.41383833,2.008577,-0.54278743,1.1813766,7.369123,1.1184376
t3,2.2791429,5.1005363,-0.024586229,1.1772325,4.455019,2.9478204,0.064190604,4.8986044,-0.20905524,-0.03659537,0.074461564
t4,-0.009191709,-5.6568513,8.051362,-3.1044524,0.7623627,-0.32998475,2.5499895,-2.1385133,6.998217,11.282478,3.074617
t5,1.7865745,5.58323,-0.013225178,1.3893002,4.439963,3.4112144,0.16154413,5.167849,-0.22211544,-0.051954623,0.024443187
t6,-0.13601343,-5.8681927,6.5717406,-3.4398344,0.59978986,-0.3660443,2.7034256,-1.9220359,5.049849,9.612532,2.742824
t7,3.7429135,11.034208,-0.029462675,2.4491112,7.6587815,6.2704296,0.33635297,7.5878463,-0.24292438,-0.0757581,0.027171548
t8,2.801332,11.008404,-0.0336007,2.8759277,7.4592447,6.16024,0.19328609,6.9240074,-0.24438845,-0.04121086,0.05073173
t9,2.0522745,6.3456564,-0.020748112,1.5572755,4.907879,3.8147123,0.07954854,5.4869676,-0.22346532,-0.03487714,0.025204275
t10,-0.18056947,-6.197999,7.0230055,-3.6370177,0.6704981,-0.3691223,2.818004,-2.066601,5.3752713,10.0348625,2.9732628
t11,1.9168031,5.867753,-0.013986129,1.4712259,4.657898,3.451646,0.16325271,5.3151846,-0.22797653,-0.06202713,0.024647446
t12,-0.12803121,-5.8978443,6.839406,-3.4291615,0.63693124,-0.3601111,2.6956892,-1.9835016,5.4893255,9.903658,2.8346791
t13,1.9360636,5.6853085,-0.01479257,1.5299171,4.690915,3.4799693,0.18837498,5.4460964,-0.22906418,-0.055054467,0.009266737
t14,3.336228,12.009121,-0.036203384,3.103934,8.100325,6.78379,0.18440105,7.6471915,-0.2907617,-0.028864088,0.037561137
t15,7.501333,-0.16851555,-0.006071717,-0.6374548,4.0902047,-0.014945631,0.58608216,8.026228,-0.060749095,-0.21935236,1.779834
t16,1.706683,5.5802536,-0.01630519,1.5014832,4.6152396,3.3738763,0.17116393,5.2179327,-0.23152754,-0.060892027,0.061196446
t17,22.962725,-0.62036115,10.8064575,-0.06533204,0.61642736,-0.84481394,0.69262254,1.7901033,9.101306,28.706545,1.5543053
t18,3.3466098,12.224756,-0.038710076,3.0807297,8.239827,6.79201,0.16802923,7.639453,-0.2866783,-0.03195833,0.05088923
t19,-0.008081596,-5.727285,7.711167,-3.1611154,0.73443484,-0.34186494,2.5525832,-2.0917168,7.1510453,11.08375,3.0457025
t20,-0.11830035,-5.9014335,6.862254,-3.4085014,0.6390128,-0.3592888,2.6873264,-1.9902227,5.686571,9.960581,2.8484201
t21,-0.052871156,-6.1252074,8.333839,-3.4367545,0.80418545,-0.344928,2.7067397,-2.2663805,7.1842566,11.767019,3.3356411
t22,-0.054658543,-6.0860286,8.272304,-3.4028056,0.80664164,-0.34887132,2.6915326,-2.2403908,7.0919905,11.66116,3.3046408
t23,3.094893,12.0791855,-0.039146528,3.1900568,8.249079,6.8107157,0.18961753,7.6913652,-0.28523678,-0.03220074,0.06566819
t24,22.461708,-0.71896946,10.6845,-0.059919715,0.61642444,-0.8263241,0.69110525,1.3715427,9.216847,28.201805,1.5947413
t25,7.2602053,-0.05921982,-0.0034818863,-0.5776461,3.9793596,-0.00847874,0.53962016,7.758239,-0.09356203,-0.21595143,1.7507104
t26,2.076775,6.8961873,-0.02131453,1.6960357,5.3387337,4.0020604,0.11778032,5.6535764,-0.2533009,-0.050775796,0.07685978
t27,3.1294863,11.314609,-0.033829592,2.7745643,7.612928,6.5173817,0.24165918,7.176757,-0.20811322,-0.03337753,0.012648226
t28,22.274817,-0.70048517,10.749333,-0.08832124,0.6274159,-0.8208226,0.7062442,1.3740774,9.0276375,28.130102,1.5985736
t29,3.055912,11.016761,-0.034690388,2.7288575,7.538502,6.2349195,0.25655207,6.978071,-0.19552898,-0.047641832,0.04642574
t30,3.1376183,12.248877,-0.037769254,3.1518319,8.157159,6.9572573,0.16417582,7.62846,-0.2949994,-0.026956523,0.061247244
t31,3.1550288,12.286475,-0.039628454,3.2013834,8.293514,6.9446535,0.16233416,7.748445,-0.29852313,-0.027430143,0.06767119
t32,2.1526418,5.739518,-0.031522498,1.6902769,4.9161305,3.487396,0.079784095,5.282721,-0.21085091,-0.039349403,0.16589689
t33,-0.13279681,-6.3558655,7.8872113,-3.6139774,0.7875195,-0.361378,2.8006027,-2.255054,6.8687263,11.1290455,3.298763
t34,3.1516278,11.079338,-0.034140542,2.7295487,7.5779996,6.277654,0.272779,7.027075,-0.1917513,-0.05100723,0.039693765
t35,8.301098,-0.13295469,-0.005019823,-0.6796469,4.575816,-0.021765603,0.6438316,8.753483,-0.11400341,-0.23751338,1.981573
t36,23.335505,-0.5923269,10.952987,-0.040589992,0.62571335,-0.8642543,0.6939163,1.8058411,9.17905,29.121893,1.5433569
t37,-0.09983181,-6.374342,8.314985,-3.5843139,0.8282519,-0.36400652,2.8105953,-2.3097339,7.387317,11.654115,3.4076517
t38,1.8320761,5.675221,-0.015066311,1.483277,4.6610403,3.425922,0.17693941,5.305831,-0.23295067,-0.062015224,0.036365934
t39,1.7980884,5.5403857,-0.01552337,1.429493,4.5758467,3.3440504,0.1755948,5.219929,-0.22120056,-0.063415155,0.051100533
t40,3.238812,12.353883,-0.0391992,3.175587,8.2977915,6.9825816,0.16165149,7.746326,-0.30468985,-0.024895716,0.056160066
t41,3.3185565,11.688374,-0.036223494,2.8428051,7.9303885,6.728664,0.28731504,7.3749413,-0.19583,-0.036630593,0.009220596
t42,22.551176,-0.6869304,10.7548895,-0.045759995,0.6345496,-0.8234195,0.68017226,1.3817694,9.233708,28.32586,1.6011268
t43,3.258664,12.330565,-0.039253104,3.1469426,8.328813,6.9054523,0.16456246,7.7556486,-0.3036886,-0.03022271,0.056857057
