,0,1,2,3,4,5,6,7,8,9,10
t1,15.134082,4.565698,7.4988713,3.472747,0.20629847,5.065077,2.2812588,6.8749175,5.3046517,4.8926315,1.4599267
t2,15.223296,4.556258,7.6789913,3.4043062,0.20947033,5.121998,2.1513731,6.8835697,5.3434734,4.8249316,1.4261857
t3,12.809283,13.932179,4.0798535,6.8815737,8.111934,3.669548,3.8123171,2.6503658,9.150976,0.7163723,4.3285427
t4,15.517757,4.4256754,7.8442473,3.5171678,0.23732781,5.3925915,2.2710962,7.130551,5.0768185,5.0241756,1.4271277
t5,12.743459,13.687615,4.0059876,6.9611855,8.455184,3.7181814,4.234149,2.7961082,8.703904,0.17729875,4.3539605
t6,15.166498,4.634481,7.5706935,3.5709379,0.52978534,5.1555862,2.160826,6.796709,5.312403,4.8294773,1.2621468
t7,2.3253725,12.118827,6.5408363,0.80589134,5.40845,8.473155,8.758124,7.5648193,4.795947,7.4365687,5.5658693
t8,-0.7516703,14.83257,6.676125,2.3464398,6.804509,4.375603,9.447962,4.8150125,4.00702,1.8194016,4.412977
t9,12.942514,13.548151,4.0227447,6.765453,8.153035,3.706357,4.1233716,2.492392,9.015694,0.99815357,4.2028275
t10,15.25272,4.566102,7.6611176,3.4754384,0.50137246,5.2612615,2.061463,6.9176493,5.310391,4.8707247,1.3188691
t11,12.731958,13.544628,3.948645,6.981751,8.604032,3.7769644,4.217726,2.7335143,8.5058365,0.22589843,4.4732256
t12,15.187864,4.4230385,7.7449875,3.5201,0.38980895,5.3669887,2.0531957,6.9662437,5.1902947,4.7768297,1.4164652
t13,12.7929125,13.620116,4.077051,6.944208,8.45752,3.6584456,4.296632,2.7095697,8.686138,0.24403603,4.334534
t14,-0.9567657,14.833939,6.5586057,2.3057523,6.84471,4.5022035,9.341956,4.6823487,4.1129303,1.8271588,4.4364424
t15,-8.355523,4.5880547,1.4438143,7.9955177,10.634325,2.278627,6.493154,6.107368,3.1711855,7.8839917,6.549543
t16,12.74451,13.661231,4.0253673,6.953244,8.5124655,3.7093863,4.2609725,2.7612193,8.670034,0.14236146,4.3988514
t17,3.4135995,-0.61413515,5.9248266,4.3607383,7.011348,1.7003003,3.7052095,1.0844206,-0.8369624,-0.59353477,4.9564567
t18,-0.8425255,14.851344,6.7938128,2.290635,6.772832,4.3653564,9.433617,4.714538,4.1671515,1.9203187,4.2320995
t19,15.415704,4.3861637,7.801951,3.5390449,0.22268227,5.421696,2.230886,7.062277,5.0308857,4.933189,1.4012101
t20,15.272662,4.5375934,7.6972528,3.5026028,0.45368066,5.311675,2.079641,6.9626126,5.263661,4.8864098,1.3322678
t21,15.513643,4.501419,7.6635246,3.4736989,0.08545253,5.277562,2.309873,7.1650796,5.1847615,5.0734935,1.4302493
t22,15.536501,4.5224643,7.738083,3.5437498,-0.0693997,5.407855,2.3266244,7.255001,5.1370792,4.996586,1.4291513
t23,-1.0081588,14.920254,6.5568633,2.432921,6.770944,4.463378,9.431093,4.709386,4.2086325,1.9997497,4.44461
t24,3.3272185,-0.74435765,6.379618,3.9266987,6.6532283,1.7604154,3.444125,1.3890274,-0.24716371,-0.37211874,5.1293674
t25,-8.033148,4.625838,1.7975789,7.5676723,10.302529,2.3842227,6.667921,5.972963,3.1774087,8.322446,6.631375
t26,12.886789,13.480793,4.023765,6.7006054,8.228405,3.61411,4.2333565,2.4713037,8.867124,1.0812964,4.0809684
t27,2.2051165,12.137513,6.4768043,0.7521757,5.4712987,8.48915,8.833624,7.4867635,4.584064,7.273094,5.5134773
t28,3.276373,-0.78768355,6.3194,4.011431,6.7571883,1.8039755,3.4973633,1.4487954,-0.27199587,-0.30943945,5.0338187
t29,2.2931833,11.723435,5.904263,1.5760319,5.165457,8.263362,9.628654,7.8064165,4.0825415,6.863867,5.4096956
