"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99"
"t26",-0.106339678515329,0.117048940783799,0.0152676734942726,-0.00761342454853152,-0.0256858411680691,0.0275024547167859,-0.303091172492357,0.00965728510614248,-0.00295695720631535,0.000425000485445467,-0.000966687856440105,3.18149386763715e-05,-0.000516958893660695,0.000993184896942104,-0.000942749702181176,-0.00111502907726898,-0.00156280267245342,-0.0219605005340688,0.00636173703633773,-3.59694901061159e-05,0.00269968405550408,-0.0129901168937133,0.930159888000809,-0.00668026632888031,0.000238478779567133,-0.0150137320597072,0.0016508106291469,-0.00847270636943242,0.0162388840255693,-0.000482737905210856,0.0153812403483501,-0.0675621769275605,0.000122709258734181,-0.000688656292964048,0.000453258904855691,-3.5471022425129e-18,-0.000143694266474209,0.00146359901008694,-0.000100254753855516,-0.000785123628649959,2.86663054405167e-16,0.000611139466354352,0.000648061241430724,-1.97809559892357e-17,-0.000350885324232967,1.36101796015292e-17,2.57238088281499e-05,-2.13659623315478e-18,8.81824722501268e-05,-0.000414207011700732,-0.000120671931228343,0.000189326070420671,1.69191630325643e-17,-9.88792342817531e-06,-5.30397538095211e-05,-1.16638043383262e-05,-7.54950160649148e-07,-1.58881444625831e-05,-2.88273112263562e-05,7.40080632234422e-17,0.000617987195094881,1.50662163529141e-05,4.76851027042759e-06,1.44213739282468e-06,5.65247056780267e-17,1.66763366081869e-06,7.67987961811086e-06,3.70566894492539e-05,-2.69357025562902e-17,-1.9441899437329e-05,-3.16948919224445e-17,-3.04635141758391e-05,-4.44558938873122e-18,0.000121913106811498,2.35245134974029e-05,-1.22347396631757e-17,4.25118679518163e-17,-1.07678520118956e-17,2.72314127623628e-17,-4.65614204059464e-05,1.07243578089044e-17,2.3218883041139e-17,-4.77931671842911e-17,-2.17242302209567e-17,1.92735227994545e-05,-3.49425900861377e-16,5.06040610662728e-18,-5.13833528479409e-16,1.0318959345592e-06,-8.54694011460594e-17,-2.68808346437469e-18,-3.6597820579516e-17,-7.22975403719034e-06,1.28438244015541e-06,9.8309530565046e-17,-5.9606439999013e-17,4.80910051028743e-17,4.2261163867167e-17,-1.02072014058739e-16
"t69",-0.112398411522479,0.125683962487476,0.017348627536376,-0.00907899921585558,-0.0310952414856004,0.0338734548617994,-0.402799458140811,0.0148349808966117,-0.00475557743457117,0.000816163966796399,-0.00304453967323714,0.000121947840611316,0.00132088007699329,-0.00197966289311367,0.00148586290750245,0.00145362411282619,0.00187301124372153,0.0112392926845679,-0.00289384292836509,1.57617787724549e-05,-0.000461656772691,0.00175552026571062,-0.108372059359974,0.000589336464731183,-1.73271699671037e-06,-5.29317189451664e-05,6.42096934212614e-06,-6.30248435894813e-05,8.50198054776407e-05,-6.94797904282065e-07,-0.00324125018792451,0.885724298302681,0.000662217363739455,-0.000701703197626113,0.000441083435432778,2.29126993226714e-16,-8.79277142519178e-05,0.012496687049194,-5.7366396510449e-05,-0.000448377599569998,1.17945843583932e-15,0.000346622578262578,0.000364369972727738,9.37014704682648e-17,-0.000194616386381549,-9.3428888463519e-17,1.39335537504534e-05,1.4207064962369e-17,4.76593556800708e-05,-0.000223110562216109,-6.48040708329052e-05,0.0001013905562065,3.02798798936966e-16,-5.2746469637634e-06,-2.82929833859637e-05,-6.21817743717227e-06,-4.02400692860744e-07,-8.46778925069265e-06,-1.53583776001486e-05,1.83358082112264e-16,0.000329204301034401,8.02507174540464e-06,2.53988968052321e-06,7.68016504781276e-07,-2.72346754166166e-18,8.88123462568996e-07,4.09014093005168e-06,1.97359079955244e-05,6.07639774002176e-17,-1.03558315559071e-05,-2.91665505292296e-17,-1.62271274865682e-05,-3.4275504839812e-17,6.49608154282941e-05,1.25393828447926e-05,-8.67238685681726e-17,-5.80995632269082e-17,7.16969163699319e-17,-4.71944508564044e-18,-2.48329907594892e-05,1.97932016903942e-17,-1.43865697706301e-16,-9.38403390710548e-17,2.25932833646109e-17,1.02959302267537e-05,1.03272506164026e-16,4.27224026702123e-17,2.12971516898911e-16,5.51724412500886e-07,-1.49642714766504e-18,1.102897462321e-17,1.9073138920995e-17,-3.87095488925266e-06,6.88229283517104e-07,1.09479308478756e-16,-4.22590043540983e-17,2.08699859639445e-17,5.28177942686247e-17,-1.02202920727653e-16
"t27",-0.113783389569821,0.127648705851755,0.017814733357988,-0.00940325739913488,-0.0322877137206316,0.0352722018212165,-0.424327238381807,0.0159229630589918,-0.00513069408028903,0.000895727467041982,-0.00344798439157654,0.000139237019099193,0.0016331334913823,-0.00247582519638549,0.00188290199909405,0.00186531191551718,0.00241832219854816,0.0158172917520983,-0.00413687184900491,2.26487427416593e-05,-0.000777627526589148,0.00309925112181637,-0.197271202743489,0.00113780889028758,-5.2590166564917e-06,-0.000210945095380345,2.60292776646014e-05,-0.000373211745802331,0.00118246253016332,-4.19749160218072e-05,0.00367266457984427,-0.252824749040303,-0.000147648331134837,4.03726856094557e-06,3.80056627757386e-06,-4.87767117895727e-16,-1.60750125465874e-05,-0.821321204498431,-3.39106132000512e-05,-0.000250547465710863,8.39780385096006e-15,0.000173774570342484,0.000172583583949889,1.11186500905878e-16,-9.02535985514492e-05,3.29269228655787e-16,6.79303335092015e-06,1.41606455825407e-16,2.34503832865508e-05,-0.000111556498524225,-3.29590206109828e-05,5.25644750424333e-05,2.82715057822489e-16,-2.84385214848819e-06,-1.52598332501289e-05,-3.38504910046191e-06,-2.19835860113923e-07,-4.63543638011946e-06,-8.48032079884329e-06,4.07566058745584e-16,0.000182494030501365,4.46469050941456e-06,1.41484560657367e-06,4.33966483789273e-07,-7.88210783725372e-17,5.0443285469048e-07,2.32911762155328e-06,1.12518703509076e-05,1.93817541116146e-16,-5.94388132947468e-06,8.54263688702032e-17,-9.3267020294552e-06,9.22492379501293e-17,3.76890186510733e-05,7.32933695580013e-06,7.67480433791065e-18,1.88651368347609e-16,-1.03062617643068e-16,1.62825373839096e-17,-1.46495304950139e-05,-8.57478333255462e-17,1.88454639952974e-16,2.86134938091519e-16,-2.07631037867934e-16,6.18927701101557e-06,-3.35693963154387e-16,-2.1364582868902e-17,-5.29287374212402e-16,3.34334081149261e-07,-2.39089508425746e-17,-8.16985679649185e-17,9.74677882153345e-17,-2.37171561448249e-06,4.24022925271442e-07,4.19504431833433e-17,1.30435766250253e-17,7.07252508348857e-17,1.40383521564547e-16,-6.2740915849512e-17
"t13",-0.113851704484202,0.127745463439375,0.0178375658478587,-0.00941907662732605,-0.0323458198463278,0.0353402685239,-0.425369201709293,0.0159751768783338,-0.00514865518837406,0.000899508631102907,-0.00346690471490251,0.000140045123751194,0.00164728775560839,-0.00249822336554347,0.00190074204924867,0.00188372960262806,0.00244266627147959,0.0160160688986695,-0.0041905908033521,2.29459161249816e-05,-0.000790696524285777,0.00315422494085421,-0.200883570476966,0.00115982221071665,-5.39088312475185e-06,-0.000216691460600788,2.67413030440739e-05,-0.000384177908074377,0.0012200282376259,-4.33628384006949e-05,0.00385352449418518,-0.271049418797331,-0.000158978784912308,4.47594778787611e-06,4.22853020118943e-06,-1.97797009758438e-16,-2.72154691658339e-05,0.403282235970562,-1.23987925318556e-05,-0.000106129713195769,-0.707106781186552,9.73504213930488e-05,0.000114803703757697,-6.48158434279528e-15,-6.91162487467946e-05,1.70890956624108e-16,5.89431658839474e-06,2.24121404300868e-17,2.05212324084705e-05,-9.88521914418772e-05,-2.95294158083284e-05,4.75890984255456e-05,1.28530168961619e-16,-2.6187488350023e-06,-1.40538642154579e-05,-3.12808732803527e-06,-2.03399670005586e-07,-4.29185549494159e-06,-7.87433539660567e-06,-3.30772407894818e-16,0.000169668311166223,4.15559074074946e-06,1.31741083615755e-06,4.05792619879334e-07,-1.48821014594529e-16,4.72370281362109e-07,2.18262999283455e-06,1.05476035803727e-05,8.41814350288886e-17,-5.58186527856182e-06,1.07385581549371e-16,-8.76182996319314e-06,8.29834806547566e-17,3.5491242336009e-05,6.91449356039261e-06,-2.28720043455824e-16,-1.09088300829647e-17,-5.97265569176237e-17,-7.36112404538512e-17,-1.38503847508504e-05,-3.77670751625823e-18,-1.64070052549295e-16,-7.38146544581597e-17,1.17208894871582e-16,5.87601464494074e-06,5.50029961482264e-17,-8.82053786098773e-17,-3.43780079783289e-16,3.17941949822039e-07,-1.58713317457183e-16,7.20026701567942e-16,-8.29545219739125e-17,-2.26039868409152e-06,4.04554190926679e-07,1.71954887901692e-16,-1.7646564248618e-16,1.28596744520023e-16,3.52670550796453e-16,-2.42272526206465e-16
"t8",-0.113851704484202,0.127745463439375,0.0178375658478587,-0.00941907662732605,-0.0323458198463272,0.0353402685239,-0.425369201709294,0.0159751768783338,-0.00514865518837405,0.000899508631102846,-0.00346690471490262,0.000140045123751137,0.00164728775560861,-0.00249822336554339,0.00190074204924881,0.0018837296026278,0.00244266627147982,0.0160160688986697,-0.00419059080335204,2.29459161254277e-05,-0.000790696524285722,0.00315422494085403,-0.200883570476967,0.00115982221071679,-5.39088312495409e-06,-0.000216691460600857,2.67413030437836e-05,-0.000384177908074539,0.00122002823762628,-4.33628384006554e-05,0.00385352449418517,-0.271049418797333,-0.000158978784912386,4.47594778808785e-06,4.228530201932e-06,4.88151532338276e-16,-2.7215469159568e-05,0.403282235970578,-1.23987925216373e-05,-0.000106129713161613,0.707106781186542,9.73504213472548e-05,0.000114803703750399,6.35807669143964e-15,-6.91162487542765e-05,-4.36247052297507e-16,5.89431658505765e-06,-2.49740084674059e-16,2.0521232398837e-05,-9.88521914420423e-05,-2.95294158137015e-05,4.7589098422405e-05,-7.50579914526835e-16,-2.6187488339071e-06,-1.40538642181175e-05,-3.12808732897924e-06,-2.03399672151784e-07,-4.29185549682835e-06,-7.87433539750758e-06,-3.34515346617562e-18,0.000169668311165401,4.1555907406034e-06,1.31741083578893e-06,4.05792619815605e-07,3.09291074010817e-16,4.72370279892888e-07,2.18262999337471e-06,1.05476035793238e-05,-2.77406985349158e-16,-5.58186527833425e-06,-2.93817544884961e-16,-8.7618299638862e-06,-1.88460576013823e-16,3.54912423358037e-05,6.914493558816e-06,2.03145519572789e-16,2.37981706939802e-18,4.5357243711781e-17,1.84960714887826e-16,-1.38503847513865e-05,1.375659016718e-16,-2.60704655237881e-17,-2.56981492166554e-16,-5.03377117111948e-17,5.87601464457473e-06,-7.0093259662142e-17,3.70981890713329e-17,-4.18253092693851e-17,3.17941948499161e-07,-1.42341217823152e-16,-6.59362814597054e-16,-1.67216553975619e-16,-2.26039868363947e-06,4.04554190656036e-07,1.81109119006608e-16,-3.65696913953197e-17,-3.63846041934402e-17,-3.69396211570931e-16,-7.68084402220217e-18
"t43",-0.144916137613553,0.180368660210176,0.0524598395504802,0.0609961852630398,0.0884865523727566,-0.0537736487237978,0.123211828672518,0.319800132308989,-0.000339395585471997,0.000184626546648282,-0.000984808907158786,4.11737749849799e-05,0.000525395896464296,-0.000792583219398483,0.000597698578057122,0.00058593012974098,0.000755131802361116,0.00432799950207238,-0.00109433537399498,5.92066811697542e-06,-0.000104982247536972,0.000262423313601662,-0.00942971268544993,-3.86835758053794e-05,1.50652810707548e-05,-0.0011700674926519,0.000129875721200935,-0.000785311435363215,0.00740481450828994,-3.99634954486869e-05,0.00904675124568086,-0.000850067317425179,2.39530778511965e-05,-0.000114998220355516,7.6033880779006e-05,-2.08229167082262e-16,-3.1201991615331e-05,5.60016167450907e-05,-0.000142896756915851,-0.271010875796859,6.41685536848888e-15,-0.000138583863237353,-9.02194824891093e-06,-3.79731694582439e-17,-2.23466473699046e-05,-1.15656779894604e-16,2.16448374593773e-06,1.94589571442237e-16,7.1064399139656e-06,-0.000124956728939118,-6.50745572905074e-06,4.09527988783033e-06,-1.07629528788779e-15,2.01204629375057e-06,1.10685764080225e-05,4.82351216692633e-06,4.23473675145892e-07,1.08494692637504e-05,7.50006098192166e-05,2.19227858287134e-14,-0.853299783310005,4.97100525256917e-05,1.18677132193951e-05,1.1331389398931e-06,2.96748729900426e-15,1.10589865059366e-06,4.75897345314778e-06,2.23250987561791e-05,9.75453502097191e-16,-1.02527035356535e-05,-4.76298271843771e-16,-1.57009973210914e-05,-1.19744207490973e-16,5.53497074629543e-05,9.91187850428347e-06,8.72449918253074e-17,-6.59012597844252e-16,-1.55555354048628e-16,-5.07583764078385e-16,-1.82587572775964e-05,3.37828775971048e-17,-4.57210645251397e-17,5.67735210565208e-17,8.56794097167346e-17,6.83374315173682e-06,7.61426065150973e-16,6.04372315760111e-17,-6.22019384757338e-16,3.54891972676615e-07,-3.30135281889487e-16,1.35954751279044e-16,-8.17227328319609e-17,-2.40435905350054e-06,4.21206609941633e-07,2.10085998314448e-17,-1.27328946246889e-16,-1.60675036509852e-16,2.26184018367444e-17,2.76686015705072e-17
"t79",-0.145315549371942,0.180995202671646,0.0527662123039138,0.0614617470723321,0.0892081252137756,-0.0542431982241793,0.124573157952129,0.324477363351216,-0.000344682378753194,0.000188068251526431,-0.00100835987201636,4.2211793203974e-05,0.000544607540648948,-0.000822720060387732,0.000621399039990082,0.000610046631148033,0.000786758779537079,0.00454883177804982,-0.00115179942216008,6.23440169342151e-06,-0.000111864090229722,0.000280423753524495,-0.0100939481636933,-4.15355372296432e-05,1.64337402411162e-05,-0.00128341898808078,0.000142497957243411,-0.000865911595914717,0.00821054499260912,-4.44421533162534e-05,0.010382501830879,-0.00100806058447989,2.85609628044737e-05,-0.000141314247514233,9.3715906481006e-05,-3.39473990308053e-16,-4.27991307034982e-05,8.107978964517e-05,-0.000213044508340292,-0.406328244854869,1.03582578177871e-14,-0.000212058390651639,-1.42314447130788e-05,3.92509958125945e-16,-3.77137763782594e-05,2.649865338416e-16,5.07972115548628e-06,1.39691406146128e-16,1.81125963123979e-05,-0.000386409612764003,-2.83083081394997e-05,4.86704757363225e-05,-2.12264924974448e-16,-3.64302132780339e-06,-1.96661083738721e-05,-5.38246519236706e-06,-3.96769492522281e-07,-9.18741011410955e-06,-4.03372170331385e-05,-8.71759220478893e-15,0.363935113947966,-1.67798434165273e-05,-3.6608846129338e-06,-5.31868304263266e-08,-1.13391875360646e-15,2.85458620928233e-08,2.80510411552071e-07,1.64011713788258e-06,-1.42057804748089e-16,-1.52676593956125e-06,2.73117904390543e-16,-2.56156445102695e-06,4.26595584007261e-16,1.38245524474373e-05,3.05358450478543e-06,4.47265708382598e-16,4.50285770604644e-16,-1.39329988654138e-16,7.51478690769736e-16,-6.76720651203287e-06,-8.36083447051579e-16,6.21280576307725e-16,-1.40351633393133e-15,4.56092155576812e-17,3.23226942537229e-06,-3.04008698146045e-15,1.35131429997155e-15,0.707106781186547,1.8055507647579e-07,9.19196357036331e-15,-9.26695381126182e-16,-1.4673087422783e-15,-1.32742322218712e-06,2.4082672395889e-07,1.73544133454194e-16,-2.98644414578114e-16,1.55544602016562e-16,6.90072823852104e-17,-5.42276831112665e-17
"t80",-0.145315549371942,0.180995202671646,0.0527662123039139,0.0614617470723318,0.0892081252137755,-0.0542431982241794,0.124573157952129,0.324477363351217,-0.00034468237875343,0.000188068251526632,-0.00100835987201672,4.22117932038651e-05,0.000544607540648942,-0.00082272006038768,0.000621399039990093,0.000610046631147785,0.000786758779537084,0.00454883177805011,-0.00115179942215987,6.23440169331417e-06,-0.000111864090229534,0.000280423753524452,-0.0100939481636935,-4.15355372299298e-05,1.64337402413514e-05,-0.00128341898808109,0.000142497957243381,-0.000865911595914842,0.00821054499260903,-4.44421533162581e-05,0.0103825018308783,-0.00100806058447978,2.85609628045172e-05,-0.000141314247514064,9.37159064808759e-05,-3.1868724121193e-16,-4.27991307035149e-05,8.10797896455603e-05,-0.00021304450834023,-0.40632824485487,1.00945798494387e-14,-0.000212058390652003,-1.42314447125055e-05,2.78619841135391e-16,-3.77137763781493e-05,2.44165376856251e-16,5.07972115544852e-06,1.47131983582842e-16,1.8112596312888e-05,-0.000386409612762766,-2.83083081394602e-05,4.86704757363839e-05,-2.80039265334959e-16,-3.64302132786443e-06,-1.96661083736589e-05,-5.38246519225201e-06,-3.9676949229674e-07,-9.18741011414767e-06,-4.03372170323323e-05,-9.759985879694e-15,0.363935113947967,-1.67798434169856e-05,-3.66088461315544e-06,-5.31868303608069e-08,-1.28482585527713e-15,2.8545861933842e-08,2.8051041118186e-07,1.64011713796365e-06,-5.97688475945383e-16,-1.52676593985356e-06,2.82723858194236e-16,-2.56156445063423e-06,-4.20575968174632e-16,1.38245524467538e-05,3.05358450478297e-06,-6.04975927281619e-16,2.77365673610045e-16,4.47301433007416e-17,-1.71902572402024e-17,-6.76720650950665e-06,7.20717826168478e-16,-5.63417842471979e-16,1.2154491709384e-15,-2.30311168612202e-16,3.23226942089315e-06,2.67923937553133e-15,-1.2502327434121e-15,-0.707106781186547,1.80555083971129e-07,-9.27800730768407e-15,5.02450979338806e-16,1.52903869448506e-15,-1.32742322172985e-06,2.40826724664032e-07,-9.06125547353984e-17,1.61995480422451e-16,5.31879987585254e-17,5.25850720899371e-17,-2.6864998587165e-16
"t74",-0.144915635188678,0.180367056485332,0.0524577330190414,0.0609914512159871,0.0884785204514955,-0.0537679211654073,0.123189366158281,0.319691567031929,-0.00033926335713097,0.000184520379548053,-0.000983842414128092,4.11285450296933e-05,0.00052412238159933,-0.000790495565328633,0.000595977290412435,0.000584103401004149,0.000752688620297634,0.00430666589384404,-0.00108859958354308,5.88902691648881e-06,-0.000104096104036485,0.000259980207982144,-0.00933672411848862,-3.82624598374128e-05,1.4806329231032e-05,-0.00114687581294053,0.000127283097333348,-0.000767610818187624,0.00721457030630851,-3.88662730706194e-05,0.00857853052445613,-0.000773479166054108,2.1602010296461e-05,-9.73657600611883e-05,6.38658021963508e-05,4.2745922536942e-16,-1.01071731905532e-05,-2.92584361721148e-05,0.000236792869796743,0.546049063098946,-1.29285333135048e-14,0.000591964358140106,0.000348670448097188,-2.54568147000107e-16,-0.000132079994857905,-2.8929331884325e-16,7.60795564408101e-06,-1.73865016555825e-16,2.57847751992897e-05,-0.000508172908383048,-3.43971048088369e-05,5.38400817492973e-05,9.69079620304848e-16,-2.9329566513877e-06,-1.57507895201498e-05,-3.62439361093392e-06,-2.42193642621336e-07,-5.22994032210626e-06,-1.33025510870021e-05,-1.77587325529793e-15,0.0590662526999362,8.15542360826563e-07,5.24917937637238e-07,3.28451781619963e-07,-1.99722134564192e-16,3.9410200763781e-07,1.8385055965703e-06,8.91634331655558e-06,6.89788539748234e-16,-4.78303294129741e-06,3.35565587166108e-16,-7.52122642603075e-06,7.21544212201022e-16,3.06655575486957e-05,5.97946215819418e-06,2.0689968748443e-16,-2.07064985602397e-16,9.68059771252646e-17,-5.72082313391749e-16,-1.19551456286523e-05,2.09336119880738e-15,1.56007035334976e-15,2.73214734458997e-15,-8.82991595897056e-16,5.02623476625399e-06,0.707106781186548,6.05760408489116e-16,3.1490754736138e-15,2.70603396114389e-07,-1.15690350829968e-15,5.19944799813825e-16,-4.32608714630956e-16,-1.90951647169704e-06,3.4040940101307e-07,1.19540963128862e-17,-1.2334079386125e-16,7.64844368611267e-17,-4.82828824422714e-17,1.82498003936561e-16
"t75",-0.144915635188678,0.180367056485332,0.0524577330190414,0.0609914512159872,0.0884785204514955,-0.0537679211654073,0.123189366158281,0.31969156703193,-0.000339263357131026,0.000184520379547897,-0.000983842414128133,4.1128545029797e-05,0.000524122381599101,-0.000790495565328606,0.000595977290412344,0.000584103401004107,0.000752688620297509,0.00430666589384354,-0.00108859958354313,5.88902691645282e-06,-0.000104096104036699,0.000259980207982163,-0.00933672411848861,-3.82624598376027e-05,1.48063292312306e-05,-0.00114687581294047,0.000127283097333326,-0.00076761081818752,0.00721457030630843,-3.88662730703812e-05,0.00857853052445592,-0.000773479166054386,2.16020102962515e-05,-9.73657600613154e-05,6.38658021964904e-05,4.74626930933086e-16,-1.01071731904954e-05,-2.92584361714955e-05,0.000236792869796446,0.546049063098946,-1.32338446452767e-14,0.000591964358140044,0.000348670448097404,-3.13318528591366e-16,-0.000132079994857672,-1.37857189829457e-16,7.60795564398021e-06,-4.79396032726058e-16,2.57847751991948e-05,-0.00050817290838321,-3.43971048087943e-05,5.38400817492418e-05,3.09671179057796e-16,-2.93295665099297e-06,-1.57507895202553e-05,-3.62439361087846e-06,-2.42193642395884e-07,-5.2299403225183e-06,-1.33025510864349e-05,-1.37366858199395e-15,0.0590662526999352,8.15542360310917e-07,5.24917937135263e-07,3.28451782431206e-07,-1.4062042692682e-16,3.94102007482793e-07,1.83850559695477e-06,8.91634331696961e-06,-9.41854360759112e-16,-4.78303294161863e-06,-6.0211886484782e-16,-7.52122642560989e-06,-6.48194753285847e-16,3.06655575472716e-05,5.97946215678325e-06,-2.24545831492115e-16,3.1051810705539e-16,7.3693096919035e-17,4.85235250319112e-16,-1.19551456276042e-05,-1.95562686531704e-15,-1.66005620253022e-15,-2.90106644803992e-15,8.4582878695397e-16,5.02623463522281e-06,-0.707106781186548,-7.83427384605046e-16,-3.0541755172847e-15,2.70603397737551e-07,1.14500408755474e-15,-2.5593195718123e-16,2.74338790693262e-16,-1.90951647337272e-06,3.40409401685554e-07,3.57515064368385e-16,1.19730269714082e-16,-5.61950195170176e-17,9.33037247324863e-17,-4.00811201886298e-16
