"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111"
"t46",0.0452960040848541,-0.0283823740111782,0.0378032873710755,-0.0187516264240657,0.00237315593634578,-0.20619068700808,0.182564892073964,-0.0207511745808619,0.052704350912638,-0.00177339786813881,0.00590808580761008,-0.00389116416362317,0.00521729492488323,-0.00175886385921904,0.000525100443126742,-0.00565498942619104,0.000755683668139334,0.283272034347349,-0.0671615910698323,0.188912557530235,0.00789512011852499,0.019805968472288,-0.00584829239964967,-0.00395899577414135,0.0010113427918197,-0.00334936650605949,0.00486240982979012,-0.0375649871687933,0.00709784627827181,-0.000138266603984299,2.8162151430311e-17,-2.90566182226115e-17,1.65673072584532e-16,1.37399835150013e-16,0.000501061535862091,-0.000105276594654505,0.0026785949204129,-0.000694368167570306,0.000857089865917397,-0.0045190608046548,0.00373906231357042,-0.000579418557269373,0.000917074732159796,0.0294414640025832,-0.000986439594289436,-0.0160844870757108,0.0831050057367812,-0.0433509169675061,0.000938548867790096,0.0378395676439705,-0.000655573700040989,-0.00461651090092927,0.107745653601013,-0.717666256566737,-0.00496981245872585,-0.00349087557138497,-0.00113174903532068,-0.000871997092847801,-0.000154716886592094,-5.99940192682059e-05,0.496097144937409,-0.00184211339182018,-0.011373863457718,-8.48061871120778e-05,-0.00200331103853384,-0.00057066031532425,0.0118242922313399,0.000333501984936525,-0.0178161700537815,-0.000214080129426887,-0.000304506178397669,-8.51661394537196e-05,-0.000201722937377027,0.00198222758141011,0.00011860193568438,-0.000423374218408194,9.14268594811774e-05,4.5145105431722e-15,9.50032153640423e-18,1.36202897918491e-17,1.92879566485171e-16,-3.412255287355e-16,9.30245463992563e-17,1.61383493374467e-16,-4.87890977618477e-18,-5.94549366336738e-17,2.87150945382786e-16,2.76444448929491e-16,1.27664805810168e-16,1.98273472293287e-16,-6.81150014864018e-17,-9.19837123136702e-16,2.83952548973954e-16,-6.82532372633937e-16,5.26109104198591e-16,2.86879894839664e-16,-2.58907478789538e-16,-5.52943107967607e-17,5.8937230096312e-16,4.46366034412282e-16,3.42969924199641e-15,1.97921106587229e-16,5.63785129692462e-18,1.0321604682062e-16,3.28187997611362e-16,1.13217811861799e-16,1.11130722679764e-16,-1.72794721239877e-16,5.93058588349571e-17,-1.02023424430886e-16,1.04842350079348e-16
"t87",0.0461895064680882,-0.0289906852297446,0.0396144890682621,-0.0197603137181854,0.0025190034333572,-0.219703626411154,0.195978725584349,-0.0228456448525878,0.0586420916488497,-0.00198591575597266,0.00675759795696452,-0.00454656212020428,0.00614632605647366,-0.00212083095838625,0.000673800634079914,-0.00779165638747337,0.00110698446628012,0.423616552871193,-0.10063148045041,0.283929903323446,0.0119011819134194,0.0366199936584163,-0.010975864450894,-0.00749304547386015,0.00245136440546994,-0.0104385613089192,0.0158669476449013,-0.122821772650298,0.0233690761660102,-0.000496211154061028,-1.15014348323778e-15,-2.85902216510832e-15,7.74872830734494e-15,1.55825361721403e-15,-0.0486320374268173,0.00075187289676291,-0.00919655727325488,0.0020910345100349,-0.001434027356556,0.00701258214399831,-0.00497698020492541,0.000734396554469761,-0.00113009290144441,-0.0245368303035264,0.000806664314932122,0.0123908554402927,-0.0570489659301781,0.0277742233177186,-0.000521101355977995,-0.0197196475232708,0.000302893857131539,0.00186439789307278,-0.041716760322698,0.270052889025328,0.00173206974000365,0.00119005144755138,0.000383805570074596,0.000289342481319552,5.11337362728779e-05,1.97899564990786e-05,-0.158268898485812,0.000560380261980454,0.00345587625344853,2.5369989016373e-05,0.000595856394648056,0.000167428405021003,-0.00282911809978156,-7.65020691171577e-05,0.00401662583686822,4.33777925279536e-05,6.06842408041204e-05,1.69113059177683e-05,4.00435323110096e-05,-0.000391550334869805,-2.04528075278899e-05,7.29447958049932e-05,-1.41521782073219e-05,-0.0544086104910414,-0.0168141526294821,0.0271029613009123,0.0578816574393658,0.000259816002215757,0.00668977245012992,0.0394108033758834,-0.0370705933962669,-0.0169129822985327,0.0781152950721285,0.0738189875745484,0.0391714156166804,0.0289711358056969,-0.00197248849484242,-0.15811174951997,0.122613354525725,-0.133161526767054,0.273066379589369,0.0327120425946899,-0.0270483994060785,-0.0321555657683013,0.165312392105504,0.0240826148070611,-0.52359939614813,0.0609412255711973,-0.018800743547078,0.0354540980007501,0.0244114234260437,-0.0213318158033193,0.00114957902824994,-0.0759253815584927,0.0316837952677408,-0.0142727152652861,0.157814397331157
"t88",0.0461895064680888,-0.0289906852297446,0.0396144890682628,-0.0197603137181855,0.00251900343335721,-0.219703626411153,0.195978725584348,-0.0228456448525876,0.0586420916488498,-0.00198591575597249,0.00675759795696451,-0.00454656212020424,0.0061463260564736,-0.00212083095838607,0.000673800634079889,-0.00779165638747347,0.0011069844662801,0.423616552871196,-0.10063148045041,0.283929903323448,0.0119011819134193,0.0366199936584167,-0.0109758644508938,-0.00749304547386053,0.00245136440546983,-0.0104385613089182,0.0158669476449014,-0.122821772650297,0.0233690761660097,-0.000496211154060856,6.98245025317114e-15,-2.08966555681141e-15,7.91004518505678e-15,1.85848684813604e-15,-0.048632037426817,0.000751872896761907,-0.00919655727325451,0.0020910345100352,-0.00143402735655544,0.00701258214400062,-0.0049769802049277,0.000734396554468989,-0.00113009290144452,-0.0245368303035255,0.000806664314931873,0.0123908554402917,-0.0570489659301756,0.0277742233177183,-0.000521101355976921,-0.0197196475232712,0.00030289385713071,0.00186439789307384,-0.0417167603226986,0.270052889025334,0.00173206974000322,0.00119005144755097,0.000383805570079928,0.000289342481321858,5.11337362696752e-05,1.97899564959109e-05,-0.158268898485813,0.000560380261982369,0.00345587625345029,2.53699890202442e-05,0.000595856394647202,0.000167428405019744,-0.00282911809977881,-7.65020691130336e-05,0.00401662583686795,4.3377792527612e-05,6.06842408075286e-05,1.6911305919045e-05,4.00435323080899e-05,-0.000391550334867494,-2.0452807523422e-05,7.29447958062459e-05,-1.41521782057886e-05,0.0544086104910402,0.016814152629482,-0.027102961300912,-0.0578816574393656,-0.000259816002215488,-0.00668977245012987,-0.0394108033758833,0.0370705933962664,0.0169129822985328,-0.0781152950721282,-0.073818987574548,-0.0391714156166804,-0.0289711358056968,0.00197248849484258,0.15811174951997,-0.122613354525724,0.133161526767054,-0.273066379589368,-0.0327120425946901,0.0270483994060784,0.0321555657683012,-0.165312392105503,-0.0240826148070616,0.523599396148125,-0.060941225571197,0.0188007435470779,-0.03545409800075,-0.0244114234260437,0.0213318158033191,-0.0011495790282502,0.0759253815584922,-0.0316837952677404,0.0142727152652861,-0.157814397331156
"t80",0.0476807201784314,-0.0300155082001311,0.0431580275937079,-0.021802692117624,0.00282804585149098,-0.249047926687895,0.226555064715795,-0.0285417068613604,0.0761421140623537,-0.00264499858965632,0.00991716269095808,-0.00755716870466875,0.0108222488515626,-0.00458629973552673,0.00772965209382689,0.0128674402306971,-0.000673939488947333,-0.195888638448992,0.0453705715110137,-0.122990948499707,-0.00496199615949107,0.00142611877306693,-0.000574179342877801,-0.000445314453664029,0.000513454394900124,-0.00587436263993442,0.0135841663045094,-0.107642376387489,0.0223813380074059,0.00182309310491802,-2.92099299462229e-16,7.60830740372189e-17,-1.99095758580453e-16,1.1232922189525e-16,5.00821807973703e-06,-1.05011752682693e-05,0.000430332069504985,-0.000120106068174417,0.000198160805067484,-0.00107971493585209,0.00095291422221691,-0.000150652442459043,0.000241179638823116,0.0090407418748161,-0.000305238833676188,-0.00510039470748557,0.0276957065196903,-0.0149201203628616,0.000349009697503913,0.0146707485957612,-0.00028191084751206,-0.00242735865764153,0.0630565658152035,-0.463025819051394,-0.00533061372689547,-0.00522098274410261,-0.00189411872286378,-0.00342662233346268,-0.000849076011138423,-0.000410561304378505,-0.759850460331837,0.000630141270727179,0.00377261067970785,1.87303600673864e-05,0.000378441665926585,7.2079431938602e-05,0.00194081145962946,6.11916788995685e-05,-0.00338935705649631,-4.74698306274408e-05,-6.86693030641042e-05,-1.92731921409284e-05,-4.56635536267123e-05,0.000450817002120204,2.9743621513175e-05,-0.000106229047885591,2.41258851149083e-05,8.262223425473e-15,-1.4976253619753e-17,-1.17771455827777e-16,1.63868136052117e-15,-4.40439660038539e-15,-1.86902421769475e-16,1.5332309822501e-15,-3.31998889184846e-16,2.04880825940705e-16,1.91509458668877e-15,2.27831498641205e-15,-1.82228445448706e-16,2.48186641697372e-15,-1.01671984359779e-15,-7.88522992379752e-15,6.9630581238674e-16,-6.37901599030248e-15,6.78142766749679e-16,3.05801143105033e-15,-2.18157248296584e-15,-3.69751798852112e-16,4.35073330547618e-15,4.28905692737189e-15,8.4605834533208e-15,3.52198616962186e-15,8.62853293059931e-16,6.96751938979089e-16,2.16040014445191e-15,1.79891999253556e-15,3.75025236424126e-16,-7.73320210666023e-16,-6.26879308702023e-16,-2.22089090459755e-16,-3.5051043259043e-15
"t82",0.048621263124206,-0.0306588219117291,0.0452257814389655,-0.0229755023058872,0.00300184960477817,-0.265369563666886,0.243201046780082,-0.0314224959122392,0.0847203836848884,-0.00296196610365601,0.0113431321957068,-0.00883004045160782,0.0127493406187861,-0.00553014175176783,0.00991856805723379,0.0177292414375876,-0.000987239207265726,-0.29293985888011,0.0679809353427507,-0.184851703739135,-0.00747976193664632,0.00263680417844532,-0.00107759910197191,-0.000842830263489742,0.00124454718782894,-0.0183079082139407,0.0443276612005721,-0.35194548106183,0.0736887179697635,0.00654271608244209,-1.92022381457358e-15,-7.62386463725494e-16,7.3389079864334e-17,-1.9133710177426e-16,-0.000486087699198822,7.49981426902969e-05,-0.00147748115759118,0.000361689871668562,-0.000331549848812874,0.00167547860209451,-0.00126840229534387,0.00019094768932732,-0.0002972008586082,-0.00753465076264373,0.000249610088731464,0.00392914323045737,-0.0190122292110595,0.00955907703627107,-0.000193777258553777,-0.00764548881564901,0.000130250899272817,0.000980299291859759,-0.024414123029281,0.174233439267905,0.00185781552295619,0.00177985091281657,0.000642344984211143,0.00113700769950257,0.000280618552920806,0.000135430005396138,0.242413601041443,-0.000191692179179619,-0.00114628382079475,-5.60323539359541e-06,-0.0001125620946061,-2.11476845334713e-05,-0.000464364777296711,-1.40367681746993e-05,0.000764124897910349,9.61853148068349e-06,1.36849260187402e-05,3.82704734921576e-06,9.06456156541608e-06,-8.90500918239974e-05,-5.12926338402534e-06,1.83026170939996e-05,-3.73450239465769e-06,-0.0375601530379883,-0.00329020907834493,0.00638787729703877,-0.0776266594010497,0.211211552146006,0.00480367131392881,-0.0751994444997774,0.00251347293234936,-0.00261322538822218,-0.103106718840328,-0.0908038914452158,-0.00610200377860315,-0.0974938558104125,0.0601895770949016,0.325171083135987,-0.0456891150299248,0.258186101212327,-0.00464827420517295,-0.127302626290604,0.115017443916986,0.0163754042018034,-0.174713029542775,-0.188327620560634,-0.277533042638186,-0.1462683409533,-0.0251704160109147,0.0220546290254756,-0.0931408087858676,-0.069620263480373,-0.0670023567109865,0.0290209714618051,-0.00909307709158245,0.0189818159250127,0.145370716500947
"t83",0.0486212631242061,-0.0306588219117293,0.0452257814389663,-0.0229755023058873,0.00300184960477801,-0.265369563666886,0.243201046780083,-0.0314224959122391,0.0847203836848887,-0.00296196610365585,0.0113431321957069,-0.00883004045160788,0.0127493406187861,-0.00553014175176766,0.00991856805723371,0.0177292414375876,-0.000987239207265795,-0.292939858880112,0.0679809353427512,-0.184851703739136,-0.0074797619366464,0.00263680417844508,-0.00107759910197169,-0.000842830263489674,0.00124454718782884,-0.018307908213941,0.0443276612005718,-0.351945481061831,0.0736887179697639,0.00654271608244261,1.85843210464743e-15,-7.12286068265718e-17,-2.2382134933121e-16,-1.61318119887093e-16,-0.00048608769919921,7.49981426902897e-05,-0.00147748115759135,0.00036168987166852,-0.000331549848813381,0.00167547860209426,-0.00126840229534397,0.000190947689328748,-0.000297200858608586,-0.0075346507626441,0.000249610088731202,0.00392914323045706,-0.0190122292110609,0.00955907703627237,-0.000193777258553814,-0.00764548881564983,0.000130250899272696,0.000980299291859223,-0.024414123029282,0.174233439267924,0.00185781552295678,0.00177985091281635,0.000642344984210635,0.00113700769950407,0.000280618552919991,0.0001354300053956,0.242413601041465,-0.000191692179181083,-0.00114628382079512,-5.60323539478402e-06,-0.000112562094604947,-2.11476845335243e-05,-0.000464364777295803,-1.40367681743383e-05,0.00076412489791103,9.6185314803707e-06,1.36849260164017e-05,3.82704735190714e-06,9.06456156579626e-06,-8.90500918291355e-05,-5.12926338285333e-06,1.83026170927833e-05,-3.73450239242434e-06,0.0375601530379879,0.00329020907834513,-0.00638787729703859,0.0776266594010481,-0.211211552146003,-0.00480367131392875,0.0751994444997759,-0.00251347293234912,0.00261322538822217,0.103106718840326,0.090803891445214,0.00610200377860284,0.0974938558104105,-0.0601895770949004,-0.32517108313598,0.0456891150299236,-0.258186101212322,0.00464827420517163,0.127302626290601,-0.115017443916984,-0.0163754042018029,0.174713029542771,0.188327620560631,0.277533042638183,0.146268340953297,0.0251704160109143,-0.0220546290254762,0.0931408087858659,0.0696202634803716,0.0670023567109857,-0.0290209714618042,0.00909307709158266,-0.0189818159250124,-0.145370716500944
"t43",0.0471918956923026,-0.0296800633874943,0.0420250820573592,-0.0211531992300093,0.00273046248443173,-0.239817451296546,0.217009021269297,-0.0268105467697274,0.0708865402360542,-0.00244853053832612,0.0089991405612771,-0.00670634004105885,0.00951555038199247,-0.00392013984137768,0.00601532752088436,0.00859956890490684,-0.000371643447737722,-0.0992798955834417,0.0227975449201141,-0.0609464678872748,-0.0024255740901365,-0.000207019915816368,0.000118910842299953,0.000108291172361121,-0.000893073785304952,0.0266589767291104,-0.0713658281435205,0.568974888771478,-0.120890308403839,-0.0127548771766633,-2.14858216355965e-15,-2.41075397175456e-15,8.21349508842338e-15,1.9627332683936e-15,-0.047905334022478,0.000642874426495744,-0.00707376751124693,0.00157168205492561,-0.000952972144477395,0.00457333238416415,-0.00311448757535133,0.00045311608231848,-0.000691446158912522,-0.0130610635630842,0.000425915210642268,0.0063703747080713,-0.0277217864071298,0.0130028996519155,-0.000223750100931223,-0.00811721588247709,0.000114600577376819,0.000652667717636359,-0.0145455160561379,0.0954000972996928,0.000768898811227225,0.000666042273940639,0.00023429402651928,0.000369477591076468,8.91339023283929e-05,4.25380408475647e-05,0.0610319067642009,-3.07813691773312e-05,-0.000181411458022662,-7.1589533926392e-07,-1.31023041015817e-05,-1.88641801353927e-06,0.000162753157251445,6.32079088334646e-06,-0.000376220497037865,-7.35817185488276e-06,-1.10800293503904e-05,-3.13609429003841e-06,-7.43555027633719e-06,7.42432573187793e-05,6.29337837582072e-06,-2.25071689985737e-05,5.88311657535113e-06,0.68382867853847,-0.00529168048580104,0.000693010251934502,-0.000370608163782045,0.0462812402723799,-0.00125418362639635,-0.0189456605004311,-0.0249852795210951,-0.00473619876777085,0.00485138555601829,0.00747529402374393,-0.0176174607979153,-0.00628269448222507,0.0166421398718398,-0.00605975571411063,-0.00930634247565702,0.0145087254790534,0.119722458445053,0.00551434985543751,0.0117792037345666,-0.00295713266873687,0.0238426870970384,-0.0322835301252,0.0255533045188853,-0.0242882645285322,-0.00809312376890935,0.0264602055548506,0.00887165519270867,0.0042585371593518,-0.0238486153082146,-0.0362804576719428,0.0025854244949171,0.00847863484979143,0.0892718339081698
"t44",0.0471918956923026,-0.0296800633874942,0.0420250820573591,-0.0211531992300092,0.00273046248443184,-0.239817451296545,0.217009021269297,-0.0268105467697272,0.0708865402360537,-0.00244853053832616,0.00899914056127718,-0.006706340041059,0.00951555038199253,-0.00392013984137765,0.00601532752088448,0.00859956890490662,-0.000371643447737735,-0.0992798955834406,0.0227975449201138,-0.0609464678872742,-0.00242557409013647,-0.000207019915816536,0.000118910842300398,0.000108291172361038,-0.000893073785304861,0.0266589767291101,-0.0713658281435188,0.568974888771467,-0.120890308403836,-0.0127548771766632,8.48145611553511e-15,-1.34040089006105e-15,8.12790594471364e-15,1.74660261970336e-15,-0.047905334022477,0.000642874426495912,-0.0070737675112463,0.00157168205492543,-0.000952972144477003,0.00457333238416423,-0.0031144875753516,0.000453116082318794,-0.000691446158912297,-0.0130610635630831,0.000425915210642555,0.00637037470806896,-0.0277217864071285,0.0130028996519156,-0.000223750100933252,-0.00811721588247724,0.000114600577376436,0.000652667717636957,-0.0145455160561349,0.0954000972996817,0.000768898811227763,0.000666042273939105,0.000234294026520043,0.000369477591074932,8.91339023259907e-05,4.25380408471654e-05,0.0610319067641949,-3.0781369174682e-05,-0.000181411458022112,-7.15895338612106e-07,-1.31023040997879e-05,-1.88641801362084e-06,0.000162753157250227,6.320790882603e-06,-0.000376220497039695,-7.35817185362406e-06,-1.10800293490468e-05,-3.1360942929413e-06,-7.43555027714921e-06,7.42432573200332e-05,6.29337837386393e-06,-2.25071689999172e-05,5.88311657457666e-06,-0.683828678538481,0.00529168048580105,-0.000693010251934337,0.000370608163781541,-0.0462812402723794,0.00125418362639687,0.018945660500431,0.0249852795210953,0.00473619876777075,-0.00485138555601895,-0.00747529402374453,0.0176174607979157,0.00628269448222456,-0.0166421398718399,0.00605975571411262,0.009306342475657,-0.0145087254790521,-0.119722458445055,-0.00551434985543855,-0.0117792037345663,0.00295713266873699,-0.0238426870970394,0.0322835301251995,-0.0255533045188871,0.0242882645285322,0.00809312376890936,-0.0264602055548508,-0.00887165519270936,-0.0042585371593522,0.0238486153082147,0.0362804576719435,-0.0025854244949169,-0.00847863484979104,-0.0892718339081706
"t1",0.0667806384533876,-0.0487934567613425,0.00753335953469762,-0.00407246098959213,0.000493797103116464,-0.0401167210729366,0.0286630753591569,0.0123431086804001,-0.0473848094757222,-6.06261269885423e-05,-0.00204492700623141,0.00260515238799019,-0.00426473311458425,0.00240491589474034,-0.00610935585104315,-0.0109764366048715,0.000330344669491338,0.0435498280725839,-0.00949160132396613,-0.00162300595406836,0.000134141564055091,-0.0785842197669468,-0.00377639794928519,0.00357218584593736,-0.0042653832505394,0.0133939729025615,-0.00499023926820667,0.0299406934025369,0.000993841149738398,0.0087694406786772,-2.8139563204463e-14,2.1406491627382e-14,-7.21960689754428e-14,-1.53570151003908e-14,0.441104427165075,-0.0505526015670637,-0.0102560118932631,-0.000976382846527977,0.00772794968785373,-0.0916383429395244,0.0277397421629155,-0.00441819418306791,0.00706753096653312,0.306178089822737,-0.0200513932851477,-0.112263745114396,0.66343965290708,-0.36439278336034,0.0104587070271015,0.174045774684849,-0.00929386313123961,0.0304349835709176,0.0304312074378299,0.150663939404924,-0.0136480726989678,-0.0128811997889874,-0.00454464383176874,-0.0065689602482178,-0.00152129832617061,-0.00070896160801566,-0.031928040233081,-0.00171712018592582,0.0266325533225,-0.000197289138002629,-0.00473831542710959,-0.00141088508355166,0.027073360382063,-4.02323978319073e-05,0.159617713960288,-0.00108203952724683,-0.00149863639587369,-0.000411209596447977,0.00223055484782508,0.00967224425687085,0.00054063448466469,-0.0019295666930818,0.000411197951323333,-2.26855204814446e-16,-2.60327214018284e-16,-2.47736673133197e-16,5.54665414869369e-17,1.87855424470035e-16,3.23667852073264e-17,-1.19335277675895e-16,2.53863867511027e-16,-2.15831917428758e-16,2.81487422364331e-16,3.97981906552586e-16,3.35443102824158e-16,6.24905461907662e-17,-8.48029849585124e-17,-2.57924641838459e-16,6.4560030585885e-16,-4.5147105129572e-17,7.47627144481909e-16,-2.77422106574007e-17,1.53123996614142e-16,-6.76168088167519e-16,8.084144974863e-16,4.87941930306656e-16,-2.13794363858919e-15,8.69737898314137e-17,-2.26716327598067e-16,-1.9024571107348e-16,-2.95497483537767e-17,1.4229689366671e-16,-3.98710390230247e-17,-7.49532623405725e-16,3.8279070660565e-16,6.20513571554522e-17,-8.00870552272365e-18
"t4",0.108220108490377,-0.08478668960607,-0.00682582032015438,0.000919241071883348,0.000111827474530668,-0.0160744213163886,0.020130498115787,0.0605947992173933,-0.282126079177556,-0.00309428438386436,0.00461932168705062,-0.00282320702307184,0.00381096125966082,-0.00139230969909207,0.0015171371908594,0.00107878880449488,-7.96960716484101e-06,-0.000169191252028689,1.5707223494775e-05,-5.6860516513324e-05,1.3023066924335e-07,-0.0196871810024225,-0.00480852843005757,-0.000928006274588999,-0.000833738584903054,0.00363916294143869,-0.00141858177725672,0.00852711761756964,0.00028491119185195,0.00271350634963255,-2.18569017049334e-14,1.73164822066035e-14,-5.75199073065685e-14,-1.20055618538099e-14,0.337793201230095,-0.0708508898733978,-0.0983206251550512,0.0179719882120069,-0.000717190749794694,-0.315043826116132,-0.0389804494150573,0.00519701154908257,-0.00767830961131941,-0.289017280431061,0.0308745336881312,0.0298928253615887,-0.263375640259316,0.145568848744402,-0.00449341274386328,-5.00767626468099e-05,0.00301139337327579,-0.0108726323711587,0.0237109498069481,-0.0474048627101433,0.00489402065520193,0.00474898429706683,0.00168703269873569,0.00251395781456743,0.000585691078827108,0.000273747779236975,0.0130767999892359,0.00186918151711671,0.0175083022084195,8.32474711872522e-05,0.00206658658479522,0.000649949507363414,-0.0560292208140547,-0.00407057206973765,0.689161760735028,-0.000577814895485449,-0.00069403348487492,-0.000205548841015013,-0.0101474966986045,0.00408821090542144,9.82388093278277e-05,-0.000349038292539047,4.59260621427158e-05,-9.32105989554035e-16,1.11378235054072e-16,1.48217571996537e-17,-8.4885974061134e-16,7.24561444907512e-16,1.89736954934624e-15,-8.93635068702287e-17,7.63095539511164e-16,-7.79383615496038e-16,5.38114138907934e-16,-7.92819889487717e-16,2.2668624155446e-15,-8.32109224265322e-17,-1.37959712963784e-15,1.27005006127532e-15,2.11312322614822e-15,4.15048468781174e-16,-9.17039830801762e-16,-1.06217842267615e-15,4.64746818997636e-16,5.38294743688957e-16,-1.27105196763376e-16,6.61606698750023e-16,1.34418733824151e-15,5.27832220492175e-16,-2.48721594896698e-16,-1.97360900934715e-16,9.69863027265779e-16,8.15224966630945e-16,-5.67075471481704e-16,-4.74849148131921e-16,-4.54010361170985e-16,2.6505979847792e-16,-9.39761618679911e-16
