"accepted_species","trait_ARD"
"t20","0"
"t66","0"
"t67","0"
"t54","0"
"t79","1"
"t80","1"
"t58","1"
"t47","0"
"t25","0"
"t5","0"
"t22","0"
"t31","1"
"t32","0"
"t85","0"
"t86","0"
"t8","0"
"t33","1"
"t55","1"
"t56","1"
"t71","1"
"t72","1"
"t63","1"
"t77","0"
"t78","1"
"t50","1"
"t61","1"
"t13","0"
"t18","0"
"t19","1"
"t41","1"
"t42","0"
"t59","0"
"t60","0"
"t40","0"
"t23","0"
"t24","1"
"t36","0"
"t37","1"
"t4","0"
"t1","0"
"t83","1"
"t84","0"
"t53","1"
"t76","1"
"t87","1"
"t88","1"
"t11","0"
"t12","1"
"t3","0"
"t6","1"
"t65","1"
"t81","1"
"t82","1"
"t14","0"
"t15","0"
"t16","0"
"t17","0"
"t2","0"
"t51",NA
"t52",NA
"t43","0"
"t21",NA
"t34","1"
"t35",NA
"t28",NA
"t29","1"
"t7",NA
"t10",NA
"t38","0"
"t39",NA
"t64",NA
"t73","0"
"t74","0"
"t57",NA
"t45","1"
"t46","1"
"t90","0"
"t99","0"
"t100","0"
"t96","0"
"t89","0"
"t44","0"
"t69","0"
"t70","0"
"t93","0"
"t68","0"
"t91","0"
"t92","0"
"t75","0"
"t94","1"
"t95","1"
"t48","1"
"t49","1"
"t9","0"
"t97","0"
"t98","0"
"t62","0"
"t30","0"
"t26","0"
"t27","0"
