,0,1,2,3,4,5,6,7,8,9,10
t1,5.5467257,4.871342,7.0142198,3.6613162,3.0992804,5.9453154,-0.86231697,1.0933756,7.3346667,7.0459447,9.639865
t2,5.4246507,4.854838,7.1043224,3.568398,3.06882,5.847491,-0.9740378,1.0514139,7.410122,7.122776,9.677299
t3,5.4133935,4.982493,7.0894694,3.6908565,2.9145696,5.87551,-0.9909255,0.8690914,7.247529,7.1755414,9.50719
t4,5.487365,4.741666,7.0713673,3.531212,3.039266,5.879979,-0.89051676,1.1560091,7.371351,7.0533476,9.588795
t5,5.4962277,4.803604,6.907024,3.6082604,3.0601676,5.8883386,-0.803048,1.1201005,7.323595,6.9656887,9.603227
t6,0.9584932,4.7015705,6.687961,1.591317,-0.060395565,3.4947896,-1.9931887,-1.5223545,4.9200873,6.457416,6.26677
t7,7.1639647,5.649523,6.57824,4.136883,4.329824,7.0225935,-0.2837736,2.1843348,7.568022,6.496683,10.099939
t8,5.418047,4.93109,7.131332,3.6344593,2.9626145,5.8650165,-0.9591706,0.9411459,7.2671647,7.151096,9.522269
t9,5.334294,4.8958535,7.0648093,3.5554132,2.989684,5.767571,-1.0201496,0.9452411,7.396524,7.1580977,9.64083
t10,10.410581,4.875807,5.333579,3.3004067,4.930047,6.4332223,2.6972666,3.0267942,7.1089683,8.081381,9.661012
t11,8.078253,5.1225114,6.724246,3.7554762,4.9651833,7.044765,0.526229,2.2782407,7.4674835,6.0582576,9.337114
t12,2.5492644,2.5767665,5.8296475,-0.12305993,1.1206613,3.6912572,-3.0281754,-0.6719556,6.7163706,7.066589,7.595614
t13,2.47815,2.6097114,5.7720222,-0.12186458,1.0338397,3.8317754,-3.0418227,-0.61995596,6.617934,7.1887364,7.4885926
t14,5.879901,4.998045,6.913128,3.7782342,3.3619893,6.1484504,-0.72881985,1.2774509,7.3517823,6.971476,9.759084
t15,13.48585,3.215422,4.520564,1.3223791,6.5346503,5.9951324,2.6917737,4.0923314,5.089707,7.1588025,10.900533
t16,10.470872,4.764992,5.272737,3.1950827,4.9513297,6.4123993,2.7564306,2.965614,7.0618424,8.210477,9.753961
t17,5.163097,4.839997,7.105011,3.1511247,3.0892794,5.4861035,-1.2694288,0.95885736,7.689496,7.243583,9.840083
t18,10.469968,4.7049837,5.33457,3.126863,4.922718,6.4798174,2.773523,2.9112303,7.069335,8.253062,9.811148
t19,7.037863,5.6344786,6.651984,4.1514983,4.225827,7.005973,-0.36614376,2.1603131,7.6167946,6.5498395,10.073508
t20,10.835967,5.1760483,5.5922523,3.9079542,4.6190677,6.6962066,3.246604,3.3379,6.6724834,8.206358,9.383425
t21,4.823175,4.752012,7.086514,2.5806358,3.090124,5.129518,-1.6746494,0.98902977,7.967984,7.3910594,10.129869
t22,0.9526725,4.690782,6.6331043,1.5662614,-0.14892253,3.3699887,-1.9570403,-1.6480317,4.8729167,6.343517,6.289189
t23,10.89188,5.202146,5.5124507,3.9621267,4.5609827,6.676734,3.3009024,3.301561,6.6028733,8.284455,9.436579
t24,5.0471406,4.809958,7.1258473,2.889985,3.1401935,5.30565,-1.4237157,0.9743673,7.83753,7.313227,9.952478
t25,8.70343,4.962259,6.6864147,3.2361877,5.179195,7.442873,1.0556761,2.4090803,7.427575,5.762157,9.16712
t26,6.577368,5.8315377,6.598341,4.246712,4.0952206,6.8806,-0.8119779,1.9885432,7.512696,6.4657187,10.254053
t27,6.8072457,5.814538,6.545028,4.2383676,4.2331595,6.9919443,-0.6865997,2.1041713,7.490173,6.4732184,10.256803
t28,8.650921,5.0034904,6.7152114,3.2675881,5.119066,7.5632277,1.0051576,2.3945127,7.4871936,5.639331,9.222688
t29,1.1414179,5.0419703,6.586898,1.2468034,-0.21024652,3.0289345,-1.8222327,-1.7542242,4.7017064,6.357502,6.4478464
t30,14.419203,1.8094757,3.0955822,0.67821395,7.943581,5.942681,4.051994,3.9949923,4.388746,6.2552447,10.13933
t31,14.391494,1.8369622,3.1200945,0.7048079,7.9573627,5.9843283,4.0610204,3.9720159,4.3955607,6.265441,10.142833
t32,4.999444,4.7696753,7.1429176,2.5521455,3.3474922,5.0241213,-1.5209577,0.93533355,7.993941,7.536701,10.1214695
t33,1.2182561,5.045852,6.5480666,1.2825116,-0.33318073,2.9607766,-1.8040346,-1.7950093,4.724123,6.2196093,6.444402
t34,1.1156977,4.904561,6.5225124,1.4901637,-0.388425,3.108903,-1.7712379,-1.733439,4.7276373,6.188253,6.4071813
t35,5.2222223,4.9101815,7.070707,2.6825416,3.3472092,5.194303,-1.5047879,0.9612903,8.207734,7.198311,10.066321
t36,2.5533953,2.388836,5.9340653,-0.28526276,1.0090929,3.6786354,-3.1578243,-0.59455717,6.710011,7.1470733,7.452251
t37,2.5985873,2.4417744,5.839858,-0.24147189,1.1733103,3.654789,-3.0631576,-0.62617135,6.7461395,7.0339384,7.6575475
t38,7.972939,5.1487575,6.7071447,3.805118,4.888965,7.139929,0.43548077,2.345726,7.5745735,5.9962144,9.262091
t39,7.8637495,5.1610274,6.695817,3.896218,4.9357224,6.91723,0.3936019,2.338647,7.562707,6.1125216,9.221121
t40,7.820635,5.1330166,6.548171,3.666913,4.6480994,7.0702276,0.44847092,2.4194937,7.6071486,6.239521,9.293354
