"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115"
"t1",0,2.7987427893636,3.01743188098246,2.19229904318515,2.01076154450086,5.02693296684224,6.14644695151299,3.31491633445838,3.64675900430022,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,4.12066854143583,6.14644695151299,6.14644695151299,4.33207451129778,6.14644695151299,5.45372862168939,6.14644695151299,6.14644695151299,6.23650725486871,6.14644695151299,4.96291391542244,6.14644695151299,4.917460519073,6.14644695151299,6.14644695151299,6.4126404978059,6.14644695151299,6.14644695151299,6.14644695151299,6.4126404978059,6.4126404978059,6.14644695151299,6.09380612191133,6.14644695151299,6.14644695151299,6.14644695151299,5.44776355215085,6.14644695151299,6.14644695151299,6.14644695151299,6.4126404978059,6.4126404978059,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.4126404978059,6.4126404978059,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.23650725486871,6.23650725486871,6.14644695151299,6.14644695151299,6.4126404978059,6.4126404978059,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299,6.14644695151299
"t2",2.7987427893636,0,4.31674983187908,3.58167729743748,3.40013979875319,5.93137234291041,7.53582520576532,4.21935571052654,5.03613725855255,7.53582520576532,7.53582520576532,7.53582520576533,7.53582520576533,5.51004679568816,7.53582520576533,7.53582520576533,5.72145276555012,7.53582520576532,6.84310687594172,7.53582520576532,7.53582520576532,7.14094663093687,7.53582520576532,6.35229216967477,7.53582520576532,6.30683877332533,7.53582520576533,7.53582520576532,7.71195844870251,7.53582520576533,7.53582520576533,7.53582520576533,7.71195844870251,7.71195844870251,7.53582520576533,7.48318437616366,7.53582520576533,7.53582520576532,7.53582520576532,6.83714180640318,7.53582520576532,7.53582520576532,7.53582520576532,7.71195844870251,7.71195844870251,7.53582520576533,7.53582520576532,7.53582520576532,7.53582520576532,7.53582520576532,7.53582520576532,7.53582520576533,7.53582520576533,7.53582520576532,7.53582520576532,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576532,7.53582520576533,7.53582520576532,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.71195844870251,7.71195844870251,7.53582520576532,7.53582520576532,7.53582520576532,7.53582520576532,7.14094663093687,7.14094663093687,7.53582520576532,7.53582520576532,7.71195844870251,7.71195844870251,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576532,7.53582520576532,7.53582520576532,7.53582520576533,7.53582520576533,7.53582520576532,7.53582520576532,7.53582520576532,7.53582520576532,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576532,7.53582520576532,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576532,7.53582520576532,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533,7.53582520576533
"t3",3.01743188098246,4.31674983187908,0,3.80036638905635,3.61882889037205,6.54494000935772,7.75451429738419,4.83292337697385,5.25482635017142,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,5.72873588730702,7.75451429738419,7.75451429738419,5.94014185716898,7.75451429738419,7.06179596756058,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,6.57098126129363,7.75451429738419,6.5255278649442,7.75451429738419,7.75451429738419,5.07321981478939,7.75451429738419,7.75451429738419,7.75451429738419,5.07321981478939,5.07321981478939,7.75451429738419,7.70187346778252,7.75451429738419,7.75451429738419,7.75451429738419,7.05583089802204,7.75451429738419,7.75451429738419,7.75451429738419,5.07321981478939,5.07321981478939,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,5.07321981478939,5.07321981478939,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,5.07321981478939,5.07321981478939,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419,7.75451429738419
"t4",2.19229904318515,3.58167729743748,3.80036638905635,0,0.205997658773942,5.80986747491613,6.12545716793485,4.09785084253226,2.51241661509631,6.12545716793485,6.12545716793485,5.01210456230909,5.01210456230909,4.09967875785768,6.12545716793485,6.12545716793485,2.675874811486,6.12545716793485,5.43273883811124,6.12545716793485,4.4902472517012,7.01944176294259,6.12545716793485,3.30671421561065,6.12545716793485,4.89647073549486,6.12545716793485,6.12545716793485,7.19557500587978,6.12545716793485,6.12545716793485,4.4902472517012,7.19557500587978,7.19557500587978,4.4902472517012,4.95946373270742,5.01210456230909,6.12545716793485,6.12545716793485,5.4267737685727,6.12545716793485,6.12545716793485,6.12545716793485,7.19557500587978,7.19557500587978,5.01210456230909,4.4902472517012,4.4902472517012,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,5.01210456230909,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,5.01210456230909,5.01210456230909,7.19557500587978,7.19557500587978,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,7.01944176294259,7.01944176294259,6.12545716793485,6.12545716793485,7.19557500587978,7.19557500587978,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,4.4902472517012,4.4902472517012,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,5.01210456230909,5.01210456230909,6.12545716793485,6.12545716793485,6.12545716793485,4.4902472517012,4.4902472517012,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485,4.4902472517012,4.4902472517012,6.12545716793485,6.12545716793485,6.12545716793485,6.12545716793485
"t5",2.01076154450086,3.40013979875319,3.61882889037205,0.205997658773942,0,5.62832997623183,5.94391966925055,3.91631334384797,2.33087911641202,5.94391966925055,5.94391966925055,4.83056706362479,4.83056706362479,3.91814125917339,5.94391966925056,5.94391966925056,2.4943373128017,5.94391966925055,5.25120133942695,5.94391966925055,4.30870975301691,6.8379042642583,5.94391966925055,3.12517671692636,5.94391966925055,4.71493323681056,5.94391966925055,5.94391966925055,7.01403750719549,5.94391966925056,5.94391966925056,4.30870975301691,7.01403750719549,7.01403750719549,4.30870975301691,4.77792623402313,4.83056706362479,5.94391966925055,5.94391966925055,5.24523626988841,5.94391966925055,5.94391966925055,5.94391966925055,7.01403750719549,7.01403750719549,4.83056706362479,4.30870975301691,4.30870975301691,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925056,5.94391966925056,5.94391966925055,5.94391966925055,4.83056706362479,5.94391966925055,5.94391966925056,5.94391966925055,5.94391966925056,5.94391966925056,5.94391966925055,4.83056706362479,4.83056706362479,7.01403750719549,7.01403750719549,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925055,6.8379042642583,6.8379042642583,5.94391966925055,5.94391966925055,7.01403750719549,7.01403750719549,5.94391966925056,5.94391966925056,5.94391966925056,5.94391966925056,5.94391966925055,5.94391966925055,5.94391966925055,4.30870975301691,4.30870975301691,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925055,4.83056706362479,4.83056706362479,5.94391966925056,5.94391966925056,5.94391966925055,4.30870975301691,4.30870975301691,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925055,5.94391966925056,5.94391966925056,5.94391966925056,5.94391966925055,5.94391966925055,4.30870975301691,4.30870975301691,5.94391966925056,5.94391966925056,5.94391966925056,5.94391966925056
"t6",5.02693296684224,5.93137234291041,6.54494000935772,5.80986747491613,5.62832997623183,0,9.76401538324397,2.91461690077841,7.2643274360312,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,7.7382369731668,9.76401538324397,9.76401538324397,7.94964294302876,9.76401538324397,9.07129705342036,9.76401538324397,9.76401538324397,5.83620782118874,9.76401538324397,8.58048234715341,9.76401538324397,8.53502895080398,9.76401538324397,9.76401538324397,9.94014862618116,9.76401538324397,9.76401538324397,9.76401538324397,9.94014862618116,9.94014862618116,9.76401538324397,9.7113745536423,9.76401538324397,9.76401538324397,9.76401538324397,9.06533198388182,9.76401538324397,9.76401538324397,9.76401538324397,9.94014862618116,9.94014862618116,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.94014862618116,9.94014862618116,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,5.83620782118874,5.83620782118874,9.76401538324397,9.76401538324397,9.94014862618116,9.94014862618116,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397,9.76401538324397
"t7",6.14644695151299,7.53582520576532,7.75451429738419,6.12545716793485,5.94391966925055,9.76401538324397,0,8.0519987508601,7.57991712904992,8.24346082579494,7.2948391222229,10.0796050762627,10.0796050762627,6.21768241571777,8.24346082579494,8.24346082579494,8.26523263604748,8.24346082579494,5.52774053031678,8.24346082579494,10.0796050762627,10.9735896712704,8.24346082579494,8.89607204017213,7.2948391222229,4.95931101917357,6.18829745161356,7.2948391222229,11.1497229142076,8.24346082579494,8.24346082579494,10.0796050762627,11.1497229142076,11.1497229142076,10.0796050762627,10.026964246661,10.0796050762627,7.2948391222229,7.2948391222229,6.59615572286076,8.24346082579494,6.18829745161356,6.18829745161356,11.1497229142076,11.1497229142076,10.0796050762627,10.0796050762627,10.0796050762627,7.2948391222229,8.24346082579494,8.24346082579494,8.24346082579494,8.24346082579494,8.24346082579494,8.24346082579494,8.67027257069522,8.67027257069522,8.67027257069522,8.67027257069522,10.0796050762627,8.24346082579494,8.24346082579494,6.18829745161356,8.24346082579494,6.18829745161356,8.24346082579494,10.0796050762627,10.0796050762627,11.1497229142076,11.1497229142076,7.2948391222229,7.2948391222229,7.2948391222229,7.2948391222229,10.9735896712704,10.9735896712704,8.24346082579494,8.24346082579494,11.1497229142076,11.1497229142076,8.24346082579494,8.24346082579494,8.24346082579494,8.24346082579494,6.22045886014039,7.2948391222229,7.2948391222229,10.0796050762627,10.0796050762627,7.2948391222229,7.2948391222229,8.24346082579494,8.24346082579494,10.0796050762627,10.0796050762627,8.24346082579494,8.24346082579494,6.18829745161356,10.0796050762627,10.0796050762627,7.2948391222229,7.2948391222229,6.18829745161356,6.18829745161356,8.24346082579494,8.24346082579494,6.18829745161356,6.22045886014039,6.22045886014039,10.0796050762627,10.0796050762627,8.24346082579494,8.24346082579494,6.18829745161356,6.18829745161356
"t8",3.31491633445838,4.21935571052654,4.83292337697385,4.09785084253226,3.91631334384797,2.91461690077841,8.0519987508601,0,5.55231080364733,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,6.02622034078294,8.0519987508601,8.0519987508601,6.23762631064489,8.0519987508601,7.3592804210365,8.0519987508601,8.0519987508601,3.15736537785516,8.0519987508601,6.86846571476955,8.0519987508601,6.82301231842011,8.0519987508601,8.0519987508601,8.22813199379729,8.0519987508601,8.0519987508601,8.0519987508601,8.22813199379729,8.22813199379729,8.0519987508601,7.99935792125844,8.0519987508601,8.0519987508601,8.0519987508601,7.35331535149796,8.0519987508601,8.0519987508601,8.0519987508601,8.22813199379729,8.22813199379729,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.22813199379729,8.22813199379729,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,3.15736537785516,3.15736537785516,8.0519987508601,8.0519987508601,8.22813199379729,8.22813199379729,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601,8.0519987508601
"t9",3.64675900430022,5.03613725855255,5.25482635017142,2.51241661509631,2.33087911641202,7.2643274360312,7.57991712904992,5.55231080364733,0,7.57991712904992,7.57991712904992,4.25124834404832,4.25124834404832,5.55413871897275,7.57991712904992,7.57991712904992,4.65219208320895,7.57991712904992,6.88719879922632,7.57991712904992,6.46656452342416,8.47390172405766,7.57991712904992,5.2830314873336,7.57991712904992,6.35093069660993,7.57991712904992,7.57991712904992,8.65003496699485,7.57991712904992,7.57991712904992,6.46656452342416,8.65003496699485,8.65003496699485,6.46656452342416,3.40973870080877,3.46237953041043,7.57991712904992,7.57991712904992,6.88123372968778,7.57991712904992,7.57991712904992,7.57991712904992,8.65003496699485,8.65003496699485,3.46237953041043,6.46656452342416,6.46656452342416,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,3.46237953041043,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,3.46237953041043,3.46237953041043,8.65003496699485,8.65003496699485,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,8.47390172405767,8.47390172405767,7.57991712904992,7.57991712904992,8.65003496699486,8.65003496699486,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,6.46656452342416,6.46656452342416,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,3.46237953041043,3.46237953041043,7.57991712904992,7.57991712904992,7.57991712904992,6.46656452342416,6.46656452342416,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992,6.46656452342416,6.46656452342416,7.57991712904992,7.57991712904992,7.57991712904992,7.57991712904992
"t10",6.14644695151299,7.53582520576532,7.75451429738419,6.12545716793485,5.94391966925055,9.76401538324397,8.24346082579494,8.0519987508601,7.57991712904992,0,8.24346082579494,10.0796050762627,10.0796050762627,3.47649942901477,7.47866698506627,5.50227783909193,8.26523263604748,5.50227783909193,7.55074249597133,7.30656564530646,10.0796050762627,10.9735896712704,7.30656564530646,8.89607204017213,8.24346082579494,7.01447439335495,8.24346082579494,8.24346082579494,11.1497229142076,7.47866698506627,7.47866698506627,10.0796050762627,11.1497229142076,11.1497229142076,10.0796050762627,10.026964246661,10.0796050762627,8.24346082579494,8.24346082579494,7.54477742643279,5.50227783909193,8.24346082579494,8.24346082579494,11.1497229142076,11.1497229142076,10.0796050762627,10.0796050762627,10.0796050762627,8.24346082579494,7.47866698506627,7.47866698506627,7.30656564530646,7.30656564530646,7.30656564530646,7.30656564530646,8.67027257069522,8.67027257069522,8.67027257069522,8.67027257069522,10.0796050762627,7.47866698506627,7.47866698506627,8.24346082579494,7.47866698506627,8.24346082579494,7.30656564530646,10.0796050762627,10.0796050762627,11.1497229142076,11.1497229142076,8.24346082579494,8.24346082579494,8.24346082579494,8.24346082579494,10.9735896712704,10.9735896712704,5.50227783909193,5.50227783909193,11.1497229142076,11.1497229142076,7.47866698506627,7.47866698506627,7.47866698506627,7.47866698506627,8.24346082579494,8.24346082579494,8.24346082579494,10.0796050762627,10.0796050762627,8.24346082579494,8.24346082579494,7.30656564530646,7.30656564530646,10.0796050762627,10.0796050762627,7.47866698506627,7.47866698506627,8.24346082579494,10.0796050762627,10.0796050762627,8.24346082579494,8.24346082579494,8.24346082579494,8.24346082579494,7.47866698506627,7.47866698506627,8.24346082579494,8.24346082579494,8.24346082579494,10.0796050762627,10.0796050762627,7.47866698506627,7.47866698506627,8.24346082579494,8.24346082579494
