"accepted_species","traits"
"t1",0
"t2",1
"t3",1
"t4",0
"t5",1
"t6",1
"t7",0
"t8",NA
"t9",0
"t10",0
"t11",0
"t12",0
"t13",1
"t14",1
"t15",1
"t16",0
"t17",0
"t18",1
"t19",1
"t20",NA
"t21",1
"t22",0
"t23",NA
"t24",1
"t25",1
"t26",0
"t27",0
"t28",1
"t29",1
"t30",0
"t31",1
"t32",0
"t33",0
"t34",0
"t35",1
"t36",1
"t37",1
"t38",1
"t39",1
"t40",NA
"t41",0
"t42",1
"t43",1
"t44",0
"t45",0
"t46",0
"t47",0
"t48",0
"t49",1
"t50",NA
"t51",0
"t52",0
"t53",1
"t54",1
"t55",1
"t56",1
"t57",1
"t58",1
"t59",1
"t60",0
"t61",0
"t62",0
"t63",NA
"t64",0
"t65",1
"t66",0
"t67",NA
"t68",0
"t69",0
"t70",1
"t71",1
"t72",1
"t73",1
"t74",1
"t75",1
"t76",1
"t77",1
"t78",1
"t79",0
"t80",0
"t81",1
"t82",1
"t83",NA
"t84",1
"t85",1
"t86",1
"t87",1
"t88",NA
"t89",1
"t90",1
"t91",1
"t92",1
"t93",1
"t94",1
"t95",1
"t96",1
"t97",1
"t98",1
"t99",1
"t100",1
"t101",1
"t102",0
"t103",1
"t104",1
"t105",1
"t106",1
"t107",0
"t108",0
"t109",1
"t110",1
"t111",1
"t112",1
"t113",0
"t114",1
"t115",1
"t116",1
"t117",1
"t118",0
"t119",1
"t120",1
"t121",1
"t122",0
"t123",1
"t124",1
"t125",0
"t126",1
"t127",0
"t128",1
"t129",0
"t130",1
"t131",1
"t132",1
"t133",1
"t134",NA
"t135",1
"t136",1
"t137",0
"t138",0
"t139",0
"t140",1
"t141",0
"t142",NA
"t143",0
"t144",0
"t145",1
"t146",0
"t147",0
"t148",1
"t149",1
"t150",1
"t151",0
"t152",NA
"t153",0
"t154",1
"t155",1
"t156",1
"t157",0
"t158",0
"t159",1
"t160",0
"t161",0
"t162",NA
"t163",1
"t164",1
"t165",NA
"t166",1
"t167",0
"t168",0
"t169",1
"t170",1
"t171",1
"t172",1
"t173",0
"t174",1
"t175",1
"t176",1
"t177",1
"t178",0
"t179",1
"t180",1
"t181",1
"t182",NA
"t183",1
"t184",1
"t185",1
"t186",1
"t187",1
"t188",1
"t189",1
"t190",1
"t191",0
"t192",0
"t193",NA
"t194",NA
"t195",1
"t196",1
"t197",NA
"t198",1
"t199",1
"t200",1
"t201",1
"t202",1
"t203",1
"t204",1
"t205",NA
"t206",NA
"t207",1
"t208",1
"t209",1
"t210",1
"t211",NA
"t212",1
"t213",NA
"t214",1
"t215",1
"t216",1
"t217",1
"t218",1
"t219",NA
"t220",1
"t221",1
"t222",0
"t223",0
"t224",1
"t225",1
"t226",1
"t227",1
"t228",1
"t229",1
"t230",1
"t231",1
"t232",1
"t233",1
"t234",1
"t235",1
"t236",1
"t237",NA
"t238",1
