"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100"
"t3",-0.122754989478466,-0.0431879275021399,0.00237155974676416,0.0284074620137728,-0.114943406485272,0.016355132138539,-0.00161311196038825,0.002851368313557,-0.00016740470340494,0.00966028634086862,-0.0159192859967215,0.00112534131202166,-0.000269466157043668,0.011228025276397,-2.96175929294867e-05,-7.78570092438923e-05,-8.67665155735067e-06,-0.0475550091346681,-6.26811304341241e-17,-0.00106747294822959,0.00245861459576437,-0.00341091085167527,0.00225132309827665,-0.0255407638518987,0.0874076266588611,-0.00167972113242813,0.000508435958662865,-0.000797036713356742,0.000148821095024582,-1.55311961208549e-17,-8.22101229090306e-16,7.22349697418467e-17,-0.0466352354186906,0.0156236156209371,-0.23752839666004,0.30167971935868,-0.0457998666573123,0.318313356839247,-0.339196333332091,0.0003127388997651,-0.057857593639084,-0.307531385485357,0.0038554317341747,0.00286100094570262,0.00412257286221636,-0.66935700028504,0.00142551167104004,0.0369726317528951,-0.00802342282714961,-0.00227844896657968,-0.000346064495123361,-0.000833032913296734,-3.13845788917017e-05,0.00323968493963271,0.0107748258231666,0.118736133288354,-0.00887929505433291,-0.000361713592009473,-2.33216461475963e-16,-0.000559475555544088,0.0263438731111951,6.17968973809442e-05,-0.00389474103093815,-0.130161598433564,0.00922881555859594,-0.00023354796549497,-0.000132444129975383,-2.64531080268022e-15,-6.12547122399998e-16,-2.77276465504444e-15,-6.65534115448438e-16,-7.07441917546792e-17,2.69044769102278e-16,4.96564594998361e-17,-5.81674465538473e-17,2.22464733266869e-17,2.70752387523943e-16,1.02646840680065e-16,1.34874750257197e-16,1.15738581912828e-16,1.17107387155591e-16,3.49655200626575e-17,1.51029362627231e-16,1.15887659711544e-16,1.12757025938492e-17,-3.36753194773998e-16,-1.67905647068325e-16,-5.52265481609804e-16,7.45280573366536e-16,6.10622663543836e-16,-2.40259201422788e-16,5.853065428163e-16,8.67361737988404e-19,-2.42861286636753e-16,1.4137996329211e-16,-3.88252797967059e-16,-4.80843663497321e-17,-5.24537011048487e-16,-1.07840846712629e-16,2.54570670099596e-16
"t64",-0.140295739887445,-0.0537617023822206,0.00394894750721714,0.0534248836039986,-0.227316238615127,0.0350582292713738,0.125102514262541,-0.0566296911373469,0.000642664794491999,-0.0267305287969398,0.0371066414586273,-0.0020967460045425,0.000419964574634903,-0.275280006083209,0.00113859041364608,-1.35505367235966e-05,4.19871513285943e-06,0.0181620359304981,-2.45928901367255e-17,0.0003368198572924,-0.000740194039485339,0.00102740700610284,-0.000937527398184832,0.0132762773472719,-0.125088484953043,0.00348877850059824,0.00147427956911442,-0.00158551741544027,0.000122910219527202,-1.15888167295302e-16,-3.95467880113216e-16,-5.61875284757312e-17,-6.01034090403421e-05,4.39541931398311e-05,-0.00454931915499629,0.00795952230746197,-0.00177091659606998,0.0180967874294851,-0.034529522809115,0.000172117169351245,0.00750887446475048,-0.000244614788523251,8.28499496908696e-05,0.000150411587901664,0.000255416213647544,-0.0573492394417492,0.00019031227123503,0.00566632429921238,-0.0051354400049426,-0.00282443697521693,-0.00146079669544167,-0.00679556402443377,-0.00191229762125704,-0.0262975907889431,-0.0841744236682538,-0.885172942181071,0.00679928805207749,0.000237536001335755,-1.33841440675268e-15,0.000106729037054859,-0.016446949226544,-5.82349345664646e-05,-0.00219439303859039,-0.0463295829425978,-0.000372861350802779,1.05760213469971e-05,6.04122091374077e-06,-1.053352734239e-14,1.65851164599776e-15,-4.60149781709085e-15,-4.68939216903181e-16,-2.03359613987251e-16,5.45373976418377e-17,3.31218764018651e-16,-2.75164418044475e-16,6.11858519111987e-17,-1.13036280875895e-16,3.54382805419544e-16,-3.83156424139564e-16,1.42144059139587e-16,-3.17457013988615e-16,7.31322329301058e-16,1.16581697372046e-15,2.05050554950201e-16,-4.04203068017657e-16,2.66019473305621e-16,4.09109313529583e-17,7.38557665914888e-16,-2.15345111068881e-15,8.52206647977167e-16,1.78409062946215e-16,1.92614446925492e-16,3.69628579256977e-16,1.78783501203094e-15,-1.05046505170525e-15,6.69283003973323e-16,-4.27147378759141e-16,-3.26447332589794e-16,7.40247538794489e-16,2.05416003188307e-16
"t111",-0.142385793381633,-0.0550310603439318,0.00414251226251095,0.0565187543802318,-0.241254822407717,0.0373886878686715,0.141910959595766,-0.0645646054996844,0.000754666404197578,-0.0318680001695671,0.0447157702851872,-0.0025747887889283,0.000528778314210968,-0.363441257679451,0.00150351553901351,-1.8105024839021e-05,5.92717682271861e-06,0.0294154336888082,1.41807167657784e-16,0.000635036094577052,-0.00156454394942146,0.00220183365114276,-0.00253396302991447,0.0377152770625467,-0.389416594181931,0.0110045271958957,0.00486244366960282,-0.00526994541839546,0.000421935517054938,5.91113236900223e-17,1.66039732714293e-16,7.91047285148787e-16,0.000986624426979631,-0.00046416420655526,0.0144499847069596,-0.0203367460795531,0.00350168904026636,-0.0281969827761707,0.0409009541332557,-0.000156804645449333,-0.00580862797659484,0.000157984352414348,-5.04155004000667e-05,-8.29666792632276e-05,-0.00013689135410695,0.0287680394928604,-8.63884433595756e-05,-0.00249576520657873,0.001848301628564,0.000979386028157109,0.000492021267409444,0.00227531942117067,0.00063674530318093,0.00869246339933605,0.027816144472501,0.292418293622257,-0.0021079005596464,-7.27505420745697e-05,5.79639130428704e-16,-2.5049842826954e-05,0.00337670902209181,1.19091556870678e-05,0.000442397442583107,0.00930681962247864,6.71859017936528e-05,-1.83814936812492e-06,-1.04523706112399e-06,-0.608914248635331,0.107674178928622,-0.202407900720494,0.0430949786471235,-0.00398015155350824,0.0189713716908929,0.0014587914779924,-0.0110083488613428,-0.00662076798129981,-0.01512398614461,0.00931076425859187,-0.00573306288652326,-0.000298003970466552,-0.0115111724321677,-0.00255608603276645,-0.0176467756046478,-0.0111290593954004,-0.067843366932119,0.0227713096170013,-0.00129811367703595,0.0642024564225388,-0.216468897752115,0.0176310982555674,-0.0115400134369876,-0.0298776934509771,-0.0155716503329883,0.0825453952385249,-0.0782077951756884,0.0080159391629393,0.00251595914631296,0.0264741094025761,0.0404625614934318,0.0177831780383438
"t112",-0.142385793381633,-0.0550310603439315,0.00414251226251086,0.0565187543802318,-0.241254822407716,0.0373886878686714,0.141910959595766,-0.0645646054996844,0.000754666404197806,-0.0318680001695661,0.0447157702851865,-0.00257478878892825,0.000528778314211129,-0.363441257679448,0.00150351553901291,-1.81050248391223e-05,5.9271768228941e-06,0.0294154336888058,1.07099081776147e-16,0.000635036094576805,-0.00156454394942164,0.00220183365114274,-0.00253396302991528,0.0377152770625448,-0.389416594181928,0.0110045271958951,0.00486244366960396,-0.00526994541839554,0.00042193551705548,4.42879384450598e-17,-1.2331521158143e-16,-5.17508763900146e-16,0.000986624426978437,-0.000464164206557597,0.0144499847069563,-0.020336746079549,0.003501689040266,-0.0281969827761681,0.0409009541332583,-0.000156804645456858,-0.00580862797660641,0.00015798435241568,-5.04155003988294e-05,-8.29666792659335e-05,-0.00013689135410486,0.0287680394928559,-8.638844336677e-05,-0.00249576520658371,0.00184830162856812,0.0009793860281558,0.00049202126741222,0.00227531942117009,0.000636745303183426,0.00869246339932894,0.0278161444724978,0.292418293622239,-0.00210790055963448,-7.27505420734959e-05,1.74307805555465e-16,-2.50498428296477e-05,0.00337670902210606,1.1909155683885e-05,0.000442397442580852,0.00930681962248064,6.71859017975897e-05,-1.83814936626255e-06,-1.0452370588791e-06,0.608914248635339,-0.107674178928623,0.202407900720497,-0.0430949786471239,0.00398015155350839,-0.0189713716908926,-0.00145879147799268,0.0110083488613427,0.00662076798129976,0.0151239861446106,-0.00931076425859202,0.00573306288652372,0.000298003970466546,0.0115111724321681,0.00255608603276593,0.017646775604647,0.0111290593954004,0.0678433669321194,-0.0227713096170017,0.00129811367703578,-0.0642024564225399,0.216468897752118,-0.0176310982555672,0.0115400134369874,0.0298776934509777,0.0155716503329882,-0.0825453952385267,0.0782077951756893,-0.00801593916294028,-0.00251595914631261,-0.0264741094025766,-0.0404625614934327,-0.0177831780383437
"t85",-0.139219576602548,-0.0530970528170349,0.00384267720540196,0.0516987800879556,-0.219492260228652,0.033738085209869,0.114439953015079,-0.0515503990746319,0.000567144699515158,-0.0231743973016952,0.0317417406952141,-0.0017487343468578,0.0003373638269929,-0.202964833237498,0.00083916713749811,-9.74247787918683e-06,2.62293808242918e-06,0.00556260769482536,-2.80470014529148e-16,-7.63253193047306e-05,0.000590054741748869,-0.000902290781082877,0.00257912481350785,-0.0439305854179234,0.565634971470104,-0.016460000039223,-0.0080064232905914,0.0088185764977672,-0.000754093836424633,-3.68046806967534e-16,4.01251431165498e-16,-5.5692138046529e-16,0.0176457675894229,-0.00557592694507095,0.0652977476076423,-0.0784861698244178,0.0112910750497825,-0.0771813887226053,0.0925347198381438,-0.000292002794419639,-0.00945187576022179,0.000216703258131237,-6.48769024767508e-05,-9.50084507236857e-05,-0.00015099639995976,0.028908321328151,-7.36408328376751e-05,-0.0020097598347445,0.00086995662893236,0.000396466996746418,0.000173354716606889,0.00077702916905572,0.000210988746437571,0.00276312564203461,0.00882908317579628,0.0926418191544447,-0.000415693580758357,-1.26392406997092e-05,1.00562253969147e-16,9.9104299417271e-06,-0.002465141850501,-8.81828860352533e-06,-0.000344411457280194,-0.0073349813942036,-7.35455923646638e-05,2.21130985779458e-06,1.27191054240697e-06,0.0954086103366142,0.193169338664139,0.333370764905294,0.149881142916859,0.00859308630000143,-0.0922589153044484,-0.00972082700395756,0.0377086744582431,-0.0131868612168456,-0.120434853914826,0.00291609857366044,-0.0668858949595552,0.00147670082933482,-0.043435089993797,0.025718085135527,0.0302094558700193,-0.0195681050120376,0.0219606255694018,0.0923879908857106,0.0831614151649037,0.163007762503959,-0.319116580707098,-0.181097156345202,0.0705344868733273,-0.162550348104566,0.0397763698315721,0.115842411077378,-0.063064595533011,0.14321229653711,0.0385589814270678,0.12054358775717,0.0367094020485532,-0.146580575991567
"t86",-0.139219576602548,-0.053097052817035,0.00384267720540188,0.0516987800879557,-0.219492260228652,0.0337380852098694,0.11443995301508,-0.0515503990746324,0.00056714469951491,-0.0231743973016952,0.031741740695214,-0.0017487343468579,0.000337363826992833,-0.202964833237497,0.000839167137498228,-9.74247787940323e-06,2.62293808245854e-06,0.00556260769482608,-1.63024404125638e-16,-7.63253193046829e-05,0.000590054741749063,-0.000902290781082752,0.00257912481350738,-0.0439305854179237,0.565634971470108,-0.0164600000392229,-0.00800642329059162,0.00881857649776719,-0.000754093836425048,1.06794374482512e-16,2.93898585769683e-16,5.01833160228095e-17,0.0176457675894225,-0.00557592694507049,0.0652977476076409,-0.0784861698244166,0.0112910750497824,-0.077181388722605,0.0925347198381427,-0.000292002794420191,-0.00945187576022253,0.000216703258133555,-6.48769024766552e-05,-9.50084507235412e-05,-0.000150996399959618,0.0289083213281591,-7.36408328364074e-05,-0.0020097598347438,0.000869956628933014,0.000396466996746219,0.000173354716606849,0.000777029169055305,0.000210988746437792,0.00276312564203384,0.00882908317579626,0.0926418191544469,-0.00041569358075935,-1.263924069987e-05,1.45101909027294e-16,9.91042994030251e-06,-0.00246514185050718,-8.81828860071378e-06,-0.000344411457280522,-0.00733498139420395,-7.35455923602611e-05,2.21130985705056e-06,1.27191054354416e-06,-0.095408610336612,-0.193169338664139,-0.333370764905292,-0.149881142916858,-0.00859308630000155,0.092258915304448,0.00972082700395744,-0.0377086744582428,0.0131868612168453,0.120434853914825,-0.00291609857366055,0.0668858949595548,-0.00147670082933461,0.0434350899937968,-0.0257180851355267,-0.0302094558700193,0.0195681050120374,-0.0219606255694015,-0.0923879908857105,-0.0831614151649033,-0.163007762503958,0.319116580707097,0.1810971563452,-0.0705344868733268,0.162550348104565,-0.0397763698315724,-0.115842411077377,0.0630645955330113,-0.14321229653711,-0.0385589814270677,-0.120543587757169,-0.036709402048553,0.146580575991566
"t63",-0.136107056183229,-0.051214247523546,0.00355854745945661,0.0471716078527949,-0.199119227081432,0.0303372907645448,0.0900678915209674,-0.0400304211379194,0.00040176482767504,-0.0154529490211377,0.0200970024067296,-0.000981374143203598,0.000141000870319789,0.193659097042513,-0.000819742678304744,8.94027205294955e-05,3.07606346397704e-06,0.00385734310374425,-9.49998508912193e-18,-3.78710998163228e-05,0.000225067517217022,-0.00033261187066423,0.000457777171017941,-0.00620949798946707,0.0445000440304689,-0.0011532832248719,-0.000332209252820807,0.000323136779950029,-1.26162885988084e-05,1.88866627514689e-16,1.39361109816822e-16,2.63952308184214e-17,-0.0147213478747568,0.00519641757373579,-0.109179509243857,0.155647469915342,-0.0284426826131764,0.255219778431751,-0.459778706647315,0.00261106111149975,0.161434911001025,0.304930863270101,-0.00305643095021648,-0.00164927193049603,-0.00218196147240657,0.293648618425061,-0.000477689969537589,-0.0114390484528214,0.00148272578942546,0.000415436133062012,9.09099252794704e-05,0.00032297529402035,6.61160208072282e-05,0.000488723198204376,0.0015197151045851,0.0153852391759512,0.000455470780999279,1.71678957128898e-05,1.13082245173353e-16,-0.000128243174698593,0.126448204955127,0.000484329265702305,0.0251780346859648,0.583265071299863,-0.00462434911290539,9.34015982520008e-05,5.16940189269411e-05,-1.05762819042056e-15,8.94957766247783e-16,3.04131799845622e-15,4.34428622568283e-16,8.61549485930566e-16,-1.21610163106371e-16,4.58235024980297e-17,-7.08320330136968e-17,3.53905825055616e-16,-5.76042075163993e-16,-7.31516687983258e-16,-3.01010021750051e-16,-5.4403413346455e-16,3.98274930202834e-16,-7.33954586859301e-17,-3.2475889215616e-16,2.56302149107175e-16,4.00721363226005e-17,8.95079275264341e-16,-1.8347872882855e-16,-5.60171465987129e-16,-1.13805126116734e-15,1.5512562789293e-15,-1.68598052299277e-16,1.00053364876589e-16,1.19733116747114e-15,7.01465031671422e-16,-1.88833828617759e-15,2.91129725023094e-16,9.8012048688872e-16,-4.22794450333447e-16,-1.71029783469388e-16,-6.71368124521496e-16
"t87",-0.139202486118844,-0.0530796757335861,0.00383621254129873,0.0515695053813055,-0.218861811880973,0.0336199131670015,0.111688449512242,-0.0501363402641022,0.000534605045403555,-0.0212499412871425,0.0283113945031911,-0.00144494854018573,0.00022100236167656,0.346777836670054,-0.00146871320354422,0.000166142381428406,6.95112560556194e-06,0.0203978828830079,1.07936234762833e-17,0.000315092233393233,-0.000596771786343091,0.000811662963816098,-0.000449761260573478,0.00533097692334841,-0.0306364642593687,0.000771041104643766,0.000201756604632931,-0.000193105224346514,7.05914833923306e-06,-3.41398444385411e-16,6.85253309237435e-17,-2.14120528506352e-16,-0.000823111907016463,0.000432572209751996,-0.0241607451510646,0.040330201877272,-0.0088208987667855,0.0932404536337313,-0.20322520914227,0.00140213217019956,0.0992094441599138,0.222305402238664,-0.00237513644930924,-0.00144023625512316,-0.00197813762874852,0.292223645779452,-0.00056038058354412,-0.0142052690234647,0.00315018519334236,0.00102624517966308,0.000258023649604117,0.000945745653208127,0.000199532280410716,0.00153746483627596,0.0047878827352938,0.0485625760359157,0.00230960293502527,9.88171480862187e-05,2.12358016755567e-16,0.000324150555429126,-0.173206582173951,-0.000654089799947569,-0.0323412532273453,-0.740062246780103,0.0042244688689033,-7.76399961591762e-05,-4.24813715275947e-05,3.7612036569074e-15,6.85078055690644e-16,3.05178058210947e-15,2.82548561456466e-16,-2.52034729231556e-16,1.67171187385306e-16,-5.93970585778644e-16,5.77175985400591e-16,-8.13776352497299e-16,-5.25160970916249e-16,1.03892843933905e-15,-2.37524358137129e-16,7.49523806394849e-16,-2.99511768152905e-16,1.18997294934152e-16,7.13399287354234e-16,-7.67446683922416e-17,2.13552151719883e-16,1.34099651336991e-15,1.07862962161878e-15,-1.4783077895528e-15,1.8210503955393e-16,-1.78621985199034e-16,7.0461222834273e-16,-7.23895793435894e-16,1.15791125480987e-15,1.70903334926216e-16,-1.01356424441788e-15,1.89401922336457e-15,5.87783784726089e-16,-6.92460552896969e-16,-3.11763158918347e-16,-1.67843684903576e-15
"t99",-0.141276252882865,-0.054332930485797,0.00402425138973972,0.0545559299625298,-0.232281986886887,0.0358547612271806,0.126694616327079,-0.0571614106546829,0.000627774340119916,-0.0253340716783516,0.0341169602878089,-0.00177438626032353,0.000278264556827608,0.457837003449605,-0.00193944468301926,0.000221984708344308,9.81265679750033e-06,0.0330366360706086,-6.80448443387586e-17,0.000594071094663058,-0.00126139314517835,0.00173947307785699,-0.00121562144081007,0.0151442506373543,-0.0953752663495587,0.00243206692650385,0.000665430184035041,-0.0006418434653575,2.42331794376102e-05,2.66989255705468e-16,-1.67836315404869e-16,-2.12368285231503e-16,0.0135117512724955,-0.00456804054803935,0.0767416806882712,-0.103044509862888,0.0174418403472605,-0.145279899838435,0.240724582375512,-0.00127739050472687,-0.0767452906018818,-0.143575845201612,0.00144530797010034,0.000794430941879937,0.00106019087331533,-0.146587844309035,0.000254373540863345,0.00625679264132923,-0.00113378647545898,-0.000355855060403548,-8.69067704601273e-05,-0.000316658550268677,-6.64390526710698e-05,-0.0005081970026948,-0.00158219601725214,-0.0160427244684383,-0.000716018101004715,-3.0264890579508e-05,7.99670932212295e-16,-7.60797688277679e-05,0.0355608946472133,0.000133762617189707,0.00652011169651289,0.148665828672007,-0.000761207215378338,1.34941019051533e-05,7.35002154463477e-06,-0.106164367627089,0.0685725080128183,0.151551731576987,-0.0292759597541068,0.0500081360973677,0.0315552980891868,-0.0248553898190965,0.0120407554902032,0.0126038363216878,-0.0239351001563501,-0.0249501497163271,-0.0213549265762999,-0.00806279386047871,0.031501275085843,-0.0213242675180998,0.0360319962747079,0.0490779928952853,0.0859046886685341,0.198021067052949,0.0385184384903478,-0.294058129000369,0.148564822172298,0.211181982168973,0.0178163344812656,0.0364559043580223,0.291186835696491,0.0456512697922608,-0.235971495426605,0.198315531757419,0.14575829005042,-0.14805751851174,-0.0592639993216301,-0.132240544585956
"t100",-0.141276252882865,-0.0543329304857968,0.00402425138974,0.0545559299625296,-0.232281986886887,0.0358547612271808,0.12669461632708,-0.0571614106546832,0.000627774340120212,-0.0253340716783517,0.0341169602878087,-0.0017743862603234,0.000278264556827544,0.457837003449605,-0.00193944468301911,0.000221984708344485,9.81265679783072e-06,0.0330366360706094,1.57299611716479e-16,0.000594071094663952,-0.00126139314517845,0.00173947307785674,-0.00121562144080988,0.0151442506373507,-0.0953752663495592,0.00243206692650408,0.000665430184034683,-0.000641843465356864,2.42331794375973e-05,-3.15699439807631e-16,3.26941905578661e-16,2.70207402284653e-16,0.0135117512724951,-0.004568040548041,0.0767416806882724,-0.103044509862887,0.017441840347259,-0.145279899838434,0.240724582375505,-0.0012773905047252,-0.076745290601876,-0.143575845201617,0.00144530797009773,0.00079443094187876,0.00106019087331557,-0.146587844309027,0.000254373540860989,0.0062567926413418,-0.00113378647546091,-0.000355855060405672,-8.69067704611009e-05,-0.00031665855026739,-6.64390526732131e-05,-0.000508197002697936,-0.00158219601725243,-0.0160427244684396,-0.000716018101015881,-3.02648905809184e-05,-1.15033552697174e-15,-7.60797688251365e-05,0.03556089464723,0.000133762617191321,0.00652011169651705,0.148665828672002,-0.000761207215381862,1.34941019091432e-05,7.35002154398493e-06,0.106164367627086,-0.0685725080128189,-0.151551731576991,0.0292759597541065,-0.0500081360973679,-0.0315552980891869,0.0248553898190971,-0.0120407554902036,-0.0126038363216873,0.0239351001563506,0.0249501497163268,0.0213549265763,0.00806279386047854,-0.0315012750858429,0.0213242675180998,-0.0360319962747081,-0.0490779928952852,-0.0859046886685344,-0.198021067052951,-0.0385184384903483,0.294058129000372,-0.148564822172298,-0.211181982168973,-0.0178163344812662,-0.036455904358022,-0.291186835696492,-0.0456512697922611,0.235971495426606,-0.198315531757421,-0.145758290050421,0.14805751851174,0.0592639993216303,0.132240544585957
