"accepted_species","sorted"
"t66",0.784038251245591
"t67",0.783766809007079
"t46",0.771395862138235
"t47",0.771412136089566
"t6",0.797448947749161
"t31",0.792862456430183
"t85",0.79117926363571
"t86",0.790975357682378
"t33",0.790940383592807
"t28",0.791883154276622
"t81",0.791713495259167
"t82",0.791597225019435
"t26",0.768562789109967
"t59",0.767452970432601
"t60",0.766401269763187
"t74",0.774766084373372
"t75",0.775377926280175
"t50",0.775447137373028
"t3",0.332938871340263
"t99",0.335351798571605
"t100",0.335398479030478
"t45",0.336828914315974
"t4",0.335051605864438
"t61",0.32573033341843
"t62",0.326372619884004
"t14",0.328094404066741
"t13",0.324525345245166
"t10",0.327295217048933
"t11",0.330130732489164
"t97",0.331747688261141
"t98",0.331709080566023
"t51",0.380770091601221
"t52",0.379677979895118
"t37",0.374571303767071
"t38",0.374744055961151
"t12",0.376987527620832
"t15",0.374192696754578
"t64",0.375755925892766
"t65",0.375973696162605
"t27",0.375637173034045
"t93",0.368310654037749
"t94",0.368712632838342
"t53",0.341378776349141
"t54",0.342037692611926
"t25",0.338797462555242
"t83",0.31014568325832
"t84",0.310066895111009
"t23",0.312580938254791
"t16",0.313872920615793
"t9",0.310035059944326
"t29",0.388636132347155
"t30",0.389512851172618
"t55",0.437467711266272
"t56",0.437750051656178
"t5",0.4321941719776
"t2",0.415918618847935
"t68",0.218886349667766
"t69",0.219325956174484
"t63",0.220432873080441
"t24",0.219201184627964
"t1",0.176971310150261
"t32",0.394839465057132
"t44",0.397513772247476
"t76",0.397863068940192
"t77",0.398571459524744
"t7",0.39079812901066
"t57",0.391588379523504
"t58",0.392429898625752
"t95",0.387894270365457
"t96",0.387863684489884
"t42",0.346708948147351
"t43",0.346543960827937
"t21",0.346680743123485
"t22",0.346249469282729
"t72",0.350795205471551
"t73",0.350622762477265
"t39",0.351782025526263
"t18",0.34989586606407
"t8",0.345376412146708
"t19",0.345572483126311
"t20",0.344116115208967
"t78",0.371610876384898
"t79",0.372106454371275
"t17",-2.30673660396104
"t91",-2.30124420513145
"t92",-2.30167653724195
"t80",-2.30232785062932
"t36",-2.30225603758785
"t89",-2.30350331829641
"t90",-2.30292081806158
"t48",-2.30399356459503
"t49",-2.30485049256268
"t41",-2.30391526800719
"t40",-1.95778220811646
"t87",-1.95860631765264
"t88",-1.95883561632987
"t35",-1.95838142316634
"t34",-1.95845233965
"t70",-1.9604154543084
"t71",-1.96046838144072
