"accepted_species","estimate"
"t132",-0.706565441270911
"t210",-0.556764751923498
"t238",-0.36485838320181
"t103",-1.17174938563044
"t218",-1.21140160083773
"t219",-1.21140160083773
"t66",-1.08386654318106
"t107",-0.413689544125589
"t85",-0.746677981524911
"t187",-0.509633312017155
"t188",-0.509633312017155
"t95",-0.509633312017155
"t90",-0.39285490033271
"t75",-0.747796067462911
"t230",-1.21636544804229
"t231",-1.21636544804229
"t207",-1.21636544804229
"t110",-1.633539804296
"t177",-1.72304776616712
"t193",-1.95639366403416
"t194",-1.95639366403416
"t202",-1.226363505466
"t203",-1.226363505466
"t126",-1.226363505466
"t91",-1.01675357067126
