,0,1,2,3,4,5,6,7,8,9,10,11
t1,10.043632,0.090347946,2.9217057,4.6035786,5.2879405,3.6858516,5.4328566,5.069424,5.762121,4.425484,0.34097123,3.7561376
t2,9.909105,0.25472894,3.1325784,4.543504,5.118455,3.6398115,5.339466,5.2236557,5.7491136,4.3747416,0.6059661,3.9289262
t3,10.005255,0.1377983,2.9753366,4.6590333,5.2644386,3.745255,5.3449745,5.1144023,5.691235,4.4744086,0.42638606,3.858103
t4,9.569482,-0.019049957,1.9218793,4.7240405,5.539177,4.1766753,5.4838896,4.736538,5.813778,4.89386,-2.1858358,1.3032649
t5,9.923475,0.22819634,3.1403759,4.689502,5.1870184,3.782946,5.19919,5.2849765,5.6027794,4.518079,0.63309616,4.069911
t6,9.920103,0.19636056,3.008589,4.688514,5.282408,3.784757,5.248598,5.1979785,5.6323156,4.5165095,0.52155894,3.941901
t7,9.943599,0.22090217,3.0902104,4.624854,5.18077,3.7102334,5.2718234,5.2060814,5.6579685,4.4535155,0.59067076,4.006341
t8,9.993402,0.17441756,3.051289,4.622205,5.2046094,3.7114592,5.3268437,5.180973,5.7000456,4.44383,0.5050254,3.962166
t9,8.140099,14.918073,2.4368572,7.7834816,3.4302838,-1.2790327,3.9926393,3.428273,4.3028994,6.0401077,5.380495,8.239805
t10,8.249662,14.991244,2.3484902,7.7305856,3.4936106,-1.3281928,3.876188,3.2968318,4.190749,5.984151,5.373384,8.36844
t11,10.8692045,0.24710941,4.2180166,5.0133004,4.430453,2.6045501,5.8236513,3.622223,3.6297743,4.711774,2.3050668,6.1961856
t12,8.161147,15.047449,2.2881012,7.6691766,3.4781973,-1.2285045,3.8198812,3.3429153,4.137597,6.007326,5.397745,8.267306
t13,10.036003,0.07659913,2.8139207,4.645957,5.4010034,3.6938684,5.433313,5.0354195,5.768097,4.4247737,0.17486893,3.6830466
t14,10.047253,0.02382697,2.7421515,4.6138463,5.462787,3.6833413,5.4621964,5.013581,5.7676787,4.4598866,0.074956454,3.5850306
t15,7.6012673,3.0042355,9.20072,5.6062613,3.4466598,8.691294,7.0353813,3.700471,2.781545,6.056528,6.3411765,10.1474085
t16,-1.4609573,7.9127293,6.633674,6.557529,7.108427,5.089516,9.845147,1.6432543,6.116248,2.1026833,3.5975745,8.901107
t17,7.4733996,3.075011,9.31091,5.5095057,3.502556,8.849096,6.936332,3.7386734,2.9721823,6.003082,6.3749094,10.304762
t18,10.096103,-0.08786321,2.5809114,4.7189193,5.5585995,3.7802262,5.635132,4.838399,5.884138,4.413241,-0.08998811,3.4329674
t19,7.4956665,3.0987816,9.211385,5.59647,3.3424613,8.688153,7.080424,3.5683136,2.7942517,6.0330815,6.392516,10.245451
t20,7.718681,3.1442983,9.117613,5.617568,3.2883332,8.604963,7.21972,3.7402728,2.846175,5.9204926,6.476432,10.258287
t21,7.5965385,3.1058104,9.214918,5.5353208,3.371176,8.750204,7.0344067,3.755479,2.8342097,6.0073023,6.293782,10.127391
t22,10.1019535,-0.10204817,2.425422,4.674948,5.6425056,3.7569,5.5990553,4.8433743,5.7605586,4.5316443,-0.5586662,3.1551285
t23,8.096899,15.1587515,2.1267998,7.5079427,3.19996,-1.1768385,3.791035,3.4111893,4.1028852,6.2490153,5.602167,8.34074
t24,8.155036,15.040639,2.284092,7.658432,3.4187884,-1.2378861,3.8679295,3.3710327,4.1662354,6.059068,5.43269,8.284838
t25,8.10197,15.295976,2.0859292,7.5834374,3.4878073,-1.0313928,3.5285597,3.480119,3.9334292,6.0492377,5.644271,8.488524
t26,10.12123,-0.058229122,2.5755632,4.5869756,5.596327,3.6699243,5.4976335,4.9670086,5.7469463,4.5144506,-0.12819302,3.4617686
t27,10.072518,-0.043319482,2.616783,4.616981,5.5516667,3.6759067,5.5587783,4.92358,5.8012557,4.4639344,-0.095073424,3.4075618
t28,8.007514,15.346771,1.9978462,7.3900723,3.0386987,-0.88105994,3.6893718,3.5972815,3.9817367,6.4225764,5.6717763,8.233744
t29,10.112674,-0.10298682,2.4694915,4.721975,5.6200385,3.7813075,5.6456637,4.81881,5.8313565,4.467204,-0.32509798,3.3044722
t30,7.103084,5.0762515,-5.104045,-0.79458606,-0.6571128,10.273414,7.8167934,7.789415,3.9137836,5.6633644,3.2356796,3.8712044
t31,-1.5488523,8.00072,6.695701,6.649781,7.1213226,5.178981,9.7369375,1.6146216,6.206135,2.1567192,3.5844927,8.99228
