"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108"
"t15",-0.0441563861562639,-0.0673916667558982,0.00481932691263356,0.119045809995261,-0.07719698156593,0.00605986886914577,-9.71608295243827e-06,0.00242790124932518,-0.00199752791319858,0.000443328262435743,-0.00700456565771819,0.00101552410387326,-0.00686280450805696,0.0341831707399926,0.000593014460941506,-0.00146931686037564,-0.00386062493661495,0.0678570333149942,-0.0592454893957722,0.0128099935959442,1.91628639422019e-05,-1.44182656938426e-17,-3.37627727155017e-15,0.00422909304172458,-8.76715615186573e-05,0.0786070029030466,-0.00210211425816561,0.0487357511306603,-0.0415143014804579,0.152627026300067,-0.00494853050184884,-1.11597331348722e-16,-1.2752619886987e-16,6.68011525030313e-16,2.25278659145752e-16,3.66424990324006e-17,1.10391614861408e-17,1.23151506601676e-17,0.0220193876138972,-0.0104433761136576,0.450349414168255,-0.388520736513187,0.00277061808148283,-0.00780850943239367,0.173083073027494,-0.133451786947342,0.160966117746536,-0.017714955454222,0.0656943062371054,0.000338804323833004,-0.416029481877418,-0.000334509810810614,0.54104062541385,-0.000983047421195203,-0.0399266090549331,-0.00400287780909738,0.0348390677094346,0.00854376212595856,0.000314909198449425,0.000447651281452371,0.000217990109310713,5.40915240116596e-17,-4.61303601636041e-14,-0.00461231306197035,0.0382243921129232,-0.0303684621877858,-9.61792374048647e-05,-4.20531838648047e-06,0.130735699815348,1.13470396436495e-05,-0.00425155867140993,0.000948502191140269,8.77968673143505e-16,3.64291929955129e-17,1.14491749414469e-16,-1.14444315569423e-16,-8.41408648484532e-17,7.93331058398378e-18,1.80844922370582e-16,2.1184632824009e-16,-1.69945302405314e-16,-4.87890977618477e-18,2.31368743608407e-16,4.12832797404297e-15,3.90312782094782e-17,9.73613550891983e-17,6.93958211817687e-17,-1.60732972070976e-17,-3.80554962542412e-17,-1.00380815787923e-16,2.22261445359528e-16,1.30971622436249e-16,-1.82308595303438e-16,3.52365706057789e-16,1.71473349842161e-16,-1.10344676104712e-16,-6.619054263024e-17,-3.88144377749811e-17,1.06821019044134e-16,-6.20976794291073e-17,-4.26491253337907e-16,1.43114686768087e-17,-8.18572640226556e-18,2.16840434497101e-19,2.1429255939176e-16,1.37453118548639e-16,-1.21430643318376e-17,1.90060640836709e-16
"t81",-0.0502305883384898,-0.0796643201868946,0.00598106584692215,0.169993216379119,-0.216028231886473,0.0258765278632924,0.0289965260808397,-0.025900095568811,0.0122377513413869,-0.000710608606304636,0.0109973548522346,-0.00161363103048612,0.015039275205228,-0.202234920069555,-0.000133412139244065,0.00036094603925301,0.000878041614331848,-0.0151265093739,0.0121641341930396,-0.00249502378758547,-3.46888178143913e-06,0.00213032804222111,0.260947778157205,-0.000468426624920041,9.18289041328653e-06,-0.00580655871461752,0.000147447525155552,-0.0025533927260241,0.00182045698978837,-0.00476102545066491,9.1484682224194e-05,9.69452004953679e-18,-2.04627533088814e-16,4.73036758987576e-16,-2.2060845353843e-16,-9.73000891640175e-17,-1.14192796275293e-16,-2.52357783814539e-16,0.00041148029475515,-0.000478710425201012,0.0289357057154245,-0.0498529258280866,0.00117604017895761,0.0110463163245174,-0.0299710657570814,0.0162916151133427,-0.00930700305965686,3.24105875241804e-05,0.00403567763475302,0.000150591363318871,-0.402220478678318,0.00109277038505627,-0.440553891554872,0.000395647671719382,0.0126817814548534,0.00124097859255742,-0.00945007422707722,-0.00229740973344536,-7.3466877042931e-05,-9.87345532568565e-05,-3.96703247573727e-05,-0.0134955748700912,0.657053717922845,0.00071315151334011,-0.00510713884429716,0.00408190189364078,1.38653253260326e-05,3.17241326054324e-06,0.0379513737142575,-3.96047400824374e-07,0.000167197741436921,-3.8563846270744e-05,2.19865455158508e-16,-1.05254925580016e-15,-2.04343830638578e-16,-7.63841375973601e-16,2.75172502650548e-16,5.49507552682256e-16,-5.55775272100093e-16,7.78549000130271e-17,-1.15341064153186e-15,-8.48883829436729e-17,-7.65238250328416e-16,9.13809033936428e-16,9.3584613799395e-16,8.07820991503631e-16,7.37784618465491e-16,-2.68765034422257e-16,2.51722940183934e-16,2.39559709035801e-16,3.60970220434293e-17,-1.04651477260826e-16,3.42645792614229e-17,-1.53690002315158e-16,8.15375804519032e-16,1.26922424424599e-16,-1.26459733024802e-16,-4.40549061408848e-16,-5.38596656379123e-16,-5.12338544012523e-17,3.3760319769859e-16,1.89562732191302e-16,4.31547968943119e-16,3.46978219389086e-16,-2.2380866783175e-17,-1.71249423612256e-16,-1.54533020734522e-16,-1.27859754508713e-15
"t108",-0.0508754531529755,-0.080970362406754,0.00610506069367436,0.175474184729435,-0.231395494159875,0.0280957772996302,0.0323290706216809,-0.0291938774753151,0.0139092967174179,-0.000865028349126455,0.0138421965342177,-0.00203383693999461,0.0192442476925669,-0.26148643765932,-0.00018539859546975,0.000530509439392165,0.00135148112913573,-0.0235126838687402,0.0196485952679893,-0.00412893552451546,-5.93881896573568e-06,0.0037936379154888,0.464689646646009,-0.00103991776779505,2.10904982783769e-05,-0.0168407182241913,0.000444002500874298,-0.00962325719020663,0.00794134824968088,-0.0279062669800877,0.000867724457017579,1.90649006963433e-16,3.14870349396027e-16,7.90881389853618e-17,-6.73425250109844e-17,2.36713917197869e-16,-1.05274350931291e-16,-4.85133810006263e-16,-0.00354764259320661,0.00166640841123568,-0.0733090832433357,0.0749973879436552,-0.00120139954722102,-0.0096582214290099,0.0228834260543178,-0.0120345864064862,0.00647979489754678,-2.10298730330127e-05,-0.00239401978601416,-7.05514940854011e-05,0.178206292461786,-0.000450822403395983,0.17214902195206,-0.000142789085449598,-0.00437937972270819,-0.000426314732513827,0.00314568574914517,0.00076304819752007,2.34506337642824e-05,3.09647392170275e-05,1.15886555384614e-05,0.00378923901438649,-0.18448518173304,-0.000192517903907115,0.00119561993596102,-0.000938592189015023,-3.05646726746708e-06,-6.48115268729261e-07,-0.00762081099580266,7.10189272908232e-08,-2.87553564105362e-05,6.38702665885482e-06,-0.0947039105536707,-0.0983563949576969,-0.0172155672342029,-0.0652152734395801,0.00013602618210734,-0.0830709014291698,0.0654660268969758,0.162168636345325,-0.182901100641201,0.0299469916032394,0.115636732042567,0.42363476604281,-0.00414657272769393,0.00392403607042421,-0.0185842291569367,-0.0353308610802153,0.0966739763114598,-0.0736119899885436,0.0485148400871058,0.0764456405373096,-0.0209248043190981,0.313673792409283,0.0138630289529016,-0.00521371984249573,0.00769704493707185,-0.0155226797882704,0.0397523462371971,-0.0654573262624614,-0.234668179637017,0.0463365574714767,-0.0290849075831532,0.0155885540067059,0.0939578757517122,0.0697898174295957,0.0775052543143268,0.0657394185735127
"t109",-0.0508754531529758,-0.0809703624067536,0.00610506069367443,0.175474184729435,-0.231395494159874,0.0280957772996302,0.0323290706216811,-0.0291938774753152,0.0139092967174177,-0.000865028349126602,0.0138421965342173,-0.0020338369399951,0.0192442476925672,-0.261486437659321,-0.000185398595469855,0.000530509439392157,0.00135148112913647,-0.0235126838687416,0.019648595267991,-0.00412893552451608,-5.93881896640166e-06,0.00379363791548908,0.464689646646008,-0.00103991776779518,2.10904982781345e-05,-0.016840718224194,0.000444002500877072,-0.00962325719020769,0.00794134824968428,-0.027906266980086,0.000867724457017546,2.96893002536898e-16,-3.68570995389515e-17,-1.12653926610935e-16,-5.13762556142971e-17,-3.65910262882717e-17,1.13362984047588e-16,3.72165865221739e-16,-0.00354764259320623,0.00166640841123505,-0.0733090832433379,0.0749973879436553,-0.00120139954722112,-0.00965822142901537,0.0228834260543164,-0.0120345864064811,0.00647979489754359,-2.10298730322807e-05,-0.00239401978601685,-7.05514940809183e-05,0.178206292461778,-0.000450822403397737,0.172149021952068,-0.000142789085452976,-0.00437937972270612,-0.000426314732513829,0.00314568574912474,0.000763048197526505,2.34506337549863e-05,3.09647392183798e-05,1.15886555336898e-05,0.00378923901438542,-0.184485181733038,-0.000192517903918743,0.00119561993596388,-0.000938592189017859,-3.05646726773664e-06,-6.48115270185063e-07,-0.00762081099580442,7.1018926134979e-08,-2.87553564007343e-05,6.38702664883467e-06,0.0947039105536709,0.0983563949576979,0.0172155672342031,0.0652152734395808,-0.000136026182107207,0.0830709014291695,-0.0654660268969758,-0.162168636345325,0.182901100641202,-0.0299469916032397,-0.115636732042567,-0.423634766042811,0.00414657272769283,-0.0039240360704245,0.0185842291569366,0.0353308610802157,-0.0966739763114603,0.0736119899885436,-0.0485148400871057,-0.0764456405373099,0.0209248043190981,-0.313673792409284,-0.0138630289529021,0.00521371984249557,-0.00769704493707156,0.0155226797882703,-0.039752346237197,0.0654573262624616,0.234668179637017,-0.0463365574714769,0.029084907583153,-0.0155885540067064,-0.0939578757517124,-0.0697898174295956,-0.0775052543143267,-0.0657394185735118
"t76",-0.0502305883384902,-0.079664320186895,0.00598106584692214,0.169993216379119,-0.216028231886473,0.0258765278632927,0.0289965260808403,-0.0259000955688111,0.0122377513413877,-0.000710608606305411,0.0109973548522353,-0.00161363103048597,0.0150392752052299,-0.202234920069556,-0.000133412139244862,0.000360946039251157,0.000878041614332904,-0.0151265093739035,0.012164134193038,-0.00249502378758119,-3.46888179843467e-06,-0.00213032804222088,-0.260947778157207,-0.000468426624920294,9.18289041278135e-06,-0.00580655871461503,0.000147447525154209,-0.00255339272602598,0.00182045698979045,-0.00476102545066559,9.14846822241424e-05,-1.4488091953474e-16,2.91714648135967e-16,-8.33827458592382e-17,1.4631842929178e-16,-2.77589293765301e-16,2.25975520480905e-17,3.19155676645394e-16,0.000411480294753311,-0.000478710425201996,0.0289357057154165,-0.0498529258280799,0.00117604017895862,0.0110463163245183,-0.0299710657570854,0.0162916151133446,-0.00930700305965481,3.24105875262005e-05,0.00403567763475511,0.000150591363326251,-0.402220478678335,0.00109277038505342,-0.440553891554981,0.000395647671728416,0.0126817814548878,0.00124097859255714,-0.00945007422713014,-0.00229740973341224,-7.34668771087959e-05,-9.87345532592105e-05,-3.96703249817481e-05,0.0134955748700908,-0.657053717922759,0.000713151513269848,-0.0051071388443291,0.0040819018936122,1.38653253354208e-05,3.17241326785187e-06,0.037951373714257,-3.96047419621457e-07,0.000167197741444282,-3.85638462720306e-05,-2.8360495042636e-15,3.25778549837775e-16,-3.62421527969937e-16,-2.09594725685966e-16,9.41569571568786e-17,-4.75626374746293e-16,-3.07293361684193e-17,2.14749184122394e-16,2.43004817418344e-17,4.16090561070511e-16,4.89859301987671e-16,-3.93891001613328e-15,-3.2908826295369e-16,-1.20992304153679e-15,-3.70283111018198e-16,-4.52410398076617e-17,6.64103808656298e-16,1.72993488571732e-16,8.64488476167861e-16,1.05235429702916e-15,3.66925197873249e-16,2.0698450663302e-15,-7.79720828638062e-16,9.27789349706023e-16,1.03984989102435e-15,-7.45093284577429e-16,8.16653507770326e-16,-1.19484572518522e-16,-4.81959463319248e-16,-1.26508445025652e-16,-1.47376732374995e-16,-2.98933630208259e-16,-5.48219175584388e-16,-1.02028034758558e-15,-1.78982481374864e-16,8.36010807729874e-16
"t77",-0.0508754531529758,-0.0809703624067532,0.00610506069367456,0.175474184729434,-0.231395494159874,0.0280957772996302,0.0323290706216809,-0.029193877475315,0.0139092967174173,-0.000865028349127179,0.0138421965342172,-0.0020338369399948,0.0192442476925686,-0.261486437659321,-0.000185398595470969,0.000530509439389409,0.00135148112913769,-0.0235126838687452,0.0196485952679875,-0.0041289355245098,-5.93881899427265e-06,-0.00379363791548893,-0.464689646646008,-0.0010399177677949,2.10904982765346e-05,-0.0168407182241894,0.000444002500873008,-0.00962325719020675,0.00794134824968134,-0.0279062669800881,0.00086772445701724,2.50452834386287e-16,-1.74911450753837e-16,-2.51216005031442e-16,1.71064792252199e-16,-5.36786034201134e-17,2.93356638011465e-17,2.65696104936415e-16,-0.00354764259320622,0.00166640841123663,-0.0733090832433386,0.074997387943654,-0.00120139954722252,-0.00965822142901361,0.022883426054315,-0.0120345864064828,0.00647979489754184,-2.10298730340596e-05,-0.00239401978601638,-7.05514940849543e-05,0.178206292461792,-0.000450822403395095,0.172149021952098,-0.000142789085455647,-0.00437937972271692,-0.000426314732514417,0.00314568574915166,0.00076304819751442,2.3450633780327e-05,3.0964739221078e-05,1.15886555997792e-05,-0.00378923901438522,0.184485181733011,-0.00019251790389474,0.00119561993597033,-0.00093859218901045,-3.05646726817973e-06,-6.48115270876472e-07,-0.00762081099579192,7.10189331629922e-08,-2.87553564057568e-05,6.38702665434752e-06,-0.300118112207768,-0.241164769555086,-0.082277822741333,0.00574811029365953,0.114771514249191,-0.0901561401541832,-0.138366233912631,-0.01685166927857,-0.123917141381934,0.0455718056906122,0.0391052067715871,-0.317143722054733,-0.0973230765808343,-0.0486606330034465,-0.00382344442212736,-0.00379677748058301,-0.0106361539410676,-0.0394095561247434,0.0638349981187873,0.105583291937164,0.0395029277342679,0.195321063207237,-0.0852683433551252,0.0879471144723729,0.12198252525318,-0.233487821874169,0.080217831834115,-0.00470745674021141,-0.00745742389811733,-0.0495352403342667,0.0374699753866232,-0.0256055027469119,-0.0625568180015622,-0.0890012590056695,-0.0856313302518703,-0.0403864864055828
"t78",-0.0508754531529758,-0.0809703624067532,0.00610506069367417,0.175474184729434,-0.231395494159874,0.0280957772996301,0.0323290706216811,-0.0291938774753147,0.0139092967174173,-0.000865028349126998,0.0138421965342177,-0.00203383693999447,0.0192442476925684,-0.26148643765932,-0.000185398595471105,0.000530509439389671,0.00135148112913773,-0.0235126838687453,0.0196485952679873,-0.00412893552450989,-5.93881899436401e-06,-0.00379363791548898,-0.464689646646006,-0.00103991776779509,2.10904982774869e-05,-0.0168407182241886,0.000444002500872293,-0.0096232571902066,0.00794134824967922,-0.0279062669800874,0.000867724457017437,-5.60789374252211e-16,-4.05960703481822e-16,-1.73131247886137e-16,6.27306855036218e-17,9.58947456209039e-17,-2.58269403003711e-17,-9.96802784269496e-17,-0.00354764259320724,0.00166640841123599,-0.0733090832433386,0.0749973879436566,-0.00120139954722281,-0.00965822142901433,0.0228834260543179,-0.0120345864064833,0.00647979489754362,-2.10298730320959e-05,-0.00239401978601731,-7.05514940838672e-05,0.178206292461786,-0.000450822403396325,0.172149021952093,-0.000142789085454679,-0.00437937972271729,-0.000426314732513752,0.00314568574914834,0.000763048197514345,2.34506337794379e-05,3.09647392164042e-05,1.15886556002685e-05,-0.00378923901438646,0.184485181733005,-0.00019251790389467,0.00119561993597237,-0.000938592189007444,-3.05646727192157e-06,-6.48115270580407e-07,-0.0076208109958096,7.1018930810833e-08,-2.87553564108736e-05,6.38702665396165e-06,0.300118112207771,0.241164769555087,0.0822778227413335,-0.00574811029365943,-0.114771514249191,0.0901561401541838,0.138366233912632,0.0168516692785697,0.123917141381935,-0.045571805690613,-0.0391052067715873,0.317143722054736,0.0973230765808345,0.0486606330034473,0.00382344442212766,0.00379677748058268,0.0106361539410671,0.0394095561247434,-0.0638349981187882,-0.105583291937165,-0.0395029277342685,-0.195321063207238,0.0852683433551261,-0.0879471144723738,-0.12198252525318,0.23348782187417,-0.0802178318341154,0.0047074567402113,0.0074574238981175,0.0495352403342665,-0.0374699753866234,0.025605502746912,0.0625568180015627,0.0890012590056706,0.0856313302518706,0.0403864864055827
"t82",-0.0485991083282092,-0.0763487321961101,0.00566494004797772,0.155853798766754,-0.174534570851094,0.0197633762949509,0.0193863348843426,-0.0161891854669858,0.00721799585146946,-0.000121772956554468,-0.00280014275606985,0.000452414025805929,-0.00984307775702316,0.218660811272712,-0.000294310048000428,0.000373234075642854,0.000598839400683356,-0.00944021078944331,0.00516402384485501,-0.000779401371625577,-5.70339431742739e-07,1.60308005094306e-17,-1.9737071657248e-15,0.000435686066509049,-9.96200795597141e-06,0.0132711516054909,-0.000369358884213671,0.010219926065019,-0.00942447255130172,0.038807885456647,-0.00140577593297503,-6.30463549902944e-17,2.29972970214911e-16,1.24182892702804e-16,-3.73232857853367e-18,-7.39977412689803e-17,1.01573488373118e-16,1.93935078499271e-16,0.00863972949926917,-0.00521007568018344,0.264052829916167,-0.378021214073306,0.0092919549659556,0.100816537135485,-0.378961089909724,0.239260189785856,-0.215175478178868,0.0178778571979155,-0.0495403784912091,-0.000156586414088626,0.208382891263017,-9.75661308672672e-05,-0.0517952661368893,0.00011411880856477,0.00415702978997692,0.000409587213675801,-0.00314768912459339,-0.000764149511610407,-2.26782331106608e-05,-2.84716081677642e-05,-5.52294291096095e-06,2.66217673946873e-16,4.57444939110816e-16,-0.00013565349877732,0.00882921468103358,-0.00863953609416831,-4.77711248550589e-05,-3.368895860279e-05,-0.598047054295029,-5.45701111875531e-06,0.00159610937565904,-0.000299612117279639,-2.65896872598541e-15,-1.43017130455342e-15,-8.52354473909355e-16,9.2868722122427e-17,7.83550916494319e-16,-2.67703635995941e-16,-8.67615222833242e-16,-2.26590057989116e-16,-1.14571829576841e-15,2.3198581997067e-16,4.63733217935036e-16,-1.78708324944924e-15,-3.8833285851304e-16,-1.86048468026586e-16,3.00024866319087e-17,3.16121436261511e-16,-2.76836186767034e-16,1.46112812179383e-17,4.58322805179638e-16,8.3909810398116e-16,-2.06544050882826e-16,1.37418131571996e-15,-1.26329864193402e-15,2.59963000132351e-16,7.17214598472948e-16,-1.96367826682625e-15,-3.36722219766529e-17,1.06827623664902e-15,1.81126482429539e-16,-7.44563642631863e-16,7.47400862160957e-16,-9.32146273089739e-16,-2.61775445054516e-16,-9.99162929082327e-16,-1.00752232959412e-15,7.30165710063777e-16
"t92",-0.0495492534808662,-0.0782629867986481,0.00584548556413136,0.16368787915524,-0.194867222720472,0.0225933618069069,0.0232581153266509,-0.0198295978372122,0.00898516819550713,-0.000175607907379135,-0.00438511656288742,0.000711022951421489,-0.0161058855302212,0.368290136775261,-0.000626018399600071,0.00100761545403611,0.00209644777988354,-0.035321601654063,0.0265840344953879,-0.00529230564060921,-7.12705386831353e-06,1.24648686716245e-17,2.22245878461504e-15,-0.000880529923069212,1.72051042256505e-05,-0.0108080419654731,0.000274572551168385,-0.0047842865592115,0.00342999463639457,-0.00907554433006011,0.000177223965613696,9.17063869903438e-17,5.56573572712343e-16,8.15128517312588e-17,1.75064907196004e-16,-2.44493905823326e-18,-9.62423034685516e-18,-4.67987416808928e-16,0.000858507259348131,-0.00107704026856533,0.0688325513395382,-0.141474558794097,0.00457254819751189,0.0559321913920565,-0.235576621031797,0.153192038953013,-0.145578463862067,0.012971195714634,-0.0396212900152257,-0.000173743216358457,0.255831645398368,-0.000139265665706932,-0.0847457006332485,0.000240011260789189,0.0104597406169447,0.00105547729018119,-0.00951523577767042,-0.00233886376201055,-8.97137043017799e-05,-0.000129823689150039,-6.85889421352681e-05,1.71591182910482e-16,2.33377183966861e-15,0.00164997258342696,-0.0219816693640598,0.0194347274254956,8.72125764137918e-05,4.53346543100361e-05,0.757810098488633,4.92064331135027e-06,-0.00129212314212521,0.000221394050611042,4.48007941549611e-15,2.69268673205315e-15,1.99260472141924e-15,-3.0599182202966e-16,-2.27666229744032e-15,5.6985572465877e-16,3.41910784004042e-15,4.27129311727666e-16,3.23066667620141e-15,-8.46470315605106e-16,-2.8249214153348e-16,8.4414983171699e-16,1.99788940158691e-15,8.10264619340357e-16,-7.60961434306389e-16,-1.38278959665292e-15,1.81371162686828e-15,3.36078063274079e-17,-2.07475001325674e-15,-1.51722025174347e-15,-1.08276644000155e-15,-4.81906229217805e-15,2.17150264164769e-15,-1.07284713536045e-15,-1.98681929895419e-15,5.65159443132801e-15,-7.57012413433996e-16,-1.63444654769445e-15,-4.74240173211111e-16,1.06743961218396e-15,-1.60992922395605e-15,1.28155989443942e-16,5.9540757964054e-16,3.3326472687089e-15,3.21061450223241e-15,-8.84232534936924e-16
"t106",-0.0501853712571209,-0.0795460551129387,0.00596666966497028,0.168965549076959,-0.208729187399278,0.0245310369741414,0.0259311495048143,-0.0223513789015308,0.0102124456528666,-0.000213768615896844,-0.00551947682915715,0.000896180549620307,-0.0206090816360579,0.476193111740066,-0.000869957806551152,0.00148096793290911,0.00322685117252457,-0.0549039856387831,0.0429409052959194,-0.00875806830974574,-1.22017080285881e-05,-1.84642172632173e-17,-7.60581787153442e-17,-0.00195479646834665,3.95152511611795e-05,-0.0313464821835939,0.000826808718974513,-0.0180310766775867,0.0149626066723415,-0.0531953810557519,0.00168095429305919,1.42592777156149e-16,-3.42565576179679e-16,-3.53589866689283e-16,8.56979921546078e-17,-2.75300875547954e-16,9.39306769841066e-17,5.42125170448062e-16,-0.00740175643566324,0.00374921637025218,-0.174388393551831,0.212830484746799,-0.00467114766351156,-0.0489036773530995,0.179866816589009,-0.11316268011115,0.101355783519073,-0.00841646572280417,0.0235038971961295,8.13980511886662e-05,-0.113347806582726,5.74540479713401e-05,0.0331148805136461,-8.66199674017263e-05,-0.00361204584116863,-0.000362589267321152,0.00316737634711945,0.000776816495499692,2.8636622482703e-05,4.07147907824871e-05,2.00364788720133e-05,7.98095577326084e-16,1.10081371860107e-15,-0.000445416236710698,0.0051460755069905,-0.00446881964156318,-1.92251085962631e-05,-9.26174470555084e-06,-0.152171765237649,-8.82366130669551e-07,0.000222224661372166,-3.66677559160281e-05,-0.029479756861238,-0.0797000311523506,0.0405593560199073,-0.0207872634363864,-0.0601427925875001,-0.101068811630379,0.166993699688173,0.08943799144898,0.0184792647635786,-0.0457579353718649,0.0765304451916291,-0.360571613524786,0.0451490857324845,-0.00921075582530845,-0.110606830410009,-0.128008076154097,0.19384627255327,-0.0734500654138927,-0.141008005179129,0.0237893291875321,-0.0983930165112316,-0.0316471630628983,0.043699235399225,0.00886349873161599,0.0254120161902516,0.215669651887586,-0.0259350548048052,-0.13330943253724,-0.173464101468827,0.129801622930326,-0.0951700569133965,0.0424712346326484,0.0285449488187621,0.209750841956212,0.166066863567335,0.00733846742561338
